"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49th week, 2016",,,,,,"Data collected as of December 14, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Shiga,81,1.53,38,,5,0.16,45,1.41,509,15.91,15,0.47,26,0.81,1,0.03,5,0.16,-,-,8,0.25,23,0.72,-,-,1,0.13,-,-,-,-,-,-,-,-,-,-
Kyoto,255,2.04,60,,51,0.67,98,1.29,1063,13.99,26,0.34,13,0.17,5,0.07,18,0.24,-,-,5,0.07,67,0.88,-,-,3,0.17,-,-,-,-,7,1,-,-,1,0.14
Osaka,633,2.05,303,,135,0.67,490,2.44,3927,19.54,124,0.62,53,0.26,9,0.04,65,0.32,2,0.01,16,0.08,284,1.41,1,0.02,32,0.62,-,-,1,0.06,42,2.47,-,-,-,-
Hyogo,453,2.29,166,,51,0.4,178,1.39,3009,23.51,98,0.77,48,0.38,25,0.2,44,0.34,4,0.03,9,0.07,185,1.45,-,-,13,0.37,1,0.09,-,-,14,1.27,-,-,-,-
Nara,96,1.78,58,,28,0.82,71,2.09,658,19.35,19,0.56,7,0.21,4,0.12,20,0.59,-,-,1,0.03,58,1.71,-,-,7,0.7,-,-,1,0.17,13,2.17,-,-,-,-
Wakayama,99,2.11,48,,14,0.48,18,0.62,343,11.83,27,0.93,5,0.17,1,0.03,18,0.62,1,0.03,1,0.03,81,2.79,-,-,1,0.25,-,-,-,-,6,0.6,-,-,-,-
Tottori,15,0.52,39,,5,0.26,87,4.58,364,19.16,22,1.16,3,0.16,-,-,3,0.16,1,0.05,1,0.05,24,1.26,-,-,9,1.8,1,0.2,2,0.4,6,1.2,-,-,-,-
Shimane,34,0.89,13,,14,0.61,42,1.83,301,13.09,10,0.43,24,1.04,12,0.52,10,0.43,-,-,-,-,28,1.22,-,-,1,0.33,-,-,-,-,5,0.63,-,-,-,-
Okayama,137,1.63,25,,15,0.28,37,0.69,1030,19.07,21,0.39,66,1.22,3,0.06,20,0.37,-,-,5,0.09,30,0.56,-,-,9,0.75,-,-,-,-,2,0.4,-,-,-,-
Hiroshima,384,3.34,58,,48,0.67,122,1.69,1039,14.43,31,0.43,39,0.54,15,0.21,13,0.18,2,0.03,6,0.08,41,0.57,1,0.05,13,0.68,-,-,-,-,20,0.95,-,-,-,-
Yamaguchi,87,1.28,101,,26,0.54,88,1.83,857,17.85,16,0.33,10,0.21,14,0.29,21,0.44,1,0.02,5,0.1,126,2.63,-,-,-,-,1,0.11,-,-,7,0.78,-,-,-,-
Tokushima,26,0.7,67,,7,0.3,37,1.61,379,16.48,1,0.04,16,0.7,11,0.48,16,0.7,-,-,1,0.04,33,1.43,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
Kagawa,197,4.19,61,,12,0.43,58,2.07,474,16.93,3,0.11,17,0.61,5,0.18,7,0.25,3,0.11,5,0.18,30,1.07,-,-,3,0.6,-,-,-,-,9,1.8,-,-,-,-
Ehime,141,2.31,40,,7,0.19,83,2.24,718,19.41,12,0.32,36,0.97,21,0.57,23,0.62,3,0.08,1,0.03,36,0.97,-,-,6,0.75,-,-,-,-,9,1.5,-,-,1,0.17
Kochi,44,0.92,42,,7,0.23,62,2.07,203,6.77,29,0.97,2,0.07,6,0.2,7,0.23,2,0.07,4,0.13,15,0.5,-,-,1,0.33,-,-,-,-,7,0.88,-,-,2,0.25
Fukuoka,526,2.66,140,,92,0.77,406,3.38,1584,13.2,84,0.7,133,1.11,7,0.06,52,0.43,6,0.05,20,0.17,117,0.98,-,-,19,0.73,1,0.07,-,-,20,1.33,1,0.07,-,-
Saga,77,1.97,57,,13,0.57,55,2.39,263,11.43,13,0.57,28,1.22,-,-,10,0.43,-,-,9,0.39,17,0.74,-,-,3,0.75,-,-,-,-,4,0.67,-,-,-,-
Nagasaki,77,1.1,36,,22,0.5,108,2.45,302,6.86,33,0.75,35,0.8,-,-,15,0.34,1,0.02,17,0.39,47,1.07,-,-,10,1.25,-,-,-,-,12,1,-,-,-,-
Kumamoto,71,0.89,103,,30,0.6,97,1.94,708,14.16,45,0.9,75,1.5,2,0.04,26,0.52,2,0.04,23,0.46,70,1.4,1,0.11,21,2.33,-,-,1,0.07,10,0.67,-,-,-,-
Oita,82,1.41,59,,18,0.5,130,3.61,562,15.61,37,1.03,23,0.64,2,0.06,24,0.67,3,0.08,13,0.36,29,0.81,-,-,1,0.2,-,-,-,-,9,0.82,-,-,5,0.45
Miyazaki,43,0.73,22,,21,0.58,76,2.11,937,26.03,32,0.89,99,2.75,28,0.78,29,0.81,-,-,7,0.19,20,0.56,-,-,15,3,-,-,-,-,11,1.57,-,-,-,-
Kagoshima,187,2.01,37,,36,0.65,83,1.51,848,15.42,43,0.78,128,2.33,6,0.11,19,0.35,-,-,6,0.11,142,2.58,-,-,1,0.14,-,-,-,-,4,0.33,-,-,-,-
Okinawa,559,9.64,7,,12,0.35,40,1.18,272,8,17,0.5,5,0.15,-,-,8,0.24,2,0.06,5,0.15,7,0.21,-,-,11,1.22,-,-,2,0.29,11,1.57,-,-,3,0.43
