"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20th week, 2017",,,,,,"Data collected as of May 24, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ehime,58,0.95,3,,12,0.32,127,3.43,342,9.24,9,0.24,79,2.14,10,0.27,33,0.89,-,-,5,0.14,66,1.78,-,-,9,1.13,-,-,-,-,2,0.33,-,-,1,0.17
Kochi,12,0.25,2,,10,0.33,54,1.8,114,3.8,18,0.6,25,0.83,-,-,19,0.63,1,0.03,3,0.1,6,0.2,-,-,1,0.33,-,-,-,-,1,0.13,-,-,12,1.5
Fukuoka,206,1.04,46,,112,0.93,540,4.5,906,7.55,68,0.57,329,2.74,3,0.03,95,0.79,4,0.03,185,1.54,91,0.76,-,-,13,0.5,1,0.07,-,-,4,0.27,-,-,-,-
Saga,77,1.97,3,,13,0.57,69,3,94,4.09,12,0.52,145,6.3,-,-,23,1,-,-,16,0.7,1,0.04,-,-,-,-,-,-,-,-,1,0.17,-,-,8,1.33
Nagasaki,80,1.14,8,,14,0.32,131,2.98,175,3.98,11,0.25,61,1.39,1,0.02,20,0.45,-,-,6,0.14,10,0.23,-,-,1,0.13,-,-,1,0.08,2,0.17,-,-,5,0.42
Kumamoto,205,2.56,3,,28,0.56,166,3.32,365,7.3,8,0.16,122,2.44,2,0.04,38,0.76,1,0.02,38,0.76,35,0.7,-,-,13,1.44,1,0.07,3,0.2,1,0.07,-,-,3,0.2
Oita,122,2.1,5,,15,0.42,175,4.86,448,12.44,13,0.36,31,0.86,1,0.03,33,0.92,-,-,10,0.28,16,0.44,-,-,9,1.8,-,-,-,-,5,0.45,-,-,1,0.09
Miyazaki,47,0.8,-,,31,0.86,136,3.78,292,8.11,24,0.67,112,3.11,5,0.14,30,0.83,-,-,6,0.17,5,0.14,-,-,8,1.33,-,-,-,-,2,0.29,-,-,8,1.14
Kagoshima,87,0.94,16,,79,1.44,146,2.65,506,9.2,16,0.29,90,1.64,2,0.04,25,0.45,1,0.02,14,0.25,99,1.8,-,-,17,2.43,-,-,-,-,2,0.17,-,-,5,0.42
Okinawa,439,7.7,97,,24,0.71,33,0.97,102,3,4,0.12,10,0.29,1,0.03,10,0.29,8,0.24,6,0.18,6,0.18,-,-,6,0.67,1,0.14,4,0.57,-,-,-,-,2,0.29
