"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4th week, 2014",,,,,,"Data collected as of January 29, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Mie,1635,22.71,25,,27,0.6,55,1.22,586,13.02,88,1.96,-,-,-,-,26,0.58,-,-,1,0.02,4,0.09,-,-,3,0.25,-,-,-,-,1,0.11,-,-,-,-
Shiga,1660,31.32,13,,9,0.28,40,1.25,374,11.69,36,1.13,11,0.34,-,-,12,0.38,-,-,1,0.03,3,0.09,-,-,3,0.38,-,-,1,0.14,1,0.14,-,-,2,0.29
Kyoto,3007,24.65,20,,22,0.3,94,1.29,681,9.33,85,1.16,7,0.1,4,0.05,20,0.27,-,-,-,-,4,0.05,-,-,19,1.12,-,-,3,0.43,-,-,-,-,2,0.29
Osaka,7876,25.65,157,,67,0.34,443,2.24,1976,9.98,276,1.39,8,0.04,2,0.01,92,0.46,3,0.02,6,0.03,21,0.11,1,0.02,13,0.25,-,-,1,0.06,1,0.06,-,-,2,0.12
Hyogo,5119,25.85,54,,44,0.34,130,1.02,1477,11.54,177,1.38,8,0.06,9,0.07,37,0.29,1,0.01,-,-,9,0.07,-,-,21,0.6,1,0.09,-,-,1,0.09,-,-,2,0.18
Nara,1147,21.24,19,,11,0.32,41,1.21,301,8.85,34,1,1,0.03,1,0.03,2,0.06,-,-,1,0.03,3,0.09,-,-,1,0.11,-,-,1,0.17,-,-,-,-,2,0.33
Wakayama,940,18.8,13,,6,0.19,20,0.65,176,5.68,46,1.48,2,0.06,-,-,5,0.16,-,-,3,0.1,-,-,1,0.25,2,0.5,-,-,-,-,4,0.36,-,-,1,0.09
Tottori,334,11.52,20,,23,1.21,82,4.32,220,11.58,13,0.68,1,0.05,2,0.11,7,0.37,-,-,-,-,-,-,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
Shimane,472,12.42,10,,43,1.87,38,1.65,299,13,41,1.78,-,-,-,-,16,0.7,-,-,-,-,1,0.04,-,-,-,-,-,-,1,0.13,2,0.25,-,-,1,0.13
Okayama,2053,24.73,15,,24,0.45,44,0.83,549,10.36,77,1.45,3,0.06,2,0.04,21,0.4,-,-,-,-,4,0.08,1,0.08,10,0.83,-,-,-,-,-,-,-,-,1,0.2
Hiroshima,1796,15.62,67,,69,0.96,119,1.65,938,13.03,86,1.19,3,0.04,-,-,30,0.42,-,-,-,-,16,0.22,-,-,14,0.74,-,-,1,0.05,1,0.05,-,-,5,0.24
Yamaguchi,1149,16.9,108,,15,0.32,168,3.57,649,13.81,84,1.79,6,0.13,1,0.02,29,0.62,-,-,1,0.02,5,0.11,-,-,2,0.25,-,-,-,-,-,-,-,-,-,-
Tokushima,859,22.61,36,,5,0.22,21,0.91,260,11.3,26,1.13,-,-,-,-,17,0.74,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,610,12.45,23,,18,0.6,38,1.27,452,15.07,38,1.27,1,0.03,2,0.07,5,0.17,-,-,1,0.03,2,0.07,-,-,-,-,-,-,-,-,1,0.2,-,-,1,0.2
Ehime,981,16.08,26,,28,0.76,85,2.3,511,13.81,70,1.89,3,0.08,1,0.03,29,0.78,-,-,1,0.03,5,0.14,-,-,20,2.5,-,-,-,-,-,-,-,-,-,-
Kochi,1003,20.9,40,,5,0.17,11,0.37,467,15.57,28,0.93,1,0.03,3,0.1,7,0.23,-,-,-,-,44,1.47,-,-,-,-,-,-,1,0.13,2,0.25,-,-,3,0.38
Fukuoka,6374,32.19,177,,53,0.44,426,3.55,1546,12.88,243,2.03,78,0.65,9,0.08,87,0.73,-,-,6,0.05,61,0.51,1,0.04,7,0.27,-,-,-,-,1,0.08,-,-,-,-
Saga,1357,34.79,27,,23,1,82,3.57,226,9.83,62,2.7,11,0.48,1,0.04,15,0.65,-,-,3,0.13,7,0.3,-,-,1,0.25,-,-,-,-,-,-,-,-,2,0.33
Nagasaki,2273,32.47,27,,32,0.73,69,1.57,468,10.64,51,1.16,26,0.59,1,0.02,16,0.36,1,0.02,3,0.07,17,0.39,1,0.13,9,1.13,-,-,-,-,5,0.42,-,-,-,-
Kumamoto,2300,28.75,62,,45,0.9,117,2.34,809,16.18,64,1.28,53,1.06,3,0.06,26,0.52,1,0.02,13,0.26,4,0.08,-,-,20,2.22,2,0.13,-,-,1,0.07,1,0.07,2,0.13
Oita,2298,39.62,32,,15,0.42,68,1.89,772,21.44,59,1.64,6,0.17,2,0.06,31,0.86,-,-,4,0.11,14,0.39,-,-,1,0.2,-,-,-,-,3,0.27,-,-,-,-
Miyazaki,2234,37.86,119,,38,1.06,102,2.83,556,15.44,108,3,58,1.61,-,-,30,0.83,-,-,1,0.03,5,0.14,-,-,17,2.83,1,0.14,-,-,-,-,-,-,-,-
Kagoshima,2101,22.59,70,,83,1.51,156,2.84,1169,21.25,100,1.82,24,0.44,-,-,30,0.55,-,-,2,0.04,3,0.05,-,-,10,1.43,-,-,-,-,-,-,-,-,2,0.17
Okinawa,3139,54.12,12,,8,0.24,77,2.26,229,6.74,74,2.18,5,0.15,1,0.03,6,0.18,3,0.09,1,0.03,9,0.26,-,-,12,1.2,1,0.14,1,0.14,5,0.71,1,0.14,-,-
