"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26th week, 2016",,,,,,"Data collected as of July 6, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ehime,-,-,2,,10,0.27,142,3.84,285,7.7,24,0.65,12,0.32,37,1,25,0.68,-,-,274,7.41,24,0.65,-,-,12,1.5,-,-,-,-,1,0.17,-,-,-,-
Kochi,-,-,3,,11,0.37,46,1.53,68,2.27,7,0.23,39,1.3,5,0.17,18,0.6,4,0.13,90,3,32,1.07,-,-,-,-,-,-,2,0.25,3,0.38,-,-,-,-
Fukuoka,7,0.04,42,,96,0.8,355,2.96,857,7.14,44,0.37,39,0.33,54,0.45,80,0.67,3,0.03,342,2.85,193,1.61,-,-,21,0.81,-,-,2,0.13,27,1.8,-,-,-,-
Saga,-,-,4,,10,0.43,41,1.78,57,2.48,3,0.13,2,0.09,-,-,25,1.09,2,0.09,42,1.83,39,1.7,-,-,2,0.5,-,-,-,-,3,0.5,-,-,-,-
Nagasaki,1,0.01,7,,20,0.45,73,1.66,126,2.86,9,0.2,13,0.3,3,0.07,23,0.52,1,0.02,34,0.77,23,0.52,-,-,7,0.88,-,-,2,0.17,5,0.42,-,-,-,-
Kumamoto,3,0.04,4,,16,0.33,108,2.2,326,6.65,5,0.1,47,0.96,6,0.12,40,0.82,-,-,176,3.59,100,2.04,1,0.11,12,1.33,1,0.07,-,-,4,0.27,-,-,2,0.13
Oita,2,0.03,1,,17,0.47,132,3.67,385,10.69,28,0.78,10,0.28,1,0.03,41,1.14,2,0.06,153,4.25,16,0.44,1,0.2,1,0.2,-,-,-,-,11,1,-,-,-,-
Miyazaki,-,-,6,,20,0.56,105,2.92,247,6.86,9,0.25,30,0.83,30,0.83,41,1.14,-,-,147,4.08,119,3.31,-,-,11,1.83,-,-,-,-,13,1.86,-,-,-,-
Kagoshima,9,0.1,42,,60,1.09,112,2.04,288,5.24,34,0.62,176,3.2,20,0.36,28,0.51,3,0.05,69,1.25,91,1.65,-,-,26,3.71,-,-,1,0.08,2,0.17,-,-,-,-
Okinawa,66,1.14,62,,25,0.74,15,0.44,151,4.44,12,0.35,182,5.35,1,0.03,10,0.29,6,0.18,15,0.44,26,0.76,2,0.22,11,1.22,-,-,2,0.29,15,2.14,-,-,4,0.57
