"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19th week, 2015",,,,,,"Data collected as of May 13, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,27,0.36,2,,8,0.17,50,1.04,63,1.31,9,0.19,28,0.58,18,0.38,21,0.44,-,-,-,-,11,0.23,-,-,9,0.75,-,-,-,-,2,0.29,-,-,1,0.14
Gunma,51,0.52,-,,8,0.13,161,2.68,253,4.22,22,0.37,28,0.47,35,0.58,24,0.4,-,-,2,0.03,19,0.32,-,-,17,1.21,-,-,-,-,1,0.13,-,-,8,1
Saitama,82,0.33,3,,60,0.38,302,1.92,713,4.54,109,0.69,64,0.41,111,0.71,70,0.45,1,0.01,15,0.1,119,0.76,-,-,13,0.33,-,-,-,-,2,0.22,1,0.11,1,0.11
Chiba,97,0.47,4,,58,0.43,198,1.48,354,2.64,63,0.47,20,0.15,62,0.46,42,0.31,-,-,2,0.01,49,0.37,-,-,21,0.64,-,-,-,-,-,-,-,-,1,0.11
Tokyo,96,0.23,11,,87,0.33,442,1.68,1018,3.87,141,0.54,64,0.24,153,0.58,119,0.45,4,0.02,18,0.07,65,0.25,-,-,12,0.31,3,0.12,-,-,5,0.2,1,0.04,7,0.28
Kanagawa,30,0.09,4,,59,0.29,322,1.56,635,3.07,110,0.53,51,0.25,87,0.42,86,0.42,3,0.01,3,0.01,25,0.12,1,0.02,35,0.8,-,-,1,0.09,6,0.55,-,-,3,0.27
Niigata,59,0.63,13,,65,1.1,140,2.37,245,4.15,27,0.46,26,0.44,21,0.36,32,0.54,-,-,1,0.02,10,0.17,-,-,9,0.9,-,-,-,-,2,0.15,4,0.31,3,0.23
Toyama,59,1.23,1,,19,0.66,61,2.1,107,3.69,30,1.03,17,0.59,3,0.1,11,0.38,-,-,6,0.21,5,0.17,-,-,-,-,-,-,-,-,6,1.2,-,-,4,0.8
Ishikawa,20,0.42,2,,11,0.38,60,2.07,124,4.28,2,0.07,2,0.07,19,0.66,9,0.31,-,-,4,0.14,41,1.41,-,-,1,0.14,-,-,-,-,2,0.4,-,-,1,0.2
Fukui,41,1.28,2,,11,0.5,37,1.68,224,10.18,4,0.18,23,1.05,7,0.32,12,0.55,-,-,-,-,15,0.68,-,-,2,0.67,-,-,-,-,1,0.17,-,-,6,1
Yamanashi,11,0.28,-,,3,0.13,38,1.58,71,2.96,9,0.38,4,0.17,2,0.08,6,0.25,-,-,-,-,-,-,-,-,1,0.11,-,-,-,-,-,-,-,-,3,0.3
Nagano,60,0.69,1,,12,0.22,67,1.24,220,4.07,32,0.59,-,-,28,0.52,14,0.26,1,0.02,-,-,4,0.07,-,-,1,0.09,-,-,-,-,7,0.64,-,-,4,0.36
Gifu,93,1.07,-,,27,0.51,46,0.87,165,3.11,9,0.17,11,0.21,20,0.38,23,0.43,-,-,25,0.47,1,0.02,-,-,1,0.09,-,-,-,-,1,0.2,-,-,3,0.6
Shizuoka,73,0.53,1,,25,0.28,166,1.87,289,3.25,23,0.26,24,0.27,30,0.34,30,0.34,1,0.01,6,0.07,12,0.13,-,-,8,0.36,-,-,1,0.1,2,0.2,-,-,-,-
Aichi,134,0.69,2,,69,0.38,206,1.14,529,2.92,43,0.24,51,0.28,40,0.22,73,0.4,1,0.01,32,0.18,48,0.27,-,-,3,0.09,-,-,-,-,2,0.14,-,-,4,0.29
Mie,42,0.58,-,,15,0.33,60,1.33,131,2.91,17,0.38,28,0.62,12,0.27,18,0.4,-,-,6,0.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.11
Shiga,35,0.66,1,,10,0.31,38,1.19,156,4.88,22,0.69,35,1.09,24,0.75,15,0.47,-,-,12,0.38,13,0.41,-,-,2,0.25,-,-,1,0.14,1,0.14,-,-,5,0.71
Kyoto,78,0.63,2,,28,0.37,81,1.08,221,2.95,25,0.33,60,0.8,15,0.2,26,0.35,-,-,6,0.08,12,0.16,-,-,3,0.18,-,-,-,-,1,0.14,-,-,6,0.86
Osaka,148,0.48,27,,57,0.29,315,1.58,932,4.66,117,0.59,360,1.8,55,0.28,116,0.58,-,-,16,0.08,40,0.2,-,-,8,0.16,-,-,-,-,11,0.65,-,-,10,0.59
Hyogo,114,0.57,8,,50,0.39,128,0.99,636,4.93,42,0.33,219,1.7,35,0.27,38,0.29,4,0.03,4,0.03,32,0.25,-,-,22,0.63,1,0.09,-,-,4,0.36,-,-,5,0.45
Nara,15,0.28,4,,7,0.21,55,1.62,111,3.26,13,0.38,58,1.71,4,0.12,1,0.03,-,-,-,-,-,-,-,-,1,0.11,-,-,-,-,-,-,-,-,9,1.5
Wakayama,19,0.38,-,,9,0.29,17,0.55,55,1.77,15,0.48,38,1.23,3,0.1,13,0.42,-,-,1,0.03,2,0.06,-,-,1,0.25,1,0.09,-,-,-,-,-,-,7,0.64
Tottori,28,0.97,-,,11,0.58,69,3.63,66,3.47,4,0.21,57,3,2,0.11,6,0.32,-,-,3,0.16,2,0.11,-,-,-,-,-,-,-,-,-,-,-,-,1,0.2
Shimane,46,1.21,4,,7,0.3,72,3.13,88,3.83,6,0.26,42,1.83,2,0.09,7,0.3,-,-,3,0.13,7,0.3,-,-,-,-,-,-,1,0.13,5,0.63,-,-,-,-
Okayama,122,1.45,4,,9,0.17,62,1.15,326,6.04,10,0.19,40,0.74,3,0.06,14,0.26,1,0.02,1,0.02,26,0.48,-,-,7,0.58,-,-,-,-,-,-,-,-,2,0.4
Hiroshima,74,0.64,5,,41,0.57,107,1.49,296,4.11,32,0.44,22,0.31,2,0.03,16,0.22,-,-,4,0.06,41,0.57,1,0.05,11,0.58,-,-,-,-,3,0.14,-,-,17,0.81
Yamaguchi,32,0.46,10,,8,0.17,110,2.29,220,4.58,24,0.5,45,0.94,7,0.15,34,0.71,-,-,4,0.08,1,0.02,-,-,1,0.11,-,-,-,-,-,-,-,-,1,0.11
Tokushima,10,0.26,4,,6,0.26,22,0.96,120,5.22,11,0.48,72,3.13,-,-,20,0.87,-,-,4,0.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,0.29
Kagawa,43,0.91,3,,9,0.32,32,1.14,137,4.89,9,0.32,51,1.82,3,0.11,11,0.39,-,-,5,0.18,5,0.18,-,-,1,0.2,-,-,1,0.2,2,0.4,-,-,4,0.8
Ehime,38,0.62,2,,10,0.27,84,2.27,173,4.68,6,0.16,8,0.22,4,0.11,19,0.51,-,-,18,0.49,10,0.27,-,-,7,0.88,-,-,-,-,-,-,-,-,-,-
Kochi,19,0.4,4,,4,0.13,36,1.2,102,3.4,19,0.63,23,0.77,-,-,12,0.4,1,0.03,2,0.07,18,0.6,-,-,-,-,1,0.13,1,0.13,4,0.5,1,0.13,9,1.13
Fukuoka,167,0.84,41,,57,0.48,315,2.63,653,5.44,73,0.61,268,2.23,53,0.44,72,0.6,6,0.05,24,0.2,86,0.72,-,-,11,0.42,-,-,1,0.07,3,0.21,-,-,-,-
Saga,46,1.18,1,,14,0.61,41,1.78,70,3.04,7,0.3,57,2.48,5,0.22,13,0.57,-,-,1,0.04,35,1.52,-,-,-,-,-,-,1,0.17,2,0.33,-,-,1,0.17
Nagasaki,67,0.96,9,,10,0.23,69,1.57,112,2.55,13,0.3,88,2,16,0.36,15,0.34,-,-,6,0.14,42,0.95,1,0.13,-,-,-,-,-,-,2,0.17,-,-,1,0.08
Kumamoto,62,0.78,3,,11,0.22,38,0.76,358,7.16,12,0.24,87,1.74,4,0.08,41,0.82,-,-,12,0.24,11,0.22,-,-,16,1.78,-,-,-,-,3,0.2,-,-,3,0.2
Oita,35,0.6,6,,13,0.36,53,1.47,353,9.81,30,0.83,52,1.44,19,0.53,27,0.75,-,-,2,0.06,22,0.61,-,-,7,1.4,-,-,-,-,-,-,-,-,2,0.18
Miyazaki,109,1.85,8,,28,0.78,59,1.64,277,7.69,20,0.56,25,0.69,1,0.03,25,0.69,-,-,19,0.53,1,0.03,-,-,3,0.5,-,-,-,-,-,-,-,-,-,-
Kagoshima,153,1.65,18,,36,0.65,146,2.65,456,8.29,18,0.33,27,0.49,25,0.45,18,0.33,-,-,6,0.11,3,0.05,-,-,3,0.43,-,-,-,-,-,-,-,-,2,0.17
Okinawa,441,7.6,50,,7,0.21,26,0.76,43,1.26,26,0.76,91,2.68,4,0.12,15,0.44,3,0.09,3,0.09,75,2.21,-,-,6,0.6,2,0.29,5,0.71,2,0.29,-,-,-,-
