"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44th week, 2016",,,,,,"Data collected as of November 9, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Kyoto,17,0.14,83,,24,0.32,59,0.79,449,5.99,15,0.2,37,0.49,1,0.01,18,0.24,2,0.03,14,0.19,68,0.91,-,-,6,0.33,-,-,-,-,7,1,-,-,-,-
Osaka,85,0.28,386,,68,0.34,333,1.67,1325,6.63,81,0.41,118,0.59,15,0.08,92,0.46,2,0.01,37,0.19,346,1.73,1,0.02,35,0.67,-,-,-,-,28,1.65,-,-,-,-
Hyogo,72,0.36,178,,22,0.17,132,1.03,1026,8.02,36,0.28,57,0.45,7,0.05,43,0.34,1,0.01,25,0.2,222,1.73,1,0.03,12,0.34,-,-,1,0.09,12,1.09,-,-,-,-
Nara,3,0.06,70,,10,0.29,44,1.29,311,9.15,4,0.12,40,1.18,3,0.09,15,0.44,-,-,2,0.06,68,2,-,-,10,1,1,0.17,-,-,10,1.67,-,-,-,-
Wakayama,12,0.24,48,,6,0.19,2,0.06,96,3.1,12,0.39,6,0.19,5,0.16,23,0.74,-,-,3,0.1,38,1.23,1,0.25,2,0.5,-,-,-,-,4,0.36,-,-,-,-
Tottori,3,0.1,49,,5,0.26,63,3.32,165,8.68,6,0.32,9,0.47,2,0.11,4,0.21,-,-,-,-,23,1.21,-,-,4,0.8,-,-,-,-,5,1,-,-,-,-
Shimane,12,0.32,80,,11,0.48,51,2.22,274,11.91,5,0.22,25,1.09,11,0.48,8,0.35,1,0.04,3,0.13,28,1.22,-,-,1,0.33,-,-,1,0.13,4,0.5,-,-,1,0.13
Okayama,13,0.15,56,,12,0.22,43,0.8,507,9.39,9,0.17,33,0.61,3,0.06,15,0.28,-,-,9,0.17,40,0.74,-,-,3,0.25,-,-,-,-,1,0.2,-,-,-,-
Hiroshima,66,0.57,77,,31,0.43,105,1.46,902,12.53,37,0.51,60,0.83,12,0.17,21,0.29,-,-,20,0.28,39,0.54,-,-,22,1.16,-,-,-,-,14,0.67,-,-,-,-
Yamaguchi,22,0.32,80,,9,0.19,83,1.73,353,7.35,13,0.27,13,0.27,10,0.21,25,0.52,-,-,29,0.6,73,1.52,-,-,3,0.33,1,0.11,-,-,12,1.33,-,-,1,0.11
Tokushima,6,0.16,115,,1,0.04,24,1.04,128,5.57,6,0.26,22,0.96,4,0.17,14,0.61,2,0.09,-,-,28,1.22,-,-,-,-,-,-,-,-,-,-,1,0.14,-,-
Kagawa,25,0.53,54,,1,0.04,32,1.14,132,4.71,13,0.46,18,0.64,5,0.18,12,0.43,1,0.04,5,0.18,37,1.32,-,-,3,0.6,-,-,-,-,3,0.6,-,-,-,-
Ehime,29,0.48,87,,7,0.19,57,1.54,276,7.46,7,0.19,66,1.78,16,0.43,15,0.41,3,0.08,13,0.35,26,0.7,-,-,10,1.25,-,-,-,-,5,0.83,-,-,1,0.17
Kochi,-,-,28,,33,1.1,38,1.27,135,4.5,11,0.37,9,0.3,5,0.17,6,0.2,1,0.03,10,0.33,15,0.5,-,-,-,-,-,-,-,-,4,0.5,1,0.13,-,-
Fukuoka,110,0.56,208,,62,0.52,307,2.56,776,6.47,58,0.48,225,1.88,10,0.08,69,0.58,1,0.01,68,0.57,114,0.95,-,-,10,0.38,1,0.07,1,0.07,28,1.87,-,-,-,-
Saga,5,0.13,29,,8,0.35,23,1,69,3,4,0.17,39,1.7,4,0.17,19,0.83,-,-,10,0.43,14,0.61,-,-,10,2.5,-,-,1,0.17,-,-,-,-,-,-
Nagasaki,33,0.47,32,,9,0.2,51,1.16,237,5.39,2,0.05,80,1.82,1,0.02,12,0.27,-,-,31,0.7,54,1.23,-,-,12,1.5,-,-,-,-,12,1,-,-,-,-
Kumamoto,8,0.1,63,,16,0.32,40,0.8,442,8.84,10,0.2,115,2.3,8,0.16,28,0.56,-,-,37,0.74,78,1.56,-,-,24,2.67,-,-,1,0.07,8,0.53,-,-,-,-
Oita,12,0.21,73,,8,0.22,105,2.92,279,7.75,19,0.53,50,1.39,3,0.08,26,0.72,-,-,19,0.53,30,0.83,-,-,1,0.2,-,-,-,-,2,0.18,-,-,-,-
Miyazaki,2,0.03,40,,31,0.86,33,0.92,274,7.61,9,0.25,160,4.44,17,0.47,38,1.06,1,0.03,15,0.42,33,0.92,-,-,17,3.4,-,-,-,-,10,1.43,-,-,-,-
Kagoshima,36,0.39,23,,15,0.27,61,1.11,410,7.45,16,0.29,186,3.38,2,0.04,20,0.36,-,-,19,0.35,139,2.53,-,-,4,0.57,-,-,-,-,6,0.5,-,-,-,-
Okinawa,630,10.86,4,,13,0.38,30,0.88,114,3.35,4,0.12,12,0.35,2,0.06,12,0.35,2,0.06,7,0.21,12,0.35,-,-,11,1.22,-,-,1,0.14,3,0.43,-,-,1,0.14
