"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15th week, 2016",,,,,,"Data collected as of April 20, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Yamanashi,130,3.17,-,,6,0.25,52,2.17,97,4.04,8,0.33,-,-,7,0.29,10,0.42,-,-,-,-,1,0.04,-,-,1,0.11,-,-,-,-,1,0.1,-,-,-,-
Nagano,824,9.47,2,,2,0.04,143,2.65,336,6.22,13,0.24,2,0.04,22,0.41,29,0.54,1,0.02,-,-,35,0.65,-,-,-,-,-,-,-,-,6,0.55,-,-,11,1
Gifu,421,4.84,3,,8,0.15,78,1.47,204,3.85,10,0.19,-,-,9,0.17,14,0.26,2,0.04,-,-,12,0.23,-,-,3,0.27,1,0.2,-,-,2,0.4,-,-,6,1.2
Shizuoka,477,3.41,16,,15,0.17,237,2.66,493,5.54,32,0.36,1,0.01,23,0.26,36,0.4,-,-,6,0.07,74,0.83,1,0.05,11,0.5,-,-,-,-,10,1,1,0.1,1,0.1
Aichi,918,4.71,21,,38,0.21,309,1.71,872,4.82,44,0.24,2,0.01,54,0.3,91,0.5,-,-,1,0.01,88,0.49,-,-,10,0.29,-,-,3,0.21,4,0.29,-,-,34,2.43
Mie,354,4.92,5,,16,0.36,61,1.36,329,7.31,7,0.16,-,-,38,0.84,33,0.73,-,-,-,-,17,0.38,-,-,4,0.33,-,-,2,0.22,2,0.22,-,-,4,0.44
Shiga,246,4.64,-,,3,0.09,41,1.28,225,7.03,20,0.63,-,-,5,0.16,13,0.41,-,-,-,-,12,0.38,-,-,3,0.38,1,0.14,-,-,3,0.43,-,-,6,0.86
Kyoto,415,3.35,9,,13,0.17,87,1.16,449,5.99,14,0.19,1,0.01,17,0.23,28,0.37,-,-,2,0.03,71,0.95,-,-,3,0.17,-,-,-,-,5,0.71,-,-,7,1
Osaka,607,1.98,34,,65,0.33,367,1.84,1589,7.95,66,0.33,6,0.03,55,0.28,96,0.48,4,0.02,2,0.01,184,0.92,1,0.02,7,0.14,-,-,1,0.06,10,0.59,-,-,26,1.53
Hyogo,556,2.79,12,,40,0.31,150,1.16,772,5.98,43,0.33,-,-,39,0.3,41,0.32,-,-,1,0.01,106,0.82,-,-,10,0.29,1,0.09,1,0.09,1,0.09,-,-,5,0.45
Nara,146,2.7,4,,9,0.26,47,1.38,201,5.91,6,0.18,-,-,12,0.35,18,0.53,-,-,2,0.06,48,1.41,-,-,5,0.56,-,-,-,-,2,0.33,-,-,6,1
Wakayama,99,1.98,6,,12,0.39,29,0.94,116,3.74,12,0.39,-,-,21,0.68,19,0.61,-,-,-,-,20,0.65,-,-,1,0.25,-,-,-,-,2,0.18,-,-,8,0.73
Tottori,160,5.52,-,,10,0.53,107,5.63,140,7.37,8,0.42,-,-,11,0.58,3,0.16,2,0.11,2,0.11,3,0.16,-,-,9,1.8,-,-,-,-,-,-,-,-,8,1.6
Shimane,169,4.45,9,,14,0.61,29,1.26,247,10.74,4,0.17,2,0.09,22,0.96,14,0.61,-,-,4,0.17,7,0.3,-,-,1,0.33,-,-,-,-,2,0.25,-,-,28,3.5
Okayama,240,2.86,5,,10,0.19,45,0.83,264,4.89,8,0.15,1,0.02,25,0.46,20,0.37,-,-,2,0.04,61,1.13,-,-,2,0.17,-,-,-,-,1,0.2,-,-,2,0.4
Hiroshima,335,2.91,20,,37,0.51,121,1.68,606,8.42,17,0.24,-,-,43,0.6,35,0.49,3,0.04,7,0.1,32,0.44,-,-,11,0.58,-,-,-,-,1,0.05,-,-,27,1.29
Yamaguchi,260,3.82,28,,11,0.23,109,2.27,265,5.52,8,0.17,2,0.04,30,0.63,30,0.63,1,0.02,10,0.21,36,0.75,-,-,-,-,-,-,-,-,3,0.33,-,-,3,0.33
Tokushima,109,2.95,7,,10,0.43,14,0.61,110,4.78,1,0.04,-,-,8,0.35,18,0.78,-,-,-,-,16,0.7,-,-,-,-,-,-,-,-,3,0.43,-,-,3,0.43
Kagawa,178,3.79,1,,8,0.29,49,1.75,159,5.68,6,0.21,1,0.04,14,0.5,15,0.54,-,-,2,0.07,21,0.75,-,-,-,-,-,-,-,-,1,0.2,1,0.2,8,1.6
Ehime,367,6.02,2,,13,0.35,78,2.11,282,7.62,10,0.27,3,0.08,20,0.54,19,0.51,-,-,2,0.05,7,0.19,-,-,22,2.75,-,-,-,-,-,-,-,-,3,0.5
Kochi,252,5.25,29,,8,0.27,82,2.73,136,4.53,-,-,1,0.03,5,0.17,10,0.33,-,-,6,0.2,14,0.47,-,-,-,-,-,-,-,-,2,0.25,1,0.13,12,1.5
Fukuoka,842,4.25,85,,47,0.39,300,2.5,874,7.28,25,0.21,8,0.07,42,0.35,67,0.56,8,0.07,5,0.04,122,1.02,-,-,9,0.35,1,0.07,-,-,8,0.53,-,-,1,0.07
Saga,266,6.82,32,,16,0.7,36,1.57,132,5.74,2,0.09,4,0.17,12,0.52,19,0.83,-,-,1,0.04,42,1.83,-,-,-,-,-,-,2,0.33,-,-,-,-,7,1.17
Nagasaki,484,6.91,18,,13,0.3,119,2.7,183,4.16,17,0.39,2,0.05,14,0.32,12,0.27,-,-,7,0.16,45,1.02,-,-,10,1.25,-,-,1,0.08,1,0.08,-,-,3,0.25
Kumamoto,357,4.52,7,,18,0.37,40,0.82,282,5.76,9,0.18,2,0.04,30,0.61,31,0.63,-,-,6,0.12,67,1.37,-,-,15,1.67,-,-,2,0.13,3,0.2,-,-,3,0.2
Oita,281,4.84,25,,12,0.33,92,2.56,367,10.19,33,0.92,1,0.03,25,0.69,33,0.92,-,-,2,0.06,9,0.25,1,0.2,8,1.6,-,-,-,-,1,0.09,-,-,1,0.09
Miyazaki,279,4.73,26,,24,0.67,116,3.22,342,9.5,13,0.36,5,0.14,21,0.58,39,1.08,-,-,2,0.06,127,3.53,-,-,30,5,-,-,-,-,-,-,-,-,5,0.71
Kagoshima,863,9.28,45,,39,0.71,170,3.09,594,10.8,33,0.6,3,0.05,18,0.33,17,0.31,-,-,9,0.16,79,1.44,-,-,9,1.29,1,0.08,-,-,1,0.08,-,-,14,1.17
Okinawa,534,9.21,70,,3,0.09,28,0.82,102,3,26,0.76,25,0.74,3,0.09,10,0.29,3,0.09,7,0.21,73,2.15,-,-,8,0.89,-,-,1,0.14,3,0.43,-,-,4,0.57
