"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13th week, 2014",,,,,,"Data collected as of April 2, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Shiga,453,8.55,4,,5,0.16,42,1.31,180,5.63,24,0.75,5,0.16,-,-,15,0.47,-,-,3,0.09,1,0.03,-,-,1,0.13,-,-,-,-,-,-,-,-,2,0.29
Kyoto,1123,9.36,3,,23,0.32,81,1.13,346,4.81,30,0.42,-,-,-,-,22,0.31,-,-,1,0.01,7,0.1,-,-,3,0.17,-,-,-,-,1,0.14,-,-,1,0.14
Osaka,2941,9.52,78,,53,0.27,354,1.77,1248,6.24,165,0.83,3,0.02,8,0.04,86,0.43,2,0.01,3,0.02,20,0.1,2,0.04,12,0.23,1,0.06,2,0.12,3,0.18,-,-,15,0.88
Hyogo,2110,10.71,17,,25,0.2,158,1.24,816,6.43,133,1.05,3,0.02,13,0.1,59,0.46,-,-,3,0.02,10,0.08,-,-,14,0.4,2,0.17,3,0.25,3,0.25,-,-,6,0.5
Nara,406,7.52,16,,19,0.56,18,0.53,120,3.53,42,1.24,-,-,3,0.09,8,0.24,-,-,-,-,6,0.18,-,-,-,-,-,-,1,0.17,-,-,-,-,2,0.33
Wakayama,409,8.18,11,,10,0.32,30,0.97,141,4.55,20,0.65,-,-,-,-,8,0.26,-,-,1,0.03,1,0.03,-,-,4,1,1,0.09,-,-,5,0.45,-,-,1,0.09
Tottori,447,15.41,2,,17,0.89,57,3,74,3.89,7,0.37,-,-,-,-,10,0.53,2,0.11,-,-,-,-,-,-,1,0.33,-,-,-,-,1,0.2,-,-,1,0.2
Shimane,439,11.55,8,,26,1.13,30,1.3,116,5.04,26,1.13,-,-,-,-,29,1.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.13,-,-,1,0.13
Okayama,796,9.48,4,,42,0.78,47,0.87,553,10.24,44,0.81,2,0.04,2,0.04,10,0.19,-,-,1,0.02,7,0.13,1,0.08,14,1.17,-,-,-,-,2,0.4,-,-,1,0.2
Hiroshima,971,8.44,13,,77,1.07,114,1.58,524,7.28,62,0.86,3,0.04,1,0.01,31,0.43,-,-,2,0.03,31,0.43,-,-,11,0.58,-,-,-,-,2,0.1,-,-,6,0.29
Yamaguchi,942,13.65,32,,28,0.58,92,1.92,314,6.54,46,0.96,5,0.1,2,0.04,27,0.56,-,-,20,0.42,6,0.13,-,-,4,0.5,-,-,-,-,3,0.33,-,-,2,0.22
Tokushima,321,8.45,4,,3,0.13,19,0.83,127,5.52,14,0.61,-,-,1,0.04,21,0.91,-,-,5,0.22,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,576,11.76,4,,10,0.33,37,1.23,187,6.23,28,0.93,1,0.03,-,-,11,0.37,-,-,-,-,1,0.03,-,-,2,0.4,-,-,-,-,-,-,-,-,-,-
Ehime,880,14.43,4,,14,0.39,49,1.36,358,9.94,51,1.42,-,-,-,-,32,0.89,-,-,-,-,5,0.14,1,0.13,21,2.63,-,-,-,-,-,-,-,-,1,0.17
Kochi,648,13.5,9,,7,0.23,21,0.7,195,6.5,34,1.13,1,0.03,-,-,16,0.53,-,-,-,-,54,1.8,-,-,-,-,-,-,-,-,5,0.63,1,0.13,3,0.38
Fukuoka,2009,10.15,47,,49,0.41,315,2.63,1040,8.67,198,1.65,27,0.23,1,0.01,92,0.77,2,0.02,7,0.06,104,0.87,-,-,8,0.31,-,-,-,-,-,-,-,-,3,0.23
Saga,356,9.13,1,,12,0.52,56,2.43,152,6.61,27,1.17,3,0.13,1,0.04,9,0.39,1,0.04,2,0.09,14,0.61,-,-,-,-,-,-,-,-,1,0.17,-,-,-,-
Nagasaki,727,10.54,3,,12,0.28,76,1.77,194,4.51,58,1.35,3,0.07,-,-,14,0.33,3,0.07,-,-,18,0.42,-,-,4,0.5,-,-,-,-,1,0.09,-,-,1,0.09
Kumamoto,834,10.43,11,,21,0.42,71,1.42,670,13.4,41,0.82,59,1.18,3,0.06,41,0.82,2,0.04,17,0.34,17,0.34,-,-,18,2,-,-,-,-,2,0.13,-,-,8,0.53
Oita,507,8.74,3,,15,0.42,58,1.61,529,14.69,54,1.5,20,0.56,2,0.06,27,0.75,-,-,2,0.06,26,0.72,-,-,-,-,-,-,-,-,2,0.18,-,-,-,-
Miyazaki,899,15.24,31,,21,0.58,78,2.17,430,11.94,36,1,46,1.28,-,-,33,0.92,1,0.03,1,0.03,9,0.25,-,-,13,2.17,-,-,-,-,-,-,-,-,1,0.14
Kagoshima,1282,13.78,31,,63,1.15,101,1.84,498,9.05,121,2.2,6,0.11,5,0.09,25,0.45,-,-,1,0.02,13,0.24,-,-,3,0.43,-,-,-,-,-,-,-,-,6,0.5
Okinawa,807,13.91,59,,2,0.06,57,1.68,116,3.41,101,2.97,2,0.06,10,0.29,6,0.18,-,-,2,0.06,14,0.41,-,-,9,0.9,3,0.43,3,0.43,2,0.29,1,0.14,1,0.14
