"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38th week, 2015",,,,,,"Data collected as of September 25, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,1,0.01,9,,1,0.02,45,0.94,61,1.27,10,0.21,111,2.31,40,0.83,27,0.56,1,0.02,18,0.38,23,0.48,-,-,3,0.25,-,-,2,0.29,4,0.57,-,-,-,-
Gunma,-,-,4,,4,0.07,110,1.83,193,3.22,25,0.42,304,5.07,23,0.38,40,0.67,2,0.03,46,0.77,18,0.3,-,-,25,1.79,-,-,-,-,5,0.63,-,-,-,-
Saitama,2,0.01,76,,67,0.49,252,1.83,566,4.1,37,0.27,611,4.43,87,0.63,113,0.82,6,0.04,114,0.83,96,0.7,-,-,41,1.21,1,0.1,3,0.3,6,0.6,-,-,-,-
Chiba,11,0.06,66,,36,0.29,252,2.05,322,2.62,34,0.28,857,6.97,69,0.56,54,0.44,4,0.03,121,0.98,87,0.71,-,-,26,0.87,-,-,1,0.11,4,0.44,-,-,-,-
Tokyo,25,0.07,342,,62,0.26,395,1.63,956,3.93,94,0.39,1100,4.53,103,0.42,176,0.72,5,0.02,229,0.94,71,0.29,-,-,40,1.14,1,0.04,-,-,23,0.96,2,0.08,-,-
Kanagawa,11,0.04,91,,34,0.2,205,1.23,530,3.19,44,0.27,1000,6.02,39,0.23,90,0.54,1,0.01,130,0.78,81,0.49,-,-,32,1.03,-,-,-,-,1,0.13,-,-,-,-
Niigata,24,0.26,151,,20,0.34,90,1.53,205,3.47,11,0.19,696,11.8,13,0.22,37,0.63,1,0.02,107,1.81,18,0.31,-,-,13,1.3,-,-,-,-,2,0.15,5,0.38,-,-
Toyama,-,-,9,,5,0.17,51,1.76,127,4.38,7,0.24,139,4.79,5,0.17,14,0.48,-,-,37,1.28,10,0.34,1,0.14,1,0.14,-,-,-,-,6,1.2,-,-,-,-
Ishikawa,1,0.02,20,,20,0.69,66,2.28,75,2.59,9,0.31,44,1.52,4,0.14,25,0.86,-,-,10,0.34,51,1.76,-,-,2,0.29,-,-,-,-,7,1.4,-,-,-,-
Fukui,-,-,14,,4,0.18,42,1.91,90,4.09,5,0.23,22,1,15,0.68,10,0.45,1,0.05,10,0.45,11,0.5,-,-,-,-,-,-,2,0.33,5,0.83,-,-,1,0.17
Yamanashi,-,-,2,,-,-,43,1.79,47,1.96,5,0.21,47,1.96,9,0.38,8,0.33,-,-,14,0.58,-,-,-,-,4,0.44,1,0.1,4,0.4,3,0.3,-,-,-,-
Nagano,-,-,7,,1,0.02,78,1.44,129,2.39,6,0.11,470,8.7,26,0.48,22,0.41,4,0.07,111,2.06,11,0.2,-,-,5,0.45,-,-,-,-,4,0.36,-,-,-,-
Gifu,3,0.03,29,,12,0.23,34,0.64,83,1.57,9,0.17,190,3.58,28,0.53,16,0.3,5,0.09,27,0.51,7,0.13,-,-,1,0.09,-,-,-,-,10,2,-,-,-,-
Shizuoka,2,0.01,66,,32,0.36,354,3.98,264,2.97,17,0.19,177,1.99,26,0.29,47,0.53,-,-,36,0.4,65,0.73,-,-,13,0.59,-,-,1,0.1,4,0.4,-,-,-,-
Aichi,23,0.12,53,,38,0.21,252,1.39,379,2.09,48,0.27,637,3.52,108,0.6,83,0.46,4,0.02,96,0.53,49,0.27,-,-,11,0.32,1,0.07,1,0.07,11,0.79,-,-,-,-
Mie,-,-,39,,11,0.24,36,0.8,159,3.53,7,0.16,122,2.71,13,0.29,35,0.78,1,0.02,25,0.56,2,0.04,1,0.08,4,0.33,-,-,-,-,4,0.44,-,-,-,-
Shiga,1,0.02,5,,12,0.38,20,0.63,105,3.28,15,0.47,90,2.81,8,0.25,16,0.5,-,-,20,0.63,7,0.22,-,-,2,0.25,-,-,-,-,2,0.29,-,-,-,-
Kyoto,4,0.03,33,,19,0.27,71,1,250,3.52,21,0.3,58,0.82,20,0.28,30,0.42,-,-,12,0.17,29,0.41,-,-,6,0.35,-,-,-,-,3,0.43,1,0.14,-,-
Osaka,6,0.02,177,,89,0.45,286,1.43,685,3.43,75,0.38,510,2.55,81,0.41,99,0.5,8,0.04,123,0.62,84,0.42,-,-,29,0.56,-,-,-,-,18,1.06,-,-,2,0.12
Hyogo,3,0.02,51,,46,0.36,222,1.72,543,4.21,43,0.33,528,4.09,46,0.36,57,0.44,3,0.02,108,0.84,52,0.4,1,0.03,32,0.91,-,-,-,-,4,0.36,-,-,-,-
Nara,3,0.06,28,,9,0.26,24,0.71,74,2.18,5,0.15,28,0.82,6,0.18,15,0.44,-,-,7,0.21,6,0.18,-,-,2,0.22,-,-,-,-,1,0.17,-,-,-,-
Wakayama,1,0.02,8,,23,0.74,21,0.68,43,1.39,11,0.35,122,3.94,23,0.74,17,0.55,-,-,27,0.87,4,0.13,-,-,1,0.25,-,-,1,0.09,3,0.27,-,-,-,-
Tottori,-,-,29,,16,0.84,81,4.26,82,4.32,4,0.21,24,1.26,3,0.16,19,1,1,0.05,13,0.68,2,0.11,-,-,10,3.33,-,-,1,0.2,1,0.2,-,-,-,-
Shimane,-,-,80,,10,0.43,59,2.57,95,4.13,1,0.04,38,1.65,-,-,15,0.65,-,-,11,0.48,5,0.22,-,-,4,1.33,-,-,1,0.13,2,0.25,-,-,-,-
Okayama,2,0.02,42,,9,0.17,33,0.61,242,4.48,9,0.17,125,2.31,13,0.24,17,0.31,-,-,16,0.3,32,0.59,-,-,10,0.83,-,-,-,-,-,-,-,-,-,-
Hiroshima,8,0.07,124,,12,0.17,147,2.1,256,3.66,20,0.29,319,4.56,32,0.46,37,0.53,3,0.04,62,0.89,78,1.11,-,-,30,1.58,-,-,-,-,12,0.57,-,-,-,-
Yamaguchi,-,-,94,,10,0.21,131,2.79,108,2.3,7,0.15,218,4.64,12,0.26,21,0.45,-,-,55,1.17,15,0.32,-,-,12,1.33,-,-,1,0.11,3,0.33,-,-,-,-
Tokushima,2,0.05,74,,2,0.09,26,1.13,96,4.17,3,0.13,125,5.43,1,0.04,11,0.48,-,-,20,0.87,9,0.39,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
Kagawa,-,-,16,,16,0.57,23,0.82,73,2.61,2,0.07,151,5.39,12,0.43,20,0.71,-,-,38,1.36,10,0.36,-,-,6,1.2,-,-,-,-,7,1.4,-,-,-,-
Ehime,14,0.23,33,,5,0.14,90,2.43,110,2.97,5,0.14,179,4.84,7,0.19,32,0.86,1,0.03,19,0.51,28,0.76,-,-,10,1.25,-,-,-,-,2,0.33,-,-,-,-
Kochi,3,0.06,91,,1,0.03,35,1.17,25,0.83,18,0.6,110,3.67,7,0.23,9,0.3,-,-,24,0.8,16,0.53,-,-,-,-,-,-,-,-,10,1.25,-,-,-,-
Fukuoka,5,0.03,273,,95,0.79,272,2.27,440,3.67,33,0.28,445,3.71,85,0.71,88,0.73,2,0.02,41,0.34,166,1.38,1,0.04,76,2.92,-,-,4,0.27,8,0.53,-,-,-,-
Saga,-,-,32,,7,0.3,22,0.96,43,1.87,6,0.26,84,3.65,29,1.26,20,0.87,-,-,6,0.26,51,2.22,-,-,4,1,1,0.17,1,0.17,13,2.17,-,-,-,-
Nagasaki,1,0.01,52,,17,0.39,83,1.89,87,1.98,15,0.34,80,1.82,32,0.73,23,0.52,1,0.02,14,0.32,67,1.52,-,-,22,2.75,-,-,-,-,7,0.58,-,-,-,-
Kumamoto,-,-,49,,17,0.34,56,1.12,345,6.9,10,0.2,121,2.42,31,0.62,49,0.98,1,0.02,49,0.98,34,0.68,-,-,74,8.22,-,-,2,0.13,13,0.87,-,-,-,-
Oita,1,0.02,93,,3,0.08,78,2.17,243,6.75,7,0.19,300,8.33,77,2.14,38,1.06,1,0.03,53,1.47,12,0.33,-,-,5,1,-,-,-,-,2,0.18,-,-,-,-
Miyazaki,2,0.03,84,,20,0.56,68,1.89,262,7.28,29,0.81,106,2.94,10,0.28,47,1.31,-,-,25,0.69,42,1.17,-,-,20,3.33,-,-,-,-,1,0.14,-,-,-,-
Kagoshima,9,0.1,76,,40,0.73,109,1.98,303,5.51,31,0.56,100,1.82,77,1.4,43,0.78,4,0.07,16,0.29,29,0.53,-,-,21,3,-,-,-,-,3,0.25,-,-,-,-
Okinawa,89,1.53,22,,20,0.59,44,1.29,81,2.38,8,0.24,10,0.29,10,0.29,9,0.26,7,0.21,12,0.35,78,2.29,-,-,17,1.7,-,-,2,0.29,5,0.71,-,-,-,-
