"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41st week, 2018",,,,,,"Data collected as of October 17, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Tottori,10896,375.72,485,25.53,375,19.74,3642,191.68,5353,281.74,127,6.68,302,15.89,21,1.11,360,18.95,409,21.53,46,2.42,3,0.6,74,14.8,7,1.4,18,3.6,16,3.2,1,0.2,52,10.4
Shimane,10050,271.62,702,31.91,242,11,1966,89.36,5345,242.95,146,6.64,747,33.95,16,0.73,503,22.86,377,17.14,185,8.41,-,-,24,8,13,1.63,49,6.13,18,2.25,-,-,78,9.75
Okayama,28388,337.95,1069,19.8,552,10.22,3418,63.3,14360,265.93,599,11.09,650,12.04,191,3.54,831,15.39,718,13.3,231,4.28,15,1.25,328,27.33,6,1.2,1,0.2,15,3,-,-,30,6
Hiroshima,34240,300.35,1943,27.37,1365,19.23,5398,76.03,18159,255.76,642,9.04,2442,34.39,79,1.11,1015,14.3,1622,22.85,322,4.54,20,1.05,726,38.21,7,0.35,6,0.3,60,3,2,0.1,377,18.85
Yamaguchi,26801,400.01,2363,50.28,684,14.55,5260,111.91,8893,189.21,443,9.43,2568,54.64,60,1.28,971,20.66,1300,27.66,249,5.3,2,0.22,205,22.78,5,0.56,6,0.67,36,4,-,-,104,11.56
Tokushima,11998,324.27,1473,64.04,408,17.74,1444,62.78,4827,209.87,178,7.74,1133,49.26,141,6.13,683,29.7,767,33.35,100,4.35,-,-,29,7.25,4,0.57,2,0.29,20,2.86,-,-,2,0.29
Kagawa,15206,330.57,1154,42.74,420,15.56,1951,72.26,7141,264.48,280,10.37,585,21.67,24,0.89,605,22.41,1210,44.81,203,7.52,4,0.8,152,30.4,6,1.2,4,0.8,28,5.6,1,0.2,41,8.2
Ehime,23367,389.45,1866,51.83,410,11.39,4040,112.22,10948,304.11,341,9.47,2677,74.36,63,1.75,963,26.75,906,25.17,252,7,1,0.14,574,82,1,0.17,1,0.17,115,19.17,-,-,46,7.67
Kochi,20894,435.29,945,31.5,445,14.83,1521,50.7,4031,134.37,224,7.47,1000,33.33,134,4.47,429,14.3,433,14.43,57,1.9,-,-,101,33.67,3,0.38,1,0.13,81,10.13,17,2.13,32,4
Fukuoka,90467,459.22,5827,48.97,3155,26.51,14627,122.92,33468,281.24,2023,17,10465,87.94,320,2.69,3276,27.53,3154,26.5,1429,12.01,14,0.54,1588,61.08,24,1.6,32,2.13,120,8,-,-,79,5.27
Saga,15692,412.95,1052,47.82,708,32.18,1313,59.68,3367,153.05,263,11.95,1260,57.27,49,2.23,625,28.41,1180,53.64,73,3.32,3,1,99,33,2,0.33,13,2.17,34,5.67,-,-,56,9.33
Nagasaki,26977,390.97,1644,37.36,695,15.8,3888,88.36,7378,167.68,436,9.91,2443,55.52,46,1.05,771,17.52,814,18.5,113,2.57,6,0.75,251,31.38,11,0.92,23,1.92,78,6.5,-,-,98,8.17
Kumamoto,29948,374.35,1911,38.22,750,15,2676,53.52,13522,270.44,409,8.18,4359,87.18,46,0.92,1400,28,1528,30.56,197,3.94,4,0.44,676,75.11,9,0.6,22,1.47,32,2.13,-,-,43,2.87
Oita,27156,468.21,1286,35.72,387,10.75,2290,63.61,15736,437.11,763,21.19,5114,142.06,29,0.81,913,25.36,1082,30.06,574,15.94,3,0.6,197,39.4,1,0.09,2,0.18,52,4.73,-,-,25,2.27
Miyazaki,27788,479.1,2446,69.89,1102,31.49,2808,80.23,13940,398.29,556,15.89,5383,153.8,56,1.6,1237,35.34,938,26.8,1159,33.11,1,0.17,651,108.5,2,0.29,-,-,5,0.71,-,-,155,22.14
Kagoshima,40934,444.93,3089,57.2,2471,45.76,5789,107.2,16427,304.2,698,12.93,4976,92.15,127,2.35,1029,19.06,928,17.19,1239,22.94,1,0.14,345,49.29,4,0.33,5,0.42,11,0.92,-,-,15,1.25
Okinawa,30386,533.09,2468,72.59,834,24.53,2102,61.82,5229,153.79,713,20.97,2258,66.41,88,2.59,619,18.21,330,9.71,160,4.71,6,0.67,878,97.56,25,3.57,55,7.86,39,5.57,3,0.43,40,5.71
