"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"50th week, 2016",,,,,,"Data collected as of December 21, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,724,9.53,50,,22,0.46,61,1.27,693,14.44,21,0.44,11,0.23,1,0.02,25,0.52,-,-,4,0.08,8,0.17,-,-,8,0.67,-,-,-,-,8,1.14,-,-,-,-
Gunma,784,8.34,22,,33,0.57,189,3.26,1094,18.86,19,0.33,32,0.55,15,0.26,24,0.41,-,-,7,0.12,42,0.72,-,-,13,0.93,-,-,2,0.25,14,1.75,-,-,-,-
Saitama,1766,7.01,66,,50,0.31,557,3.48,5066,31.66,176,1.1,49,0.31,21,0.13,54,0.34,-,-,6,0.04,156,0.98,3,0.07,26,0.63,-,-,1,0.1,14,1.4,-,-,-,-
Chiba,1013,4.73,28,,51,0.38,565,4.22,3245,24.22,92,0.69,70,0.52,14,0.1,58,0.43,5,0.04,7,0.05,49,0.37,-,-,27,0.79,1,0.11,1,0.11,16,1.78,-,-,1,0.11
Tokyo,2576,6.24,53,,115,0.44,673,2.6,7370,28.46,182,0.7,99,0.38,49,0.19,130,0.5,3,0.01,15,0.06,139,0.54,-,-,31,0.79,-,-,-,-,34,1.36,1,0.04,1,0.04
Kanagawa,2134,6.22,40,,57,0.27,451,2.11,5234,24.46,170,0.79,69,0.32,11,0.05,97,0.45,-,-,6,0.03,196,0.92,2,0.04,73,1.46,-,-,1,0.11,13,1.44,-,-,-,-
Niigata,492,5.35,71,,53,0.91,208,3.59,984,16.97,34,0.59,5,0.09,7,0.12,24,0.41,1,0.02,5,0.09,229,3.95,-,-,14,1.4,-,-,1,0.08,11,0.85,2,0.15,1,0.08
Toyama,467,9.73,27,,14,0.48,41,1.41,848,29.24,7,0.24,2,0.07,3,0.1,7,0.24,-,-,-,-,80,2.76,-,-,-,-,-,-,-,-,1,0.2,-,-,-,-
Ishikawa,308,6.42,18,,40,1.38,87,3,570,19.66,32,1.1,3,0.1,-,-,18,0.62,-,-,1,0.03,13,0.45,-,-,2,0.29,-,-,-,-,16,3.2,-,-,-,-
Fukui,357,11.16,28,,12,0.55,198,9,540,24.55,13,0.59,1,0.05,1,0.05,12,0.55,-,-,-,-,15,0.68,-,-,1,0.33,-,-,-,-,8,1.33,-,-,-,-
Yamanashi,219,5.34,13,,15,0.63,84,3.5,461,19.21,6,0.25,15,0.63,2,0.08,3,0.13,-,-,1,0.04,26,1.08,-,-,7,0.78,-,-,-,-,12,1.2,-,-,1,0.1
Nagano,286,3.29,80,,4,0.07,135,2.5,1095,20.28,34,0.63,16,0.3,7,0.13,11,0.2,-,-,-,-,110,2.04,-,-,12,1.09,-,-,-,-,18,1.64,-,-,-,-
Gifu,426,4.9,50,,29,0.55,39,0.74,772,14.57,29,0.55,7,0.13,-,-,14,0.26,1,0.02,-,-,58,1.09,-,-,7,0.64,-,-,1,0.2,9,1.8,-,-,1,0.2
Shizuoka,607,4.37,50,,23,0.26,412,4.63,2088,23.46,30,0.34,48,0.54,3,0.03,27,0.3,-,-,3,0.03,66,0.74,-,-,11,0.52,-,-,2,0.2,14,1.4,5,0.5,-,-
Aichi,925,4.74,140,,51,0.28,328,1.81,3783,20.9,85,0.47,74,0.41,13,0.07,46,0.25,2,0.01,7,0.04,56,0.31,-,-,17,0.5,-,-,1,0.07,13,0.93,-,-,1,0.07
Mie,258,3.58,33,,36,0.8,91,2.02,1056,23.47,15,0.33,27,0.6,11,0.24,16,0.36,-,-,1,0.02,15,0.33,1,0.08,2,0.17,-,-,1,0.11,12,1.33,-,-,-,-
Shiga,109,2.06,24,,4,0.13,54,1.69,556,17.38,15,0.47,12,0.38,1,0.03,10,0.31,-,-,4,0.13,24,0.75,-,-,-,-,-,-,1,0.14,1,0.14,-,-,1,0.14
Kyoto,421,3.37,38,,71,0.93,92,1.21,1246,16.39,37,0.49,29,0.38,-,-,15,0.2,-,-,8,0.11,60,0.79,-,-,1,0.06,-,-,-,-,5,0.71,-,-,-,-
Osaka,867,2.81,270,,167,0.83,497,2.47,4271,21.25,127,0.63,56,0.28,9,0.04,84,0.42,3,0.01,11,0.05,316,1.57,1,0.02,33,0.63,-,-,1,0.06,18,1.06,-,-,-,-
Hyogo,719,3.63,178,,78,0.61,170,1.33,3082,24.08,84,0.66,40,0.31,18,0.14,50,0.39,2,0.02,11,0.09,184,1.44,-,-,12,0.34,-,-,2,0.18,13,1.18,-,-,1,0.09
Nara,246,4.56,47,,15,0.44,93,2.74,622,18.29,30,0.88,15,0.44,-,-,18,0.53,-,-,4,0.12,66,1.94,-,-,12,1.2,-,-,-,-,11,1.83,-,-,-,-
Wakayama,104,2.08,70,,11,0.35,14,0.45,477,15.39,24,0.77,11,0.35,5,0.16,10,0.32,-,-,3,0.1,73,2.35,-,-,1,0.25,-,-,-,-,8,0.73,-,-,-,-
Tottori,24,0.83,34,,9,0.47,92,4.84,319,16.79,20,1.05,3,0.16,1,0.05,5,0.26,-,-,2,0.11,37,1.95,-,-,4,0.8,-,-,-,-,4,0.8,-,-,-,-
Shimane,69,1.82,15,,12,0.52,48,2.09,314,13.65,15,0.65,23,1,16,0.7,11,0.48,-,-,1,0.04,42,1.83,-,-,3,1,-,-,-,-,1,0.13,-,-,-,-
Okayama,216,2.57,26,,31,0.57,59,1.09,1088,20.15,15,0.28,35,0.65,6,0.11,18,0.33,-,-,-,-,25,0.46,-,-,4,0.33,-,-,1,0.2,5,1,-,-,-,-
Hiroshima,465,4.04,45,,39,0.54,153,2.13,947,13.15,31,0.43,28,0.39,14,0.19,25,0.35,1,0.01,11,0.15,28,0.39,-,-,17,0.89,-,-,-,-,12,0.57,-,-,-,-
Yamaguchi,148,2.18,84,,18,0.38,101,2.1,893,18.6,22,0.46,3,0.06,11,0.23,18,0.38,3,0.06,3,0.06,97,2.02,-,-,5,0.56,-,-,-,-,12,1.33,-,-,-,-
Tokushima,46,1.24,52,,9,0.39,40,1.74,407,17.7,6,0.26,7,0.3,18,0.78,9,0.39,-,-,2,0.09,27,1.17,-,-,1,0.25,-,-,-,-,1,0.14,-,-,-,-
Kagawa,249,5.3,34,,21,0.75,90,3.21,660,23.57,6,0.21,14,0.5,5,0.18,10,0.36,-,-,4,0.14,35,1.25,-,-,-,-,-,-,1,0.2,7,1.4,-,-,-,-
Ehime,247,4.05,40,,4,0.11,73,1.97,909,24.57,14,0.38,28,0.76,18,0.49,21,0.57,-,-,3,0.08,50,1.35,-,-,14,1.75,-,-,-,-,7,1.17,-,-,-,-
Kochi,108,2.25,30,,12,0.4,70,2.33,263,8.77,23,0.77,-,-,4,0.13,10,0.33,1,0.03,2,0.07,19,0.63,-,-,-,-,-,-,-,-,5,0.63,1,0.13,-,-
Fukuoka,1059,5.35,125,,127,1.06,398,3.32,1821,15.18,88,0.73,108,0.9,8,0.07,80,0.67,3,0.03,20,0.17,144,1.2,-,-,20,0.77,-,-,2,0.13,30,2,-,-,1,0.07
Saga,89,2.28,49,,17,0.74,53,2.3,266,11.57,11,0.48,16,0.7,1,0.04,16,0.7,-,-,7,0.3,13,0.57,-,-,4,1,-,-,-,-,4,0.67,-,-,-,-
Nagasaki,163,2.33,46,,30,0.68,183,4.16,343,7.8,14,0.32,27,0.61,1,0.02,10,0.23,-,-,27,0.61,46,1.05,-,-,11,1.38,-,-,-,-,11,0.92,-,-,-,-
Kumamoto,127,1.59,61,,52,1.04,101,2.02,848,16.96,41,0.82,84,1.68,2,0.04,33,0.66,1,0.02,23,0.46,65,1.3,3,0.33,25,2.78,1,0.07,-,-,10,0.67,-,-,-,-
Oita,171,2.95,39,,16,0.44,127,3.53,837,23.25,32,0.89,22,0.61,2,0.06,20,0.56,2,0.06,16,0.44,13,0.36,-,-,5,1,-,-,-,-,13,1.18,-,-,7,0.64
Miyazaki,73,1.24,20,,20,0.56,96,2.67,1080,30,40,1.11,89,2.47,42,1.17,29,0.81,1,0.03,5,0.14,12,0.33,-,-,12,2.4,-,-,-,-,5,0.71,-,-,-,-
Kagoshima,183,1.97,35,,43,0.78,105,1.91,1059,19.25,32,0.58,84,1.53,5,0.09,25,0.45,2,0.04,9,0.16,127,2.31,-,-,6,0.86,-,-,-,-,2,0.17,-,-,1,0.08
Okinawa,489,8.43,1,,5,0.15,39,1.15,389,11.44,9,0.26,3,0.09,1,0.03,7,0.21,2,0.06,1,0.03,6,0.18,-,-,7,0.78,-,-,2,0.29,5,0.71,-,-,7,1
