"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10th week, 2016",,,,,,"Data collected as of March 16, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Nagano,3519,40.45,7,,6,0.11,138,2.56,295,5.46,13,0.24,-,-,16,0.3,17,0.31,1,0.02,-,-,42,0.78,-,-,1,0.09,-,-,-,-,7,0.64,-,-,3,0.27
Gifu,2729,31.37,9,,13,0.25,64,1.21,189,3.57,6,0.11,-,-,7,0.13,7,0.13,1,0.02,-,-,8,0.15,-,-,2,0.18,-,-,-,-,8,1.6,-,-,5,1
Shizuoka,4545,32.7,8,,18,0.2,391,4.39,477,5.36,19,0.21,2,0.02,23,0.26,29,0.33,-,-,-,-,89,1,-,-,6,0.27,-,-,-,-,12,1.2,3,0.3,2,0.2
Aichi,8593,44.07,29,,26,0.14,357,1.97,917,5.07,54,0.3,2,0.01,59,0.33,62,0.34,1,0.01,1,0.01,75,0.41,-,-,16,0.47,-,-,-,-,7,0.5,-,-,20,1.43
Mie,2371,32.93,8,,14,0.31,64,1.42,265,5.89,10,0.22,-,-,24,0.53,21,0.47,1,0.02,-,-,6,0.13,1,0.08,1,0.08,-,-,1,0.11,6,0.67,-,-,-,-
Shiga,1394,26.3,1,,9,0.28,58,1.81,225,7.03,8,0.25,-,-,3,0.09,8,0.25,-,-,-,-,14,0.44,-,-,-,-,-,-,-,-,-,-,-,-,4,0.57
Kyoto,3324,26.81,8,,17,0.23,108,1.44,438,5.84,26,0.35,1,0.01,16,0.21,17,0.23,-,-,1,0.01,61,0.81,-,-,3,0.17,-,-,-,-,8,1.14,-,-,13,1.86
Osaka,7969,25.96,55,,50,0.25,457,2.29,1553,7.77,61,0.31,-,-,52,0.26,78,0.39,7,0.04,5,0.03,191,0.96,-,-,11,0.21,-,-,-,-,15,0.88,-,-,22,1.29
Hyogo,6183,31.07,18,,61,0.47,267,2.07,914,7.09,38,0.29,1,0.01,61,0.47,29,0.22,1,0.01,-,-,108,0.84,2,0.06,22,0.63,2,0.18,-,-,4,0.36,1,0.09,11,1
Nara,1720,31.85,6,,3,0.09,60,1.76,187,5.5,8,0.24,-,-,14,0.41,13,0.38,-,-,-,-,54,1.59,-,-,1,0.11,-,-,1,0.17,1,0.17,-,-,7,1.17
Wakayama,1352,27.04,5,,10,0.32,12,0.39,174,5.61,7,0.23,-,-,15,0.48,11,0.35,-,-,-,-,15,0.48,-,-,4,1,-,-,-,-,2,0.18,-,-,9,0.82
Tottori,866,29.86,1,,21,1.11,142,7.47,140,7.37,5,0.26,-,-,19,1,6,0.32,-,-,-,-,2,0.11,-,-,4,1.33,-,-,-,-,3,0.6,-,-,8,1.6
Shimane,878,23.11,7,,45,1.96,71,3.09,278,12.09,5,0.22,1,0.04,10,0.43,8,0.35,-,-,5,0.22,11,0.48,-,-,1,0.33,-,-,1,0.13,8,1,-,-,8,1
Okayama,2141,25.49,12,,5,0.09,73,1.35,325,6.02,11,0.2,-,-,16,0.3,10,0.19,-,-,-,-,54,1,-,-,5,0.42,-,-,-,-,1,0.2,-,-,-,-
Hiroshima,2748,23.9,29,,38,0.53,154,2.14,675,9.38,20,0.28,-,-,51,0.71,18,0.25,1,0.01,4,0.06,53,0.74,-,-,11,0.58,-,-,-,-,4,0.19,-,-,20,0.95
Yamaguchi,2239,32.45,43,,17,0.35,130,2.71,369,7.69,14,0.29,-,-,31,0.65,20,0.42,1,0.02,-,-,40,0.83,-,-,-,-,-,-,-,-,4,0.44,-,-,3,0.33
Tokushima,1058,27.84,10,,21,0.91,27,1.17,198,8.61,5,0.22,1,0.04,6,0.26,12,0.52,-,-,-,-,6,0.26,-,-,-,-,-,-,-,-,-,-,-,-,4,0.57
Kagawa,1295,27.55,1,,16,0.57,38,1.36,282,10.07,6,0.21,-,-,16,0.57,11,0.39,1,0.04,-,-,9,0.32,-,-,2,0.4,-,-,-,-,2,0.4,-,-,7,1.4
Ehime,2703,44.31,25,,2,0.05,98,2.65,366,9.89,3,0.08,-,-,17,0.46,17,0.46,-,-,-,-,6,0.16,-,-,16,2,-,-,-,-,2,0.33,-,-,8,1.33
Kochi,1944,40.5,24,,2,0.07,78,2.6,217,7.23,7,0.23,-,-,7,0.23,8,0.27,1,0.03,-,-,12,0.4,-,-,-,-,-,-,-,-,3,0.38,1,0.13,24,3
Fukuoka,7655,38.66,119,,53,0.44,428,3.57,1049,8.74,68,0.57,2,0.02,69,0.58,71,0.59,1,0.01,-,-,139,1.16,1,0.04,28,1.08,1,0.07,2,0.13,18,1.2,-,-,-,-
Saga,1043,26.74,15,,17,0.74,40,1.74,125,5.43,5,0.22,-,-,7,0.3,13,0.57,1,0.04,-,-,63,2.74,-,-,7,1.75,-,-,-,-,6,1,-,-,1,0.17
Nagasaki,1759,25.13,32,,10,0.23,121,2.75,219,4.98,18,0.41,1,0.02,13,0.3,24,0.55,-,-,-,-,37,0.84,-,-,11,1.38,-,-,1,0.08,7,0.58,-,-,-,-
Kumamoto,2095,26.19,40,,17,0.34,54,1.08,580,11.6,13,0.26,-,-,63,1.26,20,0.4,1,0.02,3,0.06,75,1.5,-,-,25,2.78,-,-,3,0.2,7,0.47,-,-,19,1.27
Oita,1669,28.78,43,,13,0.36,131,3.64,480,13.33,18,0.5,2,0.06,24,0.67,27,0.75,4,0.11,-,-,15,0.42,-,-,5,1,-,-,-,-,5,0.45,-,-,2,0.18
Miyazaki,2472,41.9,30,,18,0.5,88,2.44,407,11.31,9,0.25,1,0.03,22,0.61,22,0.61,-,-,1,0.03,89,2.47,-,-,27,4.5,1,0.14,1,0.14,5,0.71,-,-,12,1.71
Kagoshima,3274,35.2,74,,26,0.47,213,3.87,471,8.56,39,0.71,4,0.07,26,0.47,20,0.36,-,-,2,0.04,105,1.91,-,-,2,0.29,1,0.08,-,-,2,0.17,-,-,8,0.67
Okinawa,1903,32.81,37,,9,0.26,51,1.5,95,2.79,20,0.59,-,-,11,0.32,4,0.12,6,0.18,1,0.03,117,3.44,1,0.11,2,0.22,1,0.14,1,0.14,7,1,-,-,2,0.29
