"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27th week, 2015",,,,,,"Data collected as of July 8, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Aichi,6,0.03,4,,92,0.51,605,3.34,838,4.63,54,0.3,314,1.73,135,0.75,97,0.54,2,0.01,636,3.51,71,0.39,-,-,13,0.38,1,0.07,-,-,2,0.14,-,-,3,0.21
Mie,2,0.03,3,,17,0.38,79,1.76,185,4.11,26,0.58,181,4.02,30,0.67,27,0.6,3,0.07,355,7.89,10,0.22,-,-,-,-,-,-,-,-,1,0.11,-,-,-,-
Shiga,1,0.02,-,,16,0.5,79,2.47,222,6.94,25,0.78,224,7,60,1.88,22,0.69,1,0.03,77,2.41,8,0.25,-,-,1,0.13,-,-,1,0.14,2,0.29,-,-,-,-
Kyoto,5,0.04,-,,44,0.6,116,1.59,317,4.34,12,0.16,950,13.01,43,0.59,30,0.41,1,0.01,92,1.26,33,0.45,-,-,9,0.5,-,-,-,-,3,0.43,1,0.14,2,0.29
Osaka,8,0.03,7,,137,0.69,555,2.78,1092,5.46,102,0.51,1398,6.99,218,1.09,139,0.7,12,0.06,314,1.57,95,0.48,-,-,25,0.49,-,-,1,0.06,7,0.41,-,-,-,-
Hyogo,11,0.06,-,,68,0.53,307,2.38,822,6.37,50,0.39,888,6.88,122,0.95,69,0.53,5,0.04,176,1.36,59,0.46,-,-,43,1.23,-,-,2,0.18,2,0.18,-,-,1,0.09
Nara,-,-,2,,12,0.35,41,1.21,82,2.41,5,0.15,263,7.74,9,0.26,18,0.53,-,-,34,1,3,0.09,-,-,2,0.22,-,-,-,-,1,0.17,-,-,1,0.17
Wakayama,1,0.02,-,,14,0.45,41,1.32,92,2.97,7,0.23,197,6.35,12,0.39,8,0.26,-,-,48,1.55,8,0.26,-,-,2,0.5,-,-,1,0.09,1,0.09,-,-,1,0.09
Tottori,-,-,1,,6,0.32,119,6.26,97,5.11,3,0.16,129,6.79,1,0.05,12,0.63,4,0.21,17,0.89,1,0.05,-,-,3,1,-,-,1,0.2,1,0.2,-,-,-,-
Shimane,5,0.13,-,,38,1.65,59,2.57,115,5,5,0.22,125,5.43,2,0.09,14,0.61,-,-,3,0.13,12,0.52,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
Okayama,2,0.02,3,,12,0.22,68,1.26,336,6.22,17,0.31,291,5.39,15,0.28,22,0.41,1,0.02,93,1.72,32,0.59,-,-,9,0.75,-,-,-,-,2,0.4,-,-,-,-
Hiroshima,6,0.05,1,,48,0.67,179,2.49,402,5.58,21,0.29,344,4.78,25,0.35,40,0.56,2,0.03,138,1.92,93,1.29,-,-,19,1,-,-,-,-,2,0.1,-,-,1,0.05
Yamaguchi,1,0.01,5,,11,0.23,192,4.09,269,5.72,7,0.15,490,10.43,22,0.47,38,0.81,1,0.02,53,1.13,9,0.19,-,-,5,0.56,-,-,-,-,3,0.33,-,-,1,0.11
Tokushima,4,0.11,1,,13,0.57,26,1.13,110,4.78,9,0.39,236,10.26,5,0.22,17,0.74,-,-,12,0.52,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,1,0.02,-,,16,0.57,24,0.86,153,5.46,6,0.21,312,11.14,17,0.61,13,0.46,2,0.07,55,1.96,2,0.07,-,-,3,0.6,-,-,-,-,9,1.8,-,-,-,-
Ehime,2,0.03,-,,15,0.41,163,4.41,340,9.19,12,0.32,127,3.43,10,0.27,31,0.84,-,-,231,6.24,10,0.27,-,-,13,1.63,-,-,-,-,2,0.33,-,-,1,0.17
Kochi,6,0.13,3,,9,0.3,79,2.63,94,3.13,5,0.17,63,2.1,7,0.23,15,0.5,-,-,26,0.87,6,0.2,-,-,1,0.33,-,-,-,-,5,0.63,-,-,-,-
Fukuoka,7,0.04,49,,111,0.93,369,3.08,605,5.04,52,0.43,851,7.09,164,1.37,100,0.83,2,0.02,875,7.29,126,1.05,1,0.04,37,1.42,-,-,7,0.47,1,0.07,-,-,-,-
Saga,-,-,-,,12,0.52,34,1.48,47,2.04,8,0.35,124,5.39,28,1.22,19,0.83,-,-,87,3.78,49,2.13,-,-,-,-,-,-,-,-,1,0.17,-,-,-,-
Nagasaki,3,0.04,4,,12,0.27,172,3.91,151,3.43,3,0.07,165,3.75,46,1.05,23,0.52,-,-,40,0.91,57,1.3,-,-,15,1.88,-,-,-,-,3,0.25,-,-,-,-
Kumamoto,6,0.08,4,,20,0.4,78,1.56,340,6.8,19,0.38,393,7.86,33,0.66,33,0.66,1,0.02,130,2.6,35,0.7,-,-,30,3.33,-,-,1,0.07,1,0.07,-,-,-,-
Oita,24,0.41,-,,12,0.33,140,3.89,494,13.72,38,1.06,235,6.53,93,2.58,41,1.14,-,-,215,5.97,35,0.97,-,-,6,1.2,-,-,-,-,1,0.09,-,-,1,0.09
Miyazaki,4,0.07,11,,25,0.69,78,2.17,318,8.83,32,0.89,306,8.5,3,0.08,33,0.92,1,0.03,171,4.75,16,0.44,-,-,27,4.5,-,-,-,-,-,-,-,-,1,0.14
Kagoshima,53,0.57,30,,29,0.53,193,3.51,411,7.47,23,0.42,537,9.76,65,1.18,25,0.45,2,0.04,243,4.42,14,0.25,-,-,4,0.57,-,-,-,-,3,0.25,-,-,-,-
Okinawa,257,4.43,101,,31,0.91,20,0.59,83,2.44,3,0.09,54,1.59,10,0.29,6,0.18,4,0.12,13,0.38,106,3.12,-,-,6,0.6,1,0.14,1,0.14,2,0.29,2,0.29,1,0.14
