"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36th week, 2015",,,,,,"Data collected as of September 9, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,-,-,1,,2,0.04,50,1.04,75,1.56,13,0.27,158,3.29,40,0.83,32,0.67,-,-,20,0.42,22,0.46,-,-,7,0.58,-,-,-,-,1,0.14,-,-,1,0.14
Gunma,4,0.04,3,,20,0.33,86,1.43,210,3.5,17,0.28,292,4.87,29,0.48,37,0.62,4,0.07,74,1.23,20,0.33,-,-,36,2.57,-,-,-,-,3,0.38,-,-,-,-
Saitama,2,0.01,66,,50,0.31,251,1.56,577,3.58,35,0.22,804,4.99,152,0.94,110,0.68,4,0.02,180,1.12,113,0.7,-,-,50,1.22,-,-,-,-,8,0.8,-,-,-,-
Chiba,13,0.06,49,,45,0.33,202,1.5,312,2.31,41,0.3,798,5.91,105,0.78,83,0.61,5,0.04,160,1.19,80,0.59,1,0.03,40,1.21,2,0.22,3,0.33,6,0.67,-,-,-,-
Tokyo,20,0.05,172,,95,0.36,368,1.41,982,3.76,46,0.18,1198,4.59,141,0.54,181,0.69,9,0.03,289,1.11,80,0.31,1,0.03,28,0.72,-,-,5,0.2,11,0.44,6,0.24,-,-
Kanagawa,3,0.01,70,,74,0.36,218,1.06,702,3.42,74,0.36,1113,5.43,62,0.3,148,0.72,4,0.02,234,1.14,62,0.3,-,-,51,1.06,-,-,1,0.1,6,0.6,-,-,-,-
Niigata,-,-,52,,30,0.51,69,1.17,192,3.25,7,0.12,743,12.59,6,0.1,45,0.76,4,0.07,133,2.25,18,0.31,1,0.1,7,0.7,-,-,-,-,3,0.23,2,0.15,-,-
Toyama,3,0.06,-,,4,0.14,60,2.07,104,3.59,8,0.28,181,6.24,2,0.07,13,0.45,2,0.07,67,2.31,15,0.52,-,-,-,-,-,-,-,-,6,1.2,-,-,-,-
Ishikawa,1,0.02,9,,10,0.34,41,1.41,83,2.86,7,0.24,56,1.93,-,-,19,0.66,-,-,6,0.21,68,2.34,-,-,3,0.43,-,-,1,0.2,5,1,-,-,-,-
Fukui,-,-,2,,7,0.32,20,0.91,102,4.64,7,0.32,49,2.23,5,0.23,17,0.77,-,-,21,0.95,9,0.41,-,-,-,-,-,-,1,0.17,-,-,-,-,-,-
Yamanashi,-,-,-,,-,-,28,1.17,61,2.54,6,0.25,41,1.71,20,0.83,9,0.38,-,-,22,0.92,3,0.13,-,-,6,0.67,1,0.1,2,0.2,2,0.2,-,-,-,-
Nagano,5,0.06,4,,18,0.33,83,1.54,162,3,5,0.09,737,13.65,33,0.61,21,0.39,2,0.04,178,3.3,8,0.15,-,-,8,0.73,-,-,-,-,6,0.55,-,-,-,-
Gifu,-,-,6,,9,0.17,25,0.47,113,2.13,6,0.11,194,3.66,48,0.91,24,0.45,1,0.02,40,0.75,3,0.06,-,-,1,0.09,-,-,-,-,11,2.2,-,-,-,-
Shizuoka,1,0.01,40,,35,0.39,283,3.18,311,3.49,15,0.17,228,2.56,39,0.44,37,0.42,1,0.01,66,0.74,55,0.62,-,-,6,0.27,-,-,-,-,3,0.3,-,-,-,-
Aichi,15,0.08,24,,59,0.33,183,1.01,528,2.92,75,0.41,656,3.62,106,0.59,70,0.39,8,0.04,145,0.8,44,0.24,1,0.03,12,0.35,-,-,2,0.14,11,0.79,-,-,-,-
Mie,1,0.01,25,,19,0.42,25,0.56,146,3.24,7,0.16,200,4.44,11,0.24,36,0.8,-,-,40,0.89,17,0.38,-,-,1,0.08,-,-,-,-,5,0.56,-,-,-,-
Shiga,4,0.08,8,,13,0.41,23,0.72,119,3.72,7,0.22,123,3.84,27,0.84,13,0.41,-,-,22,0.69,5,0.16,-,-,1,0.13,-,-,1,0.14,6,0.86,-,-,-,-
Kyoto,-,-,14,,29,0.4,64,0.88,236,3.23,13,0.18,99,1.36,37,0.51,23,0.32,2,0.03,26,0.36,33,0.45,-,-,10,0.59,-,-,-,-,1,0.14,-,-,-,-
Osaka,7,0.02,108,,114,0.57,273,1.37,739,3.7,50,0.25,769,3.85,96,0.48,120,0.6,5,0.03,199,1,76,0.38,1,0.02,39,0.75,1,0.06,-,-,16,0.94,-,-,1,0.06
Hyogo,2,0.01,24,,63,0.49,160,1.24,602,4.67,38,0.29,594,4.6,54,0.42,64,0.5,2,0.02,113,0.88,37,0.29,1,0.03,85,2.43,-,-,-,-,-,-,-,-,-,-
Nara,2,0.04,16,,19,0.56,19,0.56,63,1.85,7,0.21,55,1.62,7,0.21,20,0.59,2,0.06,14,0.41,1,0.03,-,-,1,0.11,-,-,-,-,4,0.67,-,-,-,-
Wakayama,-,-,4,,9,0.29,15,0.48,32,1.03,3,0.1,156,5.03,20,0.65,15,0.48,-,-,48,1.55,5,0.16,-,-,-,-,-,-,-,-,2,0.18,-,-,-,-
Tottori,-,-,1,,16,0.84,63,3.32,82,4.32,4,0.21,30,1.58,3,0.16,12,0.63,-,-,21,1.11,7,0.37,-,-,14,4.67,-,-,1,0.2,-,-,-,-,-,-
Shimane,-,-,55,,21,0.91,43,1.87,147,6.39,2,0.09,46,2,3,0.13,18,0.78,-,-,20,0.87,2,0.09,-,-,-,-,-,-,7,0.88,1,0.13,-,-,-,-
Okayama,-,-,36,,6,0.11,36,0.67,245,4.54,12,0.22,190,3.52,17,0.31,17,0.31,-,-,40,0.74,31,0.57,-,-,10,0.83,-,-,-,-,-,-,-,-,-,-
Hiroshima,1,0.01,101,,11,0.15,108,1.5,247,3.43,15,0.21,304,4.22,16,0.22,45,0.63,3,0.04,79,1.1,88,1.22,-,-,22,1.16,-,-,1,0.05,4,0.19,-,-,-,-
Yamaguchi,-,-,84,,2,0.04,103,2.19,154,3.28,16,0.34,181,3.85,21,0.45,36,0.77,1,0.02,57,1.21,9,0.19,-,-,7,0.78,-,-,-,-,2,0.22,-,-,-,-
Tokushima,1,0.03,31,,3,0.13,21,0.91,70,3.04,9,0.39,165,7.17,2,0.09,15,0.65,-,-,27,1.17,4,0.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,-,-,6,,11,0.39,28,1,85,3.04,3,0.11,177,6.32,8,0.29,19,0.68,4,0.14,33,1.18,7,0.25,-,-,2,0.4,-,-,-,-,7,1.4,-,-,-,-
Ehime,6,0.1,11,,5,0.14,77,2.08,176,4.76,5,0.14,176,4.76,11,0.3,28,0.76,1,0.03,47,1.27,14,0.38,-,-,14,1.75,-,-,-,-,3,0.5,-,-,-,-
Kochi,-,-,41,,2,0.07,41,1.37,65,2.17,5,0.17,123,4.1,4,0.13,7,0.23,-,-,66,2.2,14,0.47,-,-,1,0.33,-,-,1,0.13,15,1.88,1,0.13,-,-
Fukuoka,25,0.13,295,,75,0.63,227,1.89,616,5.13,40,0.33,586,4.88,114,0.95,111,0.93,-,-,106,0.88,147,1.23,-,-,66,2.54,-,-,3,0.2,8,0.53,1,0.07,-,-
Saga,-,-,23,,11,0.48,21,0.91,41,1.78,6,0.26,120,5.22,13,0.57,13,0.57,-,-,29,1.26,63,2.74,-,-,3,0.75,-,-,-,-,7,1.17,-,-,-,-
Nagasaki,9,0.13,66,,10,0.23,67,1.52,77,1.75,21,0.48,97,2.2,47,1.07,21,0.48,-,-,30,0.68,45,1.02,-,-,19,2.38,-,-,1,0.08,6,0.5,-,-,-,-
Kumamoto,-,-,37,,9,0.18,51,1.02,309,6.18,4,0.08,187,3.74,48,0.96,39,0.78,-,-,73,1.46,24,0.48,-,-,67,7.44,-,-,1,0.07,4,0.27,-,-,-,-
Oita,-,-,98,,10,0.28,74,2.06,289,8.03,10,0.28,249,6.92,79,2.19,29,0.81,-,-,61,1.69,7,0.19,-,-,7,1.4,-,-,-,-,10,0.91,-,-,-,-
Miyazaki,-,-,94,,26,0.72,49,1.36,265,7.36,14,0.39,212,5.89,12,0.33,47,1.31,-,-,44,1.22,15,0.42,-,-,22,3.67,1,0.14,2,0.29,-,-,-,-,-,-
Kagoshima,8,0.09,80,,33,0.6,122,2.22,292,5.31,22,0.4,128,2.33,77,1.4,44,0.8,-,-,23,0.42,20,0.36,-,-,17,2.43,-,-,-,-,8,0.67,-,-,-,-
Okinawa,142,2.45,26,,29,0.85,37,1.09,117,3.44,12,0.35,15,0.44,12,0.35,10,0.29,-,-,14,0.41,64,1.88,-,-,13,1.3,-,-,1,0.14,4,0.57,-,-,-,-
