"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35th week, 2014",,,,,,"Data collected as of September 3, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Hiroshima,7,0.06,64,,33,0.46,50,0.69,263,3.65,42,0.58,42,0.58,1,0.01,37,0.51,2,0.03,96,1.33,41,0.57,-,-,23,1.21,-,-,-,-,3,0.14,-,-,-,-
Yamaguchi,2,0.03,25,,10,0.21,56,1.19,146,3.11,23,0.49,130,2.77,5,0.11,38,0.81,1,0.02,124,2.64,2,0.04,-,-,3,0.33,-,-,-,-,1,0.11,-,-,-,-
Tokushima,3,0.08,3,,7,0.3,11,0.48,92,4,6,0.26,14,0.61,1,0.04,14,0.61,1,0.04,14,0.61,3,0.13,-,-,1,0.25,-,-,-,-,2,0.29,-,-,-,-
Kagawa,-,-,2,,23,0.79,24,0.83,108,3.72,9,0.31,9,0.31,-,-,7,0.24,-,-,49,1.69,1,0.03,-,-,-,-,-,-,-,-,1,0.2,-,-,-,-
Ehime,1,0.02,19,,15,0.41,24,0.65,178,4.81,36,0.97,58,1.57,2,0.05,40,1.08,1,0.03,89,2.41,8,0.22,-,-,26,3.25,-,-,-,-,-,-,-,-,-,-
Kochi,3,0.06,2,,8,0.27,6,0.2,73,2.43,19,0.63,16,0.53,-,-,19,0.63,-,-,38,1.27,35,1.17,-,-,-,-,-,-,-,-,4,0.5,2,0.25,-,-
Fukuoka,-,-,196,,32,0.27,171,1.43,492,4.1,75,0.63,333,2.78,8,0.07,89,0.74,4,0.03,126,1.05,78,0.65,-,-,12,0.46,-,-,3,0.21,1,0.07,-,-,-,-
Saga,2,0.05,49,,7,0.3,17,0.74,32,1.39,6,0.26,84,3.65,3,0.13,21,0.91,-,-,48,2.09,19,0.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nagasaki,-,-,47,,8,0.18,46,1.05,108,2.45,11,0.25,56,1.27,3,0.07,30,0.68,-,-,41,0.93,9,0.2,-,-,4,0.5,-,-,1,0.08,5,0.42,-,-,-,-
Kumamoto,-,-,15,,13,0.26,44,0.88,265,5.3,29,0.58,87,1.74,-,-,48,0.96,-,-,42,0.84,5,0.1,-,-,6,0.67,-,-,1,0.07,2,0.13,-,-,-,-
Oita,-,-,17,,18,0.5,38,1.06,292,8.11,28,0.78,71,1.97,-,-,38,1.06,1,0.03,41,1.14,26,0.72,-,-,3,0.6,-,-,-,-,1,0.09,-,-,-,-
Miyazaki,10,0.17,24,,24,0.67,44,1.22,222,6.17,33,0.92,70,1.94,4,0.11,42,1.17,-,-,49,1.36,8,0.22,-,-,14,2.33,-,-,2,0.29,-,-,-,-,3,0.43
Kagoshima,-,-,64,,14,0.25,81,1.47,225,4.09,26,0.47,68,1.24,-,-,31,0.56,2,0.04,89,1.62,9,0.16,-,-,6,0.86,-,-,-,-,-,-,-,-,-,-
Okinawa,49,0.84,42,,30,0.88,26,0.76,100,2.94,23,0.68,73,2.15,-,-,12,0.35,5,0.15,57,1.68,30,0.88,-,-,12,1.2,2,0.29,2,0.29,3,0.43,-,-,1,0.14
