"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11th week, 2017",,,,,,"Data collected as of March 22, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,827,17.23,12,,19,0.66,79,2.72,201,6.93,10,0.34,-,-,-,-,10,0.34,-,-,-,-,4,0.14,-,-,-,-,-,-,-,-,2,0.4,-,-,4,0.8
Fukui,433,13.53,3,,11,0.5,46,2.09,104,4.73,13,0.59,-,-,-,-,8,0.36,-,-,-,-,10,0.45,-,-,1,0.33,-,-,1,0.17,1,0.17,-,-,-,-
Yamanashi,330,8.05,1,,9,0.38,68,2.83,119,4.96,2,0.08,2,0.08,1,0.04,4,0.17,-,-,-,-,22,0.92,-,-,5,0.56,2,0.2,1,0.1,-,-,-,-,5,0.5
Nagano,969,11.14,3,,3,0.06,82,1.52,306,5.67,13,0.24,3,0.06,6,0.11,19,0.35,2,0.04,-,-,97,1.8,-,-,1,0.09,-,-,-,-,3,0.27,-,-,7,0.64
Gifu,735,8.45,9,,13,0.25,38,0.72,135,2.55,27,0.51,2,0.04,6,0.11,21,0.4,-,-,-,-,42,0.79,-,-,-,-,-,-,1,0.2,4,0.8,-,-,4,0.8
Shizuoka,1280,9.21,11,,36,0.4,323,3.63,579,6.51,30,0.34,5,0.06,4,0.04,32,0.36,1,0.01,-,-,47,0.53,-,-,11,0.52,-,-,1,0.1,3,0.3,2,0.2,8,0.8
Aichi,1678,8.61,15,,63,0.35,308,1.69,771,4.24,44,0.24,21,0.12,6,0.03,71,0.39,2,0.01,2,0.01,55,0.3,-,-,7,0.2,-,-,3,0.2,4,0.27,-,-,8,0.53
Mie,552,7.67,18,,30,0.67,79,1.76,175,3.89,12,0.27,7,0.16,1,0.02,21,0.47,-,-,-,-,14,0.31,-,-,-,-,2,0.22,1,0.11,2,0.22,1,0.11,-,-
Shiga,390,7.36,11,,7,0.22,57,1.78,187,5.84,8,0.25,3,0.09,2,0.06,12,0.38,-,-,5,0.16,16,0.5,-,-,1,0.13,1,0.14,-,-,-,-,-,-,1,0.14
Kyoto,927,7.48,5,,18,0.24,86,1.15,337,4.49,18,0.24,6,0.08,-,-,18,0.24,-,-,4,0.05,33,0.44,-,-,5,0.28,-,-,-,-,1,0.14,-,-,4,0.57
Osaka,1352,4.39,89,,100,0.5,462,2.31,1006,5.03,79,0.4,45,0.23,7,0.04,77,0.39,1,0.01,10,0.05,172,0.86,-,-,8,0.15,-,-,-,-,6,0.35,-,-,14,0.82
Hyogo,1095,5.56,37,,81,0.63,184,1.44,840,6.56,52,0.41,18,0.14,14,0.11,49,0.38,-,-,2,0.02,93,0.73,-,-,8,0.23,1,0.08,1,0.08,2,0.15,-,-,4,0.31
Nara,248,4.59,23,,5,0.15,88,2.59,95,2.79,4,0.12,4,0.12,3,0.09,18,0.53,-,-,-,-,35,1.03,-,-,2,0.2,-,-,-,-,9,1.5,-,-,-,-
Wakayama,151,3.02,11,,13,0.42,15,0.48,103,3.32,12,0.39,1,0.03,-,-,15,0.48,-,-,1,0.03,72,2.32,1,0.25,-,-,1,0.09,1,0.09,1,0.09,-,-,2,0.18
Tottori,351,12.1,2,,8,0.42,158,8.32,101,5.32,8,0.42,-,-,1,0.05,10,0.53,-,-,-,-,48,2.53,-,-,2,0.4,-,-,-,-,5,1,-,-,12,2.4
Shimane,370,9.74,1,,8,0.35,79,3.43,103,4.48,7,0.3,3,0.13,7,0.3,16,0.7,-,-,-,-,41,1.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Okayama,633,7.54,7,,28,0.52,70,1.3,210,3.89,8,0.15,14,0.26,3,0.06,22,0.41,-,-,2,0.04,16,0.3,-,-,5,0.42,-,-,-,-,-,-,-,-,-,-
Hiroshima,656,5.7,14,,43,0.6,162,2.25,381,5.29,14,0.19,10,0.14,7,0.1,30,0.42,1,0.01,2,0.03,21,0.29,-,-,9,0.47,-,-,-,-,2,0.1,-,-,13,0.62
Yamaguchi,498,7.32,16,,33,0.69,129,2.69,191,3.98,14,0.29,3,0.06,3,0.06,34,0.71,1,0.02,-,-,102,2.13,-,-,3,0.33,-,-,-,-,5,0.56,-,-,1,0.11
Tokushima,209,5.65,4,,8,0.35,43,1.87,101,4.39,8,0.35,-,-,1,0.04,13,0.57,-,-,-,-,22,0.96,-,-,-,-,-,-,-,-,-,-,-,-,1,0.17
Kagawa,229,4.87,6,,12,0.43,75,2.68,263,9.39,7,0.25,6,0.21,1,0.04,8,0.29,-,-,2,0.07,32,1.14,-,-,2,0.4,-,-,-,-,3,0.6,-,-,8,1.6
Ehime,642,10.52,4,,8,0.22,108,2.92,291,7.86,14,0.38,2,0.05,9,0.24,29,0.78,-,-,1,0.03,61,1.65,-,-,7,0.88,-,-,-,-,4,0.67,-,-,-,-
Kochi,543,11.31,3,,2,0.07,71,2.37,135,4.5,6,0.2,-,-,1,0.03,8,0.27,1,0.03,-,-,3,0.1,-,-,1,0.33,-,-,-,-,2,0.25,1,0.13,2,0.25
Fukuoka,2924,14.77,44,,41,0.34,469,3.91,1125,9.38,63,0.53,41,0.34,5,0.04,80,0.67,4,0.03,2,0.02,70,0.58,-,-,11,0.42,-,-,-,-,3,0.2,-,-,2,0.13
Saga,747,19.15,3,,17,0.74,43,1.87,202,8.78,13,0.57,-,-,1,0.04,13,0.57,-,-,2,0.09,12,0.52,-,-,1,0.25,-,-,2,0.33,1,0.17,-,-,13,2.17
Nagasaki,1383,19.76,11,,10,0.23,140,3.18,199,4.52,11,0.25,10,0.23,4,0.09,17,0.39,3,0.07,1,0.02,21,0.48,1,0.13,1,0.13,-,-,-,-,1,0.08,-,-,-,-
Kumamoto,1003,12.54,11,,24,0.48,102,2.04,310,6.2,26,0.52,8,0.16,3,0.06,22,0.44,-,-,5,0.1,30,0.6,-,-,11,1.22,-,-,-,-,3,0.2,-,-,2,0.13
Oita,659,11.36,2,,9,0.25,108,3,367,10.19,18,0.5,1,0.03,2,0.06,28,0.78,-,-,2,0.06,16,0.44,-,-,5,1,-,-,-,-,3,0.27,-,-,1,0.09
Miyazaki,1013,17.17,23,,22,0.61,77,2.14,308,8.56,10,0.28,37,1.03,8,0.22,28,0.78,1,0.03,2,0.06,9,0.25,-,-,7,1.4,-,-,-,-,-,-,-,-,7,1
Kagoshima,954,10.26,60,,54,0.98,84,1.53,533,9.69,25,0.45,9,0.16,2,0.04,21,0.38,1,0.02,4,0.07,93,1.69,-,-,1,0.14,-,-,-,-,2,0.17,-,-,15,1.25
Okinawa,1325,22.84,30,,16,0.47,45,1.32,182,5.35,44,1.29,2,0.06,1,0.03,6,0.18,3,0.09,2,0.06,1,0.03,-,-,4,0.44,-,-,2,0.29,4,0.57,-,-,9,1.29
