"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13th week, 2016",,,,,,"Data collected as of April 6, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,552,7.26,2,,2,0.04,83,1.73,77,1.6,12,0.25,-,-,20,0.42,31,0.65,2,0.04,-,-,22,0.46,1,0.08,4,0.33,-,-,-,-,2,0.29,-,-,-,-
Gunma,721,7.59,1,,16,0.28,138,2.38,258,4.45,29,0.5,2,0.03,28,0.48,20,0.34,4,0.07,-,-,27,0.47,-,-,12,0.86,-,-,-,-,5,0.63,-,-,4,0.5
Saitama,2069,8.28,6,,20,0.13,340,2.15,660,4.18,95,0.6,6,0.04,42,0.27,90,0.57,1,0.01,1,0.01,159,1.01,1,0.03,13,0.33,-,-,-,-,7,0.7,1,0.1,2,0.2
Chiba,1756,8.24,8,,18,0.13,340,2.54,620,4.63,43,0.32,-,-,55,0.41,50,0.37,-,-,1,0.01,151,1.13,-,-,19,0.56,-,-,4,0.44,-,-,-,-,1,0.11
Tokyo,3087,7.46,13,,34,0.13,506,1.95,1329,5.11,92,0.35,6,0.02,29,0.11,107,0.41,5,0.02,1,0,112,0.43,-,-,14,0.36,1,0.04,-,-,10,0.4,-,-,1,0.04
Kanagawa,2304,6.88,17,,30,0.14,329,1.56,1001,4.74,88,0.42,3,0.01,29,0.14,90,0.43,1,0,-,-,131,0.62,-,-,65,1.35,-,-,-,-,-,-,-,-,2,0.2
Niigata,2134,23.2,7,,22,0.38,154,2.66,303,5.22,51,0.88,1,0.02,25,0.43,16,0.28,3,0.05,2,0.03,79,1.36,1,0.1,4,0.4,1,0.08,-,-,4,0.31,1,0.08,-,-
Toyama,613,13.04,1,,8,0.29,97,3.46,142,5.07,15,0.54,-,-,19,0.68,12,0.43,-,-,1,0.04,19,0.68,-,-,1,0.14,-,-,-,-,7,1.4,-,-,1,0.2
Ishikawa,766,15.96,-,,9,0.31,59,2.03,121,4.17,9,0.31,-,-,23,0.79,6,0.21,-,-,-,-,62,2.14,-,-,4,0.57,-,-,-,-,2,0.4,-,-,2,0.4
Fukui,747,23.34,1,,3,0.14,37,1.68,147,6.68,8,0.36,-,-,18,0.82,12,0.55,-,-,-,-,16,0.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yamanashi,383,9.58,-,,3,0.13,45,1.88,71,2.96,4,0.17,-,-,7,0.29,4,0.17,-,-,-,-,4,0.17,-,-,4,0.44,-,-,-,-,2,0.2,-,-,-,-
Nagano,1342,15.43,2,,5,0.09,79,1.46,238,4.41,24,0.44,-,-,11,0.2,15,0.28,3,0.06,-,-,33,0.61,-,-,1,0.09,-,-,-,-,4,0.36,-,-,4,0.36
Gifu,1114,12.8,4,,8,0.15,68,1.28,167,3.15,4,0.08,-,-,7,0.13,14,0.26,2,0.04,-,-,19,0.36,1,0.09,5,0.45,-,-,-,-,9,1.8,-,-,3,0.6
Shizuoka,1057,7.6,10,,17,0.19,182,2.04,428,4.81,28,0.31,1,0.01,15,0.17,18,0.2,1,0.01,1,0.01,83,0.93,-,-,3,0.14,-,-,-,-,9,0.9,2,0.2,2,0.2
Aichi,2411,12.36,21,,27,0.15,258,1.43,798,4.41,52,0.29,1,0.01,34,0.19,46,0.25,3,0.02,2,0.01,83,0.46,-,-,10,0.29,-,-,1,0.07,7,0.5,-,-,39,2.79
Mie,876,12.17,9,,13,0.29,52,1.16,292,6.49,19,0.42,-,-,21,0.47,24,0.53,-,-,-,-,7,0.16,-,-,1,0.08,-,-,-,-,6,0.67,-,-,-,-
Shiga,725,13.68,1,,9,0.28,38,1.19,242,7.56,17,0.53,-,-,4,0.13,17,0.53,-,-,1,0.03,17,0.53,-,-,-,-,1,0.14,-,-,1,0.14,-,-,7,1
Kyoto,1211,9.85,3,,10,0.14,66,0.89,446,6.03,29,0.39,-,-,11,0.15,17,0.23,-,-,2,0.03,72,0.97,-,-,5,0.29,-,-,2,0.29,1,0.14,-,-,12,1.71
Osaka,2216,7.22,32,,39,0.2,301,1.51,1618,8.09,64,0.32,4,0.02,52,0.26,80,0.4,2,0.01,3,0.02,173,0.87,-,-,7,0.14,1,0.06,-,-,10,0.59,-,-,34,2
Hyogo,2193,11.08,19,,44,0.34,168,1.3,849,6.58,37,0.29,1,0.01,45,0.35,37,0.29,1,0.01,1,0.01,115,0.89,-,-,10,0.29,1,0.09,1,0.09,6,0.55,-,-,15,1.36
Nara,539,9.98,5,,5,0.15,53,1.56,197,5.79,3,0.09,-,-,15,0.44,8,0.24,-,-,-,-,93,2.74,1,0.11,-,-,1,0.17,-,-,4,0.67,-,-,2,0.33
Wakayama,390,7.8,9,,4,0.13,19,0.61,136,4.39,15,0.48,1,0.03,9,0.29,19,0.61,-,-,-,-,14,0.45,-,-,-,-,-,-,-,-,1,0.09,-,-,11,1
Tottori,361,12.45,-,,14,0.74,95,5,93,4.89,12,0.63,3,0.16,22,1.16,8,0.42,-,-,-,-,2,0.11,-,-,3,1,-,-,-,-,2,0.4,-,-,1,0.2
Shimane,378,9.95,3,,22,0.96,41,1.78,246,10.7,5,0.22,1,0.04,10,0.43,14,0.61,-,-,4,0.17,11,0.48,-,-,-,-,-,-,1,0.13,1,0.13,-,-,22,2.75
Okayama,694,8.26,3,,11,0.2,38,0.7,312,5.78,15,0.28,2,0.04,12,0.22,19,0.35,-,-,-,-,60,1.11,1,0.08,3,0.25,-,-,-,-,2,0.4,-,-,1,0.2
Hiroshima,1048,9.11,8,,35,0.49,124,1.72,622,8.64,10,0.14,2,0.03,29,0.4,28,0.39,1,0.01,3,0.04,68,0.94,-,-,10,0.53,-,-,-,-,2,0.1,-,-,25,1.19
Yamaguchi,892,12.93,11,,11,0.23,114,2.38,280,5.83,6,0.13,-,-,33,0.69,23,0.48,-,-,2,0.04,39,0.81,-,-,1,0.11,1,0.11,-,-,6,0.67,-,-,8,0.89
Tokushima,412,11.14,8,,10,0.43,27,1.17,201,8.74,5,0.22,-,-,6,0.26,11,0.48,1,0.04,-,-,15,0.65,-,-,1,0.25,-,-,-,-,1,0.14,-,-,-,-
Kagawa,345,7.34,2,,8,0.29,36,1.29,217,7.75,7,0.25,-,-,7,0.25,10,0.36,-,-,-,-,12,0.43,1,0.2,2,0.4,-,-,-,-,4,0.8,-,-,16,3.2
Ehime,1210,19.84,9,,4,0.11,88,2.38,284,7.68,5,0.14,3,0.08,13,0.35,24,0.65,-,-,-,-,5,0.14,-,-,18,2.25,-,-,-,-,1,0.17,-,-,12,2
Kochi,976,20.33,20,,2,0.07,62,2.07,160,5.33,4,0.13,-,-,6,0.2,4,0.13,2,0.07,-,-,12,0.4,-,-,-,-,-,-,-,-,5,0.63,2,0.25,9,1.13
Fukuoka,2965,14.97,104,,52,0.43,336,2.8,923,7.69,60,0.5,1,0.01,57,0.48,61,0.51,2,0.02,2,0.02,196,1.63,-,-,15,0.58,-,-,1,0.07,11,0.73,-,-,2,0.13
Saga,533,13.67,22,,14,0.61,33,1.43,141,6.13,15,0.65,-,-,7,0.3,20,0.87,-,-,-,-,52,2.26,-,-,-,-,-,-,-,-,3,0.5,-,-,10,1.67
Nagasaki,958,13.88,12,,12,0.27,80,1.82,172,3.91,9,0.2,1,0.02,5,0.11,22,0.5,-,-,-,-,24,0.55,1,0.13,8,1,-,-,2,0.17,9,0.75,-,-,3,0.25
Kumamoto,1103,13.79,11,,30,0.6,100,2,397,7.94,9,0.18,5,0.1,37,0.74,35,0.7,1,0.02,2,0.04,98,1.96,-,-,27,3,-,-,-,-,2,0.13,-,-,13,0.87
Oita,609,10.5,33,,9,0.25,104,2.89,424,11.78,39,1.08,-,-,15,0.42,24,0.67,-,-,-,-,24,0.67,-,-,4,0.8,-,-,-,-,3,0.27,-,-,1,0.09
Miyazaki,784,13.29,17,,13,0.36,54,1.5,371,10.31,8,0.22,7,0.19,18,0.5,24,0.67,1,0.03,1,0.03,102,2.83,-,-,27,4.5,-,-,1,0.14,1,0.14,-,-,5,0.71
Kagoshima,1671,17.97,41,,26,0.47,174,3.16,514,9.35,38,0.69,2,0.04,17,0.31,16,0.29,-,-,1,0.02,98,1.78,-,-,-,-,-,-,-,-,2,0.17,-,-,15,1.25
Okinawa,934,16.1,68,,5,0.15,51,1.5,106,3.12,21,0.62,2,0.06,5,0.15,3,0.09,2,0.06,3,0.09,64,1.88,-,-,7,0.78,-,-,-,-,9,1.29,-,-,6,0.86
