"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32th week, 2014",,,,,,"Data collected as of August 13, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,-,-,3,,23,0.48,35,0.73,37,0.77,25,0.52,16,0.33,2,0.04,34,0.71,-,-,258,5.38,13,0.27,-,-,9,0.75,-,-,-,-,6,0.86,-,-,-,-
Gunma,1,0.01,-,,62,1.03,72,1.2,216,3.6,29,0.48,46,0.77,3,0.05,28,0.47,-,-,271,4.52,11,0.18,1,0.07,46,3.29,-,-,-,-,4,0.5,-,-,-,-
Saitama,-,-,14,,86,0.59,153,1.04,604,4.11,71,0.48,180,1.22,35,0.24,102,0.69,1,0.01,706,4.8,63,0.43,2,0.05,32,0.84,-,-,1,0.1,3,0.3,-,-,-,-
Chiba,-,-,15,,47,0.36,142,1.1,350,2.71,77,0.6,135,1.05,37,0.29,79,0.61,1,0.01,533,4.13,79,0.61,-,-,19,0.63,1,0.11,2,0.22,2,0.22,-,-,-,-
Tokyo,3,0.01,36,,114,0.47,231,0.95,811,3.34,97,0.4,301,1.24,84,0.35,181,0.74,2,0.01,1228,5.05,86,0.35,-,-,23,0.64,-,-,3,0.12,2,0.08,-,-,-,-
Kanagawa,10,0.03,15,,60,0.32,108,0.58,551,2.96,89,0.48,159,0.85,120,0.65,108,0.58,2,0.01,776,4.17,68,0.37,-,-,43,1.05,2,0.2,1,0.1,1,0.1,-,-,-,-
Niigata,-,-,31,,30,0.49,75,1.23,130,2.13,55,0.9,78,1.28,55,0.9,41,0.67,-,-,565,9.26,17,0.28,1,0.1,2,0.2,-,-,-,-,1,0.08,1,0.08,-,-
Toyama,-,-,-,,21,0.72,23,0.79,105,3.62,11,0.38,5,0.17,4,0.14,16,0.55,-,-,65,2.24,3,0.1,-,-,10,1.43,-,-,-,-,7,1.4,-,-,-,-
Ishikawa,-,-,-,,14,0.48,20,0.69,71,2.45,11,0.38,107,3.69,9,0.31,18,0.62,1,0.03,75,2.59,14,0.48,-,-,3,0.43,-,-,1,0.2,6,1.2,-,-,-,-
Fukui,-,-,4,,3,0.14,24,1.09,87,3.95,35,1.59,6,0.27,-,-,12,0.55,-,-,43,1.95,27,1.23,-,-,-,-,-,-,1,0.17,1,0.17,-,-,-,-
Yamanashi,-,-,-,,9,0.38,14,0.58,46,1.92,5,0.21,17,0.71,-,-,9,0.38,-,-,94,3.92,3,0.13,-,-,10,1.11,-,-,-,-,-,-,-,-,-,-
Nagano,-,-,-,,51,0.94,58,1.07,173,3.2,57,1.06,55,1.02,3,0.06,31,0.57,-,-,543,10.06,3,0.06,-,-,10,0.91,-,-,-,-,3,0.27,-,-,-,-
Gifu,6,0.07,4,,39,0.76,31,0.61,88,1.73,35,0.69,74,1.45,1,0.02,17,0.33,-,-,75,1.47,9,0.18,-,-,3,0.3,-,-,-,-,-,-,-,-,-,-
Shizuoka,1,0.01,3,,83,0.93,81,0.91,281,3.16,31,0.35,52,0.58,22,0.25,41,0.46,-,-,433,4.87,15,0.17,-,-,16,0.73,-,-,2,0.2,1,0.1,-,-,-,-
Aichi,5,0.03,18,,54,0.3,140,0.77,504,2.78,79,0.44,223,1.23,6,0.03,103,0.57,1,0.01,613,3.39,68,0.38,-,-,12,0.35,-,-,1,0.07,3,0.21,1,0.07,-,-
Mie,1,0.01,2,,34,0.76,33,0.73,169,3.76,28,0.62,76,1.69,6,0.13,27,0.6,-,-,214,4.76,10,0.22,-,-,1,0.08,1,0.11,-,-,1,0.11,-,-,-,-
Shiga,-,-,2,,2,0.06,27,0.87,95,3.06,8,0.26,17,0.55,-,-,23,0.74,-,-,109,3.52,3,0.1,-,-,1,0.13,-,-,-,-,1,0.14,-,-,-,-
Kyoto,1,0.01,3,,73,0.99,30,0.41,230,3.11,30,0.41,20,0.27,4,0.05,28,0.38,-,-,103,1.39,14,0.19,-,-,18,1.13,-,-,-,-,-,-,-,-,-,-
Osaka,6,0.02,55,,166,0.83,242,1.22,670,3.37,130,0.65,49,0.25,10,0.05,128,0.64,2,0.01,498,2.5,25,0.13,3,0.06,15,0.29,-,-,-,-,1,0.06,-,-,-,-
Hyogo,1,0.01,14,,68,0.53,100,0.78,632,4.94,66,0.52,67,0.52,13,0.1,85,0.66,14,0.11,493,3.85,19,0.15,1,0.03,51,1.46,-,-,1,0.08,-,-,-,-,-,-
Nara,-,-,1,,22,0.65,21,0.62,64,1.88,20,0.59,7,0.21,1,0.03,7,0.21,-,-,60,1.76,7,0.21,-,-,7,0.78,-,-,-,-,-,-,-,-,-,-
Wakayama,-,-,14,,26,0.84,10,0.32,60,1.94,9,0.29,7,0.23,-,-,26,0.84,4,0.13,89,2.87,1,0.03,-,-,5,1.25,-,-,-,-,3,0.27,-,-,-,-
Tottori,-,-,9,,10,0.53,21,1.11,67,3.53,12,0.63,1,0.05,-,-,8,0.42,2,0.11,58,3.05,13,0.68,-,-,3,1,1,0.2,-,-,-,-,-,-,-,-
Shimane,-,-,2,,22,0.96,52,2.26,116,5.04,10,0.43,7,0.3,1,0.04,17,0.74,-,-,51,2.22,6,0.26,-,-,-,-,-,-,1,0.13,2,0.25,-,-,-,-
Okayama,-,-,-,,31,0.58,16,0.3,252,4.75,32,0.6,13,0.25,-,-,20,0.38,1,0.02,75,1.42,10,0.19,-,-,4,0.33,-,-,-,-,-,-,-,-,-,-
Hiroshima,-,-,21,,44,0.63,84,1.2,257,3.67,57,0.81,19,0.27,-,-,36,0.51,-,-,204,2.91,42,0.6,-,-,33,1.74,-,-,2,0.1,3,0.14,1,0.05,-,-
Yamaguchi,3,0.05,11,,26,0.59,70,1.59,193,4.39,10,0.23,108,2.45,1,0.02,31,0.7,-,-,147,3.34,5,0.11,-,-,2,0.25,-,-,1,0.11,-,-,-,-,1,0.11
Tokushima,-,-,-,,18,0.78,11,0.48,105,4.57,4,0.17,4,0.17,2,0.09,16,0.7,-,-,49,2.13,-,-,-,-,1,0.25,-,-,-,-,1,0.14,-,-,-,-
Kagawa,-,-,1,,9,0.3,22,0.73,133,4.43,28,0.93,4,0.13,-,-,17,0.57,-,-,79,2.63,3,0.1,-,-,1,0.2,-,-,-,-,-,-,-,-,1,0.2
Ehime,1,0.02,12,,29,0.78,44,1.19,208,5.62,30,0.81,27,0.73,-,-,24,0.65,1,0.03,140,3.78,11,0.3,-,-,15,1.88,-,-,-,-,-,-,-,-,-,-
Kochi,-,-,-,,15,0.5,17,0.57,91,3.03,14,0.47,2,0.07,3,0.1,14,0.47,-,-,96,3.2,27,0.9,-,-,-,-,-,-,-,-,2,0.25,-,-,-,-
Fukuoka,15,0.08,92,,46,0.38,188,1.57,507,4.23,97,0.81,430,3.58,6,0.05,103,0.86,2,0.02,324,2.7,117,0.98,-,-,19,0.73,-,-,1,0.08,-,-,-,-,-,-
Saga,-,-,18,,8,0.35,25,1.09,35,1.52,15,0.65,52,2.26,3,0.13,18,0.78,-,-,50,2.17,20,0.87,-,-,-,-,-,-,1,0.17,4,0.67,-,-,-,-
Nagasaki,3,0.04,15,,4,0.09,35,0.8,108,2.45,37,0.84,30,0.68,-,-,32,0.73,2,0.05,61,1.39,14,0.32,-,-,2,0.25,-,-,-,-,11,0.92,-,-,-,-
Kumamoto,-,-,5,,14,0.28,75,1.5,236,4.72,40,0.8,113,2.26,2,0.04,57,1.14,-,-,87,1.74,7,0.14,-,-,13,1.44,1,0.07,-,-,1,0.07,-,-,-,-
Oita,-,-,-,,30,0.83,41,1.14,296,8.22,38,1.06,101,2.81,1,0.03,54,1.5,-,-,73,2.03,33,0.92,-,-,2,0.4,-,-,-,-,-,-,-,-,-,-
Miyazaki,-,-,11,,23,0.64,38,1.06,192,5.33,32,0.89,94,2.61,1,0.03,37,1.03,-,-,102,2.83,8,0.22,-,-,13,2.17,-,-,-,-,-,-,-,-,1,0.14
Kagoshima,-,-,17,,29,0.53,62,1.13,289,5.25,33,0.6,67,1.22,4,0.07,44,0.8,4,0.07,199,3.62,13,0.24,-,-,9,1.29,-,-,-,-,-,-,-,-,-,-
Okinawa,42,0.72,42,,15,0.44,34,1,90,2.65,21,0.62,50,1.47,3,0.09,14,0.41,4,0.12,34,1,23,0.68,-,-,15,1.5,-,-,2,0.29,3,0.43,-,-,1,0.14
