"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12th week, 2014",,,,,,"Data collected as of March 26, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Kyoto,1738,14.13,8,,12,0.16,83,1.12,303,4.09,35,0.47,1,0.01,1,0.01,23,0.31,-,-,-,-,3,0.04,-,-,3,0.17,-,-,1,0.14,-,-,-,-,-,-
Osaka,4665,15.1,47,,43,0.22,382,1.91,1283,6.42,145,0.73,3,0.02,4,0.02,75,0.38,6,0.03,5,0.03,17,0.09,2,0.04,7,0.13,1,0.06,-,-,2,0.12,-,-,4,0.24
Hyogo,3189,16.27,17,,28,0.22,190,1.51,704,5.59,119,0.94,3,0.02,15,0.12,45,0.36,-,-,1,0.01,15,0.12,1,0.03,15,0.43,-,-,1,0.08,1,0.08,-,-,1,0.08
Nara,785,14.54,12,,14,0.41,32,0.94,95,2.79,36,1.06,-,-,4,0.12,5,0.15,-,-,-,-,1,0.03,-,-,2,0.22,-,-,1,0.17,-,-,-,-,2,0.33
Wakayama,539,10.78,3,,3,0.1,21,0.68,148,4.77,35,1.13,1,0.03,1,0.03,5,0.16,1,0.03,1,0.03,2,0.06,-,-,1,0.25,-,-,1,0.09,3,0.27,-,-,3,0.27
Tottori,654,22.55,1,,15,0.79,40,2.11,98,5.16,5,0.26,-,-,-,-,13,0.68,4,0.21,-,-,4,0.21,-,-,1,0.33,-,-,-,-,-,-,-,-,1,0.2
Shimane,726,19.11,5,,37,1.61,37,1.61,84,3.65,10,0.43,-,-,-,-,17,0.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.13,-,-,1,0.13
Okayama,1197,14.25,3,,25,0.46,44,0.81,542,10.04,41,0.76,-,-,-,-,23,0.43,-,-,1,0.02,6,0.11,1,0.08,6,0.5,-,-,-,-,-,-,1,0.2,2,0.4
Hiroshima,1495,13,11,,59,0.82,115,1.6,520,7.22,68,0.94,1,0.01,3,0.04,23,0.32,-,-,2,0.03,18,0.25,-,-,11,0.58,-,-,-,-,-,-,-,-,7,0.33
Yamaguchi,1632,23.65,24,,17,0.35,122,2.54,401,8.35,36,0.75,6,0.13,1,0.02,29,0.6,-,-,5,0.1,6,0.13,-,-,1,0.13,-,-,-,-,-,-,-,-,3,0.33
Tokushima,564,14.84,-,,5,0.22,12,0.52,146,6.35,17,0.74,-,-,2,0.09,18,0.78,2,0.09,1,0.04,-,-,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
Kagawa,890,18.16,4,,7,0.23,36,1.2,231,7.7,13,0.43,-,-,-,-,10,0.33,-,-,-,-,2,0.07,-,-,1,0.2,1,0.2,-,-,-,-,-,-,5,1
Ehime,1349,22.11,7,,6,0.16,33,0.89,345,9.32,48,1.3,-,-,-,-,38,1.03,-,-,1,0.03,4,0.11,-,-,21,2.63,-,-,-,-,2,0.33,-,-,-,-
Kochi,822,17.13,3,,6,0.2,28,0.93,226,7.53,15,0.5,-,-,-,-,7,0.23,-,-,-,-,56,1.87,-,-,1,0.33,-,-,1,0.13,2,0.25,1,0.13,2,0.25
Fukuoka,4131,20.86,64,,59,0.49,342,2.85,1088,9.07,166,1.38,49,0.41,3,0.03,89,0.74,1,0.01,4,0.03,74,0.62,1,0.04,9,0.35,-,-,-,-,-,-,-,-,2,0.15
Saga,632,16.21,1,,5,0.22,60,2.61,149,6.48,21,0.91,5,0.22,3,0.13,24,1.04,-,-,-,-,22,0.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nagasaki,1229,17.56,8,,18,0.41,66,1.5,204,4.64,63,1.43,3,0.07,-,-,18,0.41,-,-,4,0.09,20,0.45,2,0.25,6,0.75,-,-,-,-,1,0.08,-,-,-,-
Kumamoto,1241,15.51,9,,19,0.38,89,1.78,708,14.16,40,0.8,53,1.06,3,0.06,34,0.68,-,-,10,0.2,3,0.06,-,-,22,2.44,-,-,1,0.07,-,-,-,-,7,0.47
Oita,933,16.09,9,,11,0.31,59,1.64,576,16,42,1.17,15,0.42,1,0.03,27,0.75,2,0.06,-,-,27,0.75,-,-,1,0.2,-,-,-,-,3,0.27,-,-,-,-
Miyazaki,1346,22.81,36,,19,0.53,40,1.11,491,13.64,46,1.28,43,1.19,1,0.03,33,0.92,-,-,-,-,2,0.06,-,-,13,2.17,-,-,-,-,-,-,-,-,1,0.14
Kagoshima,1804,19.4,22,,47,0.85,136,2.47,689,12.53,86,1.56,3,0.05,1,0.02,15,0.27,1,0.02,-,-,10,0.18,-,-,2,0.29,-,-,-,-,-,-,-,-,13,1.08
Okinawa,1026,17.69,43,,3,0.09,61,1.79,113,3.32,116,3.41,2,0.06,7,0.21,4,0.12,5,0.15,-,-,14,0.41,1,0.1,11,1.1,2,0.29,2,0.29,4,0.57,-,-,1,0.14
