"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46th week, 2016",,,,,,"Data collected as of November 24, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Osaka,268,0.87,331,,98,0.49,401,2,2671,13.29,88,0.44,108,0.54,13,0.06,78,0.39,2,0.01,18,0.09,332,1.65,-,-,31,0.6,-,-,1,0.06,30,1.76,-,-,1,0.06
Hyogo,144,0.73,201,,34,0.27,128,1.01,1966,15.48,68,0.54,45,0.35,18,0.14,43,0.34,-,-,16,0.13,160,1.26,-,-,10,0.29,-,-,-,-,13,1.18,-,-,-,-
Nara,95,1.76,61,,18,0.53,50,1.47,807,23.74,15,0.44,22,0.65,5,0.15,11,0.32,-,-,3,0.09,49,1.44,-,-,15,1.5,1,0.17,-,-,16,2.67,-,-,-,-
Wakayama,25,0.5,33,,4,0.13,11,0.35,162,5.23,9,0.29,3,0.1,1,0.03,6,0.19,1,0.03,-,-,53,1.71,-,-,3,0.75,-,-,-,-,6,0.55,-,-,2,0.18
Tottori,5,0.17,59,,2,0.11,95,5,287,15.11,9,0.47,4,0.21,2,0.11,5,0.26,-,-,1,0.05,30,1.58,-,-,4,0.8,-,-,-,-,5,1,-,-,-,-
Shimane,10,0.26,56,,11,0.48,53,2.3,275,11.96,17,0.74,21,0.91,16,0.7,11,0.48,-,-,3,0.13,36,1.57,-,-,-,-,-,-,-,-,3,0.38,-,-,2,0.25
Okayama,62,0.74,41,,20,0.37,100,1.85,628,11.63,13,0.24,59,1.09,3,0.06,22,0.41,-,-,2,0.04,29,0.54,-,-,5,0.42,-,-,1,0.2,6,1.2,-,-,-,-
Hiroshima,125,1.09,65,,30,0.42,127,1.76,1750,24.31,62,0.86,36,0.5,14,0.19,19,0.26,3,0.04,12,0.17,45,0.63,-,-,31,1.63,1,0.05,-,-,14,0.67,-,-,-,-
Yamaguchi,79,1.16,59,,18,0.38,132,2.75,707,14.73,22,0.46,7,0.15,14,0.29,23,0.48,1,0.02,10,0.21,104,2.17,-,-,4,0.44,-,-,-,-,9,1,-,-,-,-
Tokushima,9,0.24,86,,5,0.22,29,1.26,266,11.57,13,0.57,16,0.7,8,0.35,14,0.61,-,-,1,0.04,33,1.43,-,-,1,0.25,1,0.14,-,-,2,0.29,-,-,-,-
Kagawa,63,1.34,40,,11,0.39,43,1.54,345,12.32,16,0.57,18,0.64,4,0.14,9,0.32,-,-,5,0.18,32,1.14,-,-,3,0.6,-,-,-,-,8,1.6,-,-,1,0.2
Ehime,82,1.34,72,,7,0.19,74,2,431,11.65,11,0.3,52,1.41,19,0.51,20,0.54,1,0.03,9,0.24,31,0.84,-,-,9,1.13,-,-,1,0.17,10,1.67,-,-,-,-
Kochi,16,0.33,27,,23,0.77,27,0.9,132,4.4,21,0.7,4,0.13,6,0.2,15,0.5,2,0.07,5,0.17,16,0.53,-,-,-,-,-,-,-,-,11,1.38,-,-,-,-
Fukuoka,214,1.08,168,,51,0.43,348,2.9,1072,8.93,72,0.6,239,1.99,11,0.09,70,0.58,1,0.01,44,0.37,135,1.13,-,-,16,0.62,-,-,1,0.07,30,2,-,-,-,-
Saga,14,0.36,34,,14,0.61,41,1.78,173,7.52,19,0.83,36,1.57,1,0.04,9,0.39,-,-,16,0.7,16,0.7,-,-,9,2.25,-,-,-,-,2,0.33,-,-,1,0.17
Nagasaki,63,0.9,24,,15,0.34,82,1.86,341,7.75,12,0.27,68,1.55,-,-,15,0.34,-,-,14,0.32,39,0.89,-,-,8,1,-,-,1,0.08,7,0.58,-,-,-,-
Kumamoto,38,0.48,63,,10,0.2,91,1.82,631,12.62,33,0.66,124,2.48,2,0.04,27,0.54,-,-,30,0.6,68,1.36,-,-,26,2.89,-,-,-,-,13,0.87,-,-,-,-
Oita,39,0.67,62,,9,0.25,115,3.19,357,9.92,25,0.69,35,0.97,4,0.11,25,0.69,-,-,10,0.28,20,0.56,-,-,2,0.4,-,-,-,-,6,0.55,1,0.09,-,-
Miyazaki,11,0.19,24,,18,0.5,67,1.86,496,13.78,14,0.39,101,2.81,22,0.61,27,0.75,-,-,9,0.25,22,0.61,-,-,8,1.6,-,-,-,-,7,1,-,-,-,-
Kagoshima,74,0.8,42,,12,0.22,103,1.87,652,11.85,13,0.24,137,2.49,4,0.07,20,0.36,-,-,4,0.07,131,2.38,-,-,11,1.57,-,-,-,-,8,0.67,-,-,-,-
Okinawa,471,8.12,5,,7,0.21,40,1.18,111,3.26,9,0.26,10,0.29,1,0.03,6,0.18,6,0.18,4,0.12,7,0.21,-,-,6,0.67,1,0.14,5,0.71,13,1.86,-,-,2,0.29
