"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5th week, 2014",,,,,,"Data collected as of February 5, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,1078,22.46,19,,40,1.38,84,2.9,246,8.48,49,1.69,1,0.03,3,0.1,12,0.41,-,-,-,-,16,0.55,-,-,4,0.57,-,-,-,-,-,-,-,-,-,-
Fukui,1127,35.22,21,,37,1.68,67,3.05,389,17.68,51,2.32,2,0.09,-,-,9,0.41,-,-,1,0.05,33,1.5,-,-,1,0.33,-,-,1,0.17,3,0.5,-,-,-,-
Yamanashi,1282,32.05,8,,4,0.17,23,0.96,200,8.33,10,0.42,-,-,2,0.08,12,0.5,-,-,-,-,-,-,-,-,1,0.11,-,-,-,-,-,-,-,-,-,-
Nagano,3885,44.66,37,,8,0.15,112,2.07,677,12.54,58,1.07,-,-,2,0.04,13,0.24,1,0.02,-,-,2,0.04,-,-,4,0.36,-,-,-,-,3,0.27,-,-,2,0.18
Gifu,2744,31.54,20,,13,0.25,43,0.81,405,7.64,20,0.38,1,0.02,1,0.02,20,0.38,1,0.02,3,0.06,9,0.17,-,-,2,0.18,-,-,-,-,2,0.4,-,-,-,-
Shizuoka,4479,32.22,47,,21,0.24,147,1.65,1028,11.55,81,0.91,3,0.03,6,0.07,35,0.39,2,0.02,2,0.02,14,0.16,-,-,10,0.45,-,-,-,-,5,0.5,1,0.1,-,-
Aichi,7223,37.04,88,,69,0.38,229,1.27,1660,9.17,122,0.67,8,0.04,4,0.02,68,0.38,1,0.01,-,-,52,0.29,-,-,5,0.15,-,-,-,-,2,0.14,-,-,-,-
Mie,2591,35.99,21,,16,0.36,58,1.29,446,9.91,54,1.2,4,0.09,1,0.02,31,0.69,-,-,-,-,7,0.16,-,-,3,0.25,-,-,-,-,2,0.22,-,-,-,-
Shiga,2360,44.53,11,,6,0.19,57,1.78,290,9.06,35,1.09,14,0.44,-,-,11,0.34,-,-,1,0.03,4,0.13,-,-,-,-,-,-,-,-,-,-,-,-,2,0.29
Kyoto,4280,35.08,12,,20,0.27,75,1.01,556,7.51,49,0.66,5,0.07,4,0.05,19,0.26,-,-,1,0.01,4,0.05,-,-,12,0.71,-,-,1,0.14,-,-,-,-,1,0.14
Osaka,9319,30.26,162,,70,0.35,451,2.27,1601,8.05,208,1.05,11,0.06,8,0.04,80,0.4,1,0.01,2,0.01,19,0.1,-,-,20,0.38,1,0.06,1,0.06,3,0.18,2,0.12,1,0.06
Hyogo,6231,31.47,55,,45,0.35,142,1.11,1283,10.02,101,0.79,4,0.03,8,0.06,54,0.42,-,-,3,0.02,14,0.11,-,-,22,0.63,-,-,-,-,1,0.09,-,-,1,0.09
Nara,1359,25.17,17,,8,0.24,28,0.82,260,7.65,22,0.65,1,0.03,-,-,13,0.38,-,-,-,-,3,0.09,-,-,4,0.44,-,-,1,0.17,-,-,-,-,1,0.17
Wakayama,936,18.72,21,,8,0.26,26,0.84,172,5.55,26,0.84,1,0.03,-,-,11,0.35,-,-,-,-,1,0.03,-,-,1,0.25,-,-,1,0.09,6,0.55,1,0.09,-,-
Tottori,438,15.1,17,,13,0.68,68,3.58,200,10.53,11,0.58,1,0.05,-,-,8,0.42,-,-,-,-,-,-,-,-,2,0.67,-,-,-,-,1,0.2,-,-,1,0.2
Shimane,528,13.89,13,,55,2.39,42,1.83,229,9.96,24,1.04,1,0.04,1,0.04,11,0.48,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-,2,0.25,-,-,-,-
Okayama,2398,28.89,10,,23,0.43,60,1.13,519,9.79,33,0.62,1,0.02,-,-,13,0.25,-,-,1,0.02,4,0.08,-,-,7,0.58,-,-,-,-,-,-,-,-,1,0.2
Hiroshima,2190,19.04,59,,90,1.25,116,1.61,762,10.58,50,0.69,1,0.01,-,-,38,0.53,-,-,-,-,30,0.42,-,-,15,0.79,1,0.05,-,-,-,-,-,-,3,0.14
Yamaguchi,1483,21.81,94,,14,0.3,220,4.68,688,14.64,33,0.7,8,0.17,1,0.02,34,0.72,-,-,-,-,4,0.09,-,-,3,0.38,-,-,-,-,3,0.33,-,-,1,0.11
Tokushima,924,24.32,40,,4,0.17,21,0.91,231,10.04,25,1.09,-,-,3,0.13,14,0.61,-,-,-,-,2,0.09,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-
Kagawa,783,15.98,11,,6,0.2,34,1.13,412,13.73,13,0.43,1,0.03,1,0.03,10,0.33,-,-,-,-,3,0.1,-,-,2,0.4,-,-,-,-,-,-,-,-,1,0.2
Ehime,1351,22.15,28,,29,0.78,68,1.84,510,13.78,35,0.95,3,0.08,-,-,19,0.51,-,-,1,0.03,7,0.19,-,-,20,2.5,-,-,-,-,-,-,1,0.17,-,-
Kochi,952,19.83,21,,3,0.1,7,0.23,464,15.47,29,0.97,-,-,-,-,12,0.4,1,0.03,-,-,40,1.33,-,-,-,-,1,0.13,-,-,2,0.25,-,-,3,0.38
Fukuoka,9022,45.57,179,,53,0.44,432,3.6,1341,11.18,190,1.58,75,0.63,4,0.03,97,0.81,-,-,8,0.07,93,0.78,1,0.04,18,0.69,-,-,-,-,1,0.08,-,-,-,-
Saga,1757,45.05,24,,35,1.52,62,2.7,186,8.09,30,1.3,6,0.26,-,-,16,0.7,-,-,-,-,15,0.65,-,-,2,0.5,-,-,-,-,1,0.17,-,-,1,0.17
Nagasaki,2871,41.01,36,,34,0.77,62,1.41,447,10.16,52,1.18,13,0.3,2,0.05,28,0.64,-,-,-,-,28,0.64,1,0.13,10,1.25,-,-,-,-,-,-,-,-,-,-
Kumamoto,3102,38.78,51,,47,0.94,96,1.92,696,13.92,40,0.8,59,1.18,4,0.08,30,0.6,-,-,6,0.12,3,0.06,-,-,10,1.11,-,-,1,0.07,1,0.07,-,-,2,0.13
Oita,3482,60.03,23,,24,0.67,74,2.06,742,20.61,46,1.28,8,0.22,2,0.06,23,0.64,-,-,1,0.03,13,0.36,-,-,2,0.4,-,-,-,-,8,0.73,-,-,-,-
Miyazaki,3309,56.08,97,,35,0.97,79,2.19,523,14.53,66,1.83,60,1.67,-,-,23,0.64,2,0.06,-,-,6,0.17,-,-,46,7.67,-,-,1,0.14,-,-,-,-,1,0.14
Kagoshima,2556,27.48,74,,76,1.38,189,3.44,925,16.82,67,1.22,19,0.35,3,0.05,22,0.4,-,-,5,0.09,13,0.24,-,-,4,0.57,-,-,-,-,-,-,-,-,2,0.17
Okinawa,4001,68.98,4,,13,0.38,69,2.03,214,6.29,60,1.76,6,0.18,2,0.06,9,0.26,5,0.15,3,0.09,11,0.32,-,-,13,1.3,2,0.29,1,0.14,6,0.86,-,-,1,0.14
