"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6th week, 2014",,,,,,"Data collected as of February 12, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Shizuoka,3887,27.96,14,,20,0.22,129,1.45,808,9.08,72,0.81,-,-,1,0.01,28,0.31,-,-,-,-,6,0.07,-,-,5,0.23,-,-,-,-,4,0.4,1,0.1,-,-
Aichi,7419,38.05,68,,55,0.3,258,1.43,1240,6.85,123,0.68,16,0.09,3,0.02,55,0.3,-,-,2,0.01,63,0.35,-,-,9,0.26,-,-,-,-,7,0.5,-,-,-,-
Mie,2462,34.19,15,,13,0.29,45,1,379,8.42,56,1.24,2,0.04,2,0.04,21,0.47,-,-,1,0.02,7,0.16,-,-,5,0.42,-,-,-,-,2,0.22,-,-,-,-
Shiga,1964,37.06,8,,8,0.25,55,1.72,253,7.91,40,1.25,3,0.09,2,0.06,13,0.41,-,-,-,-,2,0.06,-,-,3,0.38,1,0.14,-,-,3,0.43,-,-,9,1.29
Kyoto,3645,29.63,16,,5,0.07,74,1,461,6.23,69,0.93,4,0.05,2,0.03,23,0.31,-,-,1,0.01,4,0.05,-,-,7,0.39,-,-,2,0.29,-,-,-,-,-,-
Osaka,7315,23.75,122,,74,0.37,377,1.89,1347,6.77,180,0.9,8,0.04,4,0.02,85,0.43,1,0.01,5,0.03,14,0.07,-,-,11,0.21,-,-,-,-,1,0.06,-,-,3,0.18
Hyogo,5362,27.08,46,,54,0.42,141,1.1,981,7.66,143,1.12,6,0.05,2,0.02,40,0.31,1,0.01,3,0.02,12,0.09,-,-,12,0.34,-,-,-,-,-,-,-,-,2,0.18
Nara,1335,24.72,13,,12,0.35,34,1,197,5.79,19,0.56,-,-,-,-,5,0.15,-,-,-,-,4,0.12,-,-,3,0.33,-,-,-,-,-,-,-,-,-,-
Wakayama,742,14.84,8,,6,0.19,36,1.16,173,5.58,39,1.26,-,-,-,-,8,0.26,-,-,2,0.06,-,-,-,-,2,0.5,-,-,1,0.09,1,0.09,-,-,-,-
Tottori,433,14.93,15,,18,0.95,67,3.53,163,8.58,10,0.53,1,0.05,-,-,6,0.32,-,-,-,-,1,0.05,-,-,14,4.67,-,-,-,-,1,0.2,-,-,-,-
Shimane,483,12.71,8,,34,1.48,36,1.57,196,8.52,39,1.7,3,0.13,-,-,12,0.52,-,-,-,-,-,-,-,-,-,-,-,-,1,0.13,6,0.75,1,0.13,1,0.13
Okayama,1813,21.84,19,,26,0.49,46,0.87,360,6.79,48,0.91,-,-,1,0.02,19,0.36,1,0.02,-,-,3,0.06,-,-,5,0.42,2,0.4,4,0.8,5,1,4,0.8,1,0.2
Hiroshima,1921,16.7,52,,80,1.11,120,1.67,609,8.46,66,0.92,1,0.01,2,0.03,26,0.36,-,-,-,-,21,0.29,-,-,7,0.37,-,-,1,0.05,1,0.05,-,-,6,0.29
Yamaguchi,1564,22.67,99,,13,0.27,164,3.42,546,11.38,36,0.75,2,0.04,-,-,26,0.54,-,-,-,-,11,0.23,-,-,4,0.5,-,-,-,-,-,-,-,-,2,0.22
Tokushima,732,19.26,30,,3,0.13,13,0.57,204,8.87,18,0.78,2,0.09,2,0.09,14,0.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,805,16.43,18,,11,0.37,29,0.97,335,11.17,30,1,-,-,-,-,10,0.33,-,-,-,-,5,0.17,-,-,3,0.6,-,-,-,-,1,0.2,-,-,-,-
Ehime,1303,21.36,20,,28,0.76,72,1.95,426,11.51,69,1.86,2,0.05,-,-,19,0.51,-,-,1,0.03,15,0.41,-,-,17,2.13,-,-,-,-,-,-,-,-,-,-
Kochi,631,13.15,22,,5,0.17,16,0.53,321,10.7,26,0.87,1,0.03,2,0.07,6,0.2,-,-,-,-,43,1.43,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
Fukuoka,7388,37.31,157,,54,0.45,355,2.96,993,8.28,215,1.79,69,0.58,-,-,95,0.79,1,0.01,3,0.03,63,0.53,1,0.04,11,0.42,-,-,1,0.08,1,0.08,-,-,-,-
Saga,1361,34.9,21,,22,0.96,52,2.26,141,6.13,40,1.74,2,0.09,-,-,12,0.52,-,-,2,0.09,7,0.3,-,-,1,0.25,-,-,-,-,1,0.17,-,-,-,-
Nagasaki,2180,31.14,35,,33,0.75,76,1.73,334,7.59,48,1.09,9,0.2,1,0.02,17,0.39,4,0.09,-,-,14,0.32,-,-,3,0.38,-,-,-,-,5,0.42,-,-,1,0.08
Kumamoto,2653,33.16,38,,47,0.94,139,2.78,503,10.06,49,0.98,60,1.2,1,0.02,28,0.56,1,0.02,7,0.14,2,0.04,-,-,19,2.11,-,-,1,0.07,-,-,-,-,1,0.07
Oita,3038,52.38,36,,27,0.75,59,1.64,615,17.08,53,1.47,5,0.14,-,-,25,0.69,-,-,2,0.06,14,0.39,-,-,2,0.4,-,-,-,-,4,0.36,-,-,-,-
Miyazaki,2335,39.58,66,,37,1.03,74,2.06,436,12.11,95,2.64,67,1.86,1,0.03,20,0.56,-,-,4,0.11,2,0.06,-,-,23,3.83,-,-,3,0.43,-,-,-,-,-,-
Kagoshima,1653,17.77,79,,73,1.33,198,3.6,798,14.51,90,1.64,17,0.31,2,0.04,23,0.42,-,-,-,-,5,0.09,-,-,4,0.57,-,-,-,-,-,-,-,-,2,0.17
Okinawa,2166,37.34,10,,10,0.29,70,2.06,156,4.59,66,1.94,2,0.06,1,0.03,9,0.26,4,0.12,4,0.12,8,0.24,-,-,15,1.5,-,-,-,-,3,0.43,-,-,-,-
