"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4th week, 2017",,,,,,"Data collected as of February 1, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Mie,3282,45.58,30,,20,0.44,51,1.13,154,3.42,23,0.51,9,0.2,12,0.27,15,0.33,-,-,-,-,12,0.27,-,-,1,0.08,-,-,1,0.11,7,0.78,-,-,-,-
Shiga,1465,27.64,12,,7,0.22,24,0.75,185,5.78,6,0.19,13,0.41,2,0.06,6,0.19,-,-,1,0.03,19,0.59,-,-,2,0.25,-,-,1,0.14,1,0.14,-,-,1,0.14
Kyoto,3964,31.71,15,,26,0.34,83,1.09,356,4.68,14,0.18,12,0.16,3,0.04,11,0.14,1,0.01,1,0.01,21,0.28,-,-,7,0.39,-,-,-,-,5,0.71,-,-,-,-
Osaka,12220,39.8,138,,50,0.25,315,1.58,949,4.77,71,0.36,46,0.23,4,0.02,69,0.35,2,0.01,2,0.01,162,0.81,1,0.02,11,0.21,2,0.12,1,0.06,11,0.65,-,-,2,0.12
Hyogo,7675,38.76,60,,63,0.49,146,1.14,792,6.19,38,0.3,13,0.1,15,0.12,46,0.36,-,-,3,0.02,104,0.81,-,-,10,0.29,-,-,-,-,8,0.73,-,-,1,0.09
Nara,1782,33,27,,8,0.24,41,1.21,108,3.18,6,0.18,8,0.24,2,0.06,15,0.44,-,-,1,0.03,23,0.68,-,-,2,0.2,-,-,-,-,5,0.83,-,-,1,0.17
Wakayama,1408,28.16,16,,13,0.42,20,0.65,301,9.71,12,0.39,-,-,4,0.13,11,0.35,1,0.03,2,0.06,41,1.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tottori,638,22,5,,7,0.37,111,5.84,89,4.68,13,0.68,6,0.32,2,0.11,3,0.16,-,-,-,-,13,0.68,-,-,2,0.4,-,-,-,-,4,0.8,-,-,-,-
Shimane,845,22.24,8,,7,0.3,59,2.57,137,5.96,8,0.35,3,0.13,15,0.65,6,0.26,2,0.09,-,-,33,1.43,-,-,-,-,-,-,1,0.13,3,0.38,-,-,-,-
Okayama,3552,42.29,24,,27,0.5,31,0.57,308,5.7,20,0.37,16,0.3,6,0.11,23,0.43,-,-,4,0.07,13,0.24,-,-,3,0.25,-,-,1,0.2,1,0.2,-,-,-,-
Hiroshima,4498,39.11,36,,38,0.53,115,1.6,310,4.31,31,0.43,13,0.18,9,0.13,23,0.32,2,0.03,4,0.06,19,0.26,-,-,16,0.84,-,-,-,-,12,0.57,-,-,2,0.1
Yamaguchi,3495,51.4,34,,27,0.56,85,1.77,215,4.48,7,0.15,13,0.27,10,0.21,19,0.4,-,-,4,0.08,103,2.15,-,-,1,0.11,-,-,1,0.11,9,1,-,-,-,-
Tokushima,1500,40.54,25,,4,0.17,28,1.22,127,5.52,3,0.13,6,0.26,6,0.26,6,0.26,1,0.04,-,-,18,0.78,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-
Kagawa,1478,31.45,10,,10,0.36,72,2.57,265,9.46,2,0.07,5,0.18,7,0.25,12,0.43,2,0.07,1,0.04,29,1.04,-,-,2,0.4,-,-,-,-,4,0.8,-,-,2,0.4
Ehime,2336,38.3,15,,10,0.27,103,2.78,379,10.24,16,0.43,10,0.27,8,0.22,26,0.7,-,-,2,0.05,58,1.57,-,-,12,1.5,-,-,-,-,1,0.17,-,-,-,-
Kochi,1917,39.94,10,,2,0.07,43,1.43,223,7.43,13,0.43,2,0.07,5,0.17,7,0.23,1,0.03,-,-,8,0.27,-,-,-,-,-,-,-,-,4,0.5,1,0.13,-,-
Fukuoka,10910,55.1,90,,62,0.52,368,3.07,1383,11.53,53,0.44,65,0.54,7,0.06,74,0.62,4,0.03,6,0.05,108,0.9,-,-,14,0.54,-,-,1,0.07,9,0.6,-,-,-,-
Saga,1635,41.92,26,,11,0.48,54,2.35,150,6.52,8,0.35,12,0.52,2,0.09,13,0.57,-,-,3,0.13,10,0.43,-,-,2,0.5,2,0.33,-,-,1,0.17,-,-,1,0.17
Nagasaki,2243,32.04,22,,6,0.14,208,4.73,354,8.05,18,0.41,8,0.18,1,0.02,12,0.27,-,-,-,-,24,0.55,-,-,1,0.13,-,-,-,-,5,0.42,-,-,-,-
Kumamoto,3241,40.51,9,,23,0.46,96,1.92,628,12.56,31,0.62,42,0.84,1,0.02,42,0.84,-,-,25,0.5,42,0.84,-,-,8,0.89,-,-,-,-,5,0.33,-,-,2,0.13
Oita,2965,51.12,7,,9,0.25,110,3.06,895,24.86,24,0.67,1,0.03,-,-,23,0.64,-,-,1,0.03,15,0.42,-,-,4,0.8,-,-,-,-,8,0.73,-,-,-,-
Miyazaki,3486,59.08,27,,26,0.72,69,1.92,459,12.75,18,0.5,29,0.81,14,0.39,21,0.58,-,-,2,0.06,18,0.5,-,-,12,2.4,-,-,-,-,1,0.14,-,-,2,0.29
Kagoshima,3539,38.05,41,,51,0.93,93,1.69,642,11.67,18,0.33,30,0.55,3,0.05,20,0.36,-,-,8,0.15,120,2.18,-,-,8,1.14,1,0.08,1,0.08,4,0.33,-,-,-,-
Okinawa,1720,29.66,11,,14,0.41,33,0.97,169,4.97,12,0.35,-,-,2,0.06,5,0.15,-,-,1,0.03,8,0.24,-,-,7,0.78,-,-,2,0.29,2,0.29,-,-,-,-
