"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36th week, 2018",,,,,,"Data collected as of September 12, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Mie,4,0.06,147,3.34,10,0.23,44,1,177,4.02,5,0.11,24,0.55,4,0.09,29,0.66,101,2.3,1,0.02,-,-,3,0.25,1,0.11,-,-,3,0.33,-,-,-,-
Shiga,-,-,32,1,1,0.03,16,0.5,76,2.38,15,0.47,36,1.13,2,0.06,8,0.25,34,1.06,3,0.09,-,-,4,0.5,-,-,-,-,-,-,-,-,-,-
Kyoto,-,-,181,2.35,8,0.1,93,1.21,279,3.62,11,0.14,71,0.92,4,0.05,22,0.29,55,0.71,8,0.1,-,-,5,0.28,-,-,-,-,1,0.14,-,-,-,-
Osaka,15,0.05,697,3.49,54,0.27,280,1.4,734,3.67,49,0.25,144,0.72,29,0.15,100,0.5,293,1.47,24,0.12,-,-,23,0.45,1,0.06,-,-,2,0.12,-,-,1,0.06
Hyogo,5,0.03,316,2.45,30,0.23,99,0.77,495,3.84,28,0.22,104,0.81,3,0.02,50,0.39,156,1.21,13,0.1,-,-,21,0.6,-,-,-,-,1,0.08,-,-,-,-
Nara,2,0.04,133,3.91,10,0.29,27,0.79,104,3.06,2,0.06,46,1.35,5,0.15,20,0.59,25,0.74,2,0.06,-,-,12,1.2,-,-,2,0.33,2,0.33,-,-,-,-
Wakayama,9,0.19,114,3.8,16,0.53,11,0.37,54,1.8,9,0.3,23,0.77,1,0.03,8,0.27,19,0.63,-,-,-,-,2,0.5,-,-,-,-,1,0.09,-,-,-,-
Tottori,-,-,48,2.53,7,0.37,63,3.32,90,4.74,3,0.16,16,0.84,-,-,11,0.58,12,0.63,1,0.05,-,-,11,2.2,-,-,1,0.2,-,-,-,-,-,-
Shimane,-,-,72,3.27,-,-,37,1.68,111,5.05,3,0.14,28,1.27,-,-,6,0.27,6,0.27,4,0.18,-,-,3,1,1,0.13,1,0.13,1,0.13,-,-,-,-
Okayama,13,0.15,95,1.76,7,0.13,52,0.96,234,4.33,13,0.24,35,0.65,5,0.09,17,0.31,36,0.67,7,0.13,-,-,13,1.08,1,0.2,-,-,-,-,-,-,-,-
Hiroshima,1,0.01,142,1.97,26,0.36,91,1.26,302,4.19,16,0.22,100,1.39,-,-,31,0.43,49,0.68,7,0.1,-,-,15,0.79,-,-,-,-,1,0.05,-,-,1,0.05
Yamaguchi,-,-,135,2.87,7,0.15,101,2.15,164,3.49,4,0.09,39,0.83,-,-,23,0.49,28,0.6,2,0.04,-,-,2,0.22,-,-,-,-,-,-,-,-,-,-
Tokushima,-,-,103,4.48,4,0.17,16,0.7,97,4.22,2,0.09,20,0.87,2,0.09,11,0.48,33,1.43,-,-,-,-,-,-,-,-,-,-,2,0.29,-,-,-,-
Kagawa,-,-,116,4.14,7,0.25,36,1.29,134,4.79,8,0.29,32,1.14,-,-,26,0.93,60,2.14,10,0.36,-,-,9,1.8,1,0.2,-,-,-,-,-,-,-,-
Ehime,11,0.18,185,5,4,0.11,58,1.57,178,4.81,5,0.14,143,3.86,2,0.05,19,0.51,25,0.68,5,0.14,-,-,12,1.5,-,-,-,-,2,0.33,-,-,-,-
Kochi,8,0.17,93,3.1,18,0.6,27,0.9,45,1.5,7,0.23,61,2.03,5,0.17,12,0.4,50,1.67,2,0.07,-,-,5,1.67,-,-,-,-,3,0.38,1,0.13,-,-
Fukuoka,22,0.11,378,3.15,108,0.9,262,2.18,713,5.94,34,0.28,137,1.14,22,0.18,99,0.83,184,1.53,32,0.27,-,-,43,1.65,-,-,-,-,1,0.07,-,-,-,-
Saga,20,0.51,123,5.35,8,0.35,26,1.13,49,2.13,5,0.22,22,0.96,1,0.04,19,0.83,8,0.35,1,0.04,-,-,2,0.5,-,-,-,-,1,0.17,-,-,-,-
Nagasaki,4,0.06,158,3.59,38,0.86,62,1.41,132,3,15,0.34,28,0.64,-,-,24,0.55,15,0.34,2,0.05,-,-,9,1.13,-,-,-,-,1,0.08,-,-,-,-
Kumamoto,7,0.09,161,3.22,8,0.16,47,0.94,298,5.96,11,0.22,66,1.32,-,-,38,0.76,125,2.5,2,0.04,-,-,23,2.56,-,-,-,-,-,-,-,-,-,-
Oita,19,0.33,71,1.97,11,0.31,41,1.14,311,8.64,22,0.61,61,1.69,-,-,30,0.83,91,2.53,17,0.47,-,-,3,0.6,-,-,-,-,2,0.18,-,-,-,-
Miyazaki,-,-,211,6.03,13,0.37,45,1.29,357,10.2,11,0.31,41,1.17,1,0.03,37,1.06,64,1.83,27,0.77,-,-,21,3.5,-,-,-,-,-,-,-,-,1,0.14
Kagoshima,11,0.12,292,5.31,53,0.96,105,1.91,347,6.31,9,0.16,40,0.73,7,0.13,26,0.47,71,1.29,12,0.22,-,-,12,1.71,-,-,-,-,-,-,-,-,-,-
Okinawa,39,0.67,16,0.47,29,0.85,29,0.85,128,3.76,6,0.18,106,3.12,2,0.06,17,0.5,21,0.62,2,0.06,-,-,28,3.11,-,-,-,-,1,0.14,-,-,3,0.43
