"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35th week, 2015",,,,,,"Data collected as of September 2, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Hiroshima,2,0.02,79,,27,0.38,90,1.27,296,4.17,15,0.21,278,3.92,21,0.3,47,0.66,2,0.03,116,1.63,69,0.97,-,-,25,1.32,-,-,-,-,5,0.24,1,0.05,-,-
Yamaguchi,-,-,75,,9,0.19,134,2.85,146,3.11,10,0.21,134,2.85,15,0.32,25,0.53,-,-,62,1.32,6,0.13,-,-,5,0.56,1,0.11,-,-,3,0.33,-,-,-,-
Tokushima,-,-,18,,3,0.13,20,0.87,88,3.83,7,0.3,215,9.35,4,0.17,24,1.04,-,-,27,1.17,3,0.13,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-
Kagawa,-,-,6,,10,0.36,30,1.07,87,3.11,5,0.18,191,6.82,14,0.5,22,0.79,3,0.11,45,1.61,6,0.21,2,0.4,3,0.6,-,-,1,0.2,5,1,-,-,-,-
Ehime,-,-,8,,10,0.27,74,2,171,4.62,10,0.27,173,4.68,3,0.08,30,0.81,-,-,48,1.3,12,0.32,-,-,12,1.5,1,0.17,-,-,-,-,-,-,-,-
Kochi,1,0.02,27,,4,0.13,25,0.83,50,1.67,8,0.27,113,3.77,4,0.13,13,0.43,-,-,72,2.4,11,0.37,-,-,1,0.33,-,-,2,0.25,10,1.25,1,0.13,-,-
Fukuoka,1,0.01,255,,78,0.65,191,1.59,525,4.38,35,0.29,595,4.96,104,0.87,104,0.87,2,0.02,136,1.13,149,1.24,-,-,87,3.35,1,0.07,2,0.13,7,0.47,-,-,-,-
Saga,3,0.08,34,,8,0.35,27,1.17,26,1.13,5,0.22,116,5.04,18,0.78,12,0.52,-,-,50,2.17,44,1.91,-,-,2,0.5,-,-,1,0.17,2,0.33,-,-,-,-
Nagasaki,12,0.17,28,,14,0.32,61,1.39,87,1.98,4,0.09,123,2.8,51,1.16,19,0.43,-,-,20,0.45,51,1.16,-,-,20,2.5,-,-,-,-,6,0.5,-,-,-,-
Kumamoto,-,-,35,,14,0.28,31,0.62,257,5.14,6,0.12,172,3.44,37,0.74,35,0.7,-,-,61,1.22,28,0.56,-,-,78,8.67,-,-,3,0.2,9,0.6,-,-,-,-
Oita,1,0.02,89,,26,0.72,55,1.53,243,6.75,12,0.33,290,8.06,81,2.25,30,0.83,2,0.06,69,1.92,15,0.42,-,-,4,0.8,-,-,-,-,5,0.45,-,-,-,-
Miyazaki,-,-,103,,22,0.61,41,1.14,265,7.36,17,0.47,285,7.92,10,0.28,34,0.94,-,-,53,1.47,21,0.58,-,-,24,4,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,6,0.06,120,,21,0.38,87,1.58,306,5.56,11,0.2,166,3.02,86,1.56,35,0.64,3,0.05,30,0.55,8,0.15,-,-,5,0.71,-,-,-,-,2,0.17,-,-,-,-
Okinawa,185,3.19,33,,43,1.26,27,0.79,99,2.91,8,0.24,22,0.65,12,0.35,11,0.32,5,0.15,8,0.24,62,1.82,10,1,15,1.5,2,0.29,2,0.29,3,0.43,-,-,-,-
