"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26th week, 2015",,,,,,"Data collected as of July 1, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,-,-,-,,4,0.08,93,1.94,124,2.58,40,0.83,361,7.52,92,1.92,34,0.71,1,0.02,24,0.5,24,0.5,-,-,5,0.42,-,-,-,-,4,0.57,-,-,-,-
Gunma,11,0.11,-,,15,0.25,165,2.75,337,5.62,17,0.28,449,7.48,84,1.4,38,0.63,3,0.05,38,0.63,33,0.55,-,-,27,1.93,-,-,-,-,-,-,-,-,-,-
Saitama,1,0,4,,139,0.87,609,3.81,1127,7.04,76,0.48,785,4.91,404,2.53,138,0.86,-,-,178,1.11,141,0.88,2,0.05,42,1.05,-,-,-,-,5,0.5,2,0.2,-,-
Chiba,13,0.06,4,,131,0.98,520,3.88,748,5.58,46,0.34,251,1.87,189,1.41,78,0.58,10,0.07,110,0.82,102,0.76,-,-,37,1.09,-,-,1,0.11,1,0.11,-,-,2,0.22
Tokyo,13,0.03,9,,188,0.72,968,3.71,1679,6.43,148,0.57,1158,4.44,398,1.52,228,0.87,10,0.04,269,1.03,81,0.31,-,-,21,0.55,-,-,2,0.08,2,0.08,-,-,1,0.04
Kanagawa,20,0.06,9,,161,0.79,561,2.75,1181,5.79,112,0.55,828,4.06,190,0.93,137,0.67,-,-,228,1.12,72,0.35,1,0.02,57,1.19,1,0.1,-,-,2,0.2,-,-,-,-
Niigata,4,0.04,3,,96,1.63,188,3.19,275,4.66,31,0.53,188,3.19,34,0.58,51,0.86,5,0.08,6,0.1,20,0.34,-,-,2,0.2,-,-,-,-,2,0.15,1,0.08,1,0.08
Toyama,-,-,-,,17,0.59,63,2.17,175,6.03,23,0.79,74,2.55,2,0.07,17,0.59,-,-,17,0.59,15,0.52,-,-,5,0.71,-,-,-,-,6,1.2,-,-,-,-
Ishikawa,-,-,3,,27,0.93,70,2.41,129,4.45,7,0.24,68,2.34,38,1.31,19,0.66,-,-,31,1.07,57,1.97,-,-,5,0.71,-,-,-,-,3,0.6,-,-,-,-
Fukui,-,-,2,,10,0.45,45,2.05,167,7.59,4,0.18,163,7.41,4,0.18,19,0.86,-,-,47,2.14,21,0.95,-,-,-,-,-,-,-,-,3,0.5,-,-,-,-
Yamanashi,1,0.03,-,,6,0.25,65,2.71,150,6.25,8,0.33,45,1.88,45,1.88,8,0.33,-,-,17,0.71,1,0.04,-,-,7,0.78,-,-,-,-,1,0.1,-,-,-,-
Nagano,16,0.18,-,,11,0.2,248,4.59,302,5.59,19,0.35,50,0.93,137,2.54,21,0.39,-,-,17,0.31,12,0.22,-,-,3,0.27,-,-,-,-,3,0.27,-,-,1,0.09
Gifu,1,0.01,1,,44,0.83,51,0.96,196,3.7,6,0.11,22,0.42,81,1.53,27,0.51,-,-,101,1.91,6,0.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shizuoka,11,0.08,2,,73,0.82,418,4.7,590,6.63,44,0.49,385,4.33,107,1.2,64,0.72,-,-,139,1.56,25,0.28,-,-,3,0.14,-,-,-,-,3,0.3,-,-,-,-
Aichi,9,0.05,5,,82,0.45,552,3.05,853,4.71,63,0.35,287,1.59,128,0.71,111,0.61,1,0.01,515,2.85,91,0.5,-,-,9,0.26,-,-,-,-,1,0.07,-,-,4,0.29
Mie,-,-,4,,28,0.62,94,2.09,199,4.42,11,0.24,170,3.78,41,0.91,32,0.71,1,0.02,281,6.24,2,0.04,-,-,2,0.17,-,-,1,0.11,3,0.33,-,-,-,-
Shiga,4,0.08,-,,27,0.84,93,2.91,178,5.56,21,0.66,175,5.47,93,2.91,12,0.38,2,0.06,74,2.31,5,0.16,-,-,1,0.13,1,0.14,-,-,2,0.29,-,-,1,0.14
Kyoto,5,0.04,1,,42,0.58,121,1.66,410,5.62,30,0.41,814,11.15,48,0.66,36,0.49,2,0.03,71,0.97,28,0.38,-,-,7,0.41,-,-,-,-,2,0.29,-,-,-,-
Osaka,6,0.02,12,,161,0.81,637,3.19,1234,6.17,121,0.61,1137,5.69,203,1.02,142,0.71,6,0.03,192,0.96,87,0.44,-,-,18,0.35,-,-,-,-,7,0.41,-,-,1,0.06
Hyogo,9,0.05,2,,81,0.63,346,2.68,942,7.3,55,0.43,855,6.63,100,0.78,83,0.64,5,0.04,126,0.98,45,0.35,-,-,47,1.34,-,-,1,0.09,1,0.09,-,-,-,-
Nara,-,-,-,,11,0.32,71,2.09,111,3.26,7,0.21,225,6.62,23,0.68,23,0.68,-,-,23,0.68,4,0.12,-,-,3,0.33,-,-,-,-,1,0.17,1,0.17,2,0.33
Wakayama,-,-,-,,12,0.39,48,1.55,109,3.52,5,0.16,159,5.13,14,0.45,18,0.58,-,-,67,2.16,4,0.13,-,-,1,0.25,-,-,-,-,-,-,1,0.09,1,0.09
Tottori,-,-,-,,8,0.42,105,5.53,113,5.95,2,0.11,135,7.11,4,0.21,8,0.42,-,-,13,0.68,1,0.05,-,-,1,0.33,-,-,-,-,1,0.2,-,-,-,-
Shimane,4,0.11,-,,27,1.17,48,2.09,117,5.09,6,0.26,71,3.09,3,0.13,18,0.78,-,-,5,0.22,6,0.26,-,-,4,1.33,-,-,2,0.25,-,-,-,-,-,-
Okayama,-,-,2,,18,0.33,70,1.3,336,6.22,8,0.15,248,4.59,21,0.39,23,0.43,-,-,76,1.41,27,0.5,-,-,4,0.33,-,-,-,-,3,0.6,1,0.2,1,0.2
Hiroshima,3,0.03,2,,70,0.97,218,3.03,460,6.39,25,0.35,292,4.06,18,0.25,44,0.61,1,0.01,118,1.64,91,1.26,-,-,14,0.74,-,-,2,0.1,3,0.14,-,-,-,-
Yamaguchi,1,0.01,7,,11,0.23,181,3.85,301,6.4,21,0.45,418,8.89,24,0.51,34,0.72,-,-,43,0.91,7,0.15,-,-,5,0.56,-,-,-,-,2,0.22,-,-,-,-
Tokushima,1,0.03,-,,11,0.48,26,1.13,107,4.65,8,0.35,370,16.09,3,0.13,21,0.91,-,-,7,0.3,4,0.17,-,-,1,0.25,-,-,-,-,2,0.29,-,-,-,-
Kagawa,2,0.04,1,,17,0.61,40,1.43,151,5.39,10,0.36,399,14.25,24,0.86,19,0.68,-,-,45,1.61,9,0.32,-,-,-,-,-,-,1,0.2,3,0.6,-,-,-,-
Ehime,-,-,1,,18,0.49,141,3.81,409,11.05,20,0.54,124,3.35,18,0.49,32,0.86,1,0.03,236,6.38,11,0.3,-,-,13,1.63,-,-,-,-,1,0.17,-,-,-,-
Kochi,20,0.42,2,,7,0.23,77,2.57,134,4.47,10,0.33,73,2.43,2,0.07,16,0.53,-,-,11,0.37,6,0.2,-,-,-,-,-,-,-,-,4,0.5,3,0.38,-,-
Fukuoka,7,0.04,22,,115,0.96,460,3.83,714,5.95,60,0.5,865,7.21,183,1.53,105,0.88,6,0.05,709,5.91,156,1.3,-,-,61,2.35,-,-,1,0.07,3,0.21,-,-,-,-
Saga,-,-,1,,12,0.52,57,2.48,57,2.48,8,0.35,123,5.35,42,1.83,25,1.09,-,-,49,2.13,48,2.09,-,-,-,-,-,-,-,-,2,0.33,-,-,1,0.17
Nagasaki,12,0.17,2,,94,2.14,68,1.55,183,4.16,22,0.5,161,3.66,67,1.52,19,0.43,-,-,19,0.43,66,1.5,-,-,8,1,1,0.08,1,0.08,1,0.08,-,-,-,-
Kumamoto,14,0.18,1,,20,0.4,75,1.5,422,8.44,14,0.28,369,7.38,27,0.54,42,0.84,6,0.12,120,2.4,50,1,-,-,32,3.56,-,-,1,0.07,2,0.13,-,-,-,-
Oita,28,0.48,1,,17,0.47,122,3.39,587,16.31,41,1.14,202,5.61,73,2.03,34,0.94,1,0.03,124,3.44,22,0.61,-,-,5,1,-,-,-,-,2,0.18,-,-,1,0.09
Miyazaki,7,0.12,10,,20,0.56,91,2.53,338,9.39,19,0.53,203,5.64,5,0.14,36,1,-,-,177,4.92,11,0.31,-,-,11,1.83,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,51,0.55,31,,48,0.87,231,4.2,447,8.13,22,0.4,441,8.02,56,1.02,28,0.51,4,0.07,215,3.91,25,0.45,-,-,2,0.29,-,-,-,-,-,-,-,-,-,-
Okinawa,234,4.03,84,,18,0.53,31,0.91,89,2.62,10,0.29,61,1.79,3,0.09,15,0.44,2,0.06,13,0.38,114,3.35,-,-,3,0.3,-,-,-,-,1,0.14,-,-,3,0.43
