"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46th week, 2018",,,,,,"Data collected as of November 21, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Niigata,34873,391.83,3194,57.04,2676,47.79,8092,144.5,10269,183.38,834,14.89,1090,19.46,949,16.95,1188,21.21,3833,68.45,637,11.38,35,3.5,664,66.4,11,0.85,7,0.54,111,8.54,14,1.08,17,1.31
Toyama,15374,320.29,1233,42.52,968,33.38,1970,67.93,6758,233.03,304,10.48,424,14.62,196,6.76,529,18.24,960,33.1,86,2.97,17,2.43,54,7.71,5,1,2,0.4,34,6.8,4,0.8,16,3.2
Ishikawa,15395,320.73,1213,41.83,759,26.17,4348,149.93,6657,229.55,471,16.24,427,14.72,258,8.9,568,19.59,775,26.72,102,3.52,1,0.14,103,14.71,3,0.6,12,2.4,155,31,-,-,10,2
Fukui,11710,354.85,860,39.09,560,25.45,3109,141.32,5412,246,252,11.45,579,26.32,48,2.18,413,18.77,391,17.77,215,9.77,-,-,26,8.67,19,3.17,4,0.67,23,3.83,6,1,85,14.17
Yamanashi,15113,368.61,560,23.33,258,10.75,1764,73.5,4157,173.21,208,8.67,524,21.83,254,10.58,348,14.5,780,32.5,139,5.79,9,1,355,39.44,9,0.9,12,1.2,98,9.8,4,0.4,28,2.8
Nagano,33365,387.97,1137,21.45,690,13.02,5633,106.28,11781,222.28,609,11.49,624,11.77,293,5.53,751,14.17,3428,64.68,336,6.34,15,1.5,161,16.1,13,1.18,3,0.27,115,10.45,2,0.18,86,7.82
Gifu,25871,300.83,1279,24.6,727,13.98,2387,45.9,8131,156.37,328,6.31,516,9.92,107,2.06,656,12.62,1071,20.6,249,4.79,3,0.27,165,15,1,0.2,10,2,54,10.8,-,-,95,19
Shizuoka,50417,365.34,2702,30.36,1472,16.54,6454,72.52,17928,201.44,760,8.54,1493,16.78,725,8.15,1427,16.03,4384,49.26,1050,11.8,10,0.48,701,33.38,6,0.67,37,4.11,48,5.33,4,0.44,17,1.89
Aichi,80222,411.39,4920,27.03,1971,10.83,13497,74.16,33525,184.2,2196,12.07,2644,14.53,595,3.27,2775,15.25,5407,29.71,887,4.87,8,0.23,1027,29.34,10,0.67,30,2,187,12.47,2,0.13,149,9.93
Mie,27200,383.1,2201,50.02,916,20.82,4004,91,9995,227.16,540,12.27,723,16.43,131,2.98,981,22.3,2098,47.68,212,4.82,5,0.42,59,4.92,12,1.33,22,2.44,68,7.56,2,0.22,16,1.78
Shiga,17603,338.52,589,19,396,12.77,1623,52.35,5753,185.58,474,15.29,1253,40.42,76,2.45,463,14.94,1068,34.45,311,10.03,1,0.13,152,19,6,0.86,14,2,13,1.86,-,-,11,1.57
Kyoto,39846,318.77,1742,22.92,888,11.68,4804,63.21,15446,203.24,740,9.74,1891,24.88,167,2.2,1100,14.47,1463,19.25,253,3.33,3,0.18,321,18.88,7,1,2,0.29,40,5.71,-,-,52,7.43
Osaka,89539,294.54,9450,47.73,4163,21.03,18117,91.5,46134,233,3160,15.96,4255,21.49,1072,5.41,4061,20.51,5157,26.05,1163,5.87,39,0.76,1135,22.25,17,1,25,1.47,134,7.88,2,0.12,186,10.94
Hyogo,65285,329.72,4262,33.3,2321,18.13,7656,59.81,32258,252.02,1993,15.57,2891,22.59,296,2.31,2138,16.7,2765,21.6,602,4.7,31,0.91,1023,30.09,32,2.46,27,2.08,78,6,2,0.15,111,8.54
Nara,15815,292.87,1528,44.94,592,17.41,2539,74.68,7211,212.09,382,11.24,1019,29.97,246,7.24,651,19.15,930,27.35,107,3.15,1,0.1,323,32.3,13,2.17,11,1.83,56,9.33,-,-,56,9.33
Wakayama,14600,304.17,1176,39.2,453,15.1,1210,40.33,4076,135.87,347,11.57,474,15.8,121,4.03,565,18.83,728,24.27,132,4.4,56,18.67,45,15,6,0.55,10,0.91,73,6.64,6,0.55,52,4.73
Tottori,10922,376.62,562,29.58,399,21,3998,210.42,5704,300.21,144,7.58,462,24.32,22,1.16,383,20.16,490,25.79,51,2.68,3,0.6,98,19.6,7,1.4,18,3.6,21,4.2,1,0.2,59,11.8
Shimane,10107,273.16,791,35.95,287,13.05,2167,98.5,5806,263.91,182,8.27,1050,47.73,17,0.77,557,25.32,404,18.36,200,9.09,-,-,25,8.33,14,1.75,52,6.5,19,2.38,-,-,78,9.75
Okayama,28473,338.96,1182,21.89,607,11.24,3827,70.87,15565,288.24,675,12.5,792,14.67,211,3.91,939,17.39,781,14.46,261,4.83,15,1.25,407,33.92,7,1.4,2,0.4,17,3.4,-,-,30,6
Hiroshima,34374,301.53,2226,31.35,1480,20.85,6088,85.75,20006,281.77,744,10.48,2701,38.04,97,1.37,1134,15.97,1712,24.11,369,5.2,21,1.11,783,41.21,7,0.35,6,0.3,83,4.15,2,0.1,377,18.85
Yamaguchi,26872,401.07,2563,54.53,725,15.43,5967,126.96,10423,221.77,497,10.57,2752,58.55,107,2.28,1086,23.11,1376,29.28,261,5.55,2,0.22,262,29.11,7,0.78,6,0.67,40,4.44,-,-,104,11.56
Tokushima,12004,324.43,1609,69.96,429,18.65,1561,67.87,5349,232.57,201,8.74,1176,51.13,164,7.13,768,33.39,799,34.74,106,4.61,-,-,39,9.75,4,0.57,3,0.43,25,3.57,-,-,2,0.29
Kagawa,15304,332.7,1231,45.59,466,17.26,2212,81.93,7706,285.41,312,11.56,712,26.37,43,1.59,680,25.19,1318,48.81,214,7.93,5,1,165,33,6,1.2,4,0.8,30,6,1,0.2,41,8.2
Ehime,23421,390.35,2016,56,455,12.64,4393,122.03,11817,328.25,395,10.97,2999,83.31,92,2.56,1079,29.97,1046,29.06,268,7.44,2,0.29,645,92.14,1,0.17,1,0.17,135,22.5,-,-,46,7.67
Kochi,20897,435.35,1072,35.73,481,16.03,1673,55.77,4320,144,252,8.4,1098,36.6,157,5.23,489,16.3,467,15.57,63,2.1,-,-,106,35.33,4,0.5,1,0.13,91,11.38,19,2.38,33,4.13
Fukuoka,90784,460.83,6192,52.03,3668,30.82,16665,140.04,39793,334.39,2255,18.95,10953,92.04,474,3.98,3668,30.82,3312,27.83,1608,13.51,15,0.58,1730,66.54,27,1.8,38,2.53,148,9.87,-,-,79,5.27
Saga,15704,413.26,1153,52.41,759,34.5,1495,67.95,4142,188.27,291,13.23,1338,60.82,73,3.32,687,31.23,1198,54.45,82,3.73,3,1,106,35.33,4,0.67,16,2.67,37,6.17,1,0.17,56,9.33
Nagasaki,26997,391.26,1717,39.02,779,17.7,4233,96.2,8369,190.2,536,12.18,2578,58.59,71,1.61,858,19.5,827,18.8,132,3,6,0.75,279,34.88,14,1.17,29,2.42,83,6.92,-,-,98,8.17
Kumamoto,30133,376.66,2123,42.46,835,16.7,3188,63.76,15505,310.1,457,9.14,4547,90.94,53,1.06,1549,30.98,1660,33.2,230,4.6,4,0.44,751,83.44,9,0.6,26,1.73,34,2.27,-,-,44,2.93
Oita,27174,468.52,1344,37.33,492,13.67,2535,70.42,17503,486.19,908,25.22,5208,144.67,31,0.86,1014,28.17,1198,33.28,712,19.78,3,0.6,226,45.2,2,0.18,2,0.18,61,5.55,-,-,25,2.27
Miyazaki,27799,479.29,2542,72.63,1224,34.97,3228,92.23,15769,450.54,622,17.77,5538,158.23,86,2.46,1385,39.57,1079,30.83,1201,34.31,1,0.17,760,126.67,2,0.29,-,-,5,0.71,-,-,155,22.14
Kagoshima,41077,446.49,3247,60.13,2755,51.02,6504,120.44,18051,334.28,803,14.87,5017,92.91,163,3.02,1183,21.91,1125,20.83,1291,23.91,1,0.14,421,60.14,6,0.5,6,0.5,15,1.25,-,-,15,1.25
Okinawa,30848,541.19,2480,72.94,903,26.56,2302,67.71,5832,171.53,785,23.09,2654,78.06,158,4.65,674,19.82,359,10.56,179,5.26,13,1.44,956,106.22,30,4.29,58,8.29,43,6.14,3,0.43,42,6
