"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16th week, 2015",,,,,,"Data collected as of April 22, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Mie,103,1.43,1,,14,0.31,104,2.31,257,5.71,7,0.16,31,0.69,20,0.44,30,0.67,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,4,0.44,-,-,-,-
Shiga,50,0.94,3,,8,0.25,55,1.72,194,6.06,9,0.28,25,0.78,54,1.69,13,0.41,-,-,6,0.19,4,0.13,-,-,-,-,1,0.14,-,-,3,0.43,-,-,4,0.57
Kyoto,173,1.41,3,,13,0.18,101,1.36,366,4.95,13,0.18,58,0.78,32,0.43,29,0.39,1,0.01,5,0.07,12,0.16,-,-,6,0.33,-,-,-,-,2,0.29,-,-,5,0.71
Osaka,440,1.43,68,,69,0.35,520,2.6,1446,7.23,111,0.56,477,2.39,113,0.57,99,0.5,2,0.01,11,0.06,58,0.29,-,-,11,0.22,1,0.06,4,0.24,3,0.18,-,-,16,0.94
Hyogo,389,1.96,9,,49,0.38,293,2.29,1004,7.84,51,0.4,227,1.77,63,0.49,69,0.54,3,0.02,6,0.05,24,0.19,1,0.03,19,0.54,-,-,-,-,2,0.18,-,-,6,0.55
Nara,102,1.89,5,,11,0.32,67,1.97,166,4.88,16,0.47,22,0.65,3,0.09,7,0.21,-,-,-,-,3,0.09,-,-,3,0.33,-,-,-,-,1,0.17,-,-,8,1.33
Wakayama,71,1.42,5,,3,0.1,52,1.68,97,3.13,9,0.29,27,0.87,13,0.42,10,0.32,-,-,1,0.03,1,0.03,-,-,3,0.75,-,-,-,-,1,0.09,-,-,1,0.09
Tottori,94,3.24,1,,10,0.53,119,6.26,88,4.63,1,0.05,34,1.79,1,0.05,7,0.37,2,0.11,-,-,2,0.11,-,-,-,-,-,-,-,-,-,-,-,-,1,0.2
Shimane,89,2.34,7,,23,1,89,3.87,150,6.52,3,0.13,120,5.22,-,-,11,0.48,-,-,1,0.04,7,0.3,-,-,-,-,-,-,1,0.13,-,-,-,-,7,0.88
Okayama,320,3.81,5,,4,0.07,43,0.8,343,6.35,27,0.5,19,0.35,4,0.07,20,0.37,-,-,-,-,11,0.2,-,-,7,0.58,-,-,-,-,-,-,-,-,1,0.2
Hiroshima,174,1.51,15,,17,0.24,192,2.67,615,8.54,24,0.33,30,0.42,4,0.06,28,0.39,2,0.03,2,0.03,33,0.46,-,-,9,0.47,-,-,-,-,2,0.1,-,-,5,0.24
Yamaguchi,128,1.86,19,,9,0.19,243,5.06,416,8.67,22,0.46,22,0.46,10,0.21,43,0.9,-,-,1,0.02,2,0.04,-,-,-,-,-,-,-,-,-,-,-,-,11,1.22
Tokushima,32,0.84,5,,12,0.52,29,1.26,141,6.13,7,0.3,12,0.52,-,-,20,0.87,-,-,3,0.13,1,0.04,-,-,-,-,-,-,-,-,2,0.29,-,-,3,0.43
Kagawa,113,2.4,8,,7,0.25,34,1.21,165,5.89,5,0.18,23,0.82,11,0.39,13,0.46,-,-,-,-,1,0.04,-,-,-,-,2,0.4,-,-,2,0.4,-,-,2,0.4
Ehime,102,1.67,27,,10,0.27,125,3.38,285,7.7,11,0.3,10,0.27,4,0.11,27,0.73,-,-,5,0.14,19,0.51,-,-,17,2.13,-,-,-,-,-,-,-,-,-,-
Kochi,155,3.23,7,,2,0.07,74,2.47,143,4.77,6,0.2,52,1.73,2,0.07,18,0.6,-,-,3,0.1,21,0.7,-,-,-,-,-,-,-,-,5,0.63,1,0.13,1,0.13
Fukuoka,386,1.95,86,,55,0.46,425,3.54,1349,11.24,95,0.79,236,1.97,132,1.1,113,0.94,4,0.03,29,0.24,91,0.76,-,-,11,0.42,-,-,-,-,1,0.07,-,-,-,-
Saga,151,3.87,4,,6,0.26,59,2.57,154,6.7,19,0.83,63,2.74,8,0.35,15,0.65,2,0.09,1,0.04,63,2.74,-,-,1,0.25,-,-,-,-,-,-,-,-,3,0.5
Nagasaki,182,2.6,45,,12,0.27,116,2.64,168,3.82,17,0.39,85,1.93,19,0.43,27,0.61,-,-,7,0.16,39,0.89,1,0.13,-,-,-,-,-,-,3,0.25,-,-,2,0.17
Kumamoto,130,1.63,19,,21,0.42,62,1.24,510,10.2,33,0.66,125,2.5,4,0.08,41,0.82,-,-,17,0.34,22,0.44,-,-,10,1.11,-,-,1,0.07,-,-,-,-,4,0.27
Oita,110,1.9,5,,17,0.47,105,2.92,548,15.22,18,0.5,70,1.94,45,1.25,31,0.86,1,0.03,8,0.22,16,0.44,-,-,13,2.6,-,-,2,0.18,-,-,-,-,1,0.09
Miyazaki,155,2.63,37,,36,1,84,2.33,464,12.89,27,0.75,64,1.78,-,-,41,1.14,-,-,11,0.31,4,0.11,-,-,14,2.33,-,-,-,-,-,-,-,-,1,0.14
Kagoshima,236,2.54,56,,36,0.65,240,4.36,555,10.09,21,0.38,46,0.84,36,0.65,34,0.62,2,0.04,9,0.16,10,0.18,-,-,2,0.29,-,-,-,-,-,-,-,-,-,-
Okinawa,427,7.36,66,,9,0.26,46,1.35,85,2.5,11,0.32,78,2.29,7,0.21,14,0.41,6,0.18,5,0.15,81,2.38,-,-,4,0.4,3,0.43,3,0.43,5,0.71,-,-,3,0.43
