"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9th week, 2018",,,,,,"Data collected as of March 7, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,19083,251.09,129,2.69,65,1.35,475,9.9,1040,21.67,123,2.56,35,0.73,79,1.65,131,2.73,1,0.02,23,0.48,-,-,102,8.5,-,-,-,-,20,2.86,-,-,2,0.29
Gunma,26685,303.24,111,2.06,246,4.56,1242,23,2320,42.96,133,2.46,63,1.17,30,0.56,173,3.2,11,0.2,152,2.81,2,0.13,174,11.6,-,-,1,0.11,27,3,-,-,9,1
Saitama,91527,358.93,539,3.35,343,2.13,4145,25.75,7951,49.39,572,3.55,61,0.38,149,0.93,473,2.94,18,0.11,116,0.72,10,0.25,201,5.03,-,-,9,0.9,12,1.2,3,0.3,2,0.2
Chiba,74678,350.6,274,2.04,243,1.81,3221,24.04,5427,40.5,316,2.36,77,0.57,61,0.46,300,2.24,8,0.06,115,0.86,5,0.14,183,5.23,4,0.44,6,0.67,10,1.11,1,0.11,3,0.33
Tokyo,116497,282.08,600,2.3,436,1.67,5440,20.84,12247,46.92,685,2.62,132,0.51,238,0.91,874,3.35,27,0.1,173,0.66,1,0.03,120,3.24,5,0.2,5,0.2,10,0.4,6,0.24,19,0.76
Kanagawa,112539,323.39,363,1.68,321,1.49,3894,18.03,8664,40.11,622,2.88,160,0.74,547,2.53,621,2.88,14,0.06,238,1.1,3,0.06,672,13.18,2,0.18,4,0.36,6,0.55,-,-,14,1.27
Niigata,26516,294.62,229,4.02,402,7.05,1553,27.25,1752,30.74,222,3.89,84,1.47,83,1.46,193,3.39,14,0.25,169,2.96,4,0.4,123,12.3,-,-,-,-,19,1.46,-,-,2,0.15
Toyama,11992,249.83,144,4.97,282,9.72,402,13.86,1398,48.21,86,2.97,89,3.07,18,0.62,87,3,3,0.1,12,0.41,-,-,15,2.14,1,0.2,-,-,13,2.6,-,-,2,0.4
Ishikawa,11733,244.44,106,3.66,196,6.76,1141,39.34,1180,40.69,149,5.14,39,1.34,38,1.31,82,2.83,-,-,20,0.69,-,-,21,3,1,0.2,1,0.2,31,6.2,-,-,1,0.2
Fukui,9190,287.19,60,2.73,70,3.18,688,31.27,1225,55.68,30,1.36,55,2.5,1,0.05,63,2.86,4,0.18,22,1,-,-,4,1.33,3,0.5,-,-,1,0.17,2,0.33,1,0.17
Yamanashi,13419,327.29,49,2.04,29,1.21,464,19.33,1004,41.83,35,1.46,51,2.13,11,0.46,26,1.08,2,0.08,27,1.13,-,-,32,3.56,1,0.1,1,0.1,11,1.1,1,0.1,1,0.1
Nagano,28248,328.47,189,3.57,46,0.87,1123,21.19,2310,43.58,135,2.55,60,1.13,13,0.25,96,1.81,4,0.08,97,1.83,2,0.18,31,2.82,1,0.09,-,-,16,1.45,-,-,18,1.64
Gifu,22794,265.05,123,2.37,138,2.65,510,9.81,1681,32.33,71,1.37,59,1.13,4,0.08,110,2.12,-,-,88,1.69,-,-,26,2.36,1,0.2,-,-,12,2.4,-,-,8,1.6
Shizuoka,46098,331.64,223,2.51,139,1.56,1416,15.91,4025,45.22,101,1.13,40,0.45,18,0.2,186,2.09,8,0.09,211,2.37,-,-,108,4.91,1,0.1,3,0.3,13,1.3,1,0.1,2,0.2
Aichi,71587,367.11,491,2.7,311,1.71,2835,15.58,7342,40.34,328,1.8,132,0.73,45,0.25,400,2.2,13,0.07,214,1.18,1,0.03,135,3.86,3,0.2,1,0.07,27,1.8,1,0.07,30,2
Mie,24463,339.76,258,5.73,211,4.69,722,16.04,2147,47.71,84,1.87,28,0.62,6,0.13,127,2.82,8,0.18,47,1.04,-,-,7,0.58,2,0.22,4,0.44,11,1.22,1,0.11,3,0.33
Shiga,15880,305.38,88,2.84,49,1.58,322,10.39,848,27.35,65,2.1,33,1.06,7,0.23,71,2.29,8,0.26,69,2.23,-,-,18,2.25,1,0.14,3,0.43,-,-,-,-,3,0.43
Kyoto,36088,288.7,166,2.16,107,1.39,862,11.19,2875,37.34,119,1.55,68,0.88,16,0.21,139,1.81,14,0.18,47,0.61,2,0.12,45,2.65,-,-,-,-,16,2.29,-,-,7,1
Osaka,81052,266.62,1161,5.86,356,1.8,3175,16.04,8614,43.51,469,2.37,91,0.46,92,0.46,528,2.67,42,0.21,227,1.15,8,0.15,179,3.44,3,0.18,3,0.18,20,1.18,1,0.06,27,1.59
Hyogo,59243,299.21,685,5.35,395,3.09,1602,12.52,6518,50.92,345,2.7,68,0.53,33,0.26,304,2.38,11,0.09,97,0.76,7,0.2,139,3.97,8,0.57,5,0.36,20,1.43,2,0.14,35,2.5
Nara,14356,265.85,183,5.38,72,2.12,524,15.41,1476,43.41,79,2.32,28,0.82,14,0.41,103,3.03,21,0.62,17,0.5,-,-,15,1.5,2,0.33,2,0.33,6,1,-,-,15,2.5
Wakayama,13600,277.55,114,3.8,86,2.87,240,8,851,28.37,40,1.33,6,0.2,9,0.3,78,2.6,6,0.2,42,1.4,3,0.75,10,2.5,2,0.18,2,0.18,8,0.73,1,0.09,17,1.55
Tottori,9319,321.34,26,1.37,56,2.95,1087,57.21,800,42.11,38,2,24,1.26,10,0.53,47,2.47,3,0.16,2,0.11,1,0.2,6,1.2,2,0.4,1,0.2,3,0.6,-,-,3,0.6
Shimane,8669,228.13,44,1.91,40,1.74,623,27.09,998,43.39,26,1.13,61,2.65,3,0.13,73,3.17,4,0.17,60,2.61,-,-,2,0.67,2,0.25,1,0.13,4,0.5,-,-,5,0.63
Okayama,25194,299.93,95,1.76,87,1.61,897,16.61,2973,55.06,70,1.3,65,1.2,10,0.19,138,2.56,2,0.04,37,0.69,5,0.42,41,3.42,2,0.4,-,-,3,0.6,-,-,5,1
Hiroshima,30516,267.68,229,3.23,219,3.08,1428,20.11,4654,65.55,153,2.15,84,1.18,14,0.2,161,2.27,10,0.14,47,0.66,3,0.16,103,5.42,2,0.1,-,-,10,0.48,-,-,103,4.9
Yamaguchi,24411,358.99,434,9.04,162,3.38,1098,22.88,2090,43.54,88,1.83,48,1,7,0.15,145,3.02,2,0.04,92,1.92,-,-,52,5.78,1,0.11,2,0.22,8,0.89,-,-,16,1.78
Tokushima,10615,286.89,176,7.65,91,3.96,336,14.61,881,38.3,36,1.57,27,1.17,12,0.52,108,4.7,4,0.17,57,2.48,-,-,10,2.5,1,0.14,-,-,4,0.57,-,-,-,-
Kagawa,13155,279.89,105,3.75,69,2.46,491,17.54,1400,50,46,1.64,35,1.25,3,0.11,85,3.04,12,0.43,30,1.07,1,0.2,26,5.2,1,0.2,1,0.2,14,2.8,-,-,2,0.4
Ehime,20525,336.48,156,4.22,38,1.03,1134,30.65,2240,60.54,68,1.84,29,0.78,4,0.11,149,4.03,5,0.14,87,2.35,-,-,106,13.25,-,-,-,-,30,5,-,-,2,0.33
Kochi,19364,403.42,106,3.53,32,1.07,392,13.07,845,28.17,48,1.6,97,3.23,9,0.3,60,2,4,0.13,3,0.1,-,-,6,2,1,0.13,1,0.13,14,1.75,5,0.63,6,0.75
Fukuoka,84710,427.83,688,5.73,385,3.21,3633,30.28,6917,57.64,433,3.61,417,3.48,36,0.3,535,4.46,21,0.18,213,1.78,1,0.04,200,7.69,3,0.2,2,0.13,25,1.67,-,-,13,0.87
Saga,14280,366.15,101,4.39,115,5,366,15.91,802,34.87,50,2.17,136,5.91,5,0.22,127,5.52,1,0.04,10,0.43,-,-,29,7.25,2,0.33,1,0.17,5,0.83,-,-,11,1.83
Nagasaki,24933,356.19,116,2.64,81,1.84,1020,23.18,1696,38.55,141,3.2,415,9.43,8,0.18,120,2.73,5,0.11,18,0.41,2,0.25,26,3.25,-,-,2,0.17,14,1.17,-,-,7,0.58
Kumamoto,27910,348.88,168,3.36,256,5.12,546,10.92,3121,62.42,110,2.2,118,2.36,8,0.16,260,5.2,35,0.7,38,0.76,-,-,101,11.22,3,0.2,3,0.2,12,0.8,-,-,7,0.47
Oita,25461,438.98,125,3.47,59,1.64,583,16.19,4875,135.42,144,4,88,2.44,5,0.14,143,3.97,5,0.14,100,2.78,-,-,32,6.4,1,0.09,-,-,12,1.09,-,-,11,1
Miyazaki,25866,438.41,266,7.39,176,4.89,494,13.72,3043,84.53,85,2.36,201,5.58,12,0.33,206,5.72,13,0.36,214,5.94,-,-,116,19.33,-,-,-,-,2,0.29,-,-,54,7.71
Kagoshima,38432,413.25,382,6.95,433,7.87,1336,24.29,3966,72.11,218,3.96,295,5.36,13,0.24,143,2.6,14,0.25,388,7.05,1,0.14,34,4.86,-,-,1,0.08,3,0.25,-,-,2,0.17
Okinawa,23763,416.89,119,3.5,57,1.68,494,14.53,935,27.5,161,4.74,192,5.65,4,0.12,75,2.21,9,0.26,32,0.94,1,0.11,95,10.56,7,1,14,2,6,0.86,1,0.14,11,1.57
