"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30th week, 2017",,,,,,"Data collected as of August 2, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,-,-,20,,29,0.6,27,0.56,96,2,12,0.25,236,4.92,1,0.02,28,0.58,-,-,51,1.06,20,0.42,-,-,11,0.92,-,-,-,-,2,0.29,-,-,-,-
Gunma,1,0.01,16,,37,0.65,127,2.23,213,3.74,9,0.16,429,7.53,3,0.05,31,0.54,-,-,163,2.86,71,1.25,-,-,17,1.21,-,-,-,-,9,1.13,-,-,1,0.13
Saitama,20,0.08,233,,221,1.36,368,2.27,730,4.51,75,0.46,1539,9.5,32,0.2,112,0.69,2,0.01,333,2.06,76,0.47,1,0.03,66,1.69,1,0.1,-,-,1,0.1,-,-,-,-
Chiba,36,0.17,100,,145,1.08,333,2.49,451,3.37,34,0.25,901,6.72,13,0.1,71,0.53,2,0.01,545,4.07,41,0.31,-,-,28,0.8,-,-,-,-,5,0.56,-,-,-,-
Tokyo,60,0.15,405,,283,1.08,455,1.74,1084,4.15,75,0.29,2835,10.86,24,0.09,158,0.61,2,0.01,663,2.54,68,0.26,-,-,25,0.64,-,-,1,0.04,3,0.13,-,-,-,-
Kanagawa,15,0.04,388,,142,0.66,423,1.96,840,3.89,53,0.25,2303,10.66,23,0.11,128,0.59,3,0.01,657,3.04,80,0.37,-,-,103,2.15,1,0.11,1,0.11,-,-,-,-,-,-
Niigata,5,0.06,102,,34,0.6,80,1.4,211,3.7,18,0.32,1175,20.61,5,0.09,32,0.56,5,0.09,171,3,76,1.33,1,0.1,12,1.2,-,-,-,-,5,0.38,-,-,-,-
Toyama,-,-,17,,16,0.55,31,1.07,111,3.83,1,0.03,334,11.52,-,-,9,0.31,-,-,60,2.07,11,0.38,-,-,4,0.57,-,-,-,-,1,0.2,-,-,-,-
Ishikawa,-,-,12,,9,0.31,48,1.66,110,3.79,13,0.45,542,18.69,4,0.14,16,0.55,2,0.07,75,2.59,5,0.17,-,-,7,1,-,-,-,-,2,0.4,-,-,-,-
Fukui,-,-,8,,11,0.5,56,2.55,94,4.27,5,0.23,561,25.5,-,-,9,0.41,1,0.05,64,2.91,8,0.36,-,-,-,-,-,-,-,-,3,0.5,-,-,-,-
Yamanashi,-,-,-,,29,1.21,33,1.38,78,3.25,5,0.21,280,11.67,-,-,6,0.25,-,-,32,1.33,18,0.75,-,-,11,1.22,-,-,-,-,3,0.3,-,-,-,-
Nagano,-,-,18,,13,0.24,92,1.7,223,4.13,16,0.3,468,8.67,2,0.04,19,0.35,4,0.07,98,1.81,113,2.09,-,-,3,0.27,1,0.09,-,-,2,0.18,-,-,1,0.09
Gifu,2,0.02,15,,21,0.4,48,0.92,124,2.38,9,0.17,544,10.46,1,0.02,26,0.5,-,-,112,2.15,27,0.52,-,-,8,0.73,-,-,-,-,1,0.2,-,-,-,-
Shizuoka,13,0.09,61,,66,0.74,135,1.52,411,4.62,21,0.24,1123,12.62,9,0.1,38,0.43,-,-,160,1.8,37,0.42,-,-,24,1.09,-,-,-,-,1,0.1,1,0.1,-,-
Aichi,8,0.04,96,,104,0.57,283,1.55,628,3.45,40,0.22,2185,12.01,10,0.05,84,0.46,1,0.01,362,1.99,51,0.28,-,-,20,0.57,2,0.13,2,0.13,2,0.13,-,-,-,-
Mie,3,0.04,22,,38,0.84,45,1,201,4.47,12,0.27,616,13.69,1,0.02,23,0.51,1,0.02,162,3.6,29,0.64,1,0.08,1,0.08,-,-,-,-,1,0.11,-,-,-,-
Shiga,5,0.09,3,,28,0.88,25,0.78,115,3.59,15,0.47,271,8.47,-,-,13,0.41,1,0.03,54,1.69,6,0.19,-,-,1,0.13,-,-,-,-,1,0.14,-,-,-,-
Kyoto,12,0.1,24,,44,0.58,96,1.26,301,3.96,17,0.22,354,4.66,1,0.01,42,0.55,-,-,78,1.03,16,0.21,1,0.06,12,0.67,-,-,-,-,-,-,-,-,1,0.14
Osaka,22,0.07,284,,141,0.71,344,1.72,885,4.43,98,0.49,1861,9.31,4,0.02,101,0.51,2,0.01,421,2.11,93,0.47,1,0.02,35,0.67,-,-,3,0.18,3,0.18,-,-,1,0.06
Hyogo,7,0.04,49,,74,0.58,116,0.91,672,5.25,40,0.31,1755,13.71,18,0.14,59,0.46,3,0.02,330,2.58,74,0.58,1,0.03,19,0.54,1,0.07,4,0.29,1,0.07,-,-,1,0.07
Nara,3,0.06,30,,20,0.59,57,1.68,99,2.91,13,0.38,370,10.88,2,0.06,17,0.5,1,0.03,51,1.5,12,0.35,-,-,2,0.2,-,-,1,0.17,2,0.33,-,-,-,-
Wakayama,3,0.06,31,,5,0.17,16,0.53,75,2.5,6,0.2,260,8.67,-,-,13,0.43,-,-,46,1.53,31,1.03,-,-,-,-,-,-,2,0.18,1,0.09,-,-,-,-
Tottori,-,-,47,,5,0.26,62,3.26,84,4.42,3,0.16,132,6.95,-,-,7,0.37,-,-,28,1.47,14,0.74,-,-,6,1.2,-,-,-,-,2,0.4,-,-,-,-
Shimane,-,-,1,,2,0.09,36,1.57,103,4.48,3,0.13,231,10.04,1,0.04,12,0.52,-,-,40,1.74,19,0.83,-,-,-,-,-,-,1,0.13,-,-,-,-,-,-
Okayama,7,0.08,1,,7,0.13,56,1.04,276,5.11,27,0.5,519,9.61,1,0.02,24,0.44,1,0.02,112,2.07,20,0.37,-,-,9,0.75,-,-,-,-,1,0.2,-,-,-,-
Hiroshima,1,0.01,39,,27,0.38,96,1.33,245,3.4,16,0.22,550,7.64,3,0.04,30,0.42,-,-,86,1.19,15,0.21,1,0.05,19,1,-,-,-,-,3,0.14,-,-,-,-
Yamaguchi,7,0.1,83,,14,0.29,96,2,156,3.25,4,0.08,538,11.21,-,-,35,0.73,-,-,343,7.15,50,1.04,-,-,15,1.67,-,-,-,-,-,-,-,-,-,-
Tokushima,1,0.03,13,,20,0.87,29,1.26,128,5.57,8,0.35,178,7.74,1,0.04,15,0.65,-,-,78,3.39,8,0.35,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
Kagawa,-,-,11,,15,0.54,29,1.04,142,5.07,3,0.11,262,9.36,-,-,16,0.57,-,-,54,1.93,30,1.07,-,-,6,1.2,-,-,1,0.2,5,1,-,-,-,-
Ehime,5,0.08,69,,24,0.65,102,2.76,180,4.86,12,0.32,414,11.19,4,0.11,27,0.73,1,0.03,83,2.24,50,1.35,-,-,23,2.88,-,-,-,-,-,-,-,-,-,-
Kochi,-,-,12,,12,0.4,31,1.03,59,1.97,7,0.23,157,5.23,3,0.1,6,0.2,-,-,19,0.63,4,0.13,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
Fukuoka,38,0.19,219,,51,0.43,351,2.93,678,5.65,43,0.36,1113,9.28,11,0.09,86,0.72,4,0.03,647,5.39,75,0.63,-,-,32,1.23,1,0.07,3,0.2,9,0.6,-,-,-,-
Saga,-,-,4,,18,0.78,29,1.26,47,2.04,8,0.35,161,7,1,0.04,11,0.48,3,0.13,150,6.52,3,0.13,-,-,1,0.33,-,-,1,0.17,-,-,-,-,-,-
Nagasaki,8,0.11,48,,4,0.09,105,2.39,107,2.43,5,0.11,302,6.86,-,-,12,0.27,-,-,134,3.05,26,0.59,-,-,-,-,-,-,3,0.25,2,0.17,-,-,3,0.25
Kumamoto,4,0.05,31,,33,0.66,52,1.04,265,5.3,16,0.32,454,9.08,-,-,37,0.74,-,-,283,5.66,20,0.4,1,0.11,16,1.78,-,-,2,0.13,-,-,-,-,1,0.07
Oita,11,0.19,19,,11,0.31,95,2.64,299,8.31,4,0.11,638,17.72,-,-,19,0.53,2,0.06,246,6.83,34,0.94,-,-,3,0.6,-,-,-,-,2,0.18,-,-,-,-
Miyazaki,3,0.05,17,,32,0.89,66,1.83,263,7.31,16,0.44,417,11.58,4,0.11,42,1.17,-,-,259,7.19,8,0.22,-,-,15,2.5,-,-,-,-,-,-,-,-,-,-
Kagoshima,49,0.53,99,,70,1.3,96,1.78,295,5.46,15,0.28,297,5.5,-,-,24,0.44,-,-,195,3.61,98,1.81,-,-,4,0.57,-,-,-,-,-,-,-,-,-,-
Okinawa,540,9.31,76,,58,1.71,28,0.82,158,4.65,9,0.26,46,1.35,-,-,6,0.18,3,0.09,11,0.32,5,0.15,-,-,36,4,1,0.14,-,-,5,0.71,1,0.14,-,-
