"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34th week, 2015",,,,,,"Data collected as of August 26, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,-,-,3,,5,0.1,27,0.56,47,0.98,9,0.19,183,3.81,22,0.46,20,0.42,-,-,10,0.21,22,0.46,-,-,6,0.5,-,-,1,0.14,6,0.86,-,-,-,-
Gunma,1,0.01,4,,16,0.28,110,1.93,147,2.58,16,0.28,343,6.02,28,0.49,30,0.53,5,0.09,73,1.28,23,0.4,-,-,45,3.21,-,-,1,0.13,3,0.38,-,-,-,-
Saitama,-,-,10,,97,0.62,179,1.15,446,2.86,42,0.27,872,5.59,128,0.82,74,0.47,1,0.01,202,1.29,144,0.92,2,0.05,49,1.2,-,-,1,0.1,3,0.3,-,-,1,0.1
Chiba,6,0.03,19,,69,0.52,148,1.11,336,2.53,57,0.43,748,5.62,82,0.62,65,0.49,3,0.02,214,1.61,91,0.68,-,-,44,1.33,1,0.11,4,0.44,2,0.22,-,-,-,-
Tokyo,4,0.01,64,,118,0.49,235,0.98,759,3.18,55,0.23,1232,5.15,110,0.46,121,0.51,2,0.01,282,1.18,89,0.37,-,-,42,1.08,-,-,2,0.08,26,1.04,1,0.04,-,-
Kanagawa,4,0.01,26,,68,0.36,160,0.85,489,2.6,61,0.32,1171,6.23,54,0.29,101,0.54,-,-,259,1.38,72,0.38,2,0.04,49,1.09,-,-,-,-,8,0.73,-,-,-,-
Niigata,-,-,45,,42,0.71,60,1.02,173,2.93,9,0.15,968,16.41,11,0.19,32,0.54,1,0.02,176,2.98,22,0.37,-,-,10,1,-,-,-,-,4,0.31,-,-,-,-
Toyama,-,-,1,,4,0.14,38,1.31,144,4.97,14,0.48,194,6.69,3,0.1,12,0.41,-,-,83,2.86,8,0.28,-,-,4,0.57,-,-,-,-,5,1,-,-,-,-
Ishikawa,-,-,1,,12,0.41,43,1.48,64,2.21,8,0.28,105,3.62,9,0.31,15,0.52,-,-,18,0.62,46,1.59,-,-,1,0.14,-,-,-,-,8,1.6,-,-,-,-
Fukui,-,-,8,,7,0.32,24,1.09,102,4.64,2,0.09,77,3.5,6,0.27,21,0.95,-,-,26,1.18,8,0.36,-,-,2,0.67,1,0.17,2,0.33,2,0.33,-,-,-,-
Yamanashi,-,-,-,,-,-,28,1.17,41,1.71,5,0.21,98,4.08,19,0.79,8,0.33,-,-,57,2.38,2,0.08,-,-,1,0.11,1,0.1,6,0.6,1,0.1,-,-,-,-
Nagano,-,-,-,,17,0.32,71,1.34,170,3.21,6,0.11,770,14.53,33,0.62,27,0.51,1,0.02,203,3.83,5,0.09,-,-,7,0.64,-,-,-,-,5,0.45,-,-,-,-
Gifu,-,-,2,,10,0.19,24,0.46,85,1.63,3,0.06,121,2.33,43,0.83,18,0.35,-,-,36,0.69,6,0.12,-,-,1,0.09,-,-,-,-,17,3.4,-,-,-,-
Shizuoka,-,-,18,,49,0.55,162,1.82,299,3.36,19,0.21,230,2.58,45,0.51,47,0.53,-,-,73,0.82,15,0.17,-,-,7,0.32,2,0.2,-,-,7,0.7,1,0.1,-,-
Aichi,4,0.02,9,,59,0.33,187,1.03,483,2.67,44,0.24,545,3.01,72,0.4,88,0.49,2,0.01,165,0.91,65,0.36,-,-,14,0.41,-,-,1,0.07,6,0.43,-,-,2,0.14
Mie,-,-,4,,12,0.27,17,0.38,138,3.07,12,0.27,143,3.18,10,0.22,29,0.64,-,-,68,1.51,2,0.04,-,-,1,0.08,-,-,1,0.11,8,0.89,-,-,-,-
Shiga,-,-,1,,13,0.41,29,0.91,101,3.16,8,0.25,158,4.94,31,0.97,16,0.5,1,0.03,43,1.34,9,0.28,-,-,2,0.25,-,-,-,-,2,0.29,-,-,-,-
Kyoto,1,0.01,7,,30,0.41,31,0.42,182,2.46,19,0.26,189,2.55,29,0.39,26,0.35,1,0.01,48,0.65,38,0.51,-,-,6,0.33,-,-,-,-,5,0.71,-,-,-,-
Osaka,4,0.01,42,,119,0.6,199,1,624,3.12,63,0.32,977,4.89,80,0.4,95,0.48,2,0.01,248,1.24,71,0.36,-,-,44,0.85,1,0.06,3,0.18,21,1.24,-,-,1,0.06
Hyogo,2,0.01,9,,106,0.82,187,1.45,542,4.2,38,0.29,725,5.62,60,0.47,68,0.53,5,0.04,177,1.37,50,0.39,1,0.03,41,1.17,-,-,-,-,3,0.27,-,-,-,-
Nara,1,0.02,3,,11,0.32,25,0.74,75,2.21,4,0.12,104,3.06,11,0.32,16,0.47,-,-,40,1.18,2,0.06,-,-,1,0.11,-,-,1,0.17,3,0.5,-,-,-,-
Wakayama,-,-,1,,20,0.65,13,0.42,39,1.26,5,0.16,127,4.1,14,0.45,20,0.65,2,0.06,70,2.26,3,0.1,1,0.25,2,0.5,-,-,-,-,2,0.18,-,-,-,-
Tottori,1,0.03,-,,3,0.16,51,2.68,84,4.42,4,0.21,58,3.05,5,0.26,7,0.37,-,-,35,1.84,9,0.47,-,-,2,0.67,-,-,1,0.2,2,0.4,-,-,-,-
Shimane,-,-,14,,13,0.57,28,1.22,132,5.74,3,0.13,100,4.35,2,0.09,11,0.48,-,-,11,0.48,3,0.13,1,0.33,-,-,-,-,1,0.13,-,-,-,-,-,-
Okayama,-,-,14,,18,0.33,43,0.8,255,4.72,5,0.09,224,4.15,20,0.37,28,0.52,1,0.02,73,1.35,27,0.5,-,-,25,2.08,-,-,-,-,-,-,-,-,-,-
Hiroshima,4,0.03,44,,31,0.43,77,1.07,278,3.86,17,0.24,265,3.68,26,0.36,33,0.46,3,0.04,109,1.51,105,1.46,-,-,27,1.5,-,-,1,0.05,7,0.33,-,-,-,-
Yamaguchi,1,0.01,49,,8,0.17,107,2.28,173,3.68,6,0.13,97,2.06,13,0.28,43,0.91,-,-,49,1.04,7,0.15,-,-,-,-,-,-,1,0.11,1,0.11,-,-,-,-
Tokushima,-,-,5,,6,0.26,16,0.7,66,2.87,6,0.26,131,5.7,6,0.26,22,0.96,1,0.04,24,1.04,-,-,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
Kagawa,-,-,1,,22,0.79,27,0.96,105,3.75,5,0.18,134,4.79,9,0.32,14,0.5,-,-,42,1.5,10,0.36,-,-,4,0.8,-,-,-,-,3,0.6,-,-,-,-
Ehime,1,0.02,4,,10,0.27,53,1.43,181,4.89,25,0.68,120,3.24,9,0.24,45,1.22,1,0.03,65,1.76,10,0.27,-,-,18,2.25,-,-,-,-,2,0.33,-,-,-,-
Kochi,-,-,15,,3,0.1,17,0.57,51,1.7,6,0.2,94,3.13,6,0.2,15,0.5,-,-,76,2.53,12,0.4,-,-,-,-,-,-,-,-,17,2.13,1,0.13,-,-
Fukuoka,5,0.03,224,,86,0.72,199,1.66,541,4.51,31,0.26,642,5.35,116,0.97,96,0.8,2,0.02,140,1.17,156,1.3,-,-,88,3.38,2,0.13,6,0.4,9,0.6,-,-,-,-
Saga,4,0.1,19,,5,0.22,17,0.74,37,1.61,6,0.26,81,3.52,10,0.43,17,0.74,-,-,40,1.74,44,1.91,-,-,3,0.75,-,-,-,-,3,0.5,-,-,-,-
Nagasaki,7,0.1,30,,4,0.09,73,1.66,84,1.91,10,0.23,146,3.32,30,0.68,15,0.34,1,0.02,28,0.64,61,1.39,-,-,32,4,-,-,-,-,6,0.5,-,-,-,-
Kumamoto,-,-,8,,9,0.18,49,0.98,284,5.68,7,0.14,151,3.02,33,0.66,31,0.62,-,-,62,1.24,39,0.78,-,-,74,8.22,-,-,1,0.07,4,0.27,-,-,-,-
Oita,2,0.03,58,,35,0.97,85,2.36,355,9.86,15,0.42,173,4.81,80,2.22,42,1.17,1,0.03,74,2.06,18,0.5,-,-,5,1,-,-,1,0.09,2,0.18,-,-,-,-
Miyazaki,-,-,72,,18,0.5,39,1.08,220,6.11,16,0.44,370,10.28,7,0.19,37,1.03,-,-,61,1.69,24,0.67,-,-,23,3.83,-,-,-,-,-,-,-,-,-,-
Kagoshima,9,0.1,82,,21,0.38,116,2.11,300,5.45,21,0.38,153,2.78,72,1.31,46,0.84,-,-,38,0.69,9,0.16,-,-,16,2.29,1,0.08,-,-,2,0.17,-,-,-,-
Okinawa,183,3.16,46,,32,0.94,30,0.88,131,3.85,9,0.26,36,1.06,16,0.47,21,0.62,5,0.15,17,0.5,93,2.74,1,0.1,11,1.1,3,0.43,1,0.14,5,0.71,-,-,-,-
