"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7th week, 2015",,,,,,"Data collected as of February 18, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,896,11.79,11,,6,0.13,75,1.56,256,5.33,13,0.27,11,0.23,14,0.29,21,0.44,-,-,-,-,5,0.1,-,-,5,0.42,-,-,-,-,-,-,-,-,5,0.71
Gunma,1140,11.63,24,,6,0.1,153,2.55,313,5.22,23,0.38,26,0.43,16,0.27,29,0.48,-,-,4,0.07,7,0.12,-,-,10,0.71,-,-,-,-,4,0.5,-,-,8,1
Saitama,2243,9.16,35,,43,0.28,503,3.22,1333,8.54,76,0.49,17,0.11,79,0.51,77,0.49,1,0.01,1,0.01,59,0.38,-,-,16,0.39,-,-,-,-,6,0.6,-,-,3,0.3
Chiba,2670,12.54,23,,25,0.19,400,3.01,918,6.9,60,0.45,12,0.09,72,0.54,53,0.4,-,-,-,-,43,0.32,-,-,15,0.47,1,0.11,1,0.11,-,-,-,-,2,0.22
Tokyo,3204,7.74,63,,33,0.13,626,2.41,1910,7.35,90,0.35,20,0.08,168,0.65,117,0.45,2,0.01,1,0,52,0.2,-,-,7,0.18,2,0.08,4,0.16,7,0.28,-,-,5,0.2
Kanagawa,3066,9.21,55,,36,0.17,493,2.36,1413,6.76,139,0.67,11,0.05,166,0.79,100,0.48,1,0,2,0.01,26,0.12,-,-,25,0.58,1,0.1,-,-,-,-,-,-,7,0.7
Niigata,2071,21.57,21,,41,0.67,205,3.36,336,5.51,30,0.49,16,0.26,25,0.41,30,0.49,-,-,1,0.02,15,0.25,-,-,3,0.3,-,-,-,-,3,0.23,-,-,-,-
Toyama,729,15.19,2,,16,0.55,81,2.79,208,7.17,12,0.41,3,0.1,-,-,10,0.34,-,-,2,0.07,8,0.28,-,-,1,0.14,-,-,-,-,4,0.8,-,-,-,-
Ishikawa,811,16.9,6,,16,0.55,161,5.55,213,7.34,25,0.86,2,0.07,20,0.69,11,0.38,1,0.03,-,-,9,0.31,-,-,1,0.14,-,-,-,-,6,1.2,-,-,-,-
Fukui,750,23.44,17,,4,0.18,75,3.41,243,11.05,15,0.68,8,0.36,1,0.05,8,0.36,-,-,-,-,14,0.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yamanashi,386,9.65,5,,6,0.25,44,1.83,124,5.17,5,0.21,-,-,-,-,3,0.13,-,-,-,-,1,0.04,-,-,1,0.11,-,-,-,-,1,0.1,-,-,1,0.1
Nagano,1326,15.24,10,,5,0.09,103,1.91,416,7.7,19,0.35,8,0.15,9,0.17,17,0.31,-,-,-,-,-,-,-,-,2,0.18,-,-,-,-,6,0.55,-,-,1,0.09
Gifu,1354,15.56,8,,14,0.26,27,0.51,208,3.92,12,0.23,8,0.15,3,0.06,11,0.21,-,-,-,-,1,0.02,-,-,3,0.27,-,-,-,-,3,0.6,-,-,-,-
Shizuoka,1334,9.74,33,,18,0.2,397,4.51,551,6.26,38,0.43,15,0.17,17,0.19,27,0.31,-,-,4,0.05,5,0.06,-,-,9,0.41,-,-,1,0.1,5,0.5,2,0.2,4,0.4
Aichi,3386,17.36,28,,48,0.27,331,1.83,1045,5.77,44,0.24,21,0.12,13,0.07,59,0.33,-,-,3,0.02,40,0.22,1,0.03,5,0.15,-,-,-,-,1,0.07,-,-,3,0.21
Mie,986,13.69,13,,10,0.22,91,2.02,275,6.11,21,0.47,9,0.2,7,0.16,20,0.44,-,-,-,-,2,0.04,-,-,1,0.08,-,-,-,-,2,0.22,-,-,-,-
Shiga,617,11.64,8,,2,0.06,62,1.94,176,5.5,8,0.25,11,0.34,5,0.16,11,0.34,-,-,1,0.03,3,0.09,-,-,-,-,-,-,-,-,2,0.29,-,-,-,-
Kyoto,969,7.81,11,,22,0.29,88,1.17,382,5.09,15,0.2,30,0.4,6,0.08,14,0.19,-,-,1,0.01,8,0.11,-,-,5,0.28,1,0.14,-,-,-,-,-,-,5,0.71
Osaka,2342,7.6,202,,52,0.26,395,1.98,1314,6.57,120,0.6,106,0.53,41,0.21,81,0.41,1,0.01,6,0.03,30,0.15,1,0.02,8,0.15,-,-,-,-,4,0.24,-,-,14,0.82
Hyogo,2114,10.62,102,,58,0.45,216,1.67,1014,7.86,50,0.39,80,0.62,27,0.21,49,0.38,-,-,2,0.02,28,0.22,1,0.03,4,0.11,-,-,1,0.08,-,-,-,-,1,0.08
Nara,311,5.76,23,,3,0.09,32,0.94,155,4.56,14,0.41,15,0.44,10,0.29,8,0.24,-,-,-,-,9,0.26,-,-,2,0.22,-,-,-,-,-,-,-,-,2,0.33
Wakayama,471,9.42,23,,8,0.26,28,0.9,112,3.61,18,0.58,9,0.29,2,0.06,11,0.35,1,0.03,-,-,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,2,0.18
Tottori,332,11.45,1,,4,0.21,129,6.79,141,7.42,4,0.21,-,-,1,0.05,8,0.42,-,-,2,0.11,2,0.11,-,-,-,-,-,-,-,-,-,-,-,-,20,4
Shimane,401,10.55,9,,10,0.43,88,3.83,140,6.09,11,0.48,17,0.74,1,0.04,14,0.61,-,-,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Okayama,957,11.39,16,,12,0.22,65,1.2,322,5.96,25,0.46,22,0.41,3,0.06,19,0.35,1,0.02,2,0.04,8,0.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Hiroshima,1671,14.66,23,,24,0.34,185,2.61,560,7.89,31,0.44,20,0.28,1,0.01,25,0.35,1,0.01,2,0.03,34,0.48,-,-,5,0.26,-,-,-,-,6,0.29,-,-,-,-
Yamaguchi,1193,17.29,46,,7,0.15,122,2.54,297,6.19,21,0.44,7,0.15,2,0.04,29,0.6,1,0.02,-,-,3,0.06,-,-,1,0.11,-,-,-,-,-,-,-,-,1,0.11
Tokushima,331,8.71,15,,8,0.35,24,1.04,127,5.52,15,0.65,7,0.3,1,0.04,18,0.78,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14
Kagawa,352,7.33,30,,9,0.31,58,2,196,6.76,12,0.41,13,0.45,4,0.14,10,0.34,-,-,-,-,1,0.03,-,-,-,-,-,-,-,-,3,0.6,-,-,2,0.4
Ehime,762,12.49,43,,3,0.08,96,2.59,364,9.84,9,0.24,4,0.11,-,-,26,0.7,-,-,2,0.05,10,0.27,-,-,21,2.63,-,-,-,-,-,-,-,-,1,0.17
Kochi,929,19.35,26,,1,0.03,61,2.03,172,5.73,16,0.53,21,0.7,1,0.03,6,0.2,-,-,-,-,13,0.43,-,-,-,-,-,-,-,-,3,0.38,-,-,-,-
Fukuoka,2452,12.38,150,,34,0.28,468,3.9,856,7.13,68,0.57,103,0.86,60,0.5,72,0.6,2,0.02,5,0.04,76,0.63,1,0.04,10,0.38,1,0.07,1,0.07,3,0.21,-,-,-,-
Saga,594,15.23,26,,4,0.17,41,1.78,188,8.17,8,0.35,37,1.61,2,0.09,17,0.74,-,-,-,-,46,2,-,-,1,0.25,1,0.17,-,-,1,0.17,-,-,4,0.67
Nagasaki,816,11.66,41,,13,0.3,102,2.32,454,10.32,17,0.39,47,1.07,5,0.11,16,0.36,-,-,-,-,7,0.16,-,-,5,0.63,-,-,-,-,1,0.08,-,-,7,0.58
Kumamoto,848,10.6,56,,7,0.14,81,1.62,418,8.36,29,0.58,32,0.64,7,0.14,40,0.8,-,-,1,0.02,15,0.3,-,-,3,0.33,-,-,-,-,1,0.07,-,-,2,0.13
Oita,1196,20.62,28,,7,0.19,115,3.19,366,10.17,38,1.06,23,0.64,16,0.44,25,0.69,3,0.08,-,-,7,0.19,-,-,5,1,-,-,-,-,1,0.09,-,-,-,-
Miyazaki,854,14.47,103,,27,0.75,59,1.64,268,7.44,37,1.03,3,0.08,-,-,34,0.94,-,-,-,-,5,0.14,-,-,7,1.17,-,-,-,-,-,-,-,-,-,-
Kagoshima,1850,19.89,54,,39,0.71,159,2.89,489,8.89,43,0.78,34,0.62,16,0.29,24,0.44,1,0.02,-,-,12,0.22,-,-,5,0.71,-,-,-,-,-,-,-,-,1,0.08
Okinawa,1162,20.03,15,,6,0.18,63,1.85,105,3.09,43,1.26,58,1.71,1,0.03,7,0.21,3,0.09,-,-,99,2.91,-,-,6,0.6,-,-,2,0.29,4,0.57,-,-,1,0.14
