"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10th week, 2017",,,,,,"Data collected as of March 15, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,897,11.8,5,,7,0.15,67,1.4,153,3.19,13,0.27,-,-,1,0.02,15,0.31,-,-,-,-,2,0.04,-,-,3,0.25,1,0.14,1,0.14,3,0.43,-,-,3,0.43
Gunma,1008,10.61,6,,17,0.29,175,3.02,336,5.79,23,0.4,10,0.17,6,0.1,19,0.33,-,-,3,0.05,46,0.79,-,-,5,0.36,-,-,-,-,7,0.88,-,-,11,1.38
Saitama,3129,12.37,20,,30,0.19,466,2.91,1061,6.63,81,0.51,9,0.06,6,0.04,57,0.36,-,-,4,0.03,81,0.51,3,0.08,23,0.58,-,-,-,-,3,0.3,-,-,5,0.5
Chiba,2433,11.32,16,,36,0.27,527,3.9,894,6.62,59,0.44,1,0.01,8,0.06,50,0.37,-,-,1,0.01,26,0.19,2,0.06,26,0.74,-,-,2,0.22,7,0.78,-,-,3,0.33
Tokyo,4220,10.19,29,,66,0.25,574,2.2,1898,7.27,73,0.28,9,0.03,29,0.11,113,0.43,2,0.01,1,0,58,0.22,1,0.03,8,0.21,-,-,1,0.04,3,0.12,-,-,21,0.84
Kanagawa,3762,10.87,18,,45,0.21,443,2.06,1427,6.64,94,0.44,4,0.02,15,0.07,102,0.47,1,0,2,0.01,119,0.55,-,-,45,0.96,-,-,-,-,3,0.3,-,-,21,2.1
Niigata,1346,14.63,10,,29,0.5,170,2.93,345,5.95,22,0.38,2,0.03,6,0.1,24,0.41,2,0.03,-,-,126,2.17,-,-,12,1.2,-,-,-,-,3,0.23,1,0.08,2,0.15
Toyama,571,11.9,23,,11,0.38,77,2.66,157,5.41,5,0.17,1,0.03,1,0.03,13,0.45,-,-,3,0.1,47,1.62,-,-,4,0.57,-,-,-,-,2,0.4,-,-,1,0.2
Ishikawa,937,19.52,5,,21,0.72,69,2.38,215,7.41,29,1,-,-,-,-,9,0.31,2,0.07,-,-,4,0.14,-,-,-,-,-,-,-,-,4,0.8,-,-,4,0.8
Fukui,430,13.44,3,,15,0.68,50,2.27,99,4.5,16,0.73,1,0.05,-,-,5,0.23,-,-,-,-,13,0.59,-,-,1,0.33,-,-,-,-,2,0.33,-,-,-,-
Yamanashi,353,8.61,-,,11,0.46,69,2.88,95,3.96,4,0.17,2,0.08,2,0.08,5,0.21,-,-,-,-,8,0.33,-,-,2,0.22,-,-,-,-,5,0.5,-,-,1,0.1
Nagano,1152,13.24,7,,2,0.04,120,2.22,313,5.8,21,0.39,3,0.06,8,0.15,17,0.31,-,-,-,-,121,2.24,-,-,5,0.45,-,-,-,-,8,0.73,-,-,1,0.09
Gifu,922,10.6,6,,14,0.26,36,0.68,172,3.25,15,0.28,8,0.15,1,0.02,13,0.25,1,0.02,-,-,52,0.98,-,-,-,-,-,-,1,0.2,2,0.4,-,-,1,0.2
Shizuoka,1180,8.49,11,,38,0.43,355,3.99,453,5.09,18,0.2,10,0.11,1,0.01,27,0.3,1,0.01,-,-,28,0.31,-,-,7,0.33,-,-,1,0.1,3,0.3,2,0.2,1,0.1
Aichi,2129,10.92,29,,55,0.3,293,1.61,744,4.09,55,0.3,25,0.14,11,0.06,57,0.31,1,0.01,1,0.01,60,0.33,-,-,7,0.2,1,0.07,-,-,11,0.73,-,-,11,0.73
Mie,661,9.18,17,,44,0.98,74,1.64,164,3.64,9,0.2,5,0.11,2,0.04,21,0.47,2,0.04,-,-,12,0.27,-,-,-,-,1,0.11,2,0.22,4,0.44,-,-,2,0.22
Shiga,453,8.55,9,,11,0.34,43,1.34,199,6.22,9,0.28,3,0.09,2,0.06,11,0.34,-,-,2,0.06,26,0.81,-,-,2,0.25,-,-,-,-,3,0.43,-,-,-,-
Kyoto,1044,8.35,6,,27,0.36,114,1.5,326,4.29,12,0.16,7,0.09,1,0.01,24,0.32,2,0.03,-,-,37,0.49,-,-,5,0.28,-,-,-,-,4,0.57,-,-,3,0.43
Osaka,1807,5.87,93,,97,0.49,435,2.18,1075,5.38,65,0.33,56,0.28,6,0.03,74,0.37,-,-,5,0.03,179,0.9,-,-,14,0.27,-,-,-,-,10,0.59,-,-,12,0.71
Hyogo,1275,6.41,41,,54,0.42,199,1.54,732,5.67,35,0.27,18,0.14,5,0.04,42,0.33,-,-,-,-,118,0.91,-,-,15,0.43,-,-,-,-,2,0.18,-,-,1,0.09
Nara,280,5.19,11,,18,0.53,100,2.94,117,3.44,11,0.32,13,0.38,2,0.06,16,0.47,1,0.03,-,-,32,0.94,-,-,6,0.6,-,-,1,0.17,4,0.67,-,-,1,0.17
Wakayama,173,3.46,8,,11,0.35,11,0.35,103,3.32,4,0.13,-,-,2,0.06,9,0.29,-,-,-,-,44,1.42,-,-,-,-,1,0.09,1,0.09,1,0.09,-,-,1,0.09
Tottori,367,12.66,-,,13,0.68,108,5.68,76,4,19,1,-,-,2,0.11,11,0.58,-,-,-,-,37,1.95,-,-,2,0.4,-,-,-,-,-,-,-,-,-,-
Shimane,338,8.89,3,,15,0.65,75,3.26,96,4.17,5,0.22,-,-,9,0.39,12,0.52,-,-,-,-,42,1.83,-,-,-,-,-,-,-,-,1,0.13,-,-,1,0.13
Okayama,837,9.96,7,,31,0.57,64,1.19,208,3.85,7,0.13,20,0.37,4,0.07,21,0.39,-,-,4,0.07,21,0.39,6,0.5,4,0.33,-,-,-,-,-,-,-,-,-,-
Hiroshima,823,7.16,19,,43,0.6,198,2.75,348,4.83,17,0.24,16,0.22,18,0.25,25,0.35,1,0.01,1,0.01,17,0.24,-,-,6,0.32,-,-,-,-,5,0.24,-,-,9,0.43
Yamaguchi,613,9.01,24,,24,0.5,119,2.48,165,3.44,5,0.1,5,0.1,7,0.15,18,0.38,-,-,-,-,111,2.31,-,-,5,0.56,-,-,-,-,5,0.56,-,-,4,0.44
Tokushima,271,7.32,8,,8,0.35,60,2.61,104,4.52,3,0.13,1,0.04,2,0.09,8,0.35,-,-,-,-,19,0.83,1,0.25,-,-,-,-,-,-,-,-,-,-,1,0.14
Kagawa,273,5.81,11,,8,0.29,78,2.79,219,7.82,5,0.18,11,0.39,2,0.07,11,0.39,-,-,-,-,28,1,-,-,-,-,1,0.2,-,-,4,0.8,-,-,2,0.4
Ehime,724,11.87,3,,11,0.3,104,2.81,343,9.27,8,0.22,1,0.03,13,0.35,24,0.65,-,-,1,0.03,109,2.95,-,-,11,1.38,-,-,-,-,1,0.17,-,-,3,0.5
Kochi,480,10,9,,5,0.17,88,2.93,134,4.47,7,0.23,1,0.03,3,0.1,10,0.33,3,0.1,1,0.03,10,0.33,-,-,-,-,-,-,-,-,2,0.25,2,0.25,-,-
Fukuoka,2932,14.81,55,,68,0.57,468,3.9,1029,8.58,79,0.66,32,0.27,10,0.08,79,0.66,4,0.03,5,0.04,79,0.66,-,-,14,0.54,-,-,-,-,5,0.33,-,-,4,0.27
Saga,698,17.9,4,,12,0.52,52,2.26,203,8.83,18,0.78,-,-,-,-,19,0.83,1,0.04,-,-,15,0.65,-,-,-,-,-,-,-,-,1,0.17,-,-,8,1.33
Nagasaki,1294,18.49,12,,15,0.34,176,4,177,4.02,4,0.09,12,0.27,2,0.05,16,0.36,-,-,1,0.02,18,0.41,-,-,2,0.25,-,-,-,-,2,0.17,-,-,1,0.08
Kumamoto,1165,14.56,13,,19,0.38,101,2.02,319,6.38,26,0.52,13,0.26,4,0.08,34,0.68,-,-,9,0.18,31,0.62,-,-,9,1,1,0.07,-,-,2,0.13,-,-,3,0.2
Oita,784,13.52,4,,16,0.44,106,2.94,381,10.58,21,0.58,1,0.03,2,0.06,29,0.81,3,0.08,-,-,20,0.56,-,-,1,0.2,-,-,-,-,2,0.18,-,-,4,0.36
Miyazaki,1142,19.36,36,,34,0.94,107,2.97,343,9.53,19,0.53,25,0.69,11,0.31,27,0.75,-,-,3,0.08,9,0.25,-,-,9,1.8,-,-,-,-,1,0.14,-,-,5,0.71
Kagoshima,1000,10.75,55,,61,1.11,110,2,509,9.25,17,0.31,23,0.42,4,0.07,15,0.27,-,-,1,0.02,69,1.25,-,-,1,0.14,-,-,-,-,1,0.08,-,-,3,0.25
Okinawa,1272,21.93,27,,5,0.15,38,1.12,163,4.79,26,0.76,1,0.03,2,0.06,11,0.32,6,0.18,3,0.09,6,0.18,-,-,4,0.44,1,0.14,2,0.29,3,0.43,-,-,4,0.57
