"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49th week, 2017",,,,,,"Data collected as of December 13, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,424,5.58,21,,8,0.17,82,1.71,307,6.4,18,0.38,52,1.08,31,0.65,33,0.69,-,-,6,0.13,1,0.02,-,-,13,1.08,-,-,-,-,6,0.86,-,-,-,-
Gunma,291,3.06,27,,108,1.86,177,3.05,334,5.76,27,0.47,58,1,7,0.12,25,0.43,-,-,6,0.1,35,0.6,-,-,26,1.86,-,-,-,-,8,1,-,-,-,-
Saitama,1460,5.68,64,,176,1.08,672,4.12,2061,12.64,83,0.51,182,1.12,20,0.12,73,0.45,4,0.02,39,0.24,12,0.07,-,-,41,1,-,-,-,-,4,0.4,-,-,-,-
Chiba,967,4.5,55,,87,0.64,530,3.93,1021,7.56,78,0.58,156,1.16,3,0.02,42,0.31,1,0.01,8,0.06,31,0.23,-,-,19,0.54,-,-,1,0.11,6,0.67,-,-,1,0.11
Tokyo,2182,5.27,103,,186,0.71,976,3.74,3302,12.65,176,0.67,180,0.69,23,0.09,132,0.51,4,0.02,10,0.04,31,0.12,-,-,31,0.79,-,-,-,-,1,0.04,1,0.04,-,-
Kanagawa,1422,4.12,63,,155,0.72,691,3.2,2109,9.76,140,0.65,179,0.83,78,0.36,99,0.46,2,0.01,12,0.06,31,0.14,2,0.04,95,1.94,1,0.09,-,-,3,0.27,-,-,-,-
Niigata,518,5.76,53,,89,1.56,174,3.05,462,8.11,59,1.04,70,1.23,10,0.18,37,0.65,6,0.11,40,0.7,51,0.89,-,-,18,1.8,-,-,-,-,6,0.46,-,-,-,-
Toyama,38,0.79,15,,77,2.66,46,1.59,344,11.86,9,0.31,76,2.62,-,-,22,0.76,-,-,6,0.21,2,0.07,-,-,-,-,-,-,-,-,1,0.2,-,-,-,-
Ishikawa,231,4.81,9,,24,0.83,110,3.79,227,7.83,14,0.48,23,0.79,2,0.07,17,0.59,-,-,3,0.1,1,0.03,-,-,2,0.29,1,0.2,1,0.2,4,0.8,-,-,-,-
Fukui,170,5.15,20,,38,1.73,83,3.77,133,6.05,8,0.36,21,0.95,1,0.05,5,0.23,-,-,6,0.27,3,0.14,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
Yamanashi,137,3.34,22,,6,0.25,63,2.63,157,6.54,2,0.08,33,1.38,-,-,8,0.33,8,0.33,1,0.04,3,0.13,1,0.11,2,0.22,-,-,-,-,4,0.4,-,-,-,-
Nagano,413,4.75,121,,37,0.69,133,2.46,339,6.28,22,0.41,73,1.35,4,0.07,16,0.3,1,0.02,7,0.13,40,0.74,-,-,1,0.09,-,-,1,0.09,2,0.18,-,-,2,0.18
Gifu,152,1.75,28,,41,0.77,74,1.4,206,3.89,16,0.3,60,1.13,1,0.02,14,0.26,1,0.02,3,0.06,8,0.15,-,-,2,0.18,-,-,-,-,4,0.8,-,-,-,-
Shizuoka,504,3.63,47,,64,0.72,234,2.63,708,7.96,21,0.24,37,0.42,2,0.02,35,0.39,-,-,4,0.04,40,0.45,-,-,28,1.27,1,0.1,-,-,6,0.6,1,0.1,-,-
Aichi,480,2.46,123,,116,0.64,399,2.19,980,5.38,53,0.29,124,0.68,7,0.04,57,0.31,-,-,7,0.04,43,0.24,-,-,12,0.34,-,-,1,0.07,5,0.33,-,-,-,-
Mie,348,4.83,47,,48,1.07,112,2.49,309,6.87,23,0.51,14,0.31,-,-,17,0.38,-,-,1,0.02,5,0.11,-,-,3,0.25,-,-,-,-,1,0.11,1,0.11,-,-
Shiga,130,2.45,16,,3,0.09,26,0.81,271,8.47,10,0.31,22,0.69,-,-,12,0.38,-,-,5,0.16,25,0.78,-,-,1,0.13,1,0.14,-,-,-,-,-,-,-,-
Kyoto,252,2.02,43,,23,0.3,169,2.22,577,7.59,32,0.42,43,0.57,2,0.03,22,0.29,-,-,12,0.16,13,0.17,-,-,10,0.56,-,-,-,-,-,-,-,-,-,-
Osaka,817,2.67,326,,97,0.49,539,2.7,1428,7.14,108,0.54,126,0.63,18,0.09,71,0.36,2,0.01,39,0.2,58,0.29,1,0.02,28,0.54,-,-,-,-,3,0.18,-,-,-,-
Hyogo,444,2.25,208,,85,0.67,249,1.96,835,6.57,47,0.37,48,0.38,5,0.04,40,0.31,-,-,15,0.12,29,0.23,-,-,17,0.49,1,0.07,-,-,2,0.14,-,-,-,-
Nara,117,2.17,109,,22,0.65,92,2.71,147,4.32,29,0.85,41,1.21,2,0.06,19,0.56,-,-,8,0.24,1,0.03,-,-,2,0.2,1,0.17,-,-,1,0.17,-,-,-,-
Wakayama,152,3.1,44,,21,0.7,38,1.27,149,4.97,10,0.33,13,0.43,-,-,12,0.4,-,-,7,0.23,6,0.2,-,-,4,1,-,-,-,-,3,0.27,-,-,4,0.36
Tottori,87,3,12,,14,0.74,138,7.26,138,7.26,7,0.37,23,1.21,-,-,18,0.95,-,-,2,0.11,2,0.11,-,-,8,1.6,-,-,-,-,1,0.2,-,-,-,-
Shimane,94,2.47,9,,5,0.22,86,3.74,156,6.78,14,0.61,27,1.17,-,-,11,0.48,-,-,-,-,9,0.39,-,-,3,1,-,-,-,-,-,-,-,-,1,0.13
Okayama,440,5.24,41,,14,0.26,81,1.5,472,8.74,15,0.28,19,0.35,2,0.04,15,0.28,-,-,1,0.02,4,0.07,1,0.08,5,0.42,-,-,-,-,2,0.4,-,-,-,-
Hiroshima,593,5.16,58,,35,0.49,210,2.92,516,7.17,36,0.5,37,0.51,2,0.03,32,0.44,-,-,7,0.1,15,0.21,-,-,29,1.53,-,-,-,-,4,0.19,-,-,-,-
Yamaguchi,311,4.57,95,,23,0.48,169,3.52,368,7.67,15,0.31,25,0.52,-,-,23,0.48,-,-,1,0.02,11,0.23,-,-,10,1.11,-,-,-,-,3,0.33,-,-,-,-
Tokushima,153,4.14,39,,27,1.17,51,2.22,178,7.74,6,0.26,39,1.7,2,0.09,19,0.83,-,-,-,-,15,0.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,51,1.09,30,,29,1.04,50,1.79,213,7.61,10,0.36,23,0.82,1,0.04,19,0.68,-,-,1,0.04,3,0.11,-,-,3,0.6,-,-,-,-,2,0.4,-,-,-,-
Ehime,394,6.46,24,,14,0.38,181,4.89,491,13.27,14,0.38,25,0.68,2,0.05,13,0.35,-,-,3,0.08,28,0.76,-,-,16,2,1,0.17,-,-,4,0.67,-,-,-,-
Kochi,43,0.9,22,,8,0.27,61,2.03,103,3.43,14,0.47,23,0.77,1,0.03,13,0.43,1,0.03,4,0.13,-,-,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
Fukuoka,1146,5.79,65,,91,0.76,550,4.58,1186,9.88,106,0.88,208,1.73,4,0.03,68,0.57,-,-,14,0.12,56,0.47,-,-,17,0.65,-,-,-,-,6,0.4,-,-,-,-
Saga,213,5.46,12,,15,0.65,44,1.91,119,5.17,5,0.22,109,4.74,-,-,16,0.7,-,-,2,0.09,2,0.09,-,-,2,0.5,-,-,-,-,-,-,-,-,-,-
Nagasaki,736,10.51,8,,9,0.2,178,4.05,229,5.2,11,0.25,86,1.95,1,0.02,24,0.55,-,-,6,0.14,4,0.09,-,-,-,-,-,-,1,0.08,2,0.17,-,-,-,-
Kumamoto,412,5.15,19,,79,1.58,78,1.56,410,8.2,25,0.5,72,1.44,3,0.06,36,0.72,-,-,14,0.28,12,0.24,-,-,12,1.33,-,-,-,-,1,0.07,-,-,-,-
Oita,397,6.84,28,,9,0.25,73,2.03,534,14.83,25,0.69,18,0.5,-,-,21,0.58,-,-,2,0.06,43,1.19,-,-,4,0.8,-,-,-,-,1,0.09,-,-,1,0.09
Miyazaki,347,5.88,46,,81,2.25,98,2.72,358,9.94,14,0.39,40,1.11,-,-,29,0.81,2,0.06,4,0.11,24,0.67,-,-,15,2.5,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,252,2.74,24,,83,1.54,134,2.48,426,7.89,38,0.7,71,1.31,1,0.02,18,0.33,-,-,11,0.2,86,1.59,-,-,8,1.14,-,-,-,-,-,-,-,-,-,-
Okinawa,410,7.07,5,,8,0.24,44,1.29,70,2.06,24,0.71,72,2.12,2,0.06,9,0.26,-,-,6,0.18,4,0.12,-,-,20,2.22,-,-,1,0.14,-,-,-,-,-,-
