"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38th week, 2017",,,,,,"Data collected as of September 27, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Shiga,16,0.3,41,,6,0.19,17,0.53,72,2.25,12,0.38,43,1.34,-,-,12,0.38,-,-,10,0.31,4,0.13,-,-,1,0.13,-,-,1,0.14,-,-,-,-,-,-
Kyoto,4,0.03,139,,4,0.05,63,0.82,214,2.78,12,0.16,55,0.71,1,0.01,14,0.18,-,-,58,0.75,15,0.19,-,-,7,0.39,-,-,-,-,2,0.29,-,-,-,-
Osaka,19,0.06,521,,47,0.24,269,1.35,529,2.65,42,0.21,176,0.88,4,0.02,71,0.36,-,-,90,0.45,48,0.24,1,0.02,23,0.44,-,-,-,-,2,0.12,-,-,-,-
Hyogo,21,0.11,340,,27,0.21,79,0.62,398,3.11,16,0.13,87,0.68,2,0.02,40,0.31,-,-,41,0.32,20,0.16,-,-,13,0.37,-,-,1,0.07,2,0.14,1,0.07,-,-
Nara,4,0.07,99,,15,0.44,32,0.94,74,2.18,27,0.79,22,0.65,1,0.03,13,0.38,-,-,17,0.5,4,0.12,-,-,8,0.8,3,0.5,-,-,2,0.33,-,-,-,-
Wakayama,-,-,43,,12,0.4,11,0.37,50,1.67,8,0.27,14,0.47,-,-,7,0.23,-,-,9,0.3,15,0.5,-,-,2,0.5,-,-,-,-,-,-,-,-,-,-
Tottori,2,0.07,49,,23,1.21,60,3.16,54,2.84,2,0.11,28,1.47,-,-,10,0.53,3,0.16,2,0.11,4,0.21,-,-,11,2.2,1,0.2,-,-,3,0.6,-,-,-,-
Shimane,6,0.16,119,,3,0.13,37,1.61,78,3.39,1,0.04,27,1.17,-,-,10,0.43,-,-,10,0.43,20,0.87,-,-,1,0.33,-,-,1,0.13,1,0.13,-,-,-,-
Okayama,5,0.06,131,,12,0.22,29,0.54,263,4.87,8,0.15,77,1.43,1,0.02,15,0.28,-,-,9,0.17,8,0.15,-,-,8,0.67,-,-,-,-,2,0.4,-,-,-,-
Hiroshima,42,0.37,225,,24,0.33,97,1.35,253,3.51,20,0.28,100,1.39,-,-,27,0.38,1,0.01,19,0.26,11,0.15,-,-,20,1.05,-,-,-,-,4,0.19,-,-,-,-
Yamaguchi,10,0.15,144,,14,0.29,45,0.94,117,2.44,17,0.35,38,0.79,-,-,16,0.33,-,-,15,0.31,19,0.4,-,-,15,1.67,-,-,-,-,2,0.22,-,-,-,-
Tokushima,1,0.03,164,,13,0.57,32,1.39,71,3.09,8,0.35,41,1.78,2,0.09,17,0.74,-,-,4,0.17,6,0.26,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
Kagawa,2,0.04,73,,6,0.21,57,2.04,113,4.04,3,0.11,31,1.11,1,0.04,12,0.43,1,0.04,7,0.25,19,0.68,-,-,4,0.8,-,-,-,-,1,0.2,-,-,-,-
Ehime,5,0.08,178,,10,0.27,58,1.57,152,4.11,5,0.14,126,3.41,-,-,15,0.41,-,-,8,0.22,38,1.03,-,-,27,3.38,1,0.17,-,-,4,0.67,-,-,-,-
Kochi,-,-,202,,17,0.57,29,0.97,75,2.5,6,0.2,20,0.67,-,-,13,0.43,-,-,10,0.33,1,0.03,-,-,-,-,-,-,-,-,-,-,1,0.13,-,-
Fukuoka,25,0.13,489,,52,0.43,304,2.53,480,4,34,0.28,179,1.49,2,0.02,69,0.58,1,0.01,30,0.25,32,0.27,1,0.04,20,0.77,3,0.2,-,-,5,0.33,-,-,-,-
Saga,4,0.1,78,,9,0.39,8,0.35,39,1.7,5,0.22,39,1.7,1,0.04,12,0.52,-,-,6,0.26,-,-,-,-,7,1.75,-,-,-,-,-,-,-,-,-,-
Nagasaki,6,0.09,234,,6,0.14,38,0.86,77,1.75,12,0.27,30,0.68,-,-,14,0.32,1,0.02,34,0.77,7,0.16,1,0.13,4,0.5,-,-,-,-,2,0.17,-,-,-,-
Kumamoto,8,0.1,317,,32,0.64,33,0.66,185,3.7,11,0.22,111,2.22,2,0.04,19,0.38,1,0.02,58,1.16,19,0.38,-,-,24,2.67,-,-,-,-,5,0.33,-,-,-,-
Oita,8,0.14,91,,10,0.28,50,1.39,195,5.42,9,0.25,66,1.83,1,0.03,18,0.5,-,-,16,0.44,35,0.97,-,-,-,-,-,-,-,-,1,0.09,-,-,-,-
Miyazaki,7,0.12,204,,56,1.56,42,1.17,171,4.75,7,0.19,31,0.86,-,-,33,0.92,-,-,33,0.92,17,0.47,-,-,20,3.33,-,-,-,-,1,0.14,-,-,-,-
Kagoshima,33,0.36,144,,68,1.26,57,1.06,230,4.26,12,0.22,169,3.13,-,-,29,0.54,1,0.02,77,1.43,71,1.31,-,-,7,1,-,-,-,-,-,-,-,-,-,-
Okinawa,291,5.02,11,,26,0.76,26,0.76,90,2.65,13,0.38,91,2.68,-,-,15,0.44,6,0.18,17,0.5,3,0.09,-,-,35,3.89,2,0.29,-,-,1,0.14,-,-,-,-
