"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15th week, 2014",,,,,,"Data collected as of April 16, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Gunma,511,5.21,-,,16,0.27,118,1.97,240,4,51,0.85,-,-,3,0.05,29,0.48,-,-,1,0.02,4,0.07,-,-,20,1.43,-,-,-,-,1,0.13,-,-,2,0.25
Saitama,727,2.94,7,,53,0.34,242,1.54,687,4.38,114,0.73,5,0.03,26,0.17,96,0.61,-,-,-,-,45,0.29,3,0.07,8,0.19,-,-,1,0.1,1,0.1,1,0.1,5,0.5
Chiba,773,3.68,11,,29,0.22,208,1.58,606,4.59,114,0.86,3,0.02,12,0.09,76,0.58,-,-,1,0.01,49,0.37,-,-,15,0.44,-,-,1,0.11,3,0.33,1,0.11,3,0.33
Tokyo,1264,3.05,27,,45,0.17,500,1.92,1291,4.95,164,0.63,20,0.08,62,0.24,157,0.6,-,-,7,0.03,42,0.16,-,-,13,0.33,-,-,4,0.16,4,0.16,-,-,4,0.16
Kanagawa,818,2.48,21,,28,0.14,223,1.09,969,4.73,222,1.08,7,0.03,77,0.38,127,0.62,-,-,-,-,26,0.13,1,0.02,30,0.71,-,-,-,-,1,0.1,-,-,2,0.2
Niigata,596,6.21,13,,30,0.49,173,2.84,270,4.43,75,1.23,-,-,74,1.21,32,0.52,-,-,-,-,4,0.07,-,-,6,0.6,-,-,-,-,6,0.46,1,0.08,1,0.08
Toyama,376,7.83,2,,20,0.69,95,3.28,145,5,47,1.62,-,-,26,0.9,13,0.45,-,-,3,0.1,4,0.14,1,0.14,11,1.57,-,-,-,-,6,1.2,-,-,-,-
Ishikawa,301,6.27,4,,15,0.52,71,2.45,150,5.17,53,1.83,5,0.17,4,0.14,13,0.45,-,-,-,-,13,0.45,-,-,1,0.14,-,-,-,-,1,0.2,-,-,-,-
Fukui,193,6.03,14,,12,0.55,62,2.82,235,10.68,53,2.41,-,-,1,0.05,14,0.64,-,-,-,-,14,0.64,-,-,-,-,1,0.17,-,-,-,-,-,-,-,-
Yamanashi,339,8.48,2,,1,0.04,31,1.29,102,4.25,8,0.33,-,-,-,-,16,0.67,-,-,-,-,3,0.13,-,-,4,0.44,-,-,1,0.1,-,-,-,-,-,-
Nagano,486,5.59,3,,2,0.04,87,1.61,235,4.35,58,1.07,6,0.11,5,0.09,18,0.33,1,0.02,-,-,4,0.07,-,-,7,0.64,-,-,-,-,5,0.45,-,-,6,0.55
Gifu,430,4.94,3,,15,0.28,24,0.45,153,2.89,22,0.42,-,-,-,-,19,0.36,-,-,2,0.04,8,0.15,-,-,1,0.09,-,-,-,-,1,0.2,-,-,1,0.2
Shizuoka,561,4.04,13,,18,0.2,105,1.18,318,3.57,89,1,1,0.01,8,0.09,37,0.42,-,-,-,-,20,0.22,1,0.05,5,0.23,-,-,-,-,3,0.3,-,-,-,-
Aichi,868,4.45,15,,35,0.19,192,1.06,755,4.17,82,0.45,12,0.07,2,0.01,77,0.43,4,0.02,4,0.02,75,0.41,1,0.03,11,0.32,-,-,2,0.14,5,0.36,-,-,7,0.5
Mie,208,2.89,1,,28,0.62,42,0.93,266,5.91,43,0.96,2,0.04,1,0.02,36,0.8,1,0.02,1,0.02,12,0.27,-,-,1,0.08,-,-,-,-,3,0.33,-,-,1,0.11
Shiga,119,2.25,1,,5,0.16,39,1.22,193,6.03,22,0.69,3,0.09,-,-,15,0.47,1,0.03,4,0.13,3,0.09,-,-,2,0.25,-,-,-,-,1,0.14,-,-,3,0.43
Kyoto,374,3.02,4,,18,0.24,81,1.08,391,5.21,29,0.39,-,-,1,0.01,23,0.31,-,-,1,0.01,3,0.04,-,-,3,0.17,-,-,-,-,-,-,-,-,2,0.29
Osaka,1008,3.28,67,,63,0.32,295,1.48,1334,6.7,154,0.77,9,0.05,6,0.03,103,0.52,8,0.04,14,0.07,25,0.13,-,-,5,0.1,1,0.06,1,0.06,2,0.12,-,-,5,0.29
Hyogo,661,3.36,14,,39,0.31,106,0.83,760,5.98,108,0.85,7,0.06,6,0.05,47,0.37,2,0.02,3,0.02,19,0.15,-,-,17,0.49,-,-,1,0.08,3,0.25,-,-,2,0.17
Nara,200,3.7,8,,23,0.68,24,0.71,171,5.03,32,0.94,1,0.03,7,0.21,13,0.38,-,-,2,0.06,5,0.15,-,-,5,0.56,-,-,-,-,-,-,-,-,-,-
Wakayama,126,2.52,1,,10,0.32,26,0.84,118,3.81,14,0.45,-,-,-,-,13,0.42,1,0.03,2,0.06,-,-,-,-,4,1,-,-,1,0.09,4,0.36,-,-,-,-
Tottori,157,5.41,1,,14,0.74,66,3.47,117,6.16,4,0.21,1,0.05,-,-,8,0.42,-,-,-,-,4,0.21,-,-,1,0.33,-,-,1,0.2,-,-,-,-,4,0.8
Shimane,173,4.55,16,,26,1.13,40,1.74,124,5.39,24,1.04,2,0.09,-,-,15,0.65,-,-,-,-,-,-,-,-,1,0.33,-,-,-,-,1,0.13,1,0.13,11,1.38
Okayama,281,3.35,2,,18,0.33,51,0.94,521,9.65,50,0.93,-,-,4,0.07,17,0.31,-,-,6,0.11,3,0.06,-,-,7,0.58,2,0.4,-,-,-,-,-,-,1,0.2
Hiroshima,438,3.81,10,,49,0.68,111,1.54,567,7.88,43,0.6,-,-,1,0.01,44,0.61,2,0.03,8,0.11,14,0.19,-,-,14,0.74,-,-,-,-,2,0.1,-,-,15,0.71
Yamaguchi,272,3.94,22,,28,0.58,106,2.21,286,5.96,42,0.88,3,0.06,-,-,38,0.79,-,-,2,0.04,6,0.13,-,-,4,0.44,-,-,-,-,3,0.33,1,0.11,3,0.33
Tokushima,84,2.21,1,,3,0.13,17,0.74,126,5.48,20,0.87,-,-,1,0.04,15,0.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14
Kagawa,186,3.8,2,,14,0.47,30,1,184,6.13,35,1.17,1,0.03,-,-,15,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.2
Ehime,261,4.28,5,,7,0.19,35,0.95,402,10.86,46,1.24,-,-,1,0.03,17,0.46,1,0.03,1,0.03,8,0.22,-,-,13,1.63,-,-,-,-,1,0.17,-,-,5,0.83
Kochi,211,4.4,4,,1,0.03,6,0.2,267,8.9,59,1.97,-,-,-,-,12,0.4,2,0.07,-,-,45,1.5,-,-,1,0.33,-,-,-,-,5,0.63,-,-,5,0.63
Fukuoka,665,3.36,42,,48,0.4,302,2.52,1143,9.53,179,1.49,54,0.45,1,0.01,103,0.86,3,0.03,18,0.15,73,0.61,-,-,11,0.42,-,-,-,-,1,0.08,-,-,2,0.15
Saga,100,2.56,3,,8,0.35,57,2.48,158,6.87,21,0.91,2,0.09,-,-,24,1.04,1,0.04,4,0.17,16,0.7,-,-,1,0.25,1,0.17,-,-,3,0.5,-,-,-,-
Nagasaki,259,3.7,6,,12,0.27,85,1.93,239,5.43,54,1.23,6,0.14,-,-,20,0.45,2,0.05,-,-,17,0.39,-,-,7,0.88,-,-,1,0.08,1,0.08,-,-,1,0.08
Kumamoto,272,3.4,4,,14,0.28,104,2.08,575,11.5,50,1,91,1.82,3,0.06,37,0.74,2,0.04,26,0.52,3,0.06,-,-,16,1.78,-,-,1,0.07,2,0.13,-,-,7,0.47
Oita,188,3.24,4,,14,0.39,58,1.61,488,13.56,76,2.11,29,0.81,5,0.14,26,0.72,1,0.03,9,0.25,31,0.86,-,-,1,0.2,-,-,-,-,2,0.18,-,-,1,0.09
Miyazaki,352,5.97,11,,25,0.69,60,1.67,587,16.31,38,1.06,71,1.97,1,0.03,39,1.08,-,-,-,-,5,0.14,1,0.17,13,2.17,-,-,-,-,-,-,-,-,6,0.86
Kagoshima,593,6.38,25,,62,1.13,86,1.56,505,9.18,85,1.55,11,0.2,5,0.09,29,0.53,-,-,4,0.07,12,0.22,-,-,7,1,-,-,-,-,-,-,-,-,11,0.92
Okinawa,455,7.84,47,,4,0.12,65,1.91,118,3.47,85,2.5,3,0.09,3,0.09,12,0.35,-,-,3,0.09,14,0.41,-,-,9,0.9,1,0.14,-,-,3,0.43,-,-,2,0.29
