"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14th week, 2016",,,,,,"Data collected as of April 13, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Okayama,436,5.19,5,,42,0.78,52,0.96,270,5,15,0.28,1,0.02,20,0.37,19,0.35,1,0.02,2,0.04,46,0.85,-,-,3,0.25,-,-,-,-,-,-,-,-,-,-
Hiroshima,581,5.05,8,,21,0.29,105,1.46,525,7.29,36,0.5,9,0.13,44,0.61,37,0.51,-,-,4,0.06,55,0.76,-,-,14,0.74,-,-,-,-,3,0.14,-,-,23,1.1
Yamaguchi,426,6.26,18,,10,0.21,93,1.94,232,4.83,13,0.27,-,-,28,0.58,22,0.46,-,-,2,0.04,39,0.81,-,-,1,0.11,-,-,-,-,2,0.22,-,-,6,0.67
Tokushima,237,6.41,4,,7,0.3,19,0.83,148,6.43,3,0.13,-,-,6,0.26,11,0.48,-,-,1,0.04,13,0.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,240,5.11,-,,7,0.25,39,1.39,165,5.89,8,0.29,-,-,7,0.25,9,0.32,-,-,-,-,11,0.39,-,-,2,0.4,-,-,1,0.2,-,-,-,-,9,1.8
Ehime,731,11.98,4,,4,0.11,87,2.35,256,6.92,11,0.3,1,0.03,19,0.51,22,0.59,2,0.05,1,0.03,5,0.14,-,-,17,2.13,-,-,-,-,1,0.17,-,-,6,1
Kochi,518,10.79,15,,1,0.03,39,1.3,160,5.33,8,0.27,3,0.1,4,0.13,10,0.33,4,0.13,-,-,10,0.33,-,-,2,0.67,-,-,-,-,4,0.5,1,0.13,13,1.63
Fukuoka,1728,8.73,78,,52,0.43,284,2.37,884,7.37,48,0.4,2,0.02,58,0.48,84,0.7,4,0.03,5,0.04,123,1.03,-,-,13,0.5,2,0.13,1,0.07,20,1.33,-,-,-,-
Saga,404,10.36,16,,16,0.7,27,1.17,120,5.22,7,0.3,1,0.04,12,0.52,19,0.83,1,0.04,-,-,37,1.61,-,-,3,0.75,-,-,-,-,3,0.5,-,-,4,0.67
Nagasaki,717,10.24,11,,15,0.34,92,2.09,177,4.02,17,0.39,-,-,8,0.18,14,0.32,-,-,5,0.11,28,0.64,-,-,11,1.38,1,0.08,-,-,3,0.25,-,-,4,0.33
Kumamoto,718,9.09,5,,22,0.45,62,1.27,390,7.96,16,0.33,2,0.04,51,1.04,32,0.65,-,-,9,0.18,99,2.02,-,-,29,3.22,-,-,1,0.07,3,0.2,-,-,12,0.8
Oita,428,7.38,14,,10,0.28,100,2.78,345,9.58,20,0.56,-,-,19,0.53,19,0.53,-,-,-,-,18,0.5,-,-,3,0.6,-,-,-,-,3,0.27,-,-,3,0.27
Miyazaki,490,8.31,21,,18,0.5,65,1.81,389,10.81,13,0.36,6,0.17,16,0.44,35,0.97,-,-,2,0.06,111,3.08,-,-,18,3,-,-,1,0.14,1,0.14,-,-,4,0.57
Kagoshima,1209,13,35,,26,0.47,156,2.84,593,10.78,22,0.4,-,-,19,0.35,25,0.45,-,-,-,-,100,1.82,-,-,5,0.71,-,-,1,0.08,1,0.08,-,-,14,1.17
Okinawa,583,10.05,47,,8,0.24,27,0.79,108,3.18,18,0.53,6,0.18,15,0.44,11,0.32,4,0.12,3,0.09,80,2.35,-,-,8,0.89,1,0.14,3,0.43,9,1.29,-,-,9,1.29
