"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"50th week, 2017",,,,,,"Data collected as of December 20, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ehime,782,12.82,21,,14,0.38,166,4.49,540,14.59,11,0.3,14,0.38,6,0.16,21,0.57,1,0.03,11,0.3,16,0.43,-,-,14,1.75,-,-,-,-,7,1.17,-,-,-,-
Kochi,64,1.33,22,,3,0.1,57,1.9,99,3.3,18,0.6,13,0.43,-,-,6,0.2,1,0.03,2,0.07,1,0.03,-,-,-,-,-,-,-,-,1,0.13,1,0.13,-,-
Fukuoka,2092,10.57,65,,78,0.65,569,4.74,1293,10.78,116,0.97,170,1.42,6,0.05,73,0.61,1,0.01,9,0.08,33,0.28,2,0.08,27,1.04,1,0.07,-,-,6,0.4,-,-,-,-
Saga,403,10.33,13,,19,0.83,42,1.83,180,7.83,5,0.22,90,3.91,1,0.04,18,0.78,-,-,2,0.09,2,0.09,-,-,4,1,-,-,-,-,-,-,-,-,1,0.17
Nagasaki,1326,18.94,10,,4,0.09,146,3.32,204,4.64,28,0.64,85,1.93,-,-,16,0.36,-,-,1,0.02,4,0.09,1,0.13,-,-,1,0.08,1,0.08,6,0.5,-,-,1,0.08
Kumamoto,898,11.23,19,,90,1.8,61,1.22,478,9.56,21,0.42,55,1.1,-,-,33,0.66,-,-,14,0.28,12,0.24,-,-,9,1,-,-,-,-,2,0.13,-,-,-,-
Oita,772,13.31,26,,10,0.28,82,2.28,588,16.33,24,0.67,17,0.47,-,-,21,0.58,-,-,2,0.06,16,0.44,-,-,2,0.4,-,-,-,-,1,0.09,-,-,1,0.09
Miyazaki,803,13.61,37,,74,2.06,100,2.78,372,10.33,32,0.89,27,0.75,-,-,27,0.75,1,0.03,3,0.08,40,1.11,-,-,18,3,-,-,-,-,-,-,-,-,-,-
Kagoshima,602,6.47,28,,112,2.04,180,3.27,537,9.76,39,0.71,75,1.36,-,-,27,0.49,-,-,10,0.18,85,1.55,-,-,3,0.43,-,-,-,-,-,-,-,-,-,-
Okinawa,605,10.43,5,,4,0.12,45,1.32,63,1.85,14,0.41,52,1.53,1,0.03,6,0.18,2,0.06,4,0.12,1,0.03,-,-,15,1.67,1,0.14,-,-,-,-,1,0.14,-,-
