"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47th week, 2014",,,,,,"Data collected as of November 26, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Yamanashi,8,0.2,18,,4,0.17,49,2.04,129,5.38,5,0.21,2,0.08,-,-,2,0.08,-,-,4,0.17,1,0.04,-,-,1,0.11,-,-,-,-,-,-,-,-,-,-
Nagano,74,0.85,136,,15,0.28,126,2.33,290,5.37,114,2.11,41,0.76,6,0.11,46,0.85,2,0.04,10,0.19,1,0.02,1,0.09,4,0.36,-,-,-,-,7,0.64,-,-,-,-
Gifu,17,0.2,92,,20,0.38,53,1,237,4.47,52,0.98,11,0.21,2,0.04,19,0.36,1,0.02,-,-,1,0.02,-,-,5,0.45,-,-,-,-,1,0.2,-,-,-,-
Shizuoka,91,0.65,200,,36,0.4,252,2.83,554,6.22,46,0.52,32,0.36,30,0.34,40,0.45,1,0.01,17,0.19,14,0.16,-,-,12,0.55,-,-,1,0.1,2,0.2,1,0.1,-,-
Aichi,122,0.63,240,,80,0.44,365,2.02,997,5.51,158,0.87,137,0.76,19,0.1,84,0.46,1,0.01,6,0.03,31,0.17,-,-,15,0.44,-,-,-,-,5,0.36,-,-,-,-
Mie,27,0.38,131,,59,1.31,78,1.73,243,5.4,30,0.67,14,0.31,-,-,27,0.6,2,0.04,-,-,2,0.04,-,-,-,-,-,-,-,-,1,0.11,-,-,-,-
Shiga,9,0.17,43,,8,0.25,44,1.38,250,7.81,26,0.81,18,0.56,-,-,12,0.38,1,0.03,5,0.16,5,0.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kyoto,27,0.23,80,,29,0.41,97,1.39,613,8.76,54,0.77,44,0.63,9,0.13,26,0.37,-,-,2,0.03,18,0.26,-,-,3,0.19,-,-,-,-,-,-,-,-,-,-
Osaka,238,0.78,276,,63,0.32,503,2.53,2098,10.54,171,0.86,61,0.31,31,0.16,114,0.57,2,0.01,6,0.03,38,0.19,1,0.02,8,0.15,-,-,-,-,7,0.41,-,-,-,-
Hyogo,141,0.72,217,,53,0.42,214,1.71,1144,9.15,134,1.07,69,0.55,10,0.08,66,0.53,2,0.02,10,0.08,25,0.2,2,0.06,19,0.54,-,-,1,0.08,2,0.17,-,-,1,0.08
Nara,47,0.87,36,,16,0.47,44,1.29,168,4.94,25,0.74,8,0.24,3,0.09,17,0.5,-,-,2,0.06,2,0.06,-,-,4,0.44,-,-,-,-,-,-,-,-,-,-
Wakayama,6,0.12,25,,6,0.19,49,1.58,74,2.39,39,1.26,33,1.06,1,0.03,8,0.26,-,-,-,-,-,-,-,-,3,0.75,-,-,-,-,3,0.27,-,-,-,-
Tottori,15,0.52,80,,12,0.63,60,3.16,63,3.32,20,1.05,-,-,-,-,7,0.37,-,-,-,-,1,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shimane,15,0.39,72,,16,0.7,86,3.74,130,5.65,22,0.96,9,0.39,2,0.09,19,0.83,-,-,-,-,16,0.7,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
Okayama,20,0.24,83,,7,0.13,63,1.17,524,9.7,59,1.09,29,0.54,4,0.07,25,0.46,-,-,3,0.06,8,0.15,-,-,4,0.33,-,-,1,0.2,-,-,-,-,-,-
Hiroshima,33,0.29,189,,42,0.58,191,2.65,506,7.03,81,1.13,82,1.14,-,-,36,0.5,-,-,9,0.13,51,0.71,1,0.05,16,0.84,1,0.05,-,-,5,0.24,-,-,2,0.1
Yamaguchi,21,0.3,110,,12,0.25,158,3.29,335,6.98,69,1.44,50,1.04,-,-,38,0.79,1,0.02,2,0.04,3,0.06,-,-,3,0.33,-,-,-,-,1,0.11,-,-,-,-
Tokushima,2,0.05,98,,14,0.61,26,1.13,136,5.91,14,0.61,4,0.17,1,0.04,25,1.09,-,-,-,-,-,-,-,-,1,0.25,-,-,-,-,3,0.43,-,-,2,0.29
Kagawa,10,0.21,104,,15,0.52,49,1.69,438,15.1,30,1.03,13,0.45,2,0.07,11,0.38,-,-,5,0.17,-,-,-,-,-,-,-,-,-,-,3,0.6,-,-,-,-
Ehime,110,1.8,71,,10,0.27,92,2.49,265,7.16,26,0.7,123,3.32,3,0.08,27,0.73,-,-,9,0.24,8,0.22,-,-,11,1.38,-,-,-,-,-,-,-,-,-,-
Kochi,3,0.06,43,,5,0.17,51,1.7,112,3.73,19,0.63,70,2.33,5,0.17,16,0.53,1,0.03,2,0.07,15,0.5,-,-,-,-,-,-,-,-,6,0.75,-,-,-,-
Fukuoka,97,0.49,98,,35,0.29,489,4.08,1713,14.28,171,1.43,177,1.48,28,0.23,125,1.04,1,0.01,9,0.08,52,0.43,-,-,13,0.5,1,0.07,-,-,5,0.36,-,-,-,-
Saga,-,-,17,,9,0.39,57,2.48,161,7,34,1.48,59,2.57,5,0.22,22,0.96,-,-,5,0.22,27,1.17,-,-,-,-,-,-,-,-,1,0.17,-,-,-,-
Nagasaki,93,1.33,20,,11,0.25,86,1.95,203,4.61,57,1.3,23,0.52,-,-,25,0.57,-,-,1,0.02,31,0.7,1,0.13,2,0.25,-,-,1,0.08,1,0.08,-,-,-,-
Kumamoto,20,0.25,100,,8,0.16,78,1.56,312,6.24,40,0.8,61,1.22,2,0.04,38,0.76,-,-,10,0.2,18,0.36,-,-,5,0.63,1,0.07,-,-,5,0.33,-,-,-,-
Oita,81,1.4,43,,10,0.28,120,3.33,705,19.58,49,1.36,39,1.08,7,0.19,31,0.86,1,0.03,13,0.36,38,1.06,-,-,9,1.8,-,-,-,-,6,0.55,-,-,-,-
Miyazaki,-,-,42,,24,0.67,67,1.86,256,7.11,61,1.69,19,0.53,-,-,37,1.03,-,-,9,0.25,8,0.22,-,-,12,2,-,-,-,-,-,-,-,-,-,-
Kagoshima,4,0.04,14,,44,0.8,156,2.84,453,8.24,72,1.31,98,1.78,3,0.05,28,0.51,1,0.02,6,0.11,12,0.22,-,-,6,0.86,-,-,-,-,-,-,-,-,-,-
Okinawa,59,1.02,2,,7,0.21,45,1.32,99,2.91,20,0.59,113,3.32,2,0.06,13,0.38,4,0.12,1,0.03,53,1.56,-,-,12,1.2,-,-,1,0.14,6,0.86,-,-,-,-
