"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21th week, 2014",,,,,,"Data collected as of May 28, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tokushima,30,0.79,-,,10,0.43,28,1.22,200,8.7,16,0.7,3,0.13,1,0.04,24,1.04,-,-,11,0.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,0.29
Kagawa,4,0.08,1,,14,0.47,59,1.97,304,10.13,32,1.07,-,-,-,-,20,0.67,-,-,10,0.33,1,0.03,-,-,3,0.6,-,-,-,-,1,0.2,-,-,4,0.8
Ehime,50,0.82,4,,33,0.89,80,2.16,568,15.35,47,1.27,6,0.16,-,-,31,0.84,1,0.03,-,-,6,0.16,-,-,13,1.63,-,-,-,-,1,0.17,-,-,6,1
Kochi,43,0.9,3,,9,0.3,21,0.7,238,7.93,31,1.03,1,0.03,1,0.03,18,0.6,-,-,10,0.33,27,0.9,-,-,1,0.33,-,-,1,0.13,4,0.5,-,-,19,2.38
Fukuoka,61,0.31,18,,79,0.66,625,5.21,1381,11.51,210,1.75,81,0.68,-,-,110,0.92,2,0.02,58,0.48,106,0.88,-,-,12,0.46,-,-,1,0.07,1,0.07,-,-,3,0.21
Saga,13,0.33,1,,20,0.87,59,2.57,184,8,28,1.22,7,0.3,1,0.04,19,0.83,1,0.04,36,1.57,15,0.65,-,-,-,-,-,-,-,-,2,0.33,-,-,1,0.17
Nagasaki,26,0.37,8,,21,0.48,121,2.75,419,9.52,56,1.27,25,0.57,-,-,25,0.57,3,0.07,38,0.86,17,0.39,-,-,5,0.63,-,-,-,-,6,0.5,-,-,7,0.58
Kumamoto,43,0.54,-,,28,0.56,105,2.1,598,11.96,50,1,124,2.48,1,0.02,37,0.74,-,-,166,3.32,16,0.32,-,-,7,0.78,-,-,1,0.07,-,-,-,-,5,0.33
Oita,7,0.12,1,,35,0.97,80,2.22,464,12.89,47,1.31,78,2.17,5,0.14,27,0.75,1,0.03,30,0.83,17,0.47,-,-,-,-,-,-,-,-,4,0.36,-,-,4,0.36
Miyazaki,19,0.32,-,,39,1.08,97,2.69,380,10.56,86,2.39,95,2.64,3,0.08,50,1.39,2,0.06,30,0.83,7,0.19,-,-,9,1.5,-,-,-,-,-,-,-,-,2,0.29
Kagoshima,140,1.51,10,,88,1.6,141,2.56,408,7.42,87,1.58,65,1.18,1,0.02,42,0.76,2,0.04,34,0.62,7,0.13,-,-,3,0.43,-,-,-,-,1,0.08,-,-,-,-
Okinawa,443,7.64,24,,8,0.24,40,1.18,94,2.76,47,1.38,15,0.44,1,0.03,10,0.29,2,0.06,3,0.09,19,0.56,-,-,8,0.8,-,-,1,0.14,4,0.57,-,-,7,1
