"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16th week, 2018",,,,,,"Data collected as of April 25, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Nara,15602,288.93,236,6.94,140,4.12,938,27.59,2700,79.41,124,3.65,41,1.21,49,1.44,192,5.65,25,0.74,24,0.71,1,0.1,42,4.2,5,0.83,3,0.5,16,2.67,-,-,41,6.83
Wakayama,14496,295.84,164,5.47,120,4,444,14.8,1448,48.27,96,3.2,10,0.33,13,0.43,149,4.97,12,0.4,64,2.13,29,7.25,11,2.75,2,0.18,4,0.36,14,1.27,4,0.36,39,3.55
Tottori,10612,365.93,64,3.37,102,5.37,1763,92.79,1699,89.42,61,3.21,28,1.47,15,0.79,109,5.74,4,0.21,8,0.42,1,0.2,11,2.2,2,0.4,3,0.6,7,1.4,-,-,28,5.6
Shimane,9853,259.29,97,4.22,69,3,1012,44,2164,94.09,53,2.3,74,3.22,4,0.17,156,6.78,5,0.22,78,3.39,-,-,3,1,2,0.25,2,0.25,5,0.63,-,-,30,3.75
Okayama,28207,335.8,124,2.3,149,2.76,1528,28.3,5436,100.67,203,3.76,86,1.59,24,0.44,263,4.87,11,0.2,67,1.24,11,0.92,84,7,2,0.4,-,-,5,1,-,-,19,3.8
Hiroshima,33886,297.25,399,5.62,401,5.65,2422,34.11,9154,128.93,256,3.61,120,1.69,17,0.24,335,4.72,40,0.56,89,1.25,8,0.42,216,11.37,5,0.25,2,0.1,15,0.75,1,0.05,303,15.15
Yamaguchi,26536,396.06,658,14,292,6.21,2067,43.98,3934,83.7,180,3.83,99,2.11,14,0.3,328,6.98,5,0.11,148,3.15,-,-,77,8.56,2,0.22,3,0.33,12,1.33,-,-,84,9.33
Tokushima,11809,319.16,276,12,136,5.91,626,27.22,1532,66.61,63,2.74,38,1.65,18,0.78,218,9.48,5,0.22,68,2.96,-,-,17,4.25,1,0.14,1,0.14,5,0.71,-,-,-,-
Kagawa,15066,320.55,144,5.14,128,4.57,832,29.71,2466,88.07,111,3.96,38,1.36,9,0.32,184,6.57,15,0.54,42,1.5,2,0.4,45,9,2,0.4,1,0.2,19,3.8,-,-,14,2.8
Ehime,23059,378.02,317,8.57,86,2.32,1864,50.38,4293,116.03,117,3.16,39,1.05,13,0.35,304,8.22,7,0.19,133,3.59,-,-,175,21.88,-,-,-,-,38,6.33,-,-,20,3.33
Kochi,20822,433.79,167,5.57,64,2.13,630,21,1748,58.27,64,2.13,147,4.9,16,0.53,117,3.9,4,0.13,13,0.43,-,-,9,3,2,0.25,1,0.13,24,3,10,1.25,17,2.13
Fukuoka,89499,452.02,1440,12,707,5.89,6329,52.74,13768,114.73,787,6.56,1023,8.53,65,0.54,1127,9.39,47,0.39,382,3.18,2,0.08,385,14.81,13,0.87,6,0.4,62,4.13,-,-,56,3.73
Saga,15349,403.92,134,6.09,190,8.64,600,27.27,1544,70.18,93,4.23,228,10.36,6,0.27,242,11,2,0.09,16,0.73,2,0.5,44,11,2,0.33,2,0.33,9,1.5,-,-,38,6.33
Nagasaki,26712,381.6,251,5.7,168,3.82,1917,43.57,3490,79.32,225,5.11,710,16.14,17,0.39,218,4.95,14,0.32,29,0.66,5,0.63,46,5.75,1,0.08,6,0.5,31,2.58,-,-,49,4.08
Kumamoto,29508,368.85,307,6.14,347,6.94,1020,20.4,5441,108.82,157,3.14,341,6.82,20,0.4,476,9.52,82,1.64,67,1.34,-,-,150,16.67,5,0.33,8,0.53,14,0.93,-,-,28,1.87
Oita,26857,463.05,198,5.5,102,2.83,1007,27.97,7107,197.42,229,6.36,196,5.44,10,0.28,308,8.56,7,0.19,176,4.89,-,-,69,13.8,1,0.09,1,0.09,19,1.73,-,-,25,2.27
Miyazaki,27375,463.98,506,14.06,376,10.44,1026,28.5,5968,165.78,179,4.97,770,21.39,19,0.53,411,11.42,32,0.89,418,11.61,-,-,194,32.33,1,0.14,-,-,3,0.43,-,-,144,20.57
Kagoshima,40397,439.1,735,13.61,839,15.54,2514,46.56,6588,122,351,6.5,707,13.09,27,0.5,292,5.41,25,0.46,619,11.46,1,0.14,94,13.43,1,0.08,2,0.17,6,0.5,-,-,8,0.67
Okinawa,27586,483.96,524,15.41,112,3.29,1011,29.74,1788,52.59,353,10.38,291,8.56,29,0.85,199,5.85,17,0.5,62,1.82,4,0.44,170,18.89,10,1.43,23,3.29,14,2,2,0.29,13,1.86
