"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32nd week, 2016",,,,,,"Data collected as of August 17, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Nara,-,-,17,,10,0.29,45,1.32,112,3.29,2,0.06,4,0.12,7,0.21,23,0.68,-,-,36,1.06,53,1.56,-,-,6,0.6,-,-,-,-,6,1,-,-,-,-
Wakayama,2,0.04,10,,23,0.74,12,0.39,50,1.61,14,0.45,4,0.13,4,0.13,19,0.61,-,-,46,1.48,61,1.97,-,-,-,-,-,-,1,0.09,7,0.64,-,-,-,-
Tottori,-,-,1,,8,0.42,52,2.74,75,3.95,3,0.16,2,0.11,2,0.11,12,0.63,4,0.21,28,1.47,37,1.95,-,-,4,0.8,-,-,-,-,4,0.8,-,-,-,-
Shimane,1,0.03,-,,18,0.78,33,1.43,113,4.91,6,0.26,4,0.17,6,0.26,12,0.52,3,0.13,7,0.3,25,1.09,-,-,2,0.67,-,-,-,-,5,0.63,-,-,-,-
Okayama,1,0.01,-,,14,0.26,33,0.62,189,3.57,14,0.26,16,0.3,5,0.09,18,0.34,-,-,58,1.09,55,1.04,-,-,1,0.08,-,-,-,-,-,-,-,-,-,-
Hiroshima,-,-,48,,28,0.41,97,1.41,261,3.78,36,0.52,2,0.03,15,0.22,27,0.39,1,0.01,35,0.51,43,0.62,1,0.05,13,0.68,-,-,-,-,7,0.33,-,-,-,-
Yamaguchi,-,-,34,,19,0.4,59,1.23,167,3.48,11,0.23,4,0.08,20,0.42,21,0.44,-,-,38,0.79,24,0.5,-,-,3,0.33,-,-,1,0.11,14,1.56,-,-,-,-
Tokushima,-,-,5,,-,-,12,0.52,187,8.13,6,0.26,5,0.22,2,0.09,27,1.17,1,0.04,28,1.22,35,1.52,-,-,-,-,-,-,-,-,5,0.71,-,-,-,-
Kagawa,-,-,5,,13,0.46,36,1.29,138,4.93,9,0.32,6,0.21,6,0.21,12,0.43,-,-,24,0.86,44,1.57,-,-,2,0.4,-,-,-,-,10,2,-,-,-,-
Ehime,1,0.02,7,,17,0.46,60,1.62,175,4.73,15,0.41,19,0.51,12,0.32,30,0.81,-,-,56,1.51,33,0.89,-,-,11,1.38,-,-,-,-,2,0.33,-,-,-,-
Kochi,-,-,8,,27,0.9,13,0.43,70,2.33,15,0.5,7,0.23,7,0.23,12,0.4,-,-,30,1,13,0.43,-,-,-,-,-,-,1,0.13,9,1.13,-,-,-,-
Fukuoka,1,0.01,150,,71,0.59,182,1.52,443,3.69,36,0.3,17,0.14,17,0.14,76,0.63,2,0.02,59,0.49,167,1.39,-,-,26,1,-,-,3,0.2,42,2.8,-,-,-,-
Saga,2,0.05,14,,8,0.35,25,1.09,52,2.26,9,0.39,9,0.39,1,0.04,23,1,-,-,9,0.39,47,2.04,-,-,3,0.75,-,-,1,0.17,5,0.83,-,-,-,-
Nagasaki,1,0.01,20,,41,0.93,39,0.89,142,3.23,10,0.23,5,0.11,2,0.05,22,0.5,-,-,24,0.55,50,1.14,-,-,22,2.75,-,-,4,0.33,17,1.42,-,-,-,-
Kumamoto,-,-,24,,13,0.27,27,0.56,174,3.63,17,0.35,16,0.33,5,0.1,37,0.77,-,-,74,1.54,113,2.35,-,-,4,0.44,-,-,3,0.2,16,1.07,-,-,-,-
Oita,1,0.02,8,,21,0.58,52,1.44,283,7.86,6,0.17,2,0.06,-,-,22,0.61,1,0.03,73,2.03,16,0.44,-,-,4,0.8,-,-,-,-,13,1.18,-,-,-,-
Miyazaki,-,-,40,,26,0.72,46,1.28,167,4.64,12,0.33,42,1.17,33,0.92,27,0.75,-,-,73,2.03,80,2.22,-,-,9,1.5,-,-,-,-,10,1.43,-,-,-,-
Kagoshima,14,0.15,40,,24,0.44,68,1.24,229,4.16,13,0.24,131,2.38,16,0.29,21,0.38,-,-,68,1.24,124,2.25,-,-,15,2.14,-,-,1,0.08,7,0.58,-,-,-,-
Okinawa,32,0.55,29,,45,1.32,24,0.71,149,4.38,8,0.24,84,2.47,-,-,17,0.5,-,-,14,0.41,14,0.41,-,-,8,0.89,3,0.43,-,-,10,1.43,-,-,2,0.29
