"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8th week, 2017",,,,,,"Data collected as of March 1, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,1406,18.5,5,,9,0.19,69,1.44,119,2.48,15,0.31,-,-,3,0.06,27,0.56,-,-,1,0.02,5,0.1,-,-,8,0.67,-,-,-,-,4,0.57,-,-,1,0.14
Gunma,1391,14.64,7,,16,0.28,152,2.62,339,5.84,16,0.28,11,0.19,4,0.07,24,0.41,-,-,1,0.02,36,0.62,-,-,8,0.57,-,-,-,-,5,0.63,-,-,4,0.5
Saitama,5201,20.48,22,,36,0.22,469,2.91,862,5.35,69,0.43,7,0.04,9,0.06,60,0.37,3,0.02,1,0.01,82,0.51,1,0.02,11,0.27,-,-,2,0.2,5,0.5,-,-,1,0.1
Chiba,3857,17.94,11,,27,0.2,503,3.73,724,5.36,52,0.39,1,0.01,9,0.07,56,0.41,-,-,-,-,23,0.17,-,-,22,0.65,-,-,2,0.22,5,0.56,-,-,-,-
Tokyo,6495,15.65,26,,47,0.18,519,1.99,1737,6.66,113,0.43,19,0.07,16,0.06,120,0.46,2,0.01,3,0.01,58,0.22,-,-,5,0.14,1,0.04,-,-,6,0.24,-,-,14,0.56
Kanagawa,5161,14.96,15,,22,0.1,379,1.75,1259,5.83,99,0.46,9,0.04,13,0.06,81,0.38,3,0.01,1,0,101,0.47,-,-,66,1.32,-,-,-,-,4,0.36,-,-,17,1.55
Niigata,1871,20.34,15,,28,0.48,229,3.95,361,6.22,17,0.29,4,0.07,8,0.14,22,0.38,-,-,-,-,122,2.1,-,-,7,0.7,-,-,1,0.08,7,0.54,-,-,-,-
Toyama,858,17.88,19,,14,0.48,42,1.45,176,6.07,2,0.07,7,0.24,-,-,4,0.14,-,-,-,-,51,1.76,-,-,5,0.71,-,-,-,-,2,0.4,-,-,3,0.6
Ishikawa,1202,25.04,1,,31,1.07,92,3.17,208,7.17,18,0.62,3,0.1,-,-,8,0.28,-,-,1,0.03,3,0.1,-,-,-,-,-,-,-,-,4,0.8,-,-,1,0.2
Fukui,843,26.34,6,,16,0.73,58,2.64,102,4.64,4,0.18,1,0.05,1,0.05,5,0.23,-,-,1,0.05,10,0.45,-,-,-,-,-,-,-,-,2,0.33,-,-,-,-
Yamanashi,833,20.32,1,,11,0.46,61,2.54,147,6.13,6,0.25,3,0.13,4,0.17,3,0.13,1,0.04,1,0.04,32,1.33,-,-,3,0.33,-,-,-,-,3,0.3,-,-,3,0.3
Nagano,2272,26.11,3,,4,0.07,117,2.17,357,6.61,24,0.44,-,-,5,0.09,14,0.26,-,-,1,0.02,101,1.87,-,-,2,0.18,-,-,-,-,6,0.55,-,-,-,-
Gifu,1353,15.55,9,,19,0.36,48,0.91,216,4.08,7,0.13,3,0.06,1,0.02,15,0.28,1,0.02,-,-,36,0.68,-,-,2,0.18,-,-,-,-,3,0.6,-,-,3,0.6
Shizuoka,2257,16.24,19,,47,0.53,242,2.72,399,4.48,20,0.22,4,0.04,1,0.01,20,0.22,-,-,1,0.01,38,0.43,-,-,6,0.29,-,-,1,0.1,5,0.5,3,0.3,-,-
Aichi,3621,18.57,21,,46,0.25,279,1.53,694,3.81,35,0.19,15,0.08,5,0.03,39,0.21,1,0.01,2,0.01,42,0.23,-,-,4,0.11,-,-,-,-,7,0.47,-,-,2,0.13
Mie,1088,15.11,24,,32,0.71,74,1.64,148,3.29,20,0.44,7,0.16,2,0.04,28,0.62,-,-,-,-,11,0.24,1,0.08,2,0.17,-,-,-,-,3,0.33,1,0.11,-,-
Shiga,918,17.32,18,,7,0.22,18,0.56,152,4.75,9,0.28,6,0.19,-,-,9,0.28,-,-,2,0.06,32,1,-,-,1,0.13,-,-,1,0.14,-,-,-,-,1,0.14
Kyoto,1855,14.84,3,,25,0.33,101,1.33,312,4.11,14,0.18,13,0.17,4,0.05,21,0.28,-,-,4,0.05,27,0.36,-,-,5,0.29,-,-,-,-,3,0.43,-,-,3,0.43
Osaka,3656,11.87,75,,77,0.39,458,2.29,839,4.2,60,0.3,30,0.15,6,0.03,78,0.39,-,-,8,0.04,151,0.76,-,-,6,0.12,1,0.06,-,-,13,0.76,-,-,6,0.35
Hyogo,2465,12.45,43,,66,0.52,179,1.4,759,5.93,30,0.23,14,0.11,6,0.05,45,0.35,2,0.02,1,0.01,99,0.77,-,-,10,0.29,-,-,-,-,6,0.55,-,-,3,0.27
Nara,588,10.89,16,,17,0.5,81,2.38,102,3,7,0.21,5,0.15,1,0.03,13,0.38,-,-,-,-,23,0.68,-,-,-,-,-,-,-,-,4,0.67,-,-,-,-
Wakayama,497,9.94,4,,21,0.68,7,0.23,105,3.39,3,0.1,2,0.06,-,-,14,0.45,-,-,1,0.03,87,2.81,-,-,-,-,-,-,-,-,1,0.09,-,-,3,0.27
Tottori,384,13.24,2,,8,0.42,101,5.32,67,3.53,15,0.79,-,-,6,0.32,4,0.21,-,-,-,-,23,1.21,1,0.2,4,0.8,1,0.2,-,-,2,0.4,-,-,-,-
Shimane,545,14.34,1,,14,0.61,84,3.65,118,5.13,7,0.3,2,0.09,7,0.3,13,0.57,-,-,-,-,20,0.87,-,-,-,-,-,-,-,-,3,0.38,-,-,-,-
Okayama,1377,16.39,10,,21,0.39,49,0.91,189,3.5,6,0.11,19,0.35,2,0.04,20,0.37,-,-,1,0.02,14,0.26,-,-,5,0.42,1,0.2,-,-,2,0.4,-,-,-,-
Hiroshima,1506,13.1,16,,43,0.6,167,2.32,271,3.76,22,0.31,27,0.38,13,0.18,37,0.51,2,0.03,2,0.03,34,0.47,-,-,12,0.63,-,-,-,-,2,0.1,-,-,3,0.14
Yamaguchi,1315,19.34,21,,30,0.63,127,2.65,224,4.67,14,0.29,6,0.13,8,0.17,19,0.4,2,0.04,-,-,116,2.42,-,-,7,0.78,-,-,-,-,3,0.33,-,-,-,-
Tokushima,419,11.32,14,,5,0.22,28,1.22,106,4.61,3,0.13,3,0.13,-,-,20,0.87,1,0.04,-,-,18,0.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,535,11.38,4,,11,0.39,76,2.71,167,5.96,5,0.18,8,0.29,1,0.04,15,0.54,-,-,1,0.04,19,0.68,-,-,-,-,-,-,-,-,-,-,-,-,4,0.8
Ehime,1025,16.8,8,,6,0.16,118,3.19,311,8.41,13,0.35,5,0.14,11,0.3,22,0.59,-,-,1,0.03,93,2.51,-,-,9,1.13,-,-,-,-,4,0.67,-,-,-,-
Kochi,1153,24.02,9,,7,0.23,66,2.2,141,4.7,4,0.13,-,-,4,0.13,8,0.27,-,-,1,0.03,8,0.27,-,-,-,-,-,-,2,0.25,2,0.25,-,-,1,0.13
Fukuoka,4219,21.31,44,,53,0.44,448,3.73,1106,9.22,42,0.35,28,0.23,10,0.08,70,0.58,1,0.01,4,0.03,101,0.84,-,-,10,0.38,-,-,1,0.07,10,0.67,-,-,1,0.07
Saga,905,23.21,1,,17,0.74,38,1.65,114,4.96,21,0.91,3,0.13,1,0.04,17,0.74,-,-,-,-,9,0.39,-,-,2,0.5,-,-,1,0.17,-,-,-,-,-,-
Nagasaki,1759,25.13,10,,8,0.18,143,3.25,260,5.91,9,0.2,12,0.27,2,0.05,14,0.32,-,-,-,-,8,0.18,-,-,3,0.38,-,-,1,0.08,4,0.33,-,-,-,-
Kumamoto,1562,19.53,12,,31,0.62,99,1.98,398,7.96,23,0.46,23,0.46,3,0.06,39,0.78,-,-,10,0.2,47,0.94,-,-,16,1.78,1,0.07,2,0.13,5,0.33,-,-,2,0.13
Oita,1152,19.86,3,,16,0.44,136,3.78,504,14,15,0.42,-,-,1,0.03,24,0.67,1,0.03,-,-,19,0.53,-,-,5,1,-,-,-,-,4,0.36,-,-,3,0.27
Miyazaki,1293,21.92,20,,27,0.75,66,1.83,342,9.5,14,0.39,32,0.89,15,0.42,24,0.67,-,-,-,-,7,0.19,-,-,7,1.4,-,-,-,-,1,0.14,-,-,1,0.14
Kagoshima,1970,21.18,62,,36,0.65,102,1.85,438,7.96,14,0.25,20,0.36,1,0.02,21,0.38,-,-,2,0.04,110,2,-,-,8,1.14,-,-,1,0.08,-,-,-,-,-,-
Okinawa,1408,24.28,10,,9,0.26,48,1.41,141,4.15,20,0.59,2,0.06,-,-,7,0.21,2,0.06,1,0.03,4,0.12,-,-,4,0.44,-,-,-,-,3,0.43,-,-,3,0.43
