"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48th week, 2014",,,,,,"Data collected as of December 3, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Kyoto,149,1.21,104,,40,0.54,108,1.46,596,8.05,83,1.12,46,0.62,9,0.12,31,0.42,-,-,2,0.03,12,0.16,-,-,5,0.29,-,-,-,-,1,0.14,-,-,-,-
Osaka,457,1.49,317,,97,0.49,486,2.43,2063,10.32,202,1.01,67,0.34,24,0.12,67,0.34,-,-,2,0.01,45,0.23,-,-,14,0.27,1,0.06,-,-,6,0.35,-,-,-,-
Hyogo,196,0.99,251,,60,0.47,236,1.84,1196,9.34,145,1.13,39,0.3,19,0.15,78,0.61,-,-,2,0.02,19,0.15,-,-,14,0.4,3,0.25,-,-,3,0.25,-,-,-,-
Nara,144,2.67,36,,9,0.26,35,1.03,243,7.15,28,0.82,18,0.53,-,-,7,0.21,-,-,-,-,4,0.12,-,-,16,1.78,-,-,-,-,-,-,-,-,-,-
Wakayama,24,0.49,22,,5,0.16,47,1.52,72,2.32,34,1.1,29,0.94,-,-,6,0.19,-,-,1,0.03,1,0.03,1,0.25,1,0.25,-,-,-,-,1,0.09,-,-,-,-
Tottori,50,1.72,55,,5,0.26,53,2.79,59,3.11,20,1.05,3,0.16,1,0.05,13,0.68,1,0.05,1,0.05,4,0.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shimane,27,0.71,97,,13,0.57,107,4.65,157,6.83,21,0.91,1,0.04,-,-,24,1.04,-,-,1,0.04,13,0.57,-,-,1,0.33,-,-,-,-,2,0.25,1,0.13,1,0.13
Okayama,37,0.44,84,,12,0.22,72,1.33,595,11.02,63,1.17,27,0.5,2,0.04,24,0.44,1,0.02,5,0.09,8,0.15,-,-,2,0.17,-,-,-,-,-,-,-,-,-,-
Hiroshima,41,0.36,159,,35,0.49,154,2.14,502,6.97,80,1.11,92,1.28,1,0.01,27,0.38,3,0.04,5,0.07,47,0.65,1,0.05,17,0.89,-,-,1,0.05,-,-,-,-,-,-
Yamaguchi,30,0.43,116,,13,0.27,135,2.81,391,8.15,122,2.54,16,0.33,2,0.04,39,0.81,-,-,2,0.04,2,0.04,-,-,-,-,-,-,-,-,1,0.11,-,-,-,-
Tokushima,-,-,119,,19,0.83,30,1.3,146,6.35,14,0.61,4,0.17,1,0.04,14,0.61,-,-,1,0.04,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,2,0.29
Kagawa,40,0.83,110,,19,0.66,38,1.31,287,9.9,24,0.83,2,0.07,2,0.07,12,0.41,-,-,12,0.41,2,0.07,-,-,1,0.2,-,-,-,-,1,0.2,-,-,-,-
Ehime,115,1.89,54,,6,0.16,94,2.54,281,7.59,56,1.51,107,2.89,6,0.16,22,0.59,-,-,9,0.24,13,0.35,-,-,13,1.63,-,-,-,-,-,-,-,-,-,-
Kochi,5,0.1,61,,2,0.07,46,1.53,102,3.4,42,1.4,56,1.87,-,-,8,0.27,1,0.03,2,0.07,13,0.43,-,-,-,-,-,-,-,-,8,1,-,-,-,-
Fukuoka,117,0.59,88,,53,0.44,457,3.81,1830,15.25,152,1.27,137,1.14,33,0.28,78,0.65,3,0.03,8,0.07,83,0.69,-,-,18,0.69,2,0.14,-,-,4,0.29,-,-,-,-
Saga,2,0.05,5,,13,0.57,61,2.65,238,10.35,30,1.3,37,1.61,4,0.17,9,0.39,-,-,3,0.13,25,1.09,-,-,1,0.25,-,-,-,-,1,0.17,-,-,-,-
Nagasaki,135,1.93,16,,12,0.27,84,1.91,271,6.16,31,0.7,24,0.55,2,0.05,28,0.64,1,0.02,1,0.02,30,0.68,1,0.13,2,0.25,-,-,-,-,-,-,-,-,2,0.17
Kumamoto,22,0.28,84,,14,0.28,65,1.3,350,7,71,1.42,50,1,1,0.02,45,0.9,-,-,9,0.18,12,0.24,-,-,16,1.78,-,-,-,-,4,0.27,-,-,1,0.07
Oita,98,1.69,29,,18,0.5,81,2.25,693,19.25,57,1.58,34,0.94,4,0.11,23,0.64,-,-,6,0.17,18,0.5,-,-,7,1.4,-,-,-,-,5,0.45,-,-,-,-
Miyazaki,4,0.07,32,,40,1.11,57,1.58,295,8.19,62,1.72,18,0.5,-,-,44,1.22,-,-,23,0.64,8,0.22,-,-,10,1.67,-,-,-,-,-,-,-,-,-,-
Kagoshima,15,0.16,19,,24,0.44,179,3.25,501,9.11,106,1.93,117,2.13,1,0.02,28,0.51,1,0.02,5,0.09,9,0.16,-,-,3,0.43,-,-,-,-,-,-,-,-,-,-
Okinawa,79,1.36,1,,17,0.5,66,1.94,82,2.41,29,0.85,90,2.65,1,0.03,16,0.47,2,0.06,1,0.03,91,2.68,-,-,6,0.6,2,0.29,2,0.29,4,0.57,-,-,1,0.14
