"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46th week, 2013",,,,,,"Data collected as of November 20, 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Kanagawa,51,0.16,151,,48,0.23,183,0.89,1273,6.18,180,0.87,90,0.44,34,0.17,128,0.62,-,-,10,0.05,62,0.3,3,0.07,39,0.91,1,0.09,-,-,3,0.27,-,-,1,0.09
Niigata,4,0.04,73,,36,0.59,171,2.8,186,3.05,119,1.95,36,0.59,21,0.34,34,0.56,2,0.03,11,0.18,5,0.08,1,0.1,3,0.3,-,-,-,-,8,0.62,6,0.46,-,-
Toyama,-,-,29,,11,0.38,52,1.79,234,8.07,39,1.34,35,1.21,3,0.1,10,0.34,-,-,9,0.31,2,0.07,-,-,-,-,-,-,-,-,6,1.2,-,-,-,-
Ishikawa,3,0.06,24,,13,0.45,29,1,200,6.9,41,1.41,19,0.66,1,0.03,11,0.38,-,-,4,0.14,1,0.03,-,-,-,-,-,-,-,-,1,0.2,-,-,-,-
Fukui,2,0.06,21,,7,0.32,32,1.45,206,9.36,31,1.41,25,1.14,-,-,10,0.45,2,0.09,2,0.09,49,2.23,-,-,3,1,1,0.17,1,0.17,2,0.33,-,-,-,-
Yamanashi,-,-,11,,1,0.04,26,1.08,104,4.33,13,0.54,4,0.17,-,-,9,0.38,-,-,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-,1,0.1,-,-
Nagano,9,0.1,37,,2,0.04,65,1.2,242,4.48,52,0.96,32,0.59,1,0.02,21,0.39,-,-,2,0.04,1,0.02,-,-,19,1.73,-,-,1,0.09,5,0.45,-,-,-,-
Gifu,43,0.49,48,,5,0.09,16,0.3,167,3.15,34,0.64,27,0.51,2,0.04,20,0.38,2,0.04,-,-,10,0.19,-,-,3,0.27,-,-,-,-,1,0.2,-,-,-,-
Shizuoka,17,0.12,182,,16,0.18,101,1.13,377,4.24,73,0.82,49,0.55,2,0.02,52,0.58,-,-,7,0.08,1,0.01,-,-,15,0.68,1,0.1,-,-,10,1,4,0.4,-,-
Aichi,22,0.11,206,,41,0.23,142,0.78,819,4.52,159,0.88,68,0.38,1,0.01,86,0.48,-,-,3,0.02,72,0.4,1,0.03,2,0.06,-,-,1,0.08,8,0.62,2,0.15,-,-
Mie,4,0.06,47,,13,0.29,28,0.62,226,5.02,102,2.27,48,1.07,1,0.02,28,0.62,1,0.02,7,0.16,1,0.02,-,-,4,0.33,-,-,-,-,-,-,-,-,-,-
Shiga,5,0.09,91,,1,0.03,23,0.72,92,2.88,40,1.25,23,0.72,2,0.06,14,0.44,-,-,3,0.09,6,0.19,-,-,-,-,1,0.14,1,0.14,-,-,-,-,-,-
Kyoto,6,0.05,57,,23,0.31,57,0.76,307,4.09,56,0.75,28,0.37,3,0.04,28,0.37,-,-,4,0.05,2,0.03,-,-,8,0.44,-,-,-,-,-,-,-,-,-,-
Osaka,26,0.08,337,,81,0.41,334,1.67,1215,6.08,219,1.1,73,0.37,7,0.04,112,0.56,2,0.01,13,0.07,29,0.15,1,0.02,16,0.31,1,0.06,1,0.06,3,0.18,-,-,-,-
Hyogo,36,0.18,212,,50,0.39,64,0.5,928,7.19,150,1.16,66,0.51,1,0.01,61,0.47,2,0.02,12,0.09,12,0.09,-,-,24,0.69,1,0.09,1,0.09,5,0.45,-,-,-,-
Nara,1,0.02,30,,7,0.21,13,0.38,134,3.94,16,0.47,3,0.09,-,-,8,0.24,-,-,-,-,3,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Wakayama,3,0.06,45,,18,0.58,13,0.42,52,1.68,13,0.42,18,0.58,-,-,16,0.52,-,-,2,0.06,2,0.06,-,-,1,0.25,-,-,1,0.09,1,0.09,-,-,-,-
Tottori,1,0.03,47,,11,0.58,46,2.42,79,4.16,28,1.47,45,2.37,-,-,9,0.47,-,-,-,-,2,0.11,-,-,2,0.67,-,-,1,0.2,-,-,-,-,-,-
Shimane,1,0.03,24,,28,1.22,14,0.61,200,8.7,19,0.83,21,0.91,-,-,21,0.91,-,-,4,0.17,-,-,-,-,-,-,-,-,-,-,2,0.25,-,-,-,-
Okayama,8,0.1,54,,14,0.26,38,0.7,359,6.65,54,1,22,0.41,2,0.04,16,0.3,1,0.02,3,0.06,5,0.09,-,-,8,0.67,-,-,-,-,2,0.4,-,-,-,-
Hiroshima,4,0.04,93,,97,1.37,81,1.14,540,7.61,81,1.14,20,0.28,-,-,39,0.55,-,-,2,0.03,21,0.3,-,-,25,1.32,-,-,4,0.19,5,0.24,-,-,-,-
Yamaguchi,8,0.12,66,,15,0.32,119,2.53,319,6.79,46,0.98,24,0.51,2,0.04,39,0.83,-,-,9,0.19,3,0.06,-,-,1,0.11,-,-,-,-,-,-,-,-,-,-
Tokushima,-,-,94,,4,0.17,15,0.65,87,3.78,18,0.78,15,0.65,1,0.04,20,0.87,-,-,-,-,1,0.04,-,-,-,-,-,-,-,-,2,0.4,-,-,-,-
Kagawa,-,-,46,,8,0.27,22,0.73,120,4,25,0.83,3,0.1,1,0.03,17,0.57,-,-,10,0.33,-,-,-,-,2,0.67,-,-,-,-,-,-,-,-,-,-
Ehime,19,0.31,74,,50,1.35,55,1.49,316,8.54,52,1.41,26,0.7,-,-,27,0.73,-,-,8,0.22,6,0.16,-,-,12,1.5,-,-,-,-,-,-,-,-,-,-
Kochi,1,0.02,33,,8,0.27,15,0.5,56,1.87,18,0.6,26,0.87,1,0.03,10,0.33,2,0.07,5,0.17,47,1.57,-,-,-,-,-,-,1,0.13,2,0.25,-,-,-,-
Fukuoka,5,0.03,96,,50,0.42,243,2.03,1225,10.21,189,1.58,135,1.13,1,0.01,116,0.97,2,0.02,7,0.06,97,0.81,1,0.04,16,0.62,1,0.08,-,-,-,-,-,-,-,-
Saga,5,0.13,37,,32,1.39,48,2.09,175,7.61,36,1.57,69,3,1,0.04,17,0.74,-,-,2,0.09,14,0.61,-,-,1,0.25,-,-,-,-,1,0.17,-,-,1,0.17
Nagasaki,1,0.01,50,,26,0.59,56,1.27,294,6.68,48,1.09,73,1.66,1,0.02,27,0.61,1,0.02,-,-,26,0.59,1,0.13,8,1,-,-,-,-,3,0.25,-,-,-,-
Kumamoto,5,0.06,58,,55,1.1,121,2.42,536,10.72,59,1.18,53,1.06,3,0.06,42,0.84,1,0.02,2,0.04,2,0.04,-,-,17,1.89,-,-,-,-,-,-,-,-,-,-
Oita,15,0.26,50,,21,0.58,43,1.19,332,9.22,47,1.31,15,0.42,-,-,19,0.53,-,-,4,0.11,21,0.58,-,-,1,0.2,-,-,-,-,2,0.18,-,-,-,-
Miyazaki,-,-,23,,59,1.64,37,1.03,612,17,67,1.86,106,2.94,-,-,30,0.83,-,-,4,0.11,2,0.06,-,-,13,2.17,-,-,-,-,-,-,-,-,-,-
Kagoshima,12,0.13,25,,59,1.07,56,1.02,352,6.4,56,1.02,244,4.44,-,-,29,0.53,1,0.02,9,0.16,10,0.18,-,-,3,0.43,-,-,-,-,-,-,-,-,1,0.08
Okinawa,59,1.02,5,,19,0.56,18,0.53,78,2.29,20,0.59,25,0.74,1,0.03,10,0.29,5,0.15,-,-,5,0.15,-,-,19,1.9,-,-,2,0.29,-,-,-,-,-,-
