"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24th week, 2016",,,,,,"Data collected as of June 22, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,7,0.09,1,,23,0.48,135,2.81,149,3.1,23,0.48,5,0.1,50,1.04,24,0.5,-,-,2,0.04,31,0.65,-,-,9,0.75,-,-,1,0.14,3,0.43,-,-,1,0.14
Gunma,1,0.01,2,,35,0.6,156,2.69,307,5.29,50,0.86,6,0.1,34,0.59,28,0.48,5,0.09,10,0.17,45,0.78,1,0.07,7,0.5,-,-,-,-,7,0.88,-,-,-,-
Saitama,11,0.04,5,,160,0.99,588,3.65,1131,7.02,86,0.53,37,0.23,36,0.22,121,0.75,2,0.01,78,0.48,261,1.62,-,-,31,0.78,-,-,1,0.1,9,0.9,-,-,-,-
Chiba,12,0.06,3,,103,0.76,536,3.97,763,5.65,80,0.59,47,0.35,52,0.39,87,0.64,3,0.02,36,0.27,146,1.08,-,-,22,0.63,-,-,1,0.11,3,0.33,-,-,-,-
Tokyo,19,0.05,11,,238,0.92,840,3.23,1730,6.65,113,0.43,103,0.4,47,0.18,162,0.62,6,0.02,226,0.87,159,0.61,1,0.03,33,0.85,1,0.04,2,0.08,14,0.56,-,-,1,0.04
Kanagawa,17,0.05,7,,161,0.75,570,2.66,1329,6.21,121,0.57,43,0.2,34,0.16,137,0.64,2,0.01,138,0.64,229,1.07,-,-,122,2.44,-,-,1,0.09,3,0.27,-,-,2,0.18
Niigata,4,0.04,8,,78,1.34,201,3.47,475,8.19,34,0.59,9,0.16,39,0.67,35,0.6,3,0.05,5,0.09,64,1.1,-,-,10,1,1,0.08,-,-,4,0.31,2,0.15,1,0.08
Toyama,-,-,1,,26,0.9,87,3,153,5.28,14,0.48,-,-,40,1.38,15,0.52,-,-,9,0.31,76,2.62,-,-,-,-,-,-,-,-,5,1,-,-,-,-
Ishikawa,-,-,-,,36,1.24,54,1.86,128,4.41,2,0.07,1,0.03,18,0.62,23,0.79,-,-,11,0.38,47,1.62,-,-,1,0.14,1,0.2,-,-,6,1.2,-,-,-,-
Fukui,-,-,1,,21,0.95,49,2.23,168,7.64,1,0.05,2,0.09,16,0.73,14,0.64,4,0.18,13,0.59,10,0.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yamanashi,-,-,-,,17,0.71,62,2.58,109,4.54,8,0.33,1,0.04,22,0.92,5,0.21,3,0.13,7,0.29,4,0.17,-,-,1,0.11,-,-,-,-,-,-,-,-,2,0.2
Nagano,9,0.1,-,,6,0.11,204,3.78,413,7.65,24,0.44,-,-,48,0.89,21,0.39,15,0.28,5,0.09,60,1.11,-,-,5,0.45,-,-,-,-,7,0.64,-,-,3,0.27
Gifu,-,-,-,,12,0.23,83,1.57,184,3.47,14,0.26,11,0.21,7,0.13,28,0.53,-,-,6,0.11,18,0.34,-,-,4,0.36,-,-,-,-,16,3.2,-,-,1,0.2
Shizuoka,2,0.01,2,,71,0.8,278,3.12,449,5.04,34,0.38,13,0.15,12,0.13,46,0.52,-,-,42,0.47,85,0.96,1,0.05,8,0.38,-,-,2,0.2,13,1.3,-,-,-,-
Aichi,4,0.02,3,,121,0.67,421,2.33,738,4.08,52,0.29,23,0.13,94,0.52,59,0.33,5,0.03,83,0.46,94,0.52,-,-,24,0.71,2,0.14,1,0.07,10,0.71,-,-,2,0.14
Mie,1,0.01,1,,49,1.09,79,1.76,216,4.8,11,0.24,7,0.16,45,1,30,0.67,-,-,43,0.96,12,0.27,-,-,-,-,-,-,2,0.22,1,0.11,-,-,1,0.11
Shiga,-,-,-,,22,0.69,74,2.31,170,5.31,17,0.53,16,0.5,5,0.16,22,0.69,-,-,36,1.13,24,0.75,-,-,-,-,1,0.14,3,0.43,1,0.14,-,-,-,-
Kyoto,3,0.02,-,,35,0.47,138,1.84,420,5.6,22,0.29,41,0.55,34,0.45,27,0.36,1,0.01,84,1.12,80,1.07,-,-,3,0.17,-,-,-,-,3,0.43,-,-,1,0.14
Osaka,7,0.02,15,,167,0.84,609,3.05,1414,7.07,113,0.57,65,0.33,44,0.22,119,0.6,1,0.01,461,2.31,309,1.55,-,-,17,0.33,1,0.06,2,0.12,7,0.41,-,-,3,0.18
Hyogo,3,0.02,2,,78,0.61,249,1.96,983,7.74,54,0.43,27,0.21,39,0.31,77,0.61,-,-,125,0.98,191,1.5,-,-,11,0.33,2,0.18,-,-,9,0.82,-,-,2,0.18
Nara,-,-,2,,21,0.62,94,2.76,167,4.91,7,0.21,6,0.18,34,1,26,0.76,2,0.06,63,1.85,46,1.35,1,0.1,2,0.2,-,-,-,-,2,0.33,-,-,-,-
Wakayama,-,-,-,,10,0.32,21,0.68,130,4.19,10,0.32,4,0.13,12,0.39,21,0.68,-,-,68,2.19,30,0.97,-,-,-,-,-,-,1,0.09,1,0.09,-,-,-,-
Tottori,9,0.31,-,,21,1.11,95,5,112,5.89,4,0.21,16,0.84,14,0.74,10,0.53,1,0.05,77,4.05,7,0.37,-,-,6,1.2,1,0.2,-,-,2,0.4,-,-,2,0.4
Shimane,1,0.03,-,,27,1.17,50,2.17,103,4.48,7,0.3,12,0.52,22,0.96,13,0.57,-,-,69,3,26,1.13,-,-,-,-,-,-,-,-,3,0.38,-,-,1,0.13
Okayama,-,-,1,,26,0.48,61,1.13,280,5.19,17,0.31,25,0.46,25,0.46,22,0.41,1,0.02,110,2.04,88,1.63,-,-,2,0.17,1,0.2,-,-,-,-,-,-,-,-
Hiroshima,-,-,11,,81,1.13,187,2.6,382,5.31,33,0.46,19,0.26,67,0.93,31,0.43,3,0.04,134,1.86,48,0.67,-,-,16,0.89,-,-,-,-,11,0.52,-,-,3,0.14
Yamaguchi,-,-,8,,18,0.38,176,3.67,239,4.98,23,0.48,8,0.17,57,1.19,26,0.54,1,0.02,66,1.38,16,0.33,-,-,1,0.11,-,-,-,-,9,1,-,-,-,-
Tokushima,-,-,2,,8,0.35,31,1.35,131,5.7,5,0.22,8,0.35,9,0.39,25,1.09,2,0.09,62,2.7,18,0.78,-,-,-,-,-,-,1,0.14,1,0.14,-,-,-,-
Kagawa,2,0.04,-,,19,0.68,57,2.04,165,5.89,8,0.29,23,0.82,7,0.25,17,0.61,1,0.04,108,3.86,12,0.43,-,-,1,0.2,-,-,-,-,5,1,-,-,-,-
Ehime,-,-,1,,16,0.43,148,4,256,6.92,28,0.76,11,0.3,19,0.51,29,0.78,-,-,56,1.51,20,0.54,-,-,17,2.13,-,-,-,-,-,-,-,-,-,-
Kochi,-,-,3,,11,0.37,44,1.47,107,3.57,12,0.4,17,0.57,8,0.27,10,0.33,2,0.07,24,0.8,27,0.9,-,-,-,-,-,-,-,-,3,0.38,-,-,1,0.13
Fukuoka,7,0.04,28,,79,0.66,354,2.95,794,6.62,62,0.52,43,0.36,41,0.34,79,0.66,5,0.04,226,1.88,175,1.46,-,-,25,0.96,-,-,1,0.07,16,1.07,-,-,-,-
Saga,6,0.15,2,,22,0.96,62,2.7,75,3.26,4,0.17,5,0.22,5,0.22,21,0.91,1,0.04,49,2.13,45,1.96,-,-,5,1.25,-,-,-,-,1,0.17,-,-,-,-
Nagasaki,2,0.03,3,,16,0.37,71,1.65,216,5.02,19,0.44,12,0.28,10,0.23,38,0.88,-,-,26,0.6,38,0.88,-,-,12,1.5,-,-,1,0.08,7,0.58,-,-,1,0.08
Kumamoto,3,0.04,3,,13,0.27,94,1.92,323,6.59,8,0.16,36,0.73,13,0.27,54,1.1,-,-,71,1.45,77,1.57,-,-,7,0.78,-,-,-,-,4,0.27,-,-,-,-
Oita,26,0.45,1,,21,0.58,146,4.06,407,11.31,42,1.17,13,0.36,8,0.22,37,1.03,-,-,107,2.97,19,0.53,-,-,2,0.4,-,-,-,-,4,0.36,-,-,-,-
Miyazaki,3,0.05,6,,27,0.75,94,2.61,288,8,12,0.33,32,0.89,47,1.31,40,1.11,-,-,51,1.42,123,3.42,-,-,19,3.17,-,-,3,0.43,6,0.86,-,-,-,-
Kagoshima,22,0.24,24,,65,1.18,141,2.56,299,5.44,35,0.64,67,1.22,18,0.33,29,0.53,2,0.04,28,0.51,80,1.45,-,-,9,1.29,-,-,1,0.08,5,0.42,-,-,-,-
Okinawa,91,1.57,74,,8,0.24,24,0.71,158,4.65,25,0.74,229,6.74,2,0.06,6,0.18,8,0.24,15,0.44,41,1.21,-,-,12,1.33,-,-,6,0.86,13,1.86,-,-,6,0.86
