"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11th week, 2014",,,,,,"Data collected as of March 19, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Yamaguchi,1920,27.83,32,,21,0.44,178,3.71,471,9.81,34,0.71,4,0.08,3,0.06,19,0.4,-,-,2,0.04,13,0.27,-,-,4,0.5,-,-,-,-,-,-,-,-,2,0.22
Tokushima,648,17.05,7,,6,0.26,18,0.78,145,6.3,22,0.96,1,0.04,4,0.17,15,0.65,1,0.04,1,0.04,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,1118,22.82,4,,3,0.1,41,1.37,197,6.57,23,0.77,-,-,-,-,11,0.37,-,-,1,0.03,-,-,-,-,2,0.4,-,-,-,-,1,0.2,-,-,-,-
Ehime,1583,25.95,21,,12,0.32,60,1.62,386,10.43,56,1.51,-,-,-,-,23,0.62,-,-,2,0.05,18,0.49,-,-,16,2,-,-,-,-,2,0.33,1,0.17,-,-
Kochi,913,19.02,6,,5,0.17,14,0.47,181,6.03,13,0.43,-,-,3,0.1,12,0.4,-,-,-,-,54,1.8,-,-,1,0.33,-,-,-,-,5,0.63,-,-,-,-
Fukuoka,5487,27.71,69,,50,0.42,381,3.18,1155,9.63,188,1.57,54,0.45,6,0.05,100,0.83,6,0.05,10,0.08,92,0.77,-,-,14,0.54,1,0.08,-,-,1,0.08,-,-,1,0.08
Saga,759,19.46,8,,5,0.22,67,2.91,185,8.04,31,1.35,5,0.22,-,-,19,0.83,-,-,5,0.22,6,0.26,-,-,-,-,-,-,-,-,1,0.17,-,-,-,-
Nagasaki,1625,23.21,18,,31,0.7,89,2.02,255,5.8,70,1.59,13,0.3,-,-,19,0.43,6,0.14,-,-,28,0.64,-,-,2,0.25,-,-,-,-,1,0.08,-,-,1,0.08
Kumamoto,1543,19.29,21,,35,0.7,110,2.2,745,14.9,57,1.14,58,1.16,2,0.04,25,0.5,-,-,7,0.14,4,0.08,-,-,21,2.33,-,-,1,0.07,-,-,-,-,5,0.33
Oita,1313,22.64,4,,18,0.5,45,1.25,545,15.14,47,1.31,13,0.36,4,0.11,25,0.69,-,-,2,0.06,17,0.47,-,-,-,-,-,-,-,-,4,0.36,-,-,-,-
Miyazaki,1563,26.49,33,,25,0.69,59,1.64,561,15.58,64,1.78,47,1.31,2,0.06,32,0.89,-,-,-,-,3,0.08,-,-,8,1.33,-,-,-,-,-,-,-,-,-,-
Kagoshima,1617,17.39,34,,65,1.18,165,3,735,13.36,105,1.91,5,0.09,1,0.02,17,0.31,-,-,-,-,9,0.16,-,-,9,1.29,1,0.08,1,0.08,-,-,-,-,2,0.17
Okinawa,895,15.43,42,,2,0.06,67,1.97,123,3.62,92,2.71,1,0.03,7,0.21,8,0.24,2,0.06,-,-,6,0.18,-,-,13,1.3,-,-,1,0.14,2,0.29,-,-,-,-
