"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34th week, 2017",,,,,,"Data collected as of August 30, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Wakayama,2,0.04,53,,8,0.27,17,0.57,63,2.1,2,0.07,45,1.5,-,-,11,0.37,-,-,18,0.6,33,1.1,-,-,4,1,-,-,1,0.09,3,0.27,-,-,-,-
Tottori,10,0.34,35,,18,0.95,58,3.05,51,2.68,7,0.37,46,2.42,-,-,10,0.53,1,0.05,16,0.84,7,0.37,-,-,7,1.4,-,-,-,-,-,-,-,-,-,-
Shimane,19,0.51,37,,3,0.14,41,1.86,115,5.23,1,0.05,83,3.77,1,0.05,15,0.68,-,-,22,1,23,1.05,-,-,2,0.67,1,0.13,-,-,2,0.25,-,-,-,-
Okayama,2,0.02,32,,9,0.17,49,0.91,286,5.3,10,0.19,129,2.39,2,0.04,14,0.26,-,-,34,0.63,11,0.2,-,-,8,0.67,-,-,-,-,-,-,-,-,-,-
Hiroshima,10,0.09,141,,21,0.29,75,1.04,285,3.96,28,0.39,178,2.47,-,-,26,0.36,1,0.01,65,0.9,13,0.18,2,0.11,18,0.95,-,-,2,0.1,3,0.14,-,-,-,-
Yamaguchi,5,0.07,121,,19,0.4,69,1.44,131,2.73,3,0.06,122,2.54,1,0.02,24,0.5,2,0.04,43,0.9,25,0.52,-,-,28,3.11,-,-,-,-,2,0.22,-,-,-,-
Tokushima,15,0.41,106,,17,0.74,22,0.96,98,4.26,11,0.48,105,4.57,-,-,20,0.87,-,-,38,1.65,14,0.61,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
Kagawa,1,0.02,61,,11,0.39,25,0.89,114,4.07,8,0.29,80,2.86,-,-,11,0.39,-,-,16,0.57,25,0.89,-,-,7,1.4,-,-,-,-,1,0.2,-,-,-,-
Ehime,-,-,149,,24,0.65,83,2.24,233,6.3,6,0.16,136,3.68,2,0.05,27,0.73,-,-,15,0.41,38,1.03,-,-,28,3.5,-,-,-,-,1,0.17,-,-,-,-
Kochi,5,0.1,74,,11,0.37,26,0.87,88,2.93,7,0.23,34,1.13,1,0.03,6,0.2,-,-,10,0.33,2,0.07,-,-,-,-,-,-,-,-,1,0.13,1,0.13,-,-
Fukuoka,2,0.01,417,,61,0.51,294,2.45,645,5.38,46,0.38,322,2.68,3,0.03,78,0.65,-,-,154,1.28,46,0.38,-,-,33,1.27,-,-,-,-,2,0.13,-,-,-,-
Saga,3,0.08,23,,8,0.35,21,0.91,33,1.43,4,0.17,40,1.74,-,-,18,0.78,-,-,36,1.57,2,0.09,-,-,8,2,-,-,-,-,-,-,-,-,-,-
Nagasaki,6,0.09,143,,4,0.09,46,1.05,82,1.86,6,0.14,82,1.86,-,-,25,0.57,-,-,57,1.3,11,0.25,1,0.13,3,0.38,-,-,-,-,2,0.17,-,-,-,-
Kumamoto,14,0.18,116,,35,0.7,41,0.82,240,4.8,8,0.16,149,2.98,1,0.02,31,0.62,-,-,150,3,20,0.4,-,-,17,1.89,-,-,3,0.2,-,-,-,-,-,-
Oita,39,0.67,69,,16,0.44,58,1.61,247,6.86,5,0.14,138,3.83,3,0.08,20,0.56,-,-,69,1.92,31,0.86,-,-,2,0.4,-,-,1,0.09,4,0.36,-,-,-,-
Miyazaki,7,0.12,89,,20,0.56,33,0.92,262,7.28,22,0.61,116,3.22,1,0.03,30,0.83,1,0.03,142,3.94,7,0.19,1,0.17,19,3.17,-,-,-,-,-,-,-,-,-,-
Kagoshima,15,0.16,157,,81,1.5,74,1.37,246,4.56,16,0.3,224,4.15,1,0.02,29,0.54,1,0.02,127,2.35,117,2.17,-,-,15,2.14,-,-,-,-,-,-,-,-,-,-
Okinawa,170,2.93,37,,45,1.32,30,0.88,161,4.74,8,0.24,133,3.91,1,0.03,19,0.56,2,0.06,17,0.5,6,0.18,-,-,39,4.33,-,-,1,0.14,2,0.29,-,-,-,-
