"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16th week, 2014",,,,,,"Data collected as of April 23, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,291,6.06,6,,34,1.17,89,3.07,172,5.93,48,1.66,10,0.34,1,0.03,15,0.52,-,-,-,-,9,0.31,-,-,2,0.29,-,-,-,-,-,-,-,-,-,-
Fukui,186,5.81,7,,13,0.59,82,3.73,288,13.09,43,1.95,3,0.14,3,0.14,7,0.32,1,0.05,1,0.05,13,0.59,-,-,-,-,1,0.17,1,0.17,-,-,-,-,-,-
Yamanashi,457,11.43,-,,4,0.17,45,1.88,119,4.96,23,0.96,-,-,-,-,12,0.5,-,-,-,-,4,0.17,-,-,4,0.44,-,-,-,-,-,-,-,-,1,0.1
Nagano,891,10.24,2,,3,0.06,109,2.02,388,7.19,47,0.87,3,0.06,3,0.06,27,0.5,-,-,1,0.02,-,-,-,-,9,0.82,1,0.09,-,-,7,0.64,-,-,6,0.55
Gifu,472,5.43,2,,6,0.11,52,0.98,233,4.4,26,0.49,1,0.02,2,0.04,33,0.62,1,0.02,-,-,6,0.11,-,-,3,0.27,-,-,-,-,1,0.2,-,-,-,-
Shizuoka,677,4.87,4,,20,0.22,124,1.39,420,4.72,81,0.91,1,0.01,13,0.15,48,0.54,2,0.02,1,0.01,24,0.27,-,-,11,0.5,1,0.1,1,0.1,2,0.2,-,-,-,-
Aichi,949,4.87,11,,43,0.24,294,1.62,986,5.45,84,0.46,14,0.08,6,0.03,88,0.49,1,0.01,3,0.02,62,0.34,-,-,14,0.41,3,0.21,-,-,6,0.43,-,-,7,0.5
Mie,300,4.17,4,,11,0.24,82,1.82,388,8.62,29,0.64,3,0.07,1,0.02,36,0.8,-,-,1,0.02,8,0.18,-,-,6,0.5,-,-,-,-,2,0.22,-,-,-,-
Shiga,165,3.11,1,,10,0.31,56,1.75,277,8.66,28,0.88,2,0.06,1,0.03,13,0.41,3,0.09,6,0.19,1,0.03,-,-,2,0.25,-,-,-,-,3,0.43,-,-,1,0.14
Kyoto,466,3.82,10,,38,0.51,93,1.26,579,7.82,30,0.41,1,0.01,5,0.07,29,0.39,-,-,5,0.07,4,0.05,-,-,3,0.18,-,-,-,-,-,-,-,-,1,0.14
Osaka,1042,3.39,55,,82,0.41,392,1.97,1900,9.55,180,0.9,9,0.05,10,0.05,129,0.65,8,0.04,13,0.07,20,0.1,-,-,15,0.29,-,-,-,-,5,0.29,-,-,16,0.94
Hyogo,728,3.68,9,,40,0.31,137,1.07,1054,8.23,120,0.94,6,0.05,14,0.11,69,0.54,2,0.02,4,0.03,26,0.2,1,0.03,19,0.54,-,-,-,-,5,0.45,-,-,3,0.27
Nara,247,4.57,1,,33,0.97,56,1.65,206,6.06,29,0.85,-,-,2,0.06,11,0.32,-,-,2,0.06,5,0.15,-,-,5,0.56,-,-,-,-,-,-,-,-,1,0.17
Wakayama,136,2.72,2,,13,0.42,34,1.1,159,5.13,9,0.29,-,-,1,0.03,17,0.55,-,-,2,0.06,3,0.1,-,-,2,0.5,-,-,3,0.27,4,0.36,-,-,8,0.73
Tottori,134,4.62,2,,16,0.84,66,3.47,156,8.21,15,0.79,1,0.05,-,-,17,0.89,-,-,-,-,1,0.05,-,-,2,0.67,-,-,-,-,2,0.4,-,-,7,1.4
Shimane,148,3.89,7,,38,1.65,42,1.83,128,5.57,29,1.26,1,0.04,-,-,15,0.65,-,-,-,-,1,0.04,-,-,-,-,1,0.13,1,0.13,2,0.25,-,-,6,0.75
Okayama,318,3.79,2,,16,0.3,39,0.72,773,14.31,36,0.67,-,-,1,0.02,21,0.39,-,-,4,0.07,8,0.15,-,-,7,0.58,-,-,-,-,-,-,-,-,2,0.4
Hiroshima,486,4.23,12,,55,0.76,115,1.6,725,10.07,64,0.89,1,0.01,1,0.01,40,0.56,-,-,3,0.04,39,0.54,-,-,16,0.84,-,-,-,-,1,0.05,-,-,14,0.67
Yamaguchi,266,3.86,24,,24,0.5,148,3.08,374,7.79,35,0.73,18,0.38,2,0.04,37,0.77,1,0.02,11,0.23,-,-,-,-,4,0.44,-,-,-,-,1,0.11,-,-,3,0.33
Tokushima,115,3.03,4,,5,0.22,13,0.57,180,7.83,27,1.17,-,-,-,-,13,0.57,-,-,2,0.09,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,4,0.57
Kagawa,182,3.71,6,,5,0.17,36,1.2,243,8.1,25,0.83,-,-,1,0.03,16,0.53,-,-,-,-,1,0.03,-,-,1,0.2,-,-,-,-,-,-,-,-,1,0.2
Ehime,268,4.39,7,,27,0.73,29,0.78,518,14,31,0.84,1,0.03,1,0.03,39,1.05,1,0.03,-,-,9,0.24,-,-,24,3,-,-,-,-,-,-,-,-,7,1.17
Kochi,161,3.35,9,,3,0.1,19,0.63,341,11.37,35,1.17,-,-,1,0.03,10,0.33,1,0.03,-,-,46,1.53,-,-,1,0.33,-,-,-,-,5,0.63,1,0.13,12,1.5
Fukuoka,551,2.78,38,,43,0.36,416,3.47,1334,11.12,178,1.48,55,0.46,7,0.06,129,1.08,4,0.03,40,0.33,90,0.75,-,-,10,0.38,-,-,1,0.07,2,0.14,-,-,2,0.14
Saga,100,2.56,5,,7,0.3,61,2.65,228,9.91,35,1.52,1,0.04,2,0.09,26,1.13,-,-,9,0.39,18,0.78,-,-,-,-,-,-,-,-,-,-,-,-,1,0.17
Nagasaki,150,2.14,10,,21,0.48,98,2.23,309,7.02,47,1.07,4,0.09,1,0.02,34,0.77,6,0.14,1,0.02,21,0.48,-,-,6,0.75,-,-,-,-,5,0.42,-,-,-,-
Kumamoto,272,3.4,2,,15,0.3,98,1.96,673,13.46,57,1.14,101,2.02,3,0.06,46,0.92,-,-,33,0.66,4,0.08,-,-,18,2,-,-,-,-,1,0.07,-,-,7,0.47
Oita,183,3.16,3,,29,0.81,59,1.64,586,16.28,63,1.75,30,0.83,1,0.03,32,0.89,1,0.03,12,0.33,22,0.61,-,-,1,0.2,-,-,-,-,3,0.27,-,-,-,-
Miyazaki,265,4.49,19,,45,1.25,60,1.67,656,18.22,48,1.33,51,1.42,1,0.03,47,1.31,-,-,3,0.08,10,0.28,-,-,8,1.33,-,-,-,-,-,-,-,-,5,0.71
Kagoshima,574,6.17,23,,67,1.22,128,2.33,585,10.64,107,1.95,10,0.18,2,0.04,30,0.55,-,-,1,0.02,14,0.25,1,0.14,7,1,-,-,-,-,-,-,-,-,15,1.25
Okinawa,598,10.31,71,,6,0.18,55,1.62,134,3.94,69,2.03,7,0.21,-,-,18,0.53,3,0.09,-,-,14,0.41,-,-,7,0.7,-,-,1,0.14,4,0.57,-,-,4,0.57
