"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"52nd week, 2016",,,,,,"Data collected as of January 6, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,635,8.36,19,,9,0.19,30,0.63,275,5.73,14,0.29,4,0.08,1,0.02,19,0.4,1,0.02,-,-,3,0.06,-,-,19,1.58,-,-,-,-,4,0.57,-,-,-,-
Gunma,1058,11.26,13,,22,0.38,102,1.76,534,9.21,15,0.26,15,0.26,10,0.17,16,0.28,-,-,4,0.07,23,0.4,-,-,14,1,-,-,-,-,17,2.13,-,-,-,-
Saitama,2706,11.87,45,,32,0.22,273,1.91,1267,8.86,109,0.76,13,0.09,9,0.06,33,0.23,1,0.01,1,0.01,62,0.43,1,0.03,16,0.5,-,-,1,0.1,8,0.8,-,-,-,-
Chiba,1708,8.67,26,,24,0.19,291,2.33,1098,8.78,51,0.41,27,0.22,6,0.05,38,0.3,1,0.01,4,0.03,30,0.24,-,-,23,0.74,-,-,-,-,8,0.89,-,-,-,-
Tokyo,3461,9.08,26,,76,0.31,307,1.27,2454,10.14,114,0.47,37,0.15,20,0.08,55,0.23,4,0.02,6,0.02,78,0.32,-,-,10,0.29,-,-,-,-,6,0.24,1,0.04,2,0.08
Kanagawa,2870,8.94,29,,58,0.29,209,1.05,1694,8.51,95,0.48,48,0.24,15,0.08,62,0.31,-,-,4,0.02,122,0.61,-,-,67,1.68,-,-,-,-,2,0.2,-,-,2,0.2
Niigata,771,8.38,48,,45,0.78,116,2,787,13.57,44,0.76,1,0.02,2,0.03,16,0.28,1,0.02,-,-,157,2.71,2,0.2,2,0.2,-,-,-,-,9,0.69,1,0.08,1,0.08
Toyama,430,8.96,20,,16,0.55,26,0.9,415,14.31,11,0.38,-,-,1,0.03,4,0.14,-,-,-,-,91,3.14,-,-,1,0.14,-,-,-,-,5,1,-,-,-,-
Ishikawa,367,7.65,5,,19,0.66,59,2.03,427,14.72,23,0.79,4,0.14,2,0.07,4,0.14,-,-,-,-,10,0.34,-,-,2,0.29,-,-,-,-,7,1.4,-,-,-,-
Fukui,405,12.66,13,,8,0.36,39,1.77,518,23.55,6,0.27,-,-,-,-,6,0.27,-,-,-,-,17,0.77,-,-,-,-,1,0.17,-,-,6,1,-,-,-,-
Yamanashi,294,7.17,11,,9,0.38,28,1.17,405,16.88,5,0.21,6,0.25,3,0.13,8,0.33,-,-,-,-,15,0.63,-,-,1,0.11,-,-,-,-,9,0.9,-,-,-,-
Nagano,673,7.74,33,,6,0.11,136,2.52,868,16.07,25,0.46,19,0.35,6,0.11,11,0.2,-,-,3,0.06,99,1.83,-,-,24,2.18,-,-,-,-,11,1,-,-,-,-
Gifu,1589,18.26,40,,23,0.44,48,0.92,458,8.81,11,0.21,6,0.12,-,-,8,0.15,-,-,1,0.02,56,1.08,-,-,1,0.09,-,-,-,-,14,2.8,-,-,9,1.8
Shizuoka,1006,7.24,26,,21,0.24,177,1.99,797,8.96,23,0.26,16,0.18,3,0.03,25,0.28,-,-,1,0.01,33,0.37,-,-,7,0.33,-,-,-,-,5,0.5,-,-,-,-
Aichi,2448,12.55,73,,45,0.25,197,1.08,1524,8.37,74,0.41,34,0.19,9,0.05,31,0.17,3,0.02,-,-,41,0.23,2,0.06,9,0.26,-,-,-,-,19,1.27,-,-,2,0.13
Mie,512,7.11,34,,34,0.76,34,0.76,343,7.62,9,0.2,15,0.33,8,0.18,11,0.24,-,-,-,-,12,0.27,-,-,1,0.08,-,-,1,0.11,8,0.89,-,-,-,-
Shiga,451,8.51,17,,7,0.22,31,0.97,359,11.22,18,0.56,10,0.31,-,-,5,0.16,-,-,4,0.13,28,0.88,-,-,1,0.13,-,-,-,-,2,0.29,-,-,1,0.14
Kyoto,983,7.93,15,,47,0.62,64,0.84,542,7.13,24,0.32,5,0.07,1,0.01,16,0.21,-,-,10,0.13,57,0.75,-,-,6,0.33,-,-,-,-,6,0.86,-,-,-,-
Osaka,1735,5.63,193,,97,0.49,257,1.29,1527,7.64,103,0.52,53,0.27,3,0.02,56,0.28,3,0.02,10,0.05,189,0.95,1,0.02,19,0.37,-,-,-,-,18,1.06,-,-,1,0.06
Hyogo,1200,6.03,139,,60,0.47,104,0.81,1347,10.44,75,0.58,14,0.11,6,0.05,34,0.26,1,0.01,3,0.02,98,0.76,-,-,16,0.46,1,0.09,-,-,8,0.73,-,-,-,-
Nara,216,4,39,,23,0.68,37,1.09,207,6.09,11,0.32,14,0.41,3,0.09,10,0.29,-,-,3,0.09,35,1.03,-,-,3,0.3,-,-,1,0.17,5,0.83,-,-,-,-
Wakayama,146,2.92,59,,16,0.52,15,0.48,223,7.19,7,0.23,5,0.16,1,0.03,10,0.32,-,-,3,0.1,76,2.45,-,-,1,0.25,-,-,-,-,4,0.36,-,-,-,-
Tottori,168,5.79,9,,9,0.47,50,2.63,164,8.63,10,0.53,5,0.26,2,0.11,2,0.11,1,0.05,2,0.11,24,1.26,-,-,-,-,-,-,-,-,7,1.4,-,-,1,0.2
Shimane,181,4.76,10,,16,0.7,33,1.43,247,10.74,18,0.78,4,0.17,15,0.65,15,0.65,-,-,1,0.04,15,0.65,-,-,-,-,-,-,-,-,2,0.25,-,-,-,-
Okayama,555,6.61,32,,15,0.28,44,0.81,665,12.31,24,0.44,20,0.37,2,0.04,8,0.15,-,-,-,-,23,0.43,-,-,1,0.08,-,-,-,-,3,0.6,-,-,-,-
Hiroshima,932,8.1,68,,36,0.5,74,1.03,382,5.31,32,0.44,17,0.24,9,0.13,26,0.36,1,0.01,-,-,24,0.33,-,-,7,0.37,-,-,-,-,14,0.67,-,-,-,-
Yamaguchi,406,6.06,67,,23,0.48,89,1.85,395,8.23,18,0.38,3,0.06,15,0.31,24,0.5,-,-,9,0.19,106,2.21,-,-,6,0.75,-,-,-,-,8,0.89,-,-,1,0.11
Tokushima,136,3.68,48,,14,0.61,34,1.48,277,12.04,15,0.65,3,0.13,5,0.22,16,0.7,-,-,1,0.04,20,0.87,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
Kagawa,441,9.38,21,,19,0.68,39,1.39,352,12.57,8,0.29,10,0.36,2,0.07,8,0.29,1,0.04,10,0.36,47,1.68,-,-,-,-,-,-,-,-,3,0.6,-,-,-,-
Ehime,464,7.61,55,,3,0.08,64,1.73,546,14.76,20,0.54,27,0.73,16,0.43,15,0.41,-,-,2,0.05,52,1.41,-,-,4,0.5,-,-,-,-,5,0.83,-,-,-,-
Kochi,340,7.08,40,,7,0.23,37,1.23,184,6.13,28,0.93,2,0.07,2,0.07,5,0.17,1,0.03,3,0.1,12,0.4,-,-,-,-,-,-,-,-,3,0.38,-,-,-,-
Fukuoka,1802,9.1,96,,73,0.61,260,2.17,1290,10.75,76,0.63,71,0.59,2,0.02,45,0.38,2,0.02,9,0.08,78,0.65,-,-,13,0.5,1,0.07,2,0.13,20,1.33,-,-,-,-
Saga,227,5.82,27,,19,0.83,42,1.83,161,7,9,0.39,14,0.61,-,-,6,0.26,-,-,1,0.04,9,0.39,-,-,4,1.33,-,-,-,-,3,0.5,-,-,-,-
Nagasaki,280,4,33,,14,0.32,117,2.66,272,6.18,18,0.41,16,0.36,1,0.02,6,0.14,-,-,7,0.16,38,0.86,-,-,6,0.75,-,-,2,0.17,6,0.5,-,-,1,0.08
Kumamoto,326,4.08,55,,23,0.46,87,1.74,689,13.78,45,0.9,47,0.94,5,0.1,22,0.44,1,0.02,19,0.38,63,1.26,-,-,9,1.13,-,-,-,-,14,0.93,-,-,-,-
Oita,457,7.88,45,,16,0.44,88,2.44,777,21.58,27,0.75,12,0.33,-,-,10,0.28,-,-,3,0.08,18,0.5,-,-,5,1,-,-,-,-,10,0.91,-,-,8,0.73
Miyazaki,354,6,22,,21,0.58,43,1.19,644,17.89,26,0.72,36,1,19,0.53,28,0.78,-,-,2,0.06,27,0.75,-,-,12,2.4,-,-,-,-,3,0.43,-,-,-,-
Kagoshima,294,3.16,28,,46,0.84,42,0.76,673,12.24,33,0.6,52,0.95,2,0.04,13,0.24,1,0.02,1,0.02,125,2.27,-,-,3,0.43,-,-,-,-,-,-,-,-,-,-
Okinawa,708,12.21,2,,5,0.15,20,0.59,372,10.94,19,0.56,1,0.03,-,-,7,0.21,1,0.03,2,0.06,-,-,-,-,4,0.44,1,0.14,1,0.14,7,1,-,-,-,-
