"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18th week, 2017",,,,,,"Data collected as of May 10, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,118,2.46,1,,16,0.55,60,2.07,287,9.9,9,0.31,3,0.1,3,0.1,5,0.17,-,-,-,-,2,0.07,-,-,2,0.29,-,-,-,-,1,0.2,-,-,7,1.4
Fukui,135,4.22,2,,9,0.41,39,1.77,329,14.95,13,0.59,-,-,-,-,5,0.23,1,0.05,-,-,10,0.45,-,-,1,0.33,-,-,-,-,-,-,-,-,4,0.67
Yamanashi,44,1.07,-,,13,0.54,48,2,72,3,6,0.25,1,0.04,-,-,5,0.21,-,-,-,-,13,0.54,-,-,4,0.44,-,-,-,-,1,0.1,-,-,5,0.5
Nagano,291,3.42,-,,3,0.06,83,1.6,304,5.85,14,0.27,-,-,5,0.1,18,0.35,-,-,-,-,69,1.33,-,-,6,0.6,-,-,-,-,5,0.45,-,-,9,0.82
Gifu,186,2.14,6,,10,0.19,44,0.83,167,3.15,5,0.09,4,0.08,1,0.02,19,0.36,-,-,2,0.04,24,0.45,-,-,3,0.27,-,-,-,-,1,0.2,-,-,7,1.4
Shizuoka,199,1.43,6,,16,0.18,181,2.03,422,4.74,15,0.17,3,0.03,3,0.03,33,0.37,-,-,-,-,19,0.21,1,0.05,6,0.27,-,-,1,0.1,3,0.3,-,-,9,0.9
Aichi,331,1.7,26,,41,0.23,230,1.26,678,3.73,56,0.31,54,0.3,1,0.01,50,0.27,-,-,2,0.01,43,0.24,-,-,20,0.57,-,-,-,-,8,0.53,1,0.07,11,0.73
Mie,91,1.26,16,,34,0.76,53,1.18,283,6.29,16,0.36,13,0.29,1,0.02,19,0.42,-,-,1,0.02,13,0.29,-,-,-,-,-,-,1,0.11,1,0.11,-,-,-,-
Shiga,49,0.92,6,,16,0.5,23,0.72,130,4.06,16,0.5,23,0.72,1,0.03,14,0.44,1,0.03,6,0.19,31,0.97,-,-,2,0.25,-,-,-,-,-,-,-,-,-,-
Kyoto,174,1.39,8,,34,0.45,111,1.46,333,4.38,5,0.07,105,1.38,1,0.01,15,0.2,-,-,13,0.17,18,0.24,-,-,2,0.11,-,-,-,-,1,0.14,-,-,4,0.57
Osaka,321,1.05,65,,105,0.53,421,2.11,1274,6.37,59,0.3,219,1.1,7,0.04,91,0.46,2,0.01,22,0.11,98,0.49,-,-,9,0.17,-,-,-,-,8,0.47,-,-,20,1.18
Hyogo,243,1.23,20,,91,0.71,168,1.31,792,6.19,34,0.27,51,0.4,15,0.12,52,0.41,-,-,5,0.04,65,0.51,1,0.03,4,0.11,-,-,-,-,5,0.38,-,-,7,0.54
Nara,23,0.43,8,,32,0.94,64,1.88,159,4.68,7,0.21,23,0.68,5,0.15,21,0.62,1,0.03,3,0.09,24,0.71,-,-,3,0.3,-,-,-,-,1,0.17,-,-,2,0.33
Wakayama,23,0.47,8,,10,0.33,24,0.8,151,5.03,7,0.23,1,0.03,-,-,14,0.47,-,-,1,0.03,49,1.63,-,-,4,1,-,-,2,0.18,-,-,-,-,5,0.45
Tottori,39,1.34,1,,11,0.58,104,5.47,129,6.79,8,0.42,-,-,2,0.11,5,0.26,-,-,2,0.11,23,1.21,-,-,1,0.2,-,-,1,0.2,1,0.2,-,-,9,1.8
Shimane,50,1.32,-,,15,0.65,34,1.48,136,5.91,7,0.3,10,0.43,3,0.13,15,0.65,1,0.04,4,0.17,56,2.43,-,-,-,-,-,-,1,0.13,2,0.25,-,-,8,1
Okayama,86,1.02,3,,19,0.35,52,0.96,356,6.59,11,0.2,26,0.48,1,0.02,18,0.33,-,-,3,0.06,22,0.41,-,-,9,0.75,-,-,-,-,-,-,-,-,1,0.2
Hiroshima,69,0.6,22,,48,0.67,156,2.17,336,4.67,24,0.33,133,1.85,5,0.07,17,0.24,2,0.03,2,0.03,25,0.35,-,-,17,0.89,-,-,1,0.05,1,0.05,-,-,7,0.33
Yamaguchi,82,1.21,12,,17,0.35,78,1.63,243,5.06,15,0.31,31,0.65,3,0.06,21,0.44,-,-,8,0.17,47,0.98,-,-,10,1.11,1,0.11,-,-,-,-,-,-,7,0.78
Tokushima,60,1.67,7,,7,0.3,35,1.52,125,5.43,5,0.22,2,0.09,3,0.13,13,0.57,-,-,-,-,8,0.35,-,-,-,-,-,-,-,-,1,0.14,-,-,2,0.29
Kagawa,36,0.77,6,,18,0.64,55,1.96,193,6.89,8,0.29,17,0.61,-,-,17,0.61,-,-,2,0.07,12,0.43,-,-,1,0.2,-,-,-,-,1,0.2,-,-,16,3.2
Ehime,60,0.98,1,,9,0.24,91,2.46,193,5.22,6,0.16,30,0.81,7,0.19,14,0.38,-,-,3,0.08,48,1.3,-,-,12,1.5,-,-,-,-,-,-,-,-,2,0.33
Kochi,55,1.15,3,,20,0.67,35,1.17,71,2.37,17,0.57,1,0.03,5,0.17,12,0.4,-,-,1,0.03,4,0.13,-,-,1,0.33,-,-,-,-,3,0.38,-,-,3,0.38
Fukuoka,307,1.55,29,,56,0.47,355,2.96,653,5.44,72,0.6,104,0.87,3,0.03,77,0.64,1,0.01,46,0.38,61,0.51,-,-,6,0.23,-,-,-,-,8,0.53,-,-,6,0.4
Saga,27,0.71,3,,6,0.27,36,1.64,70,3.18,13,0.59,74,3.36,-,-,20,0.91,-,-,3,0.14,3,0.14,-,-,-,-,-,-,-,-,-,-,-,-,7,1.17
Nagasaki,153,2.19,4,,18,0.41,70,1.59,133,3.02,9,0.2,24,0.55,-,-,18,0.41,-,-,1,0.02,10,0.23,-,-,1,0.13,-,-,-,-,2,0.17,-,-,2,0.17
Kumamoto,285,3.56,2,,36,0.72,121,2.42,262,5.24,21,0.42,66,1.32,6,0.12,27,0.54,-,-,14,0.28,18,0.36,-,-,4,0.44,-,-,1,0.07,1,0.07,-,-,13,0.87
Oita,142,2.45,3,,18,0.5,98,2.72,345,9.58,6,0.17,8,0.22,-,-,19,0.53,-,-,1,0.03,13,0.36,-,-,6,1.2,-,-,-,-,2,0.18,-,-,1,0.09
Miyazaki,109,1.85,3,,32,0.89,72,2,306,8.5,15,0.42,102,2.83,7,0.19,20,0.56,-,-,7,0.19,9,0.25,-,-,9,1.5,-,-,-,-,-,-,-,-,6,0.86
Kagoshima,135,1.45,23,,83,1.51,94,1.71,436,7.93,13,0.24,63,1.15,1,0.02,25,0.45,-,-,4,0.07,69,1.25,-,-,6,0.86,-,-,1,0.08,2,0.17,-,-,4,0.33
Okinawa,505,8.86,71,,19,0.56,43,1.26,135,3.97,9,0.26,4,0.12,1,0.03,8,0.24,1,0.03,6,0.18,-,-,-,-,8,0.89,-,-,-,-,8,1.14,-,-,4,0.57
