"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29th week, 2017",,,,,,"Data collected as of July 26, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Hiroshima,4,0.03,10,,32,0.44,121,1.68,300,4.17,21,0.29,651,9.04,2,0.03,22,0.31,4,0.06,92,1.28,10,0.14,1,0.05,10,0.53,-,-,-,-,1,0.05,-,-,-,-
Yamaguchi,1,0.01,45,,16,0.33,79,1.65,129,2.69,5,0.1,613,12.77,2,0.04,23,0.48,-,-,317,6.6,19,0.4,-,-,6,0.67,-,-,-,-,-,-,-,-,-,-
Tokushima,4,0.11,8,,8,0.35,25,1.09,86,3.74,1,0.04,201,8.74,5,0.22,22,0.96,-,-,82,3.57,11,0.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,4,0.09,2,,10,0.36,50,1.79,104,3.71,6,0.21,196,7,-,-,12,0.43,-,-,66,2.36,20,0.71,-,-,6,1.2,-,-,-,-,4,0.8,-,-,-,-
Ehime,2,0.03,39,,23,0.62,111,3,214,5.78,9,0.24,443,11.97,3,0.08,16,0.43,-,-,78,2.11,52,1.41,-,-,16,2,-,-,-,-,1,0.17,-,-,-,-
Kochi,1,0.02,9,,13,0.43,37,1.23,47,1.57,13,0.43,253,8.43,5,0.17,16,0.53,1,0.03,34,1.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Fukuoka,17,0.09,120,,62,0.52,337,2.81,616,5.13,25,0.21,1171,9.76,4,0.03,71,0.59,2,0.02,696,5.8,58,0.48,-,-,19,0.73,-,-,-,-,3,0.2,-,-,-,-
Saga,1,0.03,4,,10,0.43,23,1,37,1.61,12,0.52,219,9.52,3,0.13,16,0.7,1,0.04,143,6.22,3,0.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nagasaki,4,0.06,43,,4,0.09,86,1.95,97,2.2,4,0.09,342,7.77,-,-,25,0.57,-,-,113,2.57,25,0.57,-,-,3,0.38,-,-,1,0.08,4,0.33,-,-,1,0.08
Kumamoto,21,0.26,17,,19,0.38,63,1.26,228,4.56,7,0.14,536,10.72,3,0.06,35,0.7,-,-,268,5.36,4,0.08,-,-,27,3,-,-,-,-,1,0.07,-,-,-,-
Oita,20,0.34,15,,12,0.33,82,2.28,277,7.69,15,0.42,614,17.06,1,0.03,20,0.56,-,-,203,5.64,23,0.64,-,-,4,0.8,-,-,-,-,4,0.36,-,-,1,0.09
Miyazaki,-,-,14,,22,0.61,69,1.92,273,7.58,23,0.64,498,13.83,2,0.06,33,0.92,1,0.03,174,4.83,4,0.11,-,-,10,1.67,-,-,-,-,-,-,-,-,-,-
Kagoshima,46,0.5,75,,73,1.35,101,1.87,280,5.19,18,0.33,305,5.65,2,0.04,17,0.31,-,-,158,2.93,87,1.61,-,-,9,1.29,-,-,1,0.08,1,0.08,-,-,-,-
Okinawa,591,10.19,98,,55,1.62,25,0.74,132,3.88,9,0.26,55,1.62,-,-,18,0.53,2,0.06,14,0.41,3,0.09,-,-,20,2.22,3,0.43,1,0.14,2,0.29,-,-,1,0.14
