"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1st week, 2017",,,,,,"Data collected as of January 11, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,401,8.35,3,,7,0.24,38,1.31,201,6.93,11,0.38,3,0.1,-,-,9,0.31,-,-,-,-,9,0.31,-,-,2,0.29,-,-,-,-,8,1.6,-,-,-,-
Fukui,438,13.69,8,,9,0.41,32,1.45,274,12.45,16,0.73,1,0.05,-,-,4,0.18,-,-,-,-,12,0.55,-,-,-,-,-,-,-,-,2,0.33,-,-,-,-
Yamanashi,418,10.2,5,,6,0.25,15,0.63,254,10.58,10,0.42,5,0.21,2,0.08,2,0.08,-,-,-,-,16,0.67,-,-,5,0.56,-,-,-,-,9,0.9,-,-,-,-
Nagano,952,11.07,32,,4,0.08,72,1.36,395,7.45,17,0.32,18,0.34,3,0.06,8,0.15,-,-,1,0.02,110,2.08,-,-,5,0.45,-,-,-,-,7,0.64,-,-,-,-
Gifu,1729,19.87,18,,10,0.19,21,0.4,205,3.87,17,0.32,5,0.09,-,-,6,0.11,1,0.02,-,-,33,0.62,-,-,3,0.27,-,-,-,-,14,2.8,-,-,2,0.4
Shizuoka,1713,12.32,44,,25,0.28,102,1.15,457,5.13,34,0.38,15,0.17,7,0.08,20,0.22,-,-,2,0.02,60,0.67,1,0.05,3,0.14,-,-,-,-,9,0.9,-,-,1,0.1
Aichi,3558,18.25,81,,42,0.23,139,0.76,707,3.88,77,0.42,27,0.15,3,0.02,27,0.15,-,-,1,0.01,77,0.42,-,-,11,0.31,1,0.07,-,-,24,1.6,-,-,-,-
Mie,908,12.61,39,,31,0.69,30,0.67,231,5.13,14,0.31,5,0.11,5,0.11,5,0.11,-,-,-,-,20,0.44,-,-,-,-,-,-,2,0.22,4,0.44,1,0.11,-,-
Shiga,803,15.15,22,,2,0.06,18,0.56,185,5.78,32,1,3,0.09,-,-,10,0.31,-,-,1,0.03,21,0.66,-,-,2,0.25,-,-,-,-,5,0.71,-,-,-,-
Kyoto,1517,12.23,13,,33,0.44,56,0.75,297,3.96,22,0.29,6,0.08,1,0.01,15,0.2,1,0.01,-,-,47,0.63,-,-,6,0.33,-,-,1,0.14,8,1.14,-,-,-,-
Osaka,2385,7.77,150,,77,0.39,159,0.8,749,3.76,110,0.55,33,0.17,6,0.03,40,0.2,1,0.01,10,0.05,244,1.23,1,0.02,14,0.27,2,0.12,-,-,12,0.71,-,-,-,-
Hyogo,1392,7.03,84,,34,0.27,71,0.55,548,4.28,70,0.55,8,0.06,8,0.06,24,0.19,-,-,1,0.01,153,1.2,-,-,5,0.14,-,-,2,0.18,4,0.36,-,-,-,-
Nara,327,6.06,28,,5,0.15,22,0.65,82,2.41,12,0.35,4,0.12,-,-,9,0.26,-,-,-,-,37,1.09,-,-,4,0.4,-,-,-,-,4,0.67,-,-,-,-
Wakayama,289,5.78,37,,8,0.26,4,0.13,114,3.68,22,0.71,4,0.13,2,0.06,10,0.32,-,-,1,0.03,78,2.52,-,-,1,0.25,-,-,-,-,4,0.36,1,0.09,-,-
Tottori,210,7.24,15,,8,0.42,45,2.37,80,4.21,19,1,2,0.11,-,-,3,0.16,-,-,-,-,32,1.68,-,-,2,0.4,-,-,1,0.2,1,0.2,-,-,-,-
Shimane,233,6.13,13,,9,0.39,31,1.35,136,5.91,19,0.83,14,0.61,11,0.48,9,0.39,-,-,-,-,38,1.65,-,-,-,-,-,-,3,0.38,10,1.25,-,-,-,-
Okayama,897,10.68,17,,15,0.28,32,0.59,395,7.31,10,0.19,23,0.43,3,0.06,17,0.31,-,-,-,-,29,0.54,-,-,6,0.5,-,-,-,-,-,-,-,-,-,-
Hiroshima,1266,11.01,42,,42,0.58,74,1.03,412,5.72,48,0.67,21,0.29,19,0.26,15,0.21,2,0.03,2,0.03,41,0.57,1,0.05,20,1.05,1,0.05,-,-,12,0.6,-,-,2,0.1
Yamaguchi,409,6.01,40,,18,0.38,44,0.92,177,3.69,20,0.42,6,0.13,7,0.15,21,0.44,-,-,2,0.04,132,2.75,-,-,10,1.11,-,-,-,-,8,0.89,-,-,1,0.11
Tokushima,372,10.05,33,,10,0.43,12,0.52,170,7.39,12,0.52,8,0.35,4,0.17,17,0.74,-,-,2,0.09,21,0.91,-,-,-,-,-,-,-,-,3,0.43,-,-,1,0.14
Kagawa,499,10.62,17,,21,0.75,30,1.07,237,8.46,5,0.18,11,0.39,5,0.18,10,0.36,-,-,5,0.18,36,1.29,-,-,1,0.2,-,-,-,-,4,0.8,-,-,2,0.4
Ehime,626,10.26,16,,8,0.22,48,1.3,351,9.49,8,0.22,13,0.35,10,0.27,18,0.49,-,-,2,0.05,60,1.62,-,-,15,1.88,-,-,-,-,2,0.33,-,-,-,-
Kochi,490,10.21,24,,5,0.17,25,0.83,134,4.47,29,0.97,1,0.03,4,0.13,7,0.23,-,-,-,-,7,0.23,-,-,1,0.33,-,-,-,-,5,0.63,-,-,-,-
Fukuoka,2124,10.78,100,,51,0.43,207,1.73,960,8,86,0.72,44,0.37,8,0.07,49,0.41,2,0.02,7,0.06,130,1.08,-,-,15,0.58,1,0.07,2,0.13,19,1.27,-,-,-,-
Saga,263,6.74,12,,14,0.61,32,1.39,119,5.17,7,0.3,9,0.39,1,0.04,5,0.22,-,-,-,-,7,0.3,-,-,11,2.75,-,-,-,-,5,0.83,-,-,-,-
Nagasaki,482,6.89,23,,15,0.34,78,1.77,161,3.66,34,0.77,15,0.34,-,-,16,0.36,-,-,3,0.07,34,0.77,-,-,1,0.13,-,-,-,-,4,0.33,-,-,1,0.08
Kumamoto,651,8.14,34,,28,0.56,50,1,521,10.42,51,1.02,18,0.36,4,0.08,34,0.68,-,-,7,0.14,81,1.62,1,0.11,15,1.67,1,0.07,-,-,6,0.4,-,-,-,-
Oita,627,10.81,22,,14,0.39,61,1.69,544,15.11,48,1.33,2,0.06,-,-,11,0.31,-,-,1,0.03,13,0.36,-,-,6,1.2,-,-,-,-,4,0.36,-,-,1,0.09
Miyazaki,556,9.42,23,,25,0.69,49,1.36,430,11.94,45,1.25,19,0.53,29,0.81,20,0.56,-,-,6,0.17,15,0.42,-,-,14,2.8,-,-,-,-,2,0.29,-,-,-,-
Kagoshima,524,5.63,35,,43,0.78,52,0.95,456,8.29,34,0.62,28,0.51,5,0.09,19,0.35,1,0.02,6,0.11,124,2.25,-,-,3,0.43,-,-,-,-,1,0.08,-,-,-,-
Okinawa,1040,17.93,6,,6,0.18,24,0.71,285,8.38,12,0.35,2,0.06,4,0.12,10,0.29,3,0.09,1,0.03,2,0.06,-,-,9,1,-,-,2,0.29,5,0.71,-,-,-,-
