"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44th week, 2017",,,,,,"Data collected as of November 8, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Niigata,98,1.09,78,,51,0.89,90,1.58,115,2.02,45,0.79,82,1.44,6,0.11,23,0.4,2,0.04,76,1.33,26,0.46,1,0.1,9,0.9,-,-,-,-,2,0.15,1,0.08,-,-
Toyama,6,0.13,22,,16,0.55,23,0.79,132,4.55,6,0.21,39,1.34,-,-,10,0.34,-,-,17,0.59,3,0.1,-,-,3,0.43,-,-,-,-,2,0.4,-,-,-,-
Ishikawa,1,0.02,30,,15,0.52,64,2.21,91,3.14,17,0.59,47,1.62,2,0.07,14,0.48,-,-,7,0.24,2,0.07,-,-,3,0.43,-,-,-,-,5,1,-,-,-,-
Fukui,59,1.84,34,,8,0.36,55,2.5,75,3.41,12,0.55,74,3.36,-,-,6,0.27,-,-,18,0.82,3,0.14,-,-,1,0.33,-,-,-,-,1,0.17,1,0.17,-,-
Yamanashi,3,0.07,19,,8,0.33,45,1.88,56,2.33,6,0.25,35,1.46,-,-,4,0.17,22,0.92,-,-,7,0.29,-,-,4,0.44,-,-,-,-,3,0.3,-,-,-,-
Nagano,26,0.3,45,,10,0.19,121,2.24,193,3.57,31,0.57,101,1.87,1,0.02,16,0.3,-,-,12,0.22,34,0.63,1,0.09,2,0.18,-,-,-,-,2,0.18,-,-,-,-
Gifu,23,0.27,37,,11,0.21,53,1.02,128,2.46,13,0.25,66,1.27,-,-,11,0.21,-,-,16,0.31,8,0.15,-,-,4,0.36,-,-,-,-,8,1.6,-,-,-,-
Shizuoka,91,0.65,69,,38,0.43,201,2.26,230,2.58,25,0.28,84,0.94,5,0.06,21,0.24,-,-,11,0.12,44,0.49,-,-,19,0.86,-,-,-,-,2,0.2,1,0.1,-,-
Aichi,43,0.22,189,,79,0.43,232,1.27,522,2.87,55,0.3,180,0.99,8,0.04,52,0.29,3,0.02,10,0.05,29,0.16,-,-,22,0.63,-,-,-,-,4,0.27,-,-,-,-
Mie,7,0.1,63,,12,0.27,72,1.6,138,3.07,23,0.51,42,0.93,-,-,14,0.31,-,-,-,-,10,0.22,-,-,2,0.17,1,0.11,-,-,1,0.11,-,-,-,-
Shiga,7,0.13,13,,3,0.09,31,0.97,120,3.75,15,0.47,28,0.88,-,-,6,0.19,-,-,20,0.63,12,0.38,-,-,2,0.25,-,-,-,-,-,-,-,-,-,-
Kyoto,47,0.38,75,,13,0.17,105,1.36,199,2.58,32,0.42,73,0.95,1,0.01,23,0.3,-,-,51,0.66,24,0.31,-,-,1,0.06,-,-,-,-,-,-,-,-,-,-
Osaka,82,0.27,254,,57,0.29,352,1.76,664,3.32,96,0.48,140,0.7,20,0.1,80,0.4,-,-,70,0.35,39,0.2,2,0.04,7,0.13,1,0.06,-,-,2,0.12,-,-,-,-
Hyogo,73,0.37,222,,30,0.23,157,1.23,508,3.97,71,0.55,77,0.6,2,0.02,35,0.27,1,0.01,24,0.19,25,0.2,-,-,11,0.31,-,-,2,0.14,-,-,-,-,-,-
Nara,34,0.63,86,,15,0.44,63,1.85,69,2.03,48,1.41,71,2.09,3,0.09,18,0.53,-,-,11,0.32,9,0.26,-,-,8,0.8,1,0.17,-,-,7,1.17,-,-,-,-
Wakayama,16,0.33,32,,16,0.53,33,1.1,60,2,6,0.2,12,0.4,3,0.1,11,0.37,-,-,11,0.37,4,0.13,1,0.25,1,0.25,-,-,-,-,6,0.55,-,-,1,0.09
Tottori,1,0.03,21,,14,0.74,74,3.89,101,5.32,3,0.16,27,1.42,-,-,9,0.47,1,0.05,2,0.11,6,0.32,-,-,5,1,-,-,-,-,1,0.2,-,-,-,-
Shimane,-,-,35,,5,0.22,39,1.7,79,3.43,6,0.26,44,1.91,1,0.04,7,0.3,-,-,2,0.09,6,0.26,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
Okayama,9,0.11,75,,5,0.09,65,1.2,305,5.65,10,0.19,62,1.15,4,0.07,11,0.2,-,-,1,0.02,4,0.07,-,-,3,0.25,-,-,-,-,-,-,-,-,-,-
Hiroshima,30,0.26,120,,26,0.36,158,2.19,233,3.24,26,0.36,81,1.13,2,0.03,17,0.24,-,-,28,0.39,12,0.17,-,-,13,0.68,-,-,-,-,2,0.1,-,-,-,-
Yamaguchi,3,0.04,60,,5,0.1,86,1.79,185,3.85,16,0.33,39,0.81,-,-,23,0.48,-,-,3,0.06,18,0.38,-,-,16,1.78,-,-,-,-,3,0.33,-,-,-,-
Tokushima,-,-,53,,9,0.39,37,1.61,100,4.35,6,0.26,22,0.96,-,-,19,0.83,-,-,6,0.26,8,0.35,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
Kagawa,-,-,59,,6,0.21,43,1.54,121,4.32,13,0.46,18,0.64,-,-,14,0.5,-,-,8,0.29,9,0.32,-,-,3,0.6,-,-,-,-,7,1.4,-,-,-,-
Ehime,28,0.46,35,,2,0.05,87,2.35,253,6.84,5,0.14,96,2.59,1,0.03,18,0.49,-,-,13,0.35,27,0.73,-,-,12,1.5,-,-,-,-,3,0.5,-,-,-,-
Kochi,-,-,48,,5,0.17,38,1.27,67,2.23,13,0.43,27,0.9,1,0.03,9,0.3,1,0.03,9,0.3,2,0.07,-,-,1,0.33,1,0.13,-,-,-,-,-,-,-,-
Fukuoka,255,1.29,191,,57,0.48,405,3.38,633,5.28,63,0.53,196,1.63,3,0.03,80,0.67,1,0.01,21,0.18,46,0.38,-,-,26,1,2,0.13,1,0.07,7,0.47,-,-,-,-
Saga,5,0.13,44,,6,0.26,23,1,45,1.96,5,0.22,101,4.39,-,-,23,1,-,-,8,0.35,2,0.09,-,-,6,1.5,-,-,-,-,3,0.5,-,-,1,0.17
Nagasaki,132,1.89,23,,6,0.14,75,1.7,141,3.2,4,0.09,44,1,1,0.02,24,0.55,-,-,9,0.2,11,0.25,-,-,1,0.13,-,-,1,0.08,3,0.25,-,-,-,-
Kumamoto,22,0.28,94,,40,0.8,65,1.3,277,5.54,17,0.34,104,2.08,-,-,32,0.64,-,-,16,0.32,9,0.18,-,-,10,1.11,-,-,1,0.07,2,0.13,-,-,-,-
Oita,17,0.29,32,,8,0.22,49,1.36,245,6.81,21,0.58,25,0.69,-,-,21,0.58,-,-,8,0.22,51,1.42,-,-,3,0.6,-,-,1,0.09,1,0.09,-,-,-,-
Miyazaki,65,1.1,39,,62,1.72,41,1.14,268,7.44,15,0.42,35,0.97,1,0.03,32,0.89,2,0.06,18,0.5,15,0.42,-,-,19,3.17,-,-,-,-,-,-,-,-,-,-
Kagoshima,79,0.87,37,,46,0.87,76,1.43,281,5.3,20,0.38,134,2.53,-,-,20,0.38,-,-,20,0.38,81,1.53,-,-,6,0.86,-,-,-,-,2,0.17,-,-,-,-
Okinawa,230,3.97,13,,16,0.47,25,0.74,71,2.09,7,0.21,42,1.24,-,-,10,0.29,3,0.09,7,0.21,3,0.09,-,-,13,1.44,-,-,-,-,-,-,1,0.14,-,-
