"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9th week, 2015",,,,,,"Data collected as of March 4, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Niigata,996,10.38,14,,32,0.52,317,5.2,511,8.38,41,0.67,13,0.21,34,0.56,44,0.72,-,-,-,-,8,0.13,-,-,4,0.4,-,-,-,-,5,0.38,-,-,1,0.08
Toyama,367,7.65,2,,10,0.34,93,3.21,253,8.72,22,0.76,18,0.62,8,0.28,5,0.17,-,-,2,0.07,6,0.21,-,-,-,-,-,-,-,-,5,1,-,-,-,-
Ishikawa,336,7,4,,16,0.55,187,6.45,255,8.79,18,0.62,-,-,23,0.79,13,0.45,-,-,-,-,16,0.55,-,-,-,-,-,-,-,-,3,0.6,-,-,4,0.8
Fukui,346,10.81,19,,10,0.45,69,3.14,274,12.45,7,0.32,15,0.68,2,0.09,11,0.5,-,-,-,-,35,1.59,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yamanashi,133,3.33,3,,7,0.29,43,1.79,171,7.13,6,0.25,-,-,2,0.08,7,0.29,-,-,-,-,1,0.04,-,-,5,0.56,-,-,-,-,1,0.1,-,-,5,0.5
Nagano,707,8.13,10,,1,0.02,171,3.17,525,9.72,11,0.2,3,0.06,19,0.35,18,0.33,1,0.02,-,-,3,0.06,-,-,4,0.36,-,-,1,0.09,8,0.73,-,-,1,0.09
Gifu,481,5.53,10,,18,0.34,63,1.19,299,5.64,13,0.25,-,-,3,0.06,11,0.21,-,-,1,0.02,2,0.04,-,-,1,0.09,-,-,-,-,1,0.2,-,-,1,0.2
Shizuoka,557,4.01,17,,14,0.16,345,3.88,522,5.87,32,0.36,7,0.08,11,0.12,26,0.29,-,-,4,0.04,4,0.04,-,-,9,0.41,-,-,-,-,3,0.3,3,0.3,5,0.5
Aichi,1329,6.82,34,,44,0.24,398,2.2,1109,6.13,57,0.31,28,0.15,27,0.15,56,0.31,1,0.01,2,0.01,35,0.19,-,-,12,0.35,1,0.07,-,-,3,0.21,-,-,3,0.21
Mie,448,6.22,8,,20,0.44,145,3.22,301,6.69,7,0.16,17,0.38,10,0.22,29,0.64,1,0.02,1,0.02,3,0.07,-,-,2,0.17,-,-,1,0.11,3,0.33,-,-,2,0.22
Shiga,275,5.19,4,,8,0.25,91,2.84,205,6.41,10,0.31,11,0.34,17,0.53,9,0.28,-,-,-,-,9,0.28,-,-,1,0.13,-,-,1,0.14,-,-,-,-,1,0.14
Kyoto,463,3.76,10,,31,0.42,143,1.93,432,5.84,9,0.12,27,0.36,21,0.28,28,0.38,-,-,-,-,9,0.12,-,-,2,0.12,-,-,-,-,-,-,-,-,4,0.57
Osaka,1122,3.67,148,,46,0.23,528,2.67,1717,8.67,116,0.59,115,0.58,40,0.2,93,0.47,2,0.01,3,0.02,42,0.21,1,0.02,8,0.15,-,-,-,-,5,0.29,-,-,9,0.53
Hyogo,990,4.97,59,,46,0.36,279,2.16,1007,7.81,56,0.43,74,0.57,18,0.14,64,0.5,-,-,4,0.03,47,0.36,-,-,11,0.31,-,-,2,0.17,2,0.17,-,-,2,0.17
Nara,199,3.69,13,,6,0.18,51,1.5,198,5.82,7,0.21,16,0.47,5,0.15,16,0.47,-,-,-,-,7,0.21,-,-,6,0.67,-,-,-,-,-,-,-,-,2,0.33
Wakayama,211,4.22,39,,6,0.19,38,1.23,127,4.1,10,0.32,18,0.58,2,0.06,15,0.48,-,-,-,-,-,-,-,-,-,-,-,-,1,0.09,1,0.09,-,-,2,0.18
Tottori,231,7.97,4,,8,0.42,138,7.26,179,9.42,2,0.11,-,-,5,0.26,13,0.68,1,0.05,-,-,5,0.26,-,-,-,-,-,-,-,-,-,-,-,-,6,1.2
Shimane,189,4.97,13,,12,0.52,100,4.35,168,7.3,6,0.26,23,1,-,-,6,0.26,-,-,-,-,10,0.43,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
Okayama,382,4.55,10,,12,0.22,114,2.11,380,7.04,23,0.43,30,0.56,4,0.07,23,0.43,1,0.02,2,0.04,8,0.15,-,-,2,0.17,-,-,-,-,-,-,-,-,6,1.2
Hiroshima,739,6.48,25,,32,0.45,188,2.65,692,9.75,32,0.45,13,0.18,2,0.03,21,0.3,1,0.01,1,0.01,20,0.28,-,-,11,0.58,-,-,-,-,5,0.24,-,-,1,0.05
Yamaguchi,545,7.9,22,,6,0.13,167,3.48,464,9.67,34,0.71,10,0.21,1,0.02,32,0.67,-,-,-,-,2,0.04,-,-,2,0.22,-,-,-,-,3,0.33,-,-,-,-
Tokushima,154,4.05,9,,2,0.09,34,1.48,157,6.83,6,0.26,8,0.35,-,-,21,0.91,-,-,-,-,1,0.04,-,-,-,-,-,-,1,0.14,2,0.29,-,-,1,0.14
Kagawa,132,2.75,24,,9,0.31,36,1.24,220,7.59,4,0.14,11,0.38,3,0.1,20,0.69,-,-,1,0.03,3,0.1,-,-,1,0.2,-,-,-,-,2,0.4,-,-,1,0.2
Ehime,429,7.03,45,,4,0.11,135,3.65,398,10.76,8,0.22,6,0.16,5,0.14,22,0.59,-,-,6,0.16,10,0.27,-,-,22,2.75,-,-,-,-,-,-,-,-,-,-
Kochi,679,14.15,28,,-,-,58,1.93,200,6.67,16,0.53,11,0.37,5,0.17,7,0.23,-,-,1,0.03,20,0.67,-,-,-,-,-,-,-,-,3,0.38,1,0.13,-,-
Fukuoka,1012,5.11,134,,52,0.43,559,4.66,1208,10.07,69,0.58,112,0.93,65,0.54,101,0.84,1,0.01,6,0.05,60,0.5,-,-,8,0.31,1,0.07,-,-,-,-,-,-,5,0.36
Saga,260,6.67,35,,6,0.26,37,1.61,304,13.22,12,0.52,36,1.57,5,0.22,17,0.74,-,-,-,-,9,0.39,-,-,-,-,-,-,-,-,2,0.33,-,-,9,1.5
Nagasaki,367,5.24,65,,9,0.2,111,2.52,396,9,10,0.23,72,1.64,12,0.27,23,0.52,-,-,-,-,14,0.32,1,0.13,3,0.38,-,-,-,-,3,0.25,-,-,5,0.42
Kumamoto,258,3.23,48,,13,0.26,83,1.66,595,11.9,20,0.4,40,0.8,1,0.02,26,0.52,-,-,4,0.08,15,0.3,-,-,8,0.89,-,-,-,-,-,-,-,-,3,0.2
Oita,551,9.5,23,,9,0.25,108,3,437,12.14,28,0.78,26,0.72,12,0.33,22,0.61,1,0.03,-,-,14,0.39,-,-,5,1,-,-,-,-,1,0.09,-,-,-,-
Miyazaki,435,7.37,112,,23,0.64,41,1.14,376,10.44,23,0.64,8,0.22,1,0.03,29,0.81,-,-,1,0.03,3,0.08,-,-,8,1.33,-,-,-,-,-,-,-,-,1,0.14
Kagoshima,652,7.01,45,,24,0.44,247,4.49,525,9.55,30,0.55,37,0.67,10,0.18,22,0.4,3,0.05,-,-,14,0.25,-,-,4,0.57,-,-,-,-,-,-,-,-,1,0.08
Okinawa,492,8.48,27,,15,0.44,58,1.71,138,4.06,34,1,70,2.06,6,0.18,10,0.29,1,0.03,4,0.12,106,3.12,-,-,14,1.4,1,0.14,4,0.57,1,0.14,-,-,7,1
