"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43th week, 2014",,,,,,"Data collected as of October 29, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,3,0.04,21,,14,0.29,39,0.81,61,1.27,26,0.54,25,0.52,4,0.08,25,0.52,-,-,8,0.17,18,0.38,-,-,10,0.83,-,-,1,0.14,1,0.14,-,-,-,-
Gunma,-,-,16,,48,0.8,115,1.92,176,2.93,38,0.63,27,0.45,9,0.15,25,0.42,1,0.02,8,0.13,12,0.2,-,-,20,1.54,-,-,-,-,6,0.75,-,-,1,0.13
Saitama,4,0.02,76,,25,0.16,307,1.98,608,3.92,97,0.63,127,0.82,49,0.32,111,0.72,2,0.01,31,0.2,39,0.25,-,-,11,0.26,-,-,-,-,4,0.4,-,-,-,-
Chiba,62,0.3,66,,25,0.19,216,1.64,432,3.27,99,0.75,127,0.96,43,0.33,68,0.52,1,0.01,14,0.11,54,0.41,-,-,13,0.38,1,0.11,2,0.22,2,0.22,-,-,-,-
Tokyo,32,0.08,218,,73,0.28,519,1.97,1074,4.07,164,0.62,138,0.52,109,0.41,179,0.68,5,0.02,58,0.22,72,0.27,-,-,11,0.28,-,-,6,0.24,4,0.16,-,-,-,-
Kanagawa,52,0.16,80,,39,0.19,250,1.23,798,3.93,175,0.86,58,0.29,94,0.46,124,0.61,-,-,30,0.15,43,0.21,1,0.02,39,0.95,-,-,1,0.11,1,0.11,-,-,-,-
Niigata,5,0.05,95,,15,0.25,147,2.41,142,2.33,77,1.26,21,0.34,10,0.16,27,0.44,4,0.07,50,0.82,12,0.2,1,0.1,7,0.7,-,-,1,0.08,1,0.08,1,0.08,-,-
Toyama,-,-,27,,9,0.31,42,1.45,154,5.31,25,0.86,28,0.97,2,0.07,14,0.48,-,-,10,0.34,1,0.03,-,-,4,0.57,-,-,-,-,5,1,-,-,-,-
Ishikawa,-,-,41,,5,0.17,61,2.1,138,4.76,25,0.86,21,0.72,8,0.28,15,0.52,-,-,-,-,11,0.38,-,-,3,0.43,-,-,-,-,1,0.2,-,-,-,-
Fukui,-,-,13,,16,0.73,42,1.91,92,4.18,29,1.32,8,0.36,2,0.09,10,0.45,-,-,1,0.05,13,0.59,-,-,-,-,-,-,1,0.17,-,-,-,-,-,-
Yamanashi,-,-,8,,2,0.08,21,0.88,53,2.21,7,0.29,1,0.04,-,-,13,0.54,-,-,1,0.04,2,0.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nagano,1,0.01,22,,10,0.19,138,2.56,229,4.24,87,1.61,38,0.7,3,0.06,31,0.57,2,0.04,14,0.26,1,0.02,-,-,8,0.73,-,-,-,-,6,0.55,-,-,-,-
Gifu,6,0.07,61,,12,0.23,49,0.92,114,2.15,18,0.34,11,0.21,1,0.02,21,0.4,-,-,2,0.04,11,0.21,-,-,1,0.09,-,-,-,-,-,-,-,-,-,-
Shizuoka,7,0.05,44,,29,0.33,138,1.55,257,2.89,65,0.73,20,0.22,19,0.21,41,0.46,2,0.02,20,0.22,9,0.1,-,-,9,0.41,-,-,-,-,2,0.2,2,0.2,-,-
Aichi,2,0.01,169,,34,0.19,256,1.41,527,2.91,88,0.49,139,0.77,6,0.03,85,0.47,-,-,23,0.13,28,0.15,-,-,18,0.53,1,0.07,-,-,2,0.14,-,-,-,-
Mie,2,0.03,55,,20,0.44,40,0.89,175,3.89,12,0.27,9,0.2,9,0.2,29,0.64,1,0.02,1,0.02,5,0.11,-,-,3,0.25,-,-,-,-,1,0.11,-,-,-,-
Shiga,3,0.06,24,,3,0.09,37,1.16,131,4.09,26,0.81,12,0.38,1,0.03,13,0.41,-,-,7,0.22,4,0.13,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-
Kyoto,3,0.03,45,,24,0.33,59,0.82,260,3.61,46,0.64,42,0.58,10,0.14,31,0.43,-,-,5,0.07,20,0.28,-,-,8,0.44,-,-,1,0.14,1,0.14,-,-,-,-
Osaka,33,0.11,253,,71,0.36,342,1.73,1028,5.19,111,0.56,24,0.12,17,0.09,116,0.59,8,0.04,8,0.04,40,0.2,-,-,12,0.23,2,0.12,-,-,5,0.29,-,-,-,-
Hyogo,12,0.06,121,,35,0.27,154,1.2,601,4.7,120,0.94,15,0.12,19,0.15,76,0.59,1,0.01,6,0.05,25,0.2,-,-,12,0.34,-,-,1,0.08,1,0.08,-,-,-,-
Nara,1,0.02,20,,7,0.21,18,0.53,56,1.65,10,0.29,23,0.68,4,0.12,11,0.32,-,-,2,0.06,7,0.21,-,-,3,0.33,-,-,-,-,1,0.17,-,-,-,-
Wakayama,-,-,11,,2,0.06,27,0.87,51,1.65,42,1.35,21,0.68,2,0.06,11,0.35,-,-,3,0.1,3,0.1,-,-,2,0.5,-,-,-,-,7,0.64,-,-,-,-
Tottori,-,-,34,,2,0.11,54,2.84,58,3.05,6,0.32,1,0.05,-,-,9,0.47,-,-,-,-,5,0.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shimane,1,0.03,22,,4,0.17,64,2.78,77,3.35,11,0.48,6,0.26,-,-,18,0.78,-,-,1,0.04,18,0.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Okayama,6,0.07,44,,9,0.17,53,0.98,292,5.41,27,0.5,9,0.17,2,0.04,20,0.37,-,-,2,0.04,13,0.24,-,-,3,0.25,-,-,-,-,-,-,-,-,-,-
Hiroshima,18,0.16,105,,20,0.28,107,1.49,272,3.78,44,0.61,28,0.39,-,-,45,0.63,1,0.01,8,0.11,50,0.69,-,-,23,1.21,-,-,1,0.05,4,0.19,-,-,-,-
Yamaguchi,4,0.06,59,,7,0.15,155,3.23,180,3.75,31,0.65,51,1.06,3,0.06,35,0.73,-,-,1,0.02,2,0.04,-,-,-,-,-,-,-,-,1,0.11,-,-,-,-
Tokushima,-,-,40,,16,0.7,26,1.13,125,5.43,14,0.61,9,0.39,-,-,28,1.22,-,-,1,0.04,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,-,-,33,,6,0.21,46,1.59,123,4.24,18,0.62,4,0.14,1,0.03,17,0.59,3,0.1,8,0.28,4,0.14,-,-,1,0.2,1,0.2,-,-,2,0.4,-,-,-,-
Ehime,6,0.1,35,,2,0.05,62,1.68,147,3.97,23,0.62,58,1.57,3,0.08,23,0.62,-,-,10,0.27,6,0.16,-,-,10,1.25,-,-,-,-,-,-,-,-,-,-
Kochi,-,-,57,,4,0.13,27,0.9,52,1.73,11,0.37,24,0.8,-,-,5,0.17,-,-,11,0.37,16,0.53,-,-,-,-,-,-,-,-,8,1,1,0.13,-,-
Fukuoka,10,0.05,130,,38,0.32,260,2.17,527,4.39,131,1.09,95,0.79,16,0.13,98,0.82,7,0.06,16,0.13,67,0.56,-,-,19,0.73,-,-,1,0.07,1,0.07,-,-,-,-
Saga,3,0.08,29,,5,0.22,24,1.04,28,1.22,38,1.65,52,2.26,1,0.04,19,0.83,1,0.04,10,0.43,25,1.09,-,-,1,0.25,-,-,1,0.17,-,-,-,-,-,-
Nagasaki,16,0.23,32,,8,0.18,51,1.16,113,2.57,16,0.36,39,0.89,4,0.09,32,0.73,-,-,14,0.32,26,0.59,-,-,1,0.13,-,-,-,-,24,2,-,-,-,-
Kumamoto,6,0.08,149,,8,0.16,70,1.4,218,4.36,50,1,43,0.86,-,-,41,0.82,-,-,8,0.16,5,0.1,-,-,7,0.78,-,-,4,0.27,3,0.2,-,-,-,-
Oita,5,0.09,23,,8,0.22,91,2.53,219,6.08,48,1.33,42,1.17,5,0.14,30,0.83,-,-,7,0.19,40,1.11,-,-,5,1,-,-,-,-,6,0.55,-,-,-,-
Miyazaki,-,-,69,,18,0.5,46,1.28,174,4.83,38,1.06,38,1.06,1,0.03,37,1.03,-,-,18,0.5,17,0.47,-,-,9,1.5,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,11,0.12,46,,27,0.49,102,1.85,197,3.58,34,0.62,76,1.38,-,-,36,0.65,1,0.02,15,0.27,15,0.27,-,-,4,0.57,-,-,-,-,-,-,-,-,-,-
Okinawa,35,0.6,5,,14,0.41,38,1.12,97,2.85,30,0.88,66,1.94,2,0.06,13,0.38,9,0.26,4,0.12,59,1.74,1,0.1,5,0.5,-,-,1,0.14,1,0.14,-,-,-,-
