"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30th week, 2015",,,,,,"Data collected as of July 29, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Niigata,3,0.03,3,,55,0.93,114,1.93,191,3.24,28,0.47,763,12.93,22,0.37,31,0.53,1,0.02,112,1.9,20,0.34,1,0.1,5,0.5,-,-,-,-,-,-,2,0.15,-,-
Toyama,1,0.02,4,,9,0.31,51,1.76,99,3.41,8,0.28,249,8.59,3,0.1,14,0.48,-,-,112,3.86,12,0.41,-,-,-,-,-,-,-,-,2,0.4,-,-,-,-
Ishikawa,1,0.02,-,,9,0.31,43,1.48,95,3.28,4,0.14,558,19.24,30,1.03,10,0.34,1,0.03,78,2.69,43,1.48,-,-,2,0.29,-,-,-,-,5,1,-,-,-,-
Fukui,-,-,1,,5,0.23,11,0.5,94,4.27,2,0.09,323,14.68,7,0.32,8,0.36,1,0.05,56,2.55,7,0.32,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
Yamanashi,-,-,-,,2,0.08,26,1.08,58,2.42,4,0.17,210,8.75,22,0.92,7,0.29,-,-,133,5.54,3,0.13,-,-,2,0.22,-,-,5,0.5,-,-,-,-,-,-
Nagano,1,0.01,-,,16,0.3,130,2.41,200,3.7,13,0.24,330,6.11,83,1.54,35,0.65,1,0.02,88,1.63,13,0.24,-,-,2,0.18,-,-,-,-,3,0.27,-,-,1,0.09
Gifu,2,0.02,1,,19,0.37,40,0.77,139,2.67,9,0.17,103,1.98,45,0.87,20,0.38,1,0.02,160,3.08,1,0.02,-,-,7,0.64,-,-,2,0.4,2,0.4,-,-,-,-
Shizuoka,-,-,4,,42,0.47,240,2.7,336,3.78,32,0.36,969,10.89,74,0.83,46,0.52,1,0.01,373,4.19,33,0.37,-,-,2,0.09,-,-,-,-,7,0.7,-,-,-,-
Aichi,5,0.03,7,,55,0.3,339,1.87,595,3.29,67,0.37,885,4.89,113,0.62,91,0.5,4,0.02,866,4.78,77,0.43,-,-,20,0.59,1,0.07,-,-,6,0.43,-,-,-,-
Mie,2,0.03,1,,18,0.4,35,0.78,128,2.84,27,0.6,262,5.82,13,0.29,37,0.82,-,-,350,7.78,4,0.09,-,-,1,0.08,-,-,-,-,2,0.22,-,-,-,-
Shiga,-,-,1,,13,0.41,40,1.25,123,3.84,18,0.56,359,11.22,42,1.31,7,0.22,4,0.13,132,4.13,6,0.19,-,-,1,0.13,-,-,-,-,7,1,-,-,-,-
Kyoto,-,-,1,,13,0.18,47,0.65,231,3.21,9,0.13,745,10.35,78,1.08,29,0.4,2,0.03,64,0.89,25,0.35,-,-,3,0.17,-,-,1,0.14,1,0.14,-,-,1,0.14
Osaka,7,0.02,3,,98,0.49,329,1.65,670,3.35,89,0.45,2234,11.17,134,0.67,135,0.68,6,0.03,448,2.24,100,0.5,1,0.02,29,0.56,-,-,2,0.12,15,0.88,-,-,-,-
Hyogo,3,0.02,14,,63,0.49,205,1.59,504,3.91,32,0.25,1177,9.12,91,0.71,68,0.53,5,0.04,192,1.49,58,0.45,-,-,42,1.2,-,-,-,-,1,0.09,-,-,-,-
Nara,1,0.02,1,,4,0.12,30,0.88,66,1.94,4,0.12,464,13.65,13,0.38,13,0.38,1,0.03,58,1.71,3,0.09,1,0.11,3,0.33,1,0.17,-,-,5,0.83,-,-,-,-
Wakayama,-,-,1,,4,0.13,12,0.39,48,1.55,12,0.39,212,6.84,9,0.29,14,0.45,-,-,115,3.71,9,0.29,-,-,-,-,1,0.09,-,-,-,-,-,-,-,-
Tottori,-,-,1,,7,0.37,74,3.89,75,3.95,3,0.16,98,5.16,4,0.21,8,0.42,2,0.11,32,1.68,-,-,-,-,6,2,-,-,2,0.4,1,0.2,-,-,-,-
Shimane,1,0.03,1,,18,0.78,35,1.52,81,3.52,4,0.17,133,5.78,2,0.09,11,0.48,-,-,3,0.13,6,0.26,-,-,6,2,-,-,-,-,-,-,-,-,-,-
Okayama,2,0.02,2,,11,0.2,35,0.65,263,4.87,8,0.15,330,6.11,14,0.26,21,0.39,-,-,115,2.13,30,0.56,-,-,5,0.42,-,-,2,0.4,1,0.2,-,-,1,0.2
Hiroshima,-,-,6,,34,0.47,148,2.06,289,4.01,22,0.31,320,4.44,37,0.51,41,0.57,2,0.03,187,2.6,51,0.71,-,-,25,1.32,1,0.05,2,0.1,3,0.14,-,-,-,-
Yamaguchi,1,0.01,31,,5,0.11,105,2.23,156,3.32,6,0.13,379,8.06,11,0.23,28,0.6,-,-,80,1.7,13,0.28,-,-,5,0.56,-,-,-,-,2,0.22,-,-,-,-
Tokushima,1,0.03,-,,10,0.43,20,0.87,92,4,6,0.26,108,4.7,1,0.04,19,0.83,1,0.04,17,0.74,2,0.09,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
Kagawa,2,0.04,-,,17,0.61,39,1.39,85,3.04,6,0.21,121,4.32,11,0.39,12,0.43,-,-,73,2.61,6,0.21,-,-,3,0.6,-,-,-,-,5,1,-,-,-,-
Ehime,4,0.07,2,,11,0.3,78,2.11,203,5.49,18,0.49,158,4.27,6,0.16,19,0.51,2,0.05,164,4.43,15,0.41,-,-,10,1.25,-,-,-,-,-,-,-,-,-,-
Kochi,-,-,9,,2,0.07,43,1.43,62,2.07,13,0.43,96,3.2,5,0.17,14,0.47,-,-,78,2.6,17,0.57,-,-,2,0.67,2,0.25,-,-,4,0.5,1,0.13,-,-
Fukuoka,10,0.05,130,,46,0.38,224,1.87,498,4.15,27,0.23,885,7.38,135,1.13,88,0.73,5,0.04,471,3.93,153,1.28,-,-,52,2,-,-,1,0.07,-,-,-,-,-,-
Saga,-,-,6,,2,0.09,23,1,34,1.48,6,0.26,143,6.22,35,1.52,20,0.87,-,-,126,5.48,56,2.43,-,-,2,0.5,-,-,-,-,5,0.83,-,-,-,-
Nagasaki,-,-,6,,3,0.07,137,3.11,100,2.27,7,0.16,137,3.11,40,0.91,30,0.68,-,-,50,1.14,46,1.05,-,-,5,0.63,-,-,2,0.17,6,0.5,-,-,-,-
Kumamoto,3,0.04,2,,10,0.2,34,0.68,275,5.5,9,0.18,276,5.52,28,0.56,38,0.76,-,-,123,2.46,29,0.58,-,-,53,5.89,-,-,2,0.13,7,0.47,-,-,-,-
Oita,2,0.03,22,,18,0.5,110,3.06,264,7.33,20,0.56,225,6.25,80,2.22,28,0.78,-,-,190,5.28,11,0.31,-,-,4,0.8,-,-,-,-,1,0.09,-,-,-,-
Miyazaki,5,0.08,17,,16,0.44,38,1.06,202,5.61,12,0.33,521,14.47,12,0.33,38,1.06,1,0.03,154,4.28,24,0.67,-,-,9,1.5,-,-,-,-,-,-,-,-,1,0.14
Kagoshima,19,0.2,68,,40,0.73,137,2.49,232,4.22,22,0.4,433,7.87,72,1.31,30,0.55,-,-,131,2.38,11,0.2,-,-,6,0.86,-,-,-,-,2,0.17,-,-,-,-
Okinawa,281,4.84,71,,29,0.85,27,0.79,66,1.94,15,0.44,67,1.97,14,0.41,5,0.15,1,0.03,19,0.56,95,2.79,1,0.1,10,1,-,-,3,0.43,4,0.57,-,-,-,-
