"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47th week, 2017",,,,,,"Data collected as of November 29, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Toyama,14,0.29,8,,57,1.97,45,1.55,245,8.45,11,0.38,54,1.86,-,-,11,0.38,-,-,15,0.52,1,0.03,-,-,2,0.29,-,-,-,-,-,-,-,-,-,-
Ishikawa,148,3.08,9,,25,0.86,83,2.86,145,5,7,0.24,49,1.69,3,0.1,14,0.48,-,-,9,0.31,1,0.03,-,-,5,0.71,-,-,-,-,4,0.8,-,-,-,-
Fukui,63,1.97,15,,26,1.18,71,3.23,77,3.5,8,0.36,45,2.05,1,0.05,8,0.36,1,0.05,11,0.5,3,0.14,-,-,1,0.33,-,-,-,-,1,0.17,-,-,-,-
Yamanashi,20,0.49,13,,8,0.33,58,2.42,94,3.92,5,0.21,34,1.42,2,0.08,3,0.13,7,0.29,-,-,8,0.33,-,-,4,0.44,-,-,-,-,2,0.2,-,-,-,-
Nagano,122,1.4,70,,30,0.56,110,2.04,230,4.26,19,0.35,99,1.83,2,0.04,16,0.3,1,0.02,3,0.06,34,0.63,-,-,1,0.09,-,-,-,-,3,0.27,-,-,1,0.09
Gifu,64,0.74,36,,18,0.35,60,1.15,167,3.21,15,0.29,53,1.02,-,-,24,0.46,-,-,8,0.15,11,0.21,-,-,3,0.27,-,-,1,0.2,2,0.4,-,-,-,-
Shizuoka,229,1.65,66,,42,0.47,215,2.42,382,4.29,27,0.3,59,0.66,3,0.03,22,0.25,-,-,2,0.02,36,0.4,-,-,24,1.09,-,-,1,0.1,3,0.3,-,-,-,-
Aichi,168,0.86,102,,126,0.69,302,1.66,702,3.86,58,0.32,161,0.88,8,0.04,42,0.23,2,0.01,12,0.07,38,0.21,-,-,6,0.17,-,-,-,-,9,0.6,-,-,-,-
Mie,104,1.44,53,,29,0.64,97,2.16,211,4.69,28,0.62,29,0.64,-,-,15,0.33,1,0.02,1,0.02,9,0.2,-,-,1,0.08,-,-,-,-,2,0.22,-,-,-,-
Shiga,25,0.47,20,,7,0.22,28,0.88,248,7.75,20,0.63,23,0.72,-,-,8,0.25,-,-,6,0.19,12,0.38,-,-,3,0.38,-,-,-,-,-,-,-,-,-,-
Kyoto,56,0.45,51,,9,0.12,133,1.73,358,4.65,37,0.48,49,0.64,-,-,21,0.27,-,-,27,0.35,8,0.1,-,-,4,0.22,-,-,-,-,-,-,-,-,-,-
Osaka,240,0.78,249,,89,0.45,407,2.04,914,4.57,100,0.5,125,0.63,17,0.09,84,0.42,3,0.02,56,0.28,55,0.28,-,-,22,0.42,1,0.06,-,-,3,0.18,-,-,2,0.12
Hyogo,241,1.21,208,,42,0.33,224,1.74,705,5.47,56,0.43,77,0.6,3,0.02,51,0.4,-,-,11,0.09,33,0.26,1,0.03,24,0.69,1,0.07,2,0.14,3,0.21,-,-,-,-
Nara,44,0.81,73,,9,0.26,59,1.74,125,3.68,31,0.91,42,1.24,2,0.06,11,0.32,1,0.03,12,0.35,4,0.12,-,-,1,0.1,-,-,1,0.17,2,0.33,-,-,-,-
Wakayama,74,1.51,38,,16,0.53,48,1.6,89,2.97,2,0.07,15,0.5,-,-,8,0.27,-,-,17,0.57,12,0.4,-,-,1,0.25,-,-,-,-,3,0.27,-,-,-,-
Tottori,17,0.59,8,,9,0.47,107,5.63,122,6.42,3,0.16,16,0.84,-,-,10,0.53,-,-,2,0.11,6,0.32,-,-,8,1.6,1,0.2,2,0.4,2,0.4,-,-,-,-
Shimane,15,0.39,11,,6,0.26,50,2.17,107,4.65,7,0.3,11,0.48,1,0.04,11,0.48,-,-,4,0.17,10,0.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Okayama,51,0.61,37,,13,0.24,74,1.37,348,6.44,14,0.26,64,1.19,3,0.06,18,0.33,-,-,3,0.06,1,0.02,-,-,11,0.92,-,-,-,-,2,0.4,-,-,-,-
Hiroshima,195,1.7,58,,29,0.4,166,2.31,415,5.76,28,0.39,70,0.97,2,0.03,26,0.36,1,0.01,2,0.03,16,0.22,-,-,18,0.95,-,-,-,-,3,0.14,-,-,1,0.05
Yamaguchi,53,0.78,66,,13,0.27,155,3.23,189,3.94,11,0.23,32,0.67,-,-,19,0.4,-,-,2,0.04,11,0.23,-,-,5,0.56,-,-,-,-,2,0.22,-,-,-,-
Tokushima,24,0.65,28,,15,0.65,32,1.39,178,7.74,13,0.57,30,1.3,-,-,24,1.04,-,-,1,0.04,14,0.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,9,0.19,49,,9,0.32,39,1.39,129,4.61,10,0.36,20,0.71,2,0.07,10,0.36,-,-,8,0.29,14,0.5,-,-,3,0.6,1,0.2,-,-,2,0.4,-,-,-,-
Ehime,207,3.39,25,,6,0.16,127,3.43,423,11.43,13,0.35,55,1.49,1,0.03,22,0.59,-,-,3,0.08,15,0.41,-,-,7,0.88,-,-,-,-,4,0.67,-,-,-,-
Kochi,3,0.06,26,,2,0.07,32,1.07,133,4.43,19,0.63,30,1,-,-,13,0.43,-,-,14,0.47,-,-,-,-,2,0.67,-,-,-,-,2,0.25,1,0.13,1,0.13
Fukuoka,460,2.32,80,,58,0.48,496,4.13,858,7.15,67,0.56,226,1.88,1,0.01,77,0.64,1,0.01,11,0.09,43,0.36,-,-,16,0.62,1,0.07,1,0.07,2,0.13,-,-,-,-
Saga,60,1.58,36,,10,0.45,52,2.36,69,3.14,3,0.14,86,3.91,-,-,11,0.5,1,0.05,3,0.14,2,0.09,-,-,6,1.5,-,-,-,-,1,0.17,-,-,-,-
Nagasaki,313,4.47,15,,14,0.32,117,2.66,187,4.25,13,0.3,60,1.36,-,-,20,0.45,-,-,1,0.02,10,0.23,-,-,1,0.13,-,-,1,0.08,1,0.08,-,-,-,-
Kumamoto,89,1.11,24,,36,0.72,81,1.62,409,8.18,14,0.28,85,1.7,1,0.02,44,0.88,-,-,15,0.3,10,0.2,-,-,10,1.11,-,-,-,-,-,-,-,-,-,-
Oita,130,2.24,34,,18,0.5,72,2,341,9.47,15,0.42,37,1.03,1,0.03,22,0.61,-,-,9,0.25,28,0.78,-,-,1,0.2,-,-,-,-,4,0.36,-,-,-,-
Miyazaki,189,3.2,30,,63,1.75,94,2.61,321,8.92,12,0.33,49,1.36,2,0.06,21,0.58,4,0.11,3,0.08,24,0.67,-,-,8,1.33,-,-,-,-,-,-,-,-,-,-
Kagoshima,148,1.61,19,,88,1.63,96,1.78,404,7.48,19,0.35,71,1.31,2,0.04,18,0.33,-,-,10,0.19,54,1,-,-,10,1.43,-,-,-,-,-,-,-,-,-,-
Okinawa,283,4.88,13,,6,0.18,32,0.94,101,2.97,8,0.24,56,1.65,-,-,13,0.38,-,-,6,0.18,3,0.09,-,-,12,1.33,2,0.29,-,-,1,0.14,-,-,-,-
