"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9th week, 2017",,,,,,"Data collected as of March 8, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,1006,20.96,7,,28,0.97,74,2.55,204,7.03,16,0.55,2,0.07,-,-,8,0.28,-,-,-,-,4,0.14,-,-,1,0.14,-,-,-,-,2,0.4,-,-,1,0.2
Fukui,629,19.66,3,,10,0.45,67,3.05,108,4.91,9,0.41,3,0.14,-,-,7,0.32,-,-,-,-,9,0.41,-,-,1,0.33,-,-,1,0.17,5,0.83,-,-,-,-
Yamanashi,475,11.59,-,,10,0.42,56,2.33,97,4.04,9,0.38,3,0.13,2,0.08,4,0.17,-,-,-,-,11,0.46,-,-,2,0.22,-,-,-,-,4,0.4,-,-,2,0.2
Nagano,1598,18.37,5,,3,0.06,97,1.8,307,5.69,12,0.22,-,-,3,0.06,12,0.22,-,-,-,-,111,2.06,-,-,2,0.18,-,-,-,-,4,0.36,-,-,5,0.45
Gifu,1006,11.56,4,,22,0.42,55,1.04,189,3.57,16,0.3,6,0.11,1,0.02,12,0.23,-,-,-,-,40,0.75,-,-,5,0.45,-,-,-,-,4,0.8,-,-,5,1
Shizuoka,1520,10.94,4,,43,0.48,237,2.66,380,4.27,19,0.21,3,0.03,4,0.04,21,0.24,-,-,-,-,29,0.33,1,0.05,6,0.29,-,-,1,0.1,1,0.1,-,-,-,-
Aichi,2875,14.74,29,,46,0.25,250,1.37,778,4.27,32,0.18,23,0.13,7,0.04,51,0.28,-,-,-,-,57,0.31,-,-,3,0.09,-,-,-,-,4,0.27,-,-,8,0.53
Mie,770,10.69,21,,31,0.69,81,1.8,162,3.6,6,0.13,5,0.11,2,0.04,24,0.53,1,0.02,-,-,10,0.22,-,-,-,-,1,0.11,-,-,1,0.11,-,-,1,0.11
Shiga,685,12.92,7,,18,0.56,36,1.13,150,4.69,8,0.25,1,0.03,1,0.03,10,0.31,2,0.06,1,0.03,21,0.66,-,-,2,0.25,-,-,1,0.14,3,0.43,-,-,2,0.29
Kyoto,1396,11.17,4,,35,0.46,87,1.14,307,4.04,8,0.11,10,0.13,5,0.07,25,0.33,3,0.04,3,0.04,29,0.38,-,-,2,0.11,-,-,-,-,3,0.43,-,-,3,0.43
Osaka,2463,8,68,,97,0.49,396,1.98,933,4.67,67,0.34,49,0.25,7,0.04,78,0.39,-,-,9,0.05,176,0.88,-,-,19,0.37,1,0.06,2,0.12,7,0.41,-,-,9,0.53
Hyogo,1775,8.92,34,,55,0.43,236,1.83,712,5.52,35,0.27,8,0.06,8,0.06,50,0.39,-,-,1,0.01,88,0.68,-,-,10,0.29,-,-,-,-,7,0.64,-,-,-,-
Nara,380,7.04,29,,7,0.21,100,2.94,93,2.74,7,0.21,3,0.09,2,0.06,11,0.32,-,-,-,-,26,0.76,-,-,5,0.5,1,0.17,1,0.17,5,0.83,1,0.17,-,-
Wakayama,291,5.82,3,,8,0.26,15,0.48,90,2.9,4,0.13,1,0.03,3,0.1,13,0.42,-,-,1,0.03,68,2.19,-,-,-,-,-,-,-,-,2,0.18,-,-,4,0.36
Tottori,366,12.62,-,,5,0.26,109,5.74,85,4.47,8,0.42,-,-,2,0.11,13,0.68,-,-,2,0.11,34,1.79,-,-,3,0.6,-,-,1,0.2,-,-,-,-,-,-
Shimane,424,11.16,1,,10,0.43,68,2.96,106,4.61,8,0.35,1,0.04,10,0.43,13,0.57,-,-,-,-,27,1.17,-,-,-,-,-,-,1,0.13,1,0.13,-,-,-,-
Okayama,1089,12.96,1,,45,0.83,59,1.09,192,3.56,8,0.15,17,0.31,2,0.04,17,0.31,-,-,1,0.02,17,0.31,-,-,3,0.25,1,0.2,2,0.4,1,0.2,-,-,-,-
Hiroshima,1163,10.11,17,,45,0.63,150,2.08,339,4.71,25,0.35,19,0.26,8,0.11,25,0.35,-,-,4,0.06,29,0.4,-,-,7,0.37,-,-,-,-,4,0.19,1,0.05,9,0.43
Yamaguchi,888,13.06,21,,25,0.52,108,2.25,189,3.94,14,0.29,4,0.08,4,0.08,18,0.38,-,-,2,0.04,110,2.29,-,-,2,0.22,-,-,-,-,1,0.11,-,-,1,0.11
Tokushima,333,9,12,,9,0.39,49,2.13,108,4.7,3,0.13,1,0.04,3,0.13,10,0.43,-,-,1,0.04,24,1.04,-,-,2,0.5,-,-,-,-,-,-,-,-,-,-
Kagawa,387,8.23,9,,11,0.39,95,3.39,200,7.14,5,0.18,6,0.21,3,0.11,8,0.29,-,-,-,-,31,1.11,-,-,-,-,-,-,-,-,1,0.2,-,-,8,1.6
Ehime,858,14.07,5,,16,0.43,84,2.27,334,9.03,16,0.43,6,0.16,10,0.27,24,0.65,-,-,2,0.05,86,2.32,-,-,8,1,-,-,-,-,-,-,-,-,-,-
Kochi,707,14.73,15,,9,0.3,67,2.23,161,5.37,6,0.2,-,-,6,0.2,14,0.47,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,6,0.75,-,-,-,-
Fukuoka,3467,17.51,46,,68,0.57,442,3.68,1117,9.31,56,0.47,23,0.19,6,0.05,56,0.47,1,0.01,1,0.01,88,0.73,-,-,8,0.31,3,0.2,-,-,8,0.53,-,-,1,0.07
Saga,793,20.33,7,,15,0.65,40,1.74,135,5.87,11,0.48,2,0.09,1,0.04,11,0.48,-,-,1,0.04,10,0.43,-,-,-,-,-,-,-,-,-,-,-,-,4,0.67
Nagasaki,1497,21.39,14,,23,0.52,129,2.93,246,5.59,8,0.18,4,0.09,-,-,23,0.52,-,-,-,-,11,0.25,-,-,-,-,-,-,-,-,2,0.17,-,-,-,-
Kumamoto,1313,16.41,9,,24,0.48,100,2,347,6.94,16,0.32,17,0.34,3,0.06,27,0.54,-,-,8,0.16,26,0.52,-,-,9,1,-,-,1,0.07,4,0.27,-,-,3,0.2
Oita,998,17.21,1,,11,0.31,115,3.19,492,13.67,8,0.22,1,0.03,-,-,17,0.47,-,-,-,-,10,0.28,-,-,6,1.2,-,-,-,-,2,0.18,-,-,3,0.27
Miyazaki,1087,18.42,23,,32,0.89,64,1.78,329,9.14,8,0.22,26,0.72,22,0.61,22,0.61,1,0.03,3,0.08,10,0.28,-,-,7,1.4,-,-,-,-,1,0.14,-,-,2,0.29
Kagoshima,1441,15.49,51,,53,0.96,82,1.49,551,10.02,38,0.69,9,0.16,1,0.02,10,0.18,-,-,4,0.07,89,1.62,-,-,8,1.14,-,-,-,-,-,-,-,-,7,0.58
Okinawa,1185,20.43,27,,15,0.44,50,1.47,142,4.18,20,0.59,3,0.09,-,-,7,0.21,1,0.03,1,0.03,2,0.06,-,-,5,0.56,-,-,-,-,5,0.71,-,-,2,0.29
